Gene = GGPS1
Position 1307: 5.009593410662975e-07
Position 1223: 4.2438110550426495e-07
Position 1264: 3.761313714325909e-07
Position 1069: 2.446726414914574e-07
Position 86: 1.2866746325457478e-07
Position 1407: 1.082998681443188e-07
Position 1344: 2.572038816565678e-09
Position 1296: 1.959114694442357e-11
Position 746: 1.1144699818094828e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7891: 0.9715168100555754
Position 14357: 0.8244035191179137
Position 14660: 0.7169820309978384
Position 1021: 0.22344130187366903
Position 10055: 0.1725890686475034
Position 2370: 0.12840206418123715
Position 1906: 0.07440882865797428
Position 2012: 0.06163234686887259
Position 3956: 0.05427414135124052
Position 881: 0.041858759324840046
Position 4135: 0.033274673842514674
Position 1035: 0.03233226430975979
Position 10077: 0.028639021027615653
Position 2718: 0.028064183163213373
Position 8563: 0.025122753726903226
Position 14698: 0.022824100318928852
Position 14074: 0.022154646114255386
Position 14751: 0.02151119854767467
Position 928: 0.0201004541783286
Position 15485: 0.01982696594841897
Position 15079: 0.01588086662081245
Position 14145: 0.013632688165151372
Position 13534: 0.01269507146775627
Position 14679: 0.012395274536664868
Position 1776: 0.011545646407202811
Position 1361: 0.011294814861452621
Position 10571: 0.010085164929541156
Position 12874: 0.010067869042865706
Position 1948: 0.00875991486769654
Position 1762: 0.007578915181622199
Position 14721: 0.00740978469905867
Position 4090: 0.006723112423056233
Position 3522: 0.006328824199943511
Position 1699: 0.006169511601614265
Position 1860: 0.005980448020838234
Position 488: 0.005847117459270986
Position 1571: 0.005747226652368601
Position 8639: 0.0056393584529699
Position 15664: 0.005327515259841218
Position 2886: 0.005263494478439221
Position 3615: 0.005239993255243352
Position 1878: 0.0048841809418726356
Position 687: 0.004653256056168319
Position 14873: 0.004589532309901952
Position 9151: 0.004549138869698166
Position 1221: 0.004028391153937269
Position 14847: 0.004021447631634435
Position 2445: 0.003541632166329893
Position 1069: 0.0034207256745047722
Position 714: 0.0032391892421887902
Position 5392: 0.003192631205612042
Position 9195: 0.0031830787482963275
Position 3106: 0.0029311927848974977
Position 3390: 0.0028984703603662323
Position 491: 0.0026074211922308636
Position 4298: 0.0026032572183398504
Position 949: 0.002483234052811509
Position 8471: 0.0023163666857829923
Position 1711: 0.0022494609711413557
Position 8153: 0.0020011586822344515
Position 1681: 0.001958773912944657
Position 854: 0.001920094320458743
Position 5233: 0.0017914510093661787
Position 2389: 0.0017716627457545861
Position 4520: 0.0015370901941512197
Position 14673: 0.0014895836214334408
Position 7896: 0.0012344147195789414
Position 4778: 0.0012239213212744276
Position 8096: 0.0011636023016424392
Position 1951: 0.0011343810365637937
Position 1798: 0.0011328788143465038
Position 14386: 0.0010761488976888801
Position 14826: 0.0009888401909117922
Position 8675: 0.0009721955689505732
Position 15520: 0.0009665093533112085
Position 957: 0.0009307202408146802
Position 3998: 0.0008191542891705593
Position 14512: 0.000817479317398509
Position 8424: 0.0007550826392864955
Position 8167: 0.0007050621127973888
Position 3455: 0.0006100784946658919
Position 15572: 0.0005585881790793768
Position 10782: 0.0005441970868190459
Position 2336: 0.0004639682053991806
Position 9774: 0.000439187700520913
Position 319: 0.00030765872537709085
Position 4301: 0.00028426712804351605
Position 14169: 0.00028288018606817606
Position 14891: 0.000278178163795192
Position 2663: 0.00021426153577863932
Position 657: 0.00021096327436469735
Position 12517: 0.00018879017782236392
Position 10584: 0.00015336345393090578
Position 8794: 0.00015118265012149627
Position 9580: 0.00014545712743669877
Position 11232: 0.00014085688183504948
Position 12488: 0.00013804390258386742
Position 9391: 0.00010765869272214698
Position 12601: 9.905839230356111e-05
Position 8455: 9.435266671366787e-05
Position 730: 9.327357904538034e-05
Position 362: 8.933403325182943e-05
Position 10172: 8.776534518148055e-05
Position 7283: 8.725847993653402e-05
Position 8505: 8.701712619672557e-05
Position 9787: 8.530639488406078e-05
Position 11271: 7.7519813181793e-05
Position 455: 6.925151614719106e-05
Position 1913: 6.743893975419642e-05
Position 8654: 6.451504822072956e-05
Position 8536: 6.337866678404427e-05
Position 10750: 6.198639578959841e-05
Position 1381: 5.609675094239874e-05
Position 11413: 5.483896088473909e-05
Position 8173: 5.3332096820381875e-05
Position 1051: 5.222716074969139e-05
Position 689: 4.825203597311674e-05
Position 386: 4.603295534970301e-05
Position 2405: 3.463027571100758e-05
Position 429: 3.393900934729881e-05
Position 9134: 3.358593521875227e-05
Position 4420: 2.7502196694880326e-05
Position 1979: 2.4174822786395784e-05
Position 4523: 2.347846910082629e-05
Position 9352: 2.204646828527944e-05
Position 3554: 2.036377353841084e-05
Position 1407: 1.790059145840909e-05
Position 1325: 1.2620909820104322e-05
Position 6781: 1.152359767723156e-05
Position 244: 1.0922272552221599e-05
Position 7004: 1.0769322779315796e-05
Position 2593: 9.077950120716674e-06
Position 1643: 9.006796385999198e-06
Position 375: 8.923390412422411e-06
Position 1039: 8.283430313420764e-06
Position 530: 7.855959258065e-06
Position 1365: 7.130388188708695e-06
Position 2728: 6.723198118702452e-06
Position 2518: 6.553703504964958e-06
Position 759: 6.484045760124183e-06
Position 4330: 5.783451247503875e-06
Position 545: 4.927478972642348e-06
Position 2775: 4.720122610646586e-06
Position 1736: 4.568517751608391e-06
Position 7409: 4.202144154415828e-06
Position 5007: 3.428320787356099e-06
Position 2411: 3.331981661146769e-06
Position 1307: 3.1379043357924305e-06
Position 4597: 2.964219115745538e-06
Position 547: 2.6629168656980513e-06
Position 240: 2.6514443865736908e-06
Position 262: 2.3567217437613937e-06
Position 2450: 2.1890135926557503e-06
Position 5109: 2.044854053084059e-06
Position 1193: 2.034999414222446e-06
Position 736: 1.936516742341552e-06
Position 3070: 1.9199577252318275e-06
Position 1578: 1.8055071870736773e-06
Position 3302: 1.5577232820444236e-06
Position 1118: 1.4198533541649018e-06
Position 5131: 1.412594708740394e-06
Position 1196: 1.390518570025788e-06
Position 434: 1.3724564734713151e-06
Position 504: 1.204746833419772e-06
Position 3925: 1.1231126348994007e-06
Position 3770: 1.0908753881398423e-06
Position 457: 1.0112624833649727e-06
Position 297: 7.371528375708119e-07
Position 389: 6.838308426120728e-07
Position 1109: 6.525384777684574e-07
Position 625: 5.235191857979659e-07
Position 2821: 4.2247683838506623e-07
Position 2130: 3.9470097796971535e-07
Position 291: 2.901655256285746e-07
Position 765: 2.3165165252485197e-07
Position 405: 2.3124279470358699e-07
Position 1439: 1.6404275113100903e-07
Position 513: 1.5933878022205235e-07
Position 1282: 1.2595249177273436e-07
Position 1314: 1.1912289139374658e-07
Position 1336: 1.1691158008761846e-07
Position 225: 9.941774207101383e-08
Position 502: 6.851496510059479e-08
Position 516: 6.116033791088547e-08
Position 399: 4.991499059237827e-08
Position 1190: 4.7978093922377105e-08
Position 797: 4.647065336192775e-08
Position 541: 4.4820215329457706e-08
Position 771: 5.406013676842366e-09
Position 170: 8.099920808943185e-10
Position 773: 2.184089207892165e-11
Position 160: 7.96679277627912e-12
Position 118: 6.134057031488219e-12
Position 108: 5.213752822235258e-12
Position 153: 3.6265037951541265e-12
Position 114: 1.9106097544781363e-15
