Gene = ALG2
Position 1449: 0.00020140946001409753
Position 874: 0.00020138738629026228
Position 3785: 0.00019727508041624052
Position 1779: 0.00017382134314839208
Position 4026: 0.00017026545065124
Position 3030: 0.00016511937805925483
Position 1326: 0.00014989055178848225
Position 590: 0.00014744970867543422
Position 871: 0.0001342071525585429
Position 3673: 0.00013275351584027915
Position 2506: 0.00011424863080651645
Position 3000: 0.00011057732684470559
Position 897: 0.00010986673243009889
Position 1274: 0.00010590157660912248
Position 2548: 0.00010266630411032303
Position 488: 0.00010007181692612223
Position 1122: 9.67605247120468e-05
Position 3513: 8.926827046095922e-05
Position 2092: 8.638433977638001e-05
Position 1529: 8.497247042466641e-05
Position 3258: 8.487295320093283e-05
Position 3989: 7.819698231951319e-05
Position 634: 7.766213692363696e-05
Position 3518: 7.489725461462262e-05
Position 2946: 7.130053893298815e-05
Position 1893: 6.9772651919916e-05
Position 1855: 6.827899253796904e-05
Position 3209: 6.796733184153745e-05
Position 2192: 6.789814607252427e-05
Position 1151: 6.751185325222644e-05
Position 959: 6.732823500474913e-05
Position 1640: 6.287897862879416e-05
Position 3692: 6.168948330994403e-05
Position 1689: 6.159894037968444e-05
Position 3145: 6.145324861180575e-05
Position 2536: 5.95939694385003e-05
Position 3429: 5.263770090436883e-05
Position 4367: 5.134524006607475e-05
Position 198: 5.075033145546317e-05
Position 1452: 4.9321544012331904e-05
Position 2274: 4.811943542078538e-05
Position 2722: 4.6897037489759386e-05
Position 205: 4.4644945998810606e-05
Position 2460: 4.149686098727923e-05
Position 4438: 3.8078375116276315e-05
Position 3641: 3.6139105993809704e-05
Position 1393: 3.52395173207034e-05
Position 1287: 3.465224695284456e-05
Position 1965: 3.379035439734593e-05
Position 3301: 3.105758528535236e-05
Position 4512: 3.0177613015007004e-05
Position 103: 2.898413351215292e-05
Position 3260: 2.866105676247723e-05
Position 3213: 2.796173051819276e-05
Position 249: 2.732211259120852e-05
Position 1543: 2.717236062757339e-05
Position 1478: 2.1926003203342722e-05
Position 2225: 2.170008617813318e-05
Position 382: 2.1534814301690873e-05
Position 2593: 2.0351259141501124e-05
Position 535: 1.600673999938534e-05
Position 2011: 1.5618644543091305e-05
Position 655: 1.556343238314384e-05
Position 2246: 1.5483292307938705e-05
Position 623: 1.537047667491757e-05
Position 2250: 1.505375753336662e-05
Position 1708: 1.2198063821723533e-05
Position 1591: 1.0970900558251669e-05
Position 732: 9.059695182826223e-06
Position 3591: 6.899496281948961e-06
Position 215: 4.336251806575385e-06
Position 2933: 4.168473492446939e-06
Position 247: 3.611930568409829e-06
Position 539: 3.4106153407553672e-06
Position 483: 1.8805139577486549e-06
Position 644: 1.6754554790741955e-06
Position 293: 1.5992268181352669e-06
Position 1070: 1.422757910380022e-06
Position 485: 8.959458655314176e-07
Position 458: 8.183415038567572e-07
Position 532: 7.415771331454814e-07
Position 256: 6.130413085704346e-07
Position 398: 5.252940015349705e-07
Position 151: 4.5915671744107414e-07
Position 552: 3.849462677366333e-07
Position 409: 3.674479390332166e-07
Position 735: 1.399414798460506e-07
Position 697: 1.3445787768951365e-07
Position 763: 1.1785285144373473e-07
Position 1104: 2.9602493654060926e-08
Position 739: 2.7620181541332278e-08
Position 717: 1.9114547251085633e-08
Position 693: 1.450461822959088e-08
Position 1162: 1.10820816652794e-08
Position 548: 4.233275806751749e-09
Position 439: 2.1476127693168972e-09
Position 414: 1.4228191167074906e-12
