Gene = THG1L
Position 5692: 0.0025201725136744916
Position 2942: 0.002334030358507538
Position 1116: 0.0022241660993648315
Position 7265: 0.002191971084965329
Position 5970: 0.002088505752533467
Position 2397: 0.0020748644251419894
Position 8200: 0.002069617200362635
Position 8301: 0.0018587816631757464
Position 6702: 0.0018010341748016436
Position 7761: 0.0016294214648907232
Position 1592: 0.0015422821169168615
Position 6769: 0.0014711417534905603
Position 5073: 0.0014381244952580124
Position 8982: 0.0014220099402761492
Position 3764: 0.0013730962906795987
Position 9250: 0.001361946509461552
Position 523: 0.001211188243944788
Position 1606: 0.0012055304959460102
Position 1363: 0.0011518073409441615
Position 7672: 0.0010205854149740224
Position 6902: 0.0009998612316588873
Position 5097: 0.0009980131060350974
Position 8341: 0.0009570759252800189
Position 7431: 0.0008775021513565365
Position 8356: 0.0008108150790402228
Position 8382: 0.0007975412025685482
Position 1447: 0.0007898539431254463
Position 598: 0.0006721951979648428
Position 1989: 0.0006114508250445891
Position 3760: 0.0006064217399362445
Position 9124: 0.0005580374894038791
Position 8939: 0.0005523142999614854
Position 3417: 0.0005055131456834512
Position 3241: 0.00047481333461445803
Position 5570: 0.00047190048284111744
Position 1683: 0.00046032131114168053
Position 9161: 0.0004470994901260226
Position 1353: 0.0004271488190793664
Position 2146: 0.00041021739276934075
Position 3117: 0.00040323353748999475
Position 6002: 0.000396757486882387
Position 5993: 0.0003959850406313614
Position 2320: 0.0003939372676041409
Position 2370: 0.00037514053128615845
Position 5314: 0.0003741777273222646
Position 6357: 0.00035800375053318944
Position 5637: 0.0003497961086200249
Position 4862: 0.00034300549224881394
Position 1922: 0.0003389942254191695
Position 5837: 0.00033857028029383123
Position 4881: 0.0003271948094565669
Position 7284: 0.0003198901764885128
Position 3120: 0.0003182799765805081
Position 3045: 0.00030723125568862396
Position 7729: 0.0003006304552456572
Position 3162: 0.00029773065414331315
Position 2835: 0.00029213800340611534
Position 3406: 0.00028447550644073463
Position 4333: 0.0002753000482477895
Position 505: 0.0002744844136018026
Position 860: 0.0002499735629813311
Position 3486: 0.00024220801452240904
Position 6140: 0.00022111957708923163
Position 7562: 0.000219544995298164
Position 6818: 0.00021529855342500198
Position 1310: 0.00021019473658780895
Position 2373: 0.00019692744722449995
Position 6862: 0.00019493320289430265
Position 4412: 0.00019256835206443707
Position 180: 0.00018982527732121416
Position 2914: 0.00018938318748072102
Position 2247: 0.00018114128917295916
Position 4466: 0.0001686467197705047
Position 2403: 0.00016668615371295248
Position 7086: 0.00015642468998594347
Position 4336: 0.00014564188536935312
Position 8019: 0.00014487988221967808
Position 2205: 0.00013392339077590646
Position 5430: 0.000124766649669632
Position 6794: 0.00012328503041935114
Position 4391: 0.00012131601691017941
Position 3454: 0.00011870649477895081
Position 4848: 0.00011834385467348314
Position 1762: 0.00010944113241087371
Position 3378: 0.00010781953214964685
Position 3098: 0.00010472330913101952
Position 2066: 9.747413449585951e-05
Position 1222: 9.449784936760697e-05
Position 1612: 9.421680919389819e-05
Position 3504: 9.355344323015244e-05
Position 2494: 9.202456200298875e-05
Position 7079: 9.073362244992209e-05
Position 1234: 7.833142637504236e-05
Position 6999: 7.616799496988e-05
Position 1815: 7.526513873278977e-05
Position 1132: 7.400977217403911e-05
Position 2102: 7.135243844009165e-05
Position 267: 6.726281861612153e-05
Position 8153: 6.651655741426227e-05
Position 6360: 6.50219523984995e-05
Position 8163: 6.364022720390625e-05
Position 341: 6.152146742173711e-05
Position 1788: 5.955250616845581e-05
Position 1138: 5.15678420172544e-05
Position 5379: 5.148059939121865e-05
Position 6172: 4.9405735733498206e-05
Position 2431: 4.7090164997569174e-05
Position 3976: 4.498677515699756e-05
Position 6968: 4.294534571093513e-05
Position 4102: 4.097112277181337e-05
Position 1564: 4.0545480323233646e-05
Position 406: 3.922044786747483e-05
Position 3167: 3.800930478926472e-05
Position 6057: 3.782178033354128e-05
Position 262: 3.7116402445052355e-05
Position 2201: 3.6736643223733196e-05
Position 5463: 3.5610829429568274e-05
Position 5079: 3.488972049411716e-05
Position 880: 3.4772357304009925e-05
Position 1312: 3.4587996980549704e-05
Position 2012: 3.369457202607537e-05
Position 6054: 3.276375565719947e-05
Position 3231: 3.141978868070298e-05
Position 1500: 2.9356324152995453e-05
Position 4069: 2.929675545656386e-05
Position 2629: 2.797723622478789e-05
Position 1252: 2.728068535622204e-05
Position 3448: 2.7046417725385883e-05
Position 1258: 2.6301446948757763e-05
Position 1756: 2.5213038913558777e-05
Position 3488: 2.5198392013874187e-05
Position 2868: 2.4259744189917653e-05
Position 3922: 2.2545960587881484e-05
Position 6542: 2.1973858963069022e-05
Position 3859: 1.9677943109647396e-05
Position 4004: 1.9540170054045877e-05
Position 489: 1.9332188718634585e-05
Position 345: 1.8477489950714104e-05
Position 747: 1.7461284539465135e-05
Position 5047: 1.563245895016778e-05
Position 536: 1.5092540471267191e-05
Position 5234: 1.482899822367828e-05
Position 2655: 1.4227046770792008e-05
Position 723: 1.2828812822465517e-05
Position 1370: 1.2486430402792362e-05
Position 5237: 1.2340655755115809e-05
Position 1877: 1.1840302158380366e-05
Position 1533: 1.1799196864042536e-05
Position 1965: 1.1165142653502538e-05
Position 129: 1.1055479444408838e-05
Position 5330: 1.1001339237314553e-05
Position 624: 1.0933117945899431e-05
Position 5263: 8.829338283323692e-06
Position 3925: 8.651299310304662e-06
Position 4607: 8.300656575699388e-06
Position 692: 7.430340135579556e-06
Position 3511: 7.241358450808822e-06
Position 317: 7.165218722155212e-06
Position 4018: 7.11879983082775e-06
Position 804: 6.249990036493533e-06
Position 1680: 5.958603463141227e-06
Position 3951: 5.8941985007917305e-06
Position 1930: 5.743818074484799e-06
Position 2078: 5.302440419580555e-06
Position 5704: 5.1468470708098705e-06
Position 779: 4.285187067380516e-06
Position 3520: 3.824431141737939e-06
Position 185: 3.6571907220209983e-06
Position 1187: 3.642085403952451e-06
Position 603: 3.6230763144427585e-06
Position 3693: 3.537596185816559e-06
Position 866: 3.346835865132262e-06
Position 3382: 2.9855452255037107e-06
Position 3531: 2.9372657711272873e-06
Position 807: 2.9152547919773298e-06
Position 5014: 2.2517778772825544e-06
Position 443: 2.1649963837333816e-06
Position 1260: 2.0461584753177473e-06
Position 5840: 2.0147089656451496e-06
Position 471: 1.669943289630266e-06
Position 5742: 1.6187652813978431e-06
Position 135: 1.5274692720784955e-06
Position 4589: 1.3542990549087343e-06
Position 767: 1.1058118749804507e-06
Position 685: 1.0152111837693927e-06
Position 369: 9.265529366261627e-07
Position 1841: 4.002255991898632e-07
Position 2157: 3.6872762970036043e-07
Position 2411: 3.390001395878023e-07
Position 1838: 2.3602735257304045e-07
Position 4563: 7.804487518940179e-08
Position 1544: 7.481246208008378e-08
Position 4556: 5.98334368087746e-08
Position 6567: 5.344485287488863e-08
Position 889: 4.3144728887298153e-08
Position 4520: 3.4680822759131495e-08
Position 4714: 1.8464893356626757e-08
Position 6063: 1.7841975523374654e-08
Position 3766: 1.6973687096579206e-08
Position 4538: 1.3163404884416417e-08
Position 3603: 1.1537682589906646e-08
Position 4940: 1.0692776086148364e-08
Position 658: 6.8564800318992164e-09
Position 1366: 5.981866643843781e-09
Position 1240: 5.829787354245918e-09
Position 439: 5.2600208822278315e-09
Position 1285: 5.050733404060917e-09
Position 755: 4.688017794364154e-09
Position 3620: 4.4898140594700354e-09
Position 182: 4.03583289643308e-09
Position 564: 9.329843386335546e-10
Position 549: 7.710895342614142e-10
Position 143: 7.052293298711452e-10
Position 707: 2.0541106501140357e-10
Position 359: 8.167234317943388e-11
Position 158: 5.1934226625977716e-11
Position 149: 4.5266272085115414e-11
Position 156: 2.9613431218164406e-11
Position 351: 8.546766612199195e-12
Position 193: 1.1450743494390508e-12
Position 195: 3.517490848112515e-13
Position 154: 2.6980099477197376e-13
Position 147: 2.779676667178785e-14
