Gene = CCNH
Position 7398: 0.00046071519111991313
Position 3701: 0.0004331862459839973
Position 8840: 0.0004232915119241412
Position 870: 0.00037430381096912566
Position 2006: 0.0003654525525570418
Position 12329: 0.0003338408023230654
Position 3520: 0.0003204654119722871
Position 7214: 0.00030908499012429917
Position 4864: 0.00030677427814236694
Position 1253: 0.00027330576094887547
Position 636: 0.0002712179344073887
Position 13807: 0.0002588559687071154
Position 245: 0.00025354298173052163
Position 4110: 0.0002458785896746662
Position 10626: 0.0002453364645065644
Position 9264: 0.00024318090805709272
Position 15330: 0.00024247535757990256
Position 14896: 0.00022201181795812223
Position 1349: 0.0002086747794348861
Position 15267: 0.00019468544015937496
Position 248: 0.00019311024723683612
Position 4630: 0.00018640966771554603
Position 2090: 0.0001852805334212223
Position 8644: 0.00018236471382909934
Position 8731: 0.0001611482397061498
Position 9895: 0.00016017841074632727
Position 11749: 0.00016003169355992232
Position 4545: 0.00015697088421162198
Position 1442: 0.00015206069742870564
Position 6539: 0.0001458506172994554
Position 7000: 0.00012620361853410167
Position 2436: 0.0001233115123922675
Position 11752: 0.00012129306072498109
Position 393: 0.00011512274939578614
Position 1743: 0.00010076907485237523
Position 2889: 9.973409383531416e-05
Position 16562: 9.242233288507175e-05
Position 688: 9.15037518393605e-05
Position 486: 9.073976704295105e-05
Position 1206: 8.101433159437873e-05
Position 3523: 7.776016455220315e-05
Position 11700: 7.692218295083125e-05
Position 3158: 7.151637963642779e-05
Position 2915: 7.061911255836799e-05
Position 16002: 6.784578275456545e-05
Position 3720: 6.468150350171555e-05
Position 11108: 6.22544067051255e-05
Position 16957: 6.216652922695089e-05
Position 13884: 5.943264215635046e-05
Position 1989: 5.740780719682868e-05
Position 16952: 5.582733858375819e-05
Position 13722: 5.5746214999581206e-05
Position 275: 5.410910054451736e-05
Position 18750: 5.159219724929389e-05
Position 944: 5.1496592072593464e-05
Position 692: 5.137823968852308e-05
Position 15210: 4.7352442761949856e-05
Position 1240: 3.994770112130411e-05
Position 1603: 3.666765841195891e-05
Position 1775: 3.571231184426658e-05
Position 2231: 3.538684957556273e-05
Position 11704: 3.4735841197900154e-05
Position 2621: 3.379240787100681e-05
Position 12912: 3.063368515062556e-05
Position 786: 2.9862241561709647e-05
Position 578: 2.9637256961905887e-05
Position 745: 2.926893056022191e-05
Position 3584: 2.8686441474295888e-05
Position 2675: 2.6755203779212902e-05
Position 702: 2.6451940294310006e-05
Position 1832: 2.588239018577223e-05
Position 3491: 2.518113396172943e-05
Position 1310: 2.5121963531495583e-05
Position 2531: 2.4910299500172293e-05
Position 802: 1.840888427862612e-05
Position 13781: 1.68240937236464e-05
Position 6986: 1.4335034898524802e-05
Position 341: 1.1339434365797016e-05
Position 731: 1.0497570194765198e-05
Position 165: 1.0178718351270347e-05
Position 5474: 9.60236129403593e-06
Position 4719: 8.859744046989567e-06
Position 2697: 8.737664420955552e-06
Position 8313: 8.717138038326009e-06
Position 8365: 8.687558899688693e-06
Position 605: 7.405170147054302e-06
Position 2237: 6.097372212856558e-06
Position 616: 6.034063029631336e-06
Position 1464: 6.016563082444162e-06
Position 1483: 5.570069515176124e-06
Position 2342: 5.055939196998027e-06
Position 8039: 4.1579627495554394e-06
Position 8145: 2.8952005749557323e-06
Position 7932: 2.8293034817165695e-06
Position 8401: 2.091060945783406e-06
Position 1806: 1.6908422229415707e-06
Position 1957: 1.5568376973478007e-06
Position 2024: 1.271926854631803e-06
Position 14123: 1.2036506450940709e-06
Position 14236: 7.459791265777057e-07
Position 736: 7.03982729736215e-07
Position 917: 5.894453678118036e-07
Position 4093: 5.454285032540078e-07
Position 904: 5.354044379948415e-07
Position 3565: 5.0728635396101e-07
Position 559: 3.238363151357559e-07
Position 14191: 1.947078345739374e-07
Position 390: 1.8502612827413053e-07
Position 90: 1.2132537655818552e-07
Position 552: 1.2039306309788488e-07
Position 324: 9.404194715513849e-08
Position 2296: 9.130364421303195e-08
Position 721: 8.902456456898174e-08
Position 727: 6.114004482745488e-08
Position 286: 5.216595574679022e-08
Position 821: 4.287321090292525e-08
Position 581: 3.2810914196951255e-08
Position 121: 3.023100793424925e-08
Position 583: 2.42430431533603e-08
Position 2630: 2.024161848695252e-08
Position 676: 1.956119662643823e-08
Position 1098: 1.800490861846559e-08
Position 601: 1.2547948503959624e-08
Position 108: 1.1532477565583487e-08
Position 346: 1.0027235828681353e-08
Position 2596: 7.546184249123985e-09
Position 132: 5.6514021051240675e-09
Position 706: 3.925946469873701e-09
Position 618: 3.9237174696958795e-09
Position 8290: 3.890742155123956e-09
Position 98: 1.9435899423642952e-09
Position 2589: 1.4019755243121002e-09
Position 2492: 1.2170157470245241e-09
Position 2484: 4.187751721479971e-10
Position 402: 3.3519863808858643e-10
Position 585: 2.6233201740500193e-10
Position 592: 6.23370641375069e-11
