Gene = MUL1
Sorted 3' Splice Sites (High to Low Probability):
Position 6741: 0.8481014930084176
Position 4851: 0.6186238947998235
Position 7045: 0.40649133271143434
Position 5971: 0.39568368739092746
Position 1314: 0.25409674535334337
Position 462: 0.23462166185856548
Position 7523: 0.14958212671113436
Position 7729: 0.12600314748237096
Position 5992: 0.1017053168658834
Position 4648: 0.09634739968315993
Position 8628: 0.07367946774926909
Position 6904: 0.06268274868305594
Position 8106: 0.05473519687298266
Position 7195: 0.05273397582084207
Position 7198: 0.04974928227556621
Position 479: 0.038628474612930876
Position 541: 0.03475671003230373
Position 111: 0.029823222602789117
Position 8064: 0.029671089756124272
Position 6287: 0.02842764520580298
Position 6218: 0.022009537297181116
Position 6237: 0.021343487196465522
Position 7431: 0.019383724144594654
Position 7681: 0.018657367533060975
Position 7637: 0.01782408178504024
Position 3426: 0.017079344012190998
Position 1338: 0.0132576393241405
Position 6638: 0.010364026304728394
Position 6515: 0.010081382724018406
Position 6386: 0.008528588996540791
Position 545: 0.008521787232920514
Position 4936: 0.007412212210520542
Position 8325: 0.007254645206249627
Position 7387: 0.00695269421198115
Position 7234: 0.0062985409491697585
Position 6724: 0.006147357289888617
Position 1097: 0.005389342703065353
Position 7080: 0.005379958300146399
Position 6193: 0.005334632709096874
Position 363: 0.005157513632367006
Position 3432: 0.003918422647138374
Position 5922: 0.003863053179134733
Position 948: 0.003599528980626658
Position 6350: 0.003542496719134615
Position 8282: 0.0034130972946676327
Position 3445: 0.003362468344270805
Position 370: 0.0031493141446188927
Position 4879: 0.0029781815430835394
Position 7659: 0.002960529837913742
Position 8129: 0.0026592465059395685
Position 1835: 0.0026579390328416146
Position 4450: 0.002545565505864745
Position 1100: 0.002483789815929607
Position 169: 0.002445054680729725
Position 5858: 0.0023133140918059534
Position 6005: 0.002305799282743613
Position 837: 0.0022687141840149467
Position 7058: 0.002215967860122889
Position 6572: 0.002135037599600857
Position 4695: 0.0020483260116457187
Position 4900: 0.0020336901237568046
Position 5872: 0.0018143222380327339
Position 7406: 0.0018021011466695005
Position 304: 0.0016944807326254646
Position 391: 0.0015675429073243108
Position 4903: 0.0013938792744451532
Position 6054: 0.0013259877850699392
Position 2744: 0.0012066761401226332
Position 7001: 0.0011957221628180002
Position 6757: 0.0009813837867091138
Position 4377: 0.0009198619745429396
Position 6500: 0.0008589036718972213
Position 7213: 0.0008551906139980023
Position 4330: 0.0008431793390831639
Position 4600: 0.0007475661394750724
Position 7435: 0.0007466777377118034
Position 2029: 0.0007385138659499505
Position 3568: 0.0007358441556951379
Position 5781: 0.000735601660747663
Position 6672: 0.0007119664235938081
Position 1320: 0.0006743381125846426
Position 6808: 0.0006620053524185357
Position 6359: 0.0006185461068947289
Position 4792: 0.0006175219855692512
Position 972: 0.0005044865644708584
Position 2605: 0.0004811195782528142
Position 1988: 0.00044334998818418986
Position 4577: 0.0004278729481800756
Position 7926: 0.0004255555389706794
Position 2581: 0.00041964370715406836
Position 5805: 0.00041515988065516464
Position 4715: 0.00041295938741277776
Position 8467: 0.00039496228927235976
Position 4987: 0.00036510169836557403
Position 4621: 0.00035858611306286635
Position 7207: 0.00033528819037010677
Position 6769: 0.00032692207649187566
Position 8549: 0.0003128091906471403
Position 1126: 0.00029158475049481447
Position 7580: 0.0002783204232394274
Position 2070: 0.00024344387013523557
Position 8404: 0.00023901226703256347
Position 229: 0.00023883672951862417
Position 6782: 0.00023510940577914626
Position 593: 0.00023124532051197353
Position 3844: 0.00019269944363017064
Position 4493: 0.00017044578364392574
Position 6178: 0.00013796400779866934
Position 4592: 0.00012606498905679936
Position 581: 0.00012067651201246667
Position 2774: 0.00010511113349145796
Position 5361: 7.52921260616932e-05
Position 144: 6.796449106914044e-05
Position 2100: 6.438547698614283e-05
Position 1046: 5.534268628390697e-05
Position 2933: 5.235215840510552e-05
Position 716: 5.1011372125779156e-05
Position 1529: 3.638781443499312e-05
Position 5333: 2.986178376844886e-05
Position 1029: 2.8309351716216847e-05
Position 622: 2.6982101066074922e-05
Position 557: 2.4480476404140305e-05
Position 1106: 2.432738888891766e-05
Position 3621: 1.696276938481404e-05
Position 954: 1.5659011850801594e-05
Position 1138: 1.5483770811122142e-05
Position 731: 1.543497054500687e-05
Position 2438: 1.3265704625045807e-05
Position 1179: 1.1872607603541556e-05
Position 379: 1.142932484472355e-05
Position 1008: 1.0975340258495547e-05
Position 398: 9.711748909266501e-06
Position 232: 9.444708438946803e-06
Position 149: 8.307066895492648e-06
Position 248: 6.268541465398964e-06
Position 549: 6.053492529542898e-06
Position 417: 5.4119656255723835e-06
Position 1077: 4.713023188404014e-06
Position 91: 4.59926737460088e-06
Position 634: 4.027111887221456e-06
Position 395: 2.892090744605649e-06
Position 142: 2.5248926110169387e-06
Position 653: 1.8074759755870225e-06
Position 564: 1.5620107700871785e-06
Position 602: 1.4395010099913632e-06
Position 404: 1.2672622489064366e-06
Position 411: 8.018528646857147e-07
Position 1058: 6.708492572187046e-07
Position 1611: 4.702669782956347e-07
Position 1571: 4.581871413273876e-07
Position 1705: 4.4752415578270705e-07
Position 1547: 3.018182880481516e-07
Position 250: 2.415663872277814e-07
Position 1475: 1.495204557653514e-07
Position 1478: 1.307448599083873e-07
Position 1504: 1.0723050322722352e-07
Position 1721: 1.0322233164736186e-07
Position 284: 8.711070693091811e-08
Position 1395: 7.495535029388455e-08
Position 1648: 7.483044347827755e-08
Position 256: 3.007287909541038e-08
Position 1902: 2.6843720933276683e-08
Position 1726: 1.2468787541645027e-08
Position 606: 1.0169680068593178e-08
Position 1776: 6.495768846706463e-09
Position 762: 4.055660828353779e-09
Position 261: 1.568116048903507e-09
Position 693: 6.369762527305224e-10
Position 1412: 3.569725890359762e-10
Position 407: 2.2646952984911504e-10
Position 269: 2.0305760121355066e-10
Position 2057: 8.358145691161299e-11
Position 315: 6.629391873217399e-11
Position 2114: 6.384922520725957e-11
Position 1999: 6.174006038529439e-11
Position 2003: 4.895939861805429e-11
Position 655: 5.474339408033465e-14
