Gene = GMNC
Position 8064: 0.000291284199294771
Position 7406: 0.0002830314365496232
Position 3608: 0.00027581091525011905
Position 9097: 0.00027494423092031065
Position 9134: 0.0002710891514989819
Position 814: 0.0002648404300730084
Position 4416: 0.0002565719575702634
Position 7590: 0.0002490762775390248
Position 6537: 0.00024541663032615123
Position 9558: 0.0002427767068223005
Position 504: 0.0002348621175251224
Position 8480: 0.00021729431010106295
Position 9445: 0.00021514103467849648
Position 405: 0.00020355220674620882
Position 8486: 0.00020294023641272138
Position 2640: 0.00020180412116663188
Position 8719: 0.000201270971353994
Position 6433: 0.00019534913373852128
Position 7099: 0.0001950713807605572
Position 3669: 0.00018786055576689294
Position 5850: 0.00018692860539989867
Position 1529: 0.0001801131200543818
Position 3677: 0.00017982069570765045
Position 1413: 0.00017841500982770513
Position 2904: 0.00017266909943435677
Position 2968: 0.00016760320259789034
Position 1512: 0.00016447730297743508
Position 100: 0.0001625362384431664
Position 4132: 0.00016149437289212246
Position 2141: 0.0001599832959581491
Position 4094: 0.00014689770956780133
Position 6990: 0.00014548669392083503
Position 5119: 0.0001420831284940646
Position 7006: 0.0001411557213326589
Position 6585: 0.00014085803081593276
Position 8446: 0.0001368584524877457
Position 2017: 0.00012564134986026021
Position 6400: 0.0001248458619700972
Position 2841: 0.00012390936250002946
Position 3795: 0.00011407622684678495
Position 1801: 0.00010831501439095236
Position 8099: 0.00010645934363637628
Position 2717: 0.00010625853661817214
Position 6065: 0.0001021032463697942
Position 5342: 9.890569923717198e-05
Position 2480: 9.742237171441786e-05
Position 4722: 9.638038443981183e-05
Position 5051: 9.355947555167328e-05
Position 4681: 8.874125842474913e-05
Position 2483: 7.987297549375638e-05
Position 6004: 7.968660518193918e-05
Position 3323: 7.913939463027124e-05
Position 469: 7.773360351028978e-05
Position 1930: 7.450509879605263e-05
Position 7189: 7.427708207938517e-05
Position 2544: 7.165229993178977e-05
Position 1410: 6.340912335832247e-05
Position 2535: 6.289749374057473e-05
Position 558: 6.21304729067158e-05
Position 2501: 5.798716304971761e-05
Position 1046: 5.4210143246610914e-05
Position 4756: 5.2193490946191707e-05
Position 1103: 5.138120817046528e-05
Position 129: 4.974301505717569e-05
Position 4286: 4.554851136613121e-05
Position 4147: 4.5119079505221416e-05
Position 853: 4.498559412105576e-05
Position 7420: 4.251705053951971e-05
Position 699: 3.76491785013754e-05
Position 1531: 3.594476541775976e-05
Position 696: 3.401094234948579e-05
Position 2815: 3.322142815353876e-05
Position 2288: 3.2080299375108055e-05
Position 2660: 3.108974210541592e-05
Position 8386: 3.091213784846738e-05
Position 2818: 3.0403283899901865e-05
Position 5048: 2.9464420008148786e-05
Position 5732: 2.8421620167743705e-05
Position 4580: 2.826294804605298e-05
Position 4821: 2.634199844591464e-05
Position 5125: 2.6132336286447368e-05
Position 5680: 2.503354226925112e-05
Position 4739: 2.499180651710451e-05
Position 1263: 2.3278341660607446e-05
Position 2238: 2.0429774763242376e-05
Position 1208: 1.9952313961577275e-05
Position 1066: 1.843111238672865e-05
Position 4571: 1.7485038683776346e-05
Position 2044: 1.628200431777734e-05
Position 1316: 1.2886333205646102e-05
Position 874: 1.258058843741189e-05
Position 3986: 1.217990809845402e-05
Position 377: 1.1519533772923362e-05
Position 1439: 1.1394416375577444e-05
Position 573: 1.1261015952259326e-05
Position 2054: 9.176520435553261e-06
Position 3649: 8.966088304110794e-06
Position 96: 8.963773337800705e-06
Position 818: 8.83290524607395e-06
Position 1372: 7.209737728558476e-06
Position 2235: 7.1286483498161744e-06
Position 4426: 6.835979557350096e-06
Position 731: 6.575877246513939e-06
Position 1230: 6.5155728799600715e-06
Position 1447: 6.395541692790388e-06
Position 1211: 5.219886581477008e-06
Position 4689: 5.182132011280819e-06
Position 980: 4.749886491260591e-06
Position 1349: 4.419437986013438e-06
Position 1219: 4.388449547275406e-06
Position 4477: 3.5883872915289073e-06
Position 867: 3.166203549840407e-06
Position 907: 2.6429881951415633e-06
Position 4627: 2.259568654425499e-06
Position 1277: 2.1402333324234314e-06
Position 1237: 1.6838228936681487e-06
Position 5025: 1.668979080717062e-06
Position 423: 1.57739733386462e-06
Position 1343: 1.519511926485231e-06
Position 4360: 1.5167135239428936e-06
Position 4522: 1.407523545014906e-06
Position 1043: 1.2994843964187802e-06
Position 475: 1.0676957205088871e-06
Position 1224: 9.951342190912826e-07
Position 4633: 9.295088341094249e-07
Position 1362: 7.770069310431609e-07
Position 2553: 6.074310310095e-07
Position 1248: 5.24637826158682e-07
Position 2973: 5.180560794164347e-07
Position 1109: 4.4286756524682773e-07
Position 914: 4.372417496419942e-07
Position 5102: 4.2192426119824743e-07
Position 877: 4.0467446991541296e-07
Position 970: 3.914740501649303e-07
Position 389: 3.2500136369765824e-07
Position 4826: 2.6332344674799183e-07
Position 986: 2.632266609924552e-07
Position 1105: 2.378694564259982e-07
Position 428: 2.3316439292417674e-07
Position 6944: 1.9172800778935012e-07
Position 1904: 1.6385628187828875e-07
Position 710: 1.2762661396397708e-07
Position 2197: 2.5348823360517615e-08
Position 1906: 1.1026158999436814e-08
Position 1560: 4.980770305132979e-09
Position 942: 3.555647120817475e-09
Position 2350: 3.159339624344898e-09
Position 707: 3.1028529045580352e-09
Position 1284: 1.4800496858832527e-09
Position 3298: 1.0982277818167261e-09
Position 605: 8.426043784951146e-10
Position 1172: 7.697870961493152e-10
Position 931: 7.179103646870762e-10
Position 2080: 6.313337515580087e-10
Position 1164: 5.879231779768812e-10
Position 1176: 5.663626347304413e-10
Position 1168: 5.491285644539301e-10
Position 2621: 5.230742876191179e-10
Position 477: 2.7692241613562646e-10
Position 618: 6.30555831519273e-11
Position 887: 4.191375688046052e-11
Position 718: 2.197603179417949e-11
Position 883: 1.523355462179245e-11
