Gene = TBCA
Position 2412: 2.957399293791855e-06
Position 1159: 2.621718637563425e-06
Position 628: 2.3854030980498823e-06
Position 2940: 2.1862126193592708e-06
Position 641: 1.8696838517660929e-06
Position 3139: 1.8273005658983222e-06
Position 1572: 1.6463486893408653e-06
Position 3989: 1.640208376683685e-06
Position 913: 1.5795082141470153e-06
Position 2365: 1.4972137073412682e-06
Position 4926: 1.4737141162121935e-06
Position 3940: 1.21740119679606e-06
Position 1202: 1.063594713344782e-06
Position 408: 8.499287249898315e-07
Position 1514: 6.469074931005447e-07
Position 493: 6.175367951761999e-07
Position 883: 5.700567774321296e-07
Position 1176: 4.9716033263423e-07
Position 146: 3.6146399065835274e-07
Position 1210: 2.446111916334061e-07
Position 401: 1.99315205052173e-07
Position 660: 1.1689105862540783e-07
Position 1527: 1.0137272878722235e-07
Position 1180: 8.498826314579715e-08
Position 288: 7.627219790953086e-08
Position 2352: 5.625394564775605e-08
Position 1275: 5.19537123182874e-08
Position 1582: 4.5259656589405487e-08
Position 944: 3.516688263347482e-08
Position 1478: 3.220154263184242e-08
Position 194: 2.8177454307107886e-08
Position 1559: 2.58146200668723e-08
Position 639: 2.0846830661462058e-08
Position 735: 2.027189551750982e-08
Position 1661: 5.673200398987309e-09
Position 1824: 3.393240290414564e-09
Position 1867: 3.3457741300945282e-09
Position 911: 3.1549428313055183e-09
Position 2038: 2.2254018693350262e-09
Position 1992: 2.1335377694757166e-09
Position 1859: 2.022138089587137e-09
Position 789: 1.9030401494021843e-09
Position 1546: 1.8279201549173601e-09
Position 1467: 1.8154844446153011e-09
Position 2519: 1.4039042968641624e-09
Position 1881: 7.688065737423263e-10
Position 1861: 5.271516312093586e-10
Position 1779: 3.126321749247306e-10
Position 551: 8.59456054157451e-11
Position 1301: 7.662303955750768e-11
Position 1636: 1.5082625805335982e-11
Position 846: 1.3081137241519209e-11
Position 717: 1.258384794126655e-11
Position 828: 7.520476333072076e-12
Position 631: 4.683846666367297e-12
Position 45: 2.8953617870418386e-12
Position 484: 3.0321194899104493e-13
Position 615: 2.9382154108334236e-13
Position 361: 1.4730160877219842e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6698: 0.43148431761782907
Position 19196: 0.2324923762518582
Position 8547: 0.18425267749374183
Position 6600: 0.10152586025767978
Position 6733: 0.09313412869853467
Position 4685: 0.08814554223963901
Position 12301: 0.08290529186345555
Position 13925: 0.07509083790571593
Position 6157: 0.06012532441936554
Position 17306: 0.04861957260718109
Position 2143: 0.04036424359433406
Position 11173: 0.039447311072955384
Position 8236: 0.033286127811467225
Position 13693: 0.03263717509809642
Position 13120: 0.03157388684161086
Position 16273: 0.028744546150745787
Position 1692: 0.02846522789605346
Position 17085: 0.024787706981606726
Position 7193: 0.023633890623412875
Position 7641: 0.023598863114734008
Position 15119: 0.01977513666326855
Position 5241: 0.01862307357690436
Position 8308: 0.017644302366452837
Position 16139: 0.01739188186878914
Position 6230: 0.017340135091448224
Position 9303: 0.01654405481484785
Position 18154: 0.015026408283850119
Position 11131: 0.014388512472774062
Position 10993: 0.013693823577873163
Position 6702: 0.013442057120286737
Position 11419: 0.012223615508257776
Position 2856: 0.011455478637592198
Position 7115: 0.011246731285433484
Position 5635: 0.010583914508859172
Position 17193: 0.00812886978728147
Position 7149: 0.008008300626806259
Position 4573: 0.007938628936174552
Position 1273: 0.0078652978175838
Position 11219: 0.007570901754427926
Position 13510: 0.00711560153962264
Position 9427: 0.007052178981370783
Position 14245: 0.006783943761307594
Position 3898: 0.006042849133870577
Position 842: 0.005578770728719714
Position 7905: 0.005572359175650986
Position 7537: 0.005536626921231576
Position 1248: 0.005510127393943386
Position 977: 0.005423521909510314
Position 3939: 0.004899583893124094
Position 2533: 0.004750609117783245
Position 12480: 0.00459277659885739
Position 6641: 0.0045143227213257035
Position 16175: 0.0041201924161694305
Position 14098: 0.004007927861984268
Position 10487: 0.003956816139302577
Position 3725: 0.0034295051637665505
Position 8242: 0.003187361091485686
Position 735: 0.0030303190740721426
Position 4363: 0.0030120407402752817
Position 1197: 0.0028243671947245884
Position 12274: 0.0027634918701754194
Position 9386: 0.002527648126240597
Position 7786: 0.0022548950729004177
Position 2670: 0.0021935138135351557
Position 6093: 0.0021354341256913266
Position 6115: 0.0020640873859361086
Position 2449: 0.0020481842206058897
Position 14291: 0.0020227443781822545
Position 2608: 0.0018620167336953263
Position 7282: 0.0018309520381611351
Position 8054: 0.001772290713298179
Position 926: 0.0017654949166156365
Position 4346: 0.001517393852175476
Position 3988: 0.0015043755332864403
Position 10038: 0.0014846383698395482
Position 739: 0.0014253212774739173
Position 8462: 0.001419212077497043
Position 7024: 0.0013861092250038887
Position 6184: 0.0013423501772184508
Position 812: 0.001337775212964277
Position 12952: 0.0013173663917477722
Position 5398: 0.0012898722287804263
Position 6295: 0.001286234842265321
Position 6949: 0.001264381080219602
Position 10541: 0.0012318468429694115
Position 797: 0.0011749699262029879
Position 7610: 0.0010972797445910098
Position 13144: 0.0010892575169398804
Position 4720: 0.0010215888459546595
Position 3852: 0.0009380430564588431
Position 698: 0.0008502027013975606
Position 4196: 0.0008491311853452697
Position 1125: 0.0008138934658677501
Position 10632: 0.0007695812511030894
Position 3199: 0.0007412171616850375
Position 3926: 0.0007187829021457885
Position 6919: 0.0007098022982127618
Position 4554: 0.0006967051378010256
Position 9447: 0.0006830043307859159
Position 4653: 0.0006581469227375261
Position 5401: 0.0006558343746534399
Position 860: 0.0006500100838650232
Position 7487: 0.0006492652615927338
Position 5267: 0.0006269347577511689
Position 6573: 0.0005990502670170934
Position 6112: 0.0005891890374285239
Position 9148: 0.0005799745107399571
Position 1391: 0.0005545328637760803
Position 6792: 0.0005346360054157835
Position 1061: 0.0005344474246646867
Position 10928: 0.0004866738613489707
Position 7758: 0.00048066360185263656
Position 9598: 0.00046982423012015886
Position 7351: 0.00046740654769807295
Position 800: 0.00044077826422950553
Position 1967: 0.00042211062303189236
Position 6312: 0.0003886476259355749
Position 3400: 0.00037943794742981835
Position 4454: 0.0003421516852429394
Position 5754: 0.0003213202790858129
Position 6054: 0.00032123755744239437
Position 6789: 0.000293510706485905
Position 1159: 0.00029175953015663094
Position 5749: 0.00027416040904598303
Position 2650: 0.0002698158955536074
Position 2434: 0.0002516942165687048
Position 5443: 0.00024447865182606514
Position 5658: 0.00024305000168786426
Position 5655: 0.0002391706124144928
Position 5107: 0.00023090231238078013
Position 9229: 0.000227684051039345
Position 3274: 0.00022545829961401824
Position 2610: 0.00021646049123119773
Position 6897: 0.0002113034566417068
Position 9271: 0.00019314211658205164
Position 2694: 0.00018091419387634687
Position 2777: 0.00017954492082893604
Position 4485: 0.00017585781690388166
Position 8948: 0.00014162314881232136
Position 5687: 0.00013642084625351125
Position 8558: 0.0001344590359201726
Position 8519: 0.00012582314137189548
Position 1811: 0.00011071786581850052
Position 8522: 0.00010965378702785782
Position 981: 0.00010561321571824032
Position 3513: 0.0001054051544699931
Position 866: 0.00010473571372512774
Position 4853: 0.00010409166708593338
Position 4543: 0.00010206584284651364
Position 2478: 0.00010094306322504393
Position 2392: 9.968348608940862e-05
Position 760: 9.902360875671918e-05
Position 4225: 9.19296473179114e-05
Position 7128: 8.622340984108097e-05
Position 4248: 8.294126364566908e-05
Position 670: 8.079881342999907e-05
Position 891: 7.961546865986587e-05
Position 7335: 7.421286036733464e-05
Position 1050: 6.884610833553711e-05
Position 2858: 6.686343832087578e-05
Position 6989: 6.558922529667255e-05
Position 2675: 6.48974172472531e-05
Position 399: 6.184293950860882e-05
Position 288: 6.160227407496191e-05
Position 624: 5.9374080201189254e-05
Position 2515: 5.659616116981881e-05
Position 2548: 5.48730762011333e-05
Position 6925: 5.407884242868946e-05
Position 5086: 5.078462779643031e-05
Position 1604: 4.745850044231721e-05
Position 5051: 4.709924200363639e-05
Position 2175: 4.664442518946255e-05
Position 1162: 4.409248807026187e-05
Position 1253: 4.1685852919800405e-05
Position 3667: 3.9662610513555774e-05
Position 5243: 3.813966987302533e-05
Position 1013: 3.541198971011334e-05
Position 3145: 3.530495096987887e-05
Position 2004: 3.335667866447638e-05
Position 5156: 3.325513515436212e-05
Position 3219: 2.9866474348935638e-05
Position 3103: 2.9736062253017463e-05
Position 3311: 2.8295273229663967e-05
Position 3249: 2.803070157932539e-05
Position 1626: 2.7001940470705878e-05
Position 1610: 2.6065793633424663e-05
Position 5180: 2.515375184870913e-05
Position 5303: 2.482790277513231e-05
Position 4876: 2.3989414621130618e-05
Position 7320: 2.366968768669595e-05
Position 1467: 2.1799926515732258e-05
Position 1878: 2.1506497305172035e-05
Position 4154: 2.092080849967146e-05
Position 2118: 2.015078570370871e-05
Position 4382: 2.0149277240158368e-05
Position 4130: 1.8470713549124112e-05
Position 1632: 1.7721913212440735e-05
Position 3543: 1.7186049353256143e-05
Position 342: 1.623311326675096e-05
Position 1749: 1.6143117229789208e-05
Position 2915: 1.4167836125148564e-05
Position 4035: 1.278860257584041e-05
Position 576: 1.2646639812162639e-05
Position 2328: 1.1005696636457371e-05
Position 3033: 1.098097498605874e-05
Position 2378: 9.800169159701108e-06
Position 1555: 7.889024950379623e-06
Position 440: 7.794610837255082e-06
Position 1779: 7.554750739786809e-06
Position 1299: 6.776923427902796e-06
Position 2213: 6.466656138056572e-06
Position 573: 6.370368667019778e-06
Position 2083: 6.236825886933632e-06
Position 1444: 5.571766600608604e-06
Position 1288: 5.237217409608421e-06
Position 4820: 4.015241870551918e-06
Position 590: 3.914865467474626e-06
Position 1404: 3.83342447661082e-06
Position 267: 3.6201382170943204e-06
Position 1582: 2.8080358184692827e-06
Position 906: 2.63688043251233e-06
Position 762: 1.9095872351943588e-06
Position 1657: 1.6397849205090351e-06
Position 1092: 1.0267430599814616e-06
Position 750: 7.274308152861228e-07
Position 1571: 7.142206269707828e-07
Position 1753: 6.59326736798503e-07
Position 1587: 6.557675783603088e-07
Position 1835: 6.111115527883613e-07
Position 1096: 5.616580860294516e-07
Position 1517: 5.424766054218738e-07
Position 1792: 5.386894683847102e-07
Position 1765: 4.911382217167304e-07
Position 1665: 4.464646872837113e-07
Position 1822: 4.4356805316616137e-07
Position 1205: 4.40941887065426e-07
Position 334: 3.922679718441542e-07
Position 707: 2.5503463959064827e-07
Position 1306: 2.4201843762838435e-07
Position 1559: 2.3367582900020717e-07
Position 937: 2.2793974245122647e-07
Position 305: 2.2245320637880043e-07
Position 956: 2.046382956127197e-07
Position 1349: 1.9511370858031745e-07
Position 985: 1.6492182377287833e-07
Position 631: 1.5253794850681595e-07
Position 537: 1.4591612965325583e-07
Position 2456: 1.4445552984006916e-07
Position 585: 1.3194013298292044e-07
Position 2878: 4.488232904072484e-08
Position 2875: 4.320491357797729e-08
Position 3045: 3.6363246576261685e-08
Position 1105: 2.6490222140677573e-08
Position 2983: 2.3784903978527113e-08
Position 401: 2.2484063031781588e-08
Position 994: 1.961333473237118e-08
Position 1020: 1.4600599194842374e-08
Position 1207: 1.3853367726586458e-08
Position 869: 1.3324303887517861e-08
Position 770: 1.2195998807743565e-08
Position 313: 6.454637206207666e-09
Position 249: 5.180542852196931e-09
Position 548: 3.842940443279495e-09
Position 930: 3.318029912847064e-09
Position 1094: 2.3457683308417804e-09
Position 1590: 2.127218837029709e-09
Position 602: 2.0613010069687653e-09
Position 1102: 1.7053361041567216e-09
Position 997: 1.6434894998082834e-09
Position 232: 1.2780582839048188e-09
Position 242: 9.321597708546941e-10
Position 808: 5.252655278677056e-10
Position 127: 2.958557504432523e-10
Position 462: 1.5969275425249271e-10
Position 222: 1.5616883200606557e-10
Position 678: 6.464732046101472e-11
Position 1301: 3.200165442294931e-11
Position 944: 1.012805700097439e-11
Position 216: 2.6985410120879188e-12
Position 636: 2.4484106070928464e-12
Position 239: 2.1556913839530137e-12
Position 123: 6.27151307553439e-13
Position 133: 5.580051997935838e-13
Position 227: 3.160235390664424e-13
Position 154: 2.2807947935244477e-13
Position 161: 6.96405263798739e-15
Position 139: 6.8955944428244554e-15
Position 164: 2.240493142736736e-17
Position 171: 4.555183922607914e-18
