Gene = DR1
Position 11197: 0.00024129234635213387
Position 10249: 0.00023539096994349407
Position 1504: 0.00020805150040010406
Position 1591: 0.00019022705795208603
Position 2804: 0.0001702740733132752
Position 2717: 0.00014451088313070212
Position 875: 0.00013547953499347198
Position 10172: 0.00013115402576627122
Position 699: 0.0001287816189018567
Position 1408: 0.00010629118694033168
Position 1201: 9.246433259402888e-05
Position 151: 6.954243813904737e-05
Position 842: 5.4936015379525775e-05
Position 4209: 4.8267039527752786e-05
Position 999: 4.598257880833499e-05
Position 28: 3.88023766719876e-05
Position 14: 3.4337362154376176e-05
Position 848: 3.168718072797211e-05
Position 231: 3.052664753044382e-05
Position 9568: 2.5915722500079914e-05
Position 2418: 2.355538100241783e-05
Position 26: 2.235850903263449e-05
Position 107: 2.2308503476343282e-05
Position 2559: 2.151818297775324e-05
Position 1109: 2.077004955050144e-05
Position 1120: 2.0104121144589514e-05
Position 620: 1.84320104256218e-05
Position 872: 1.4861639955617276e-05
Position 5113: 1.4210770354367161e-05
Position 1529: 1.2776066354185922e-05
Position 253: 9.642517891379687e-06
Position 9453: 8.585883852651226e-06
Position 985: 6.873243014310008e-06
Position 4886: 4.826397460261874e-06
Position 930: 4.722094858893132e-06
Position 5841: 4.194423048245681e-06
Position 1080: 3.64848263688294e-06
Position 5144: 2.9819854625759654e-06
Position 377: 2.82394597442429e-06
Position 519: 2.50872616893731e-06
Position 987: 2.2898735829843624e-06
Position 6755: 2.198152153037067e-06
Position 5087: 1.772745076656183e-06
Position 5643: 1.5946068180782162e-06
Position 462: 1.3984410879507147e-06
Position 6488: 1.2242955666896816e-06
Position 6462: 1.1850106464652512e-06
Position 720: 1.1824712154164401e-06
Position 4497: 1.020376685909273e-06
Position 5876: 1.0126161515279208e-06
Position 4121: 8.80543778971507e-07
Position 982: 5.953904228983745e-07
Position 4994: 5.217739675805649e-07
Position 5268: 4.3455359696159516e-07
Position 163: 4.209200381080024e-07
Position 702: 2.7688805316562773e-07
Position 409: 2.5331342441737243e-07
Position 590: 1.3398156473426115e-07
Position 588: 6.377604937981498e-08
Position 173: 5.485272104077076e-08
Position 769: 5.072833746916502e-08
Position 1333: 8.905763888366341e-09
Position 187: 2.136324511067661e-10
Position 77: 7.211060931148288e-11
Position 193: 2.3422624022265196e-11
Position 85: 2.211579425965637e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8019: 0.8325819179717175
Position 4030: 0.6686054232594094
Position 3495: 0.5624129934330648
Position 9410: 0.5386487680292658
Position 14604: 0.33211194911007175
Position 12509: 0.2880433121194786
Position 7734: 0.26574378935734516
Position 1871: 0.2644771533565624
Position 801: 0.23296772339180588
Position 12934: 0.17950481462344367
Position 1766: 0.173317185658998
Position 18552: 0.1140090328287
Position 8053: 0.11133065885000265
Position 1145: 0.0987346218472168
Position 8773: 0.09670393765052938
Position 12872: 0.09650125753789782
Position 9720: 0.08892762644722602
Position 2660: 0.07529255127725018
Position 16968: 0.06446291177709003
Position 10003: 0.05762779928598003
Position 917: 0.0466366033942051
Position 21554: 0.04447293041866864
Position 13631: 0.0404034089400328
Position 3864: 0.03674614099701241
Position 4374: 0.034744182746770526
Position 1411: 0.032649904827505585
Position 9360: 0.03226402238747493
Position 8287: 0.030093983657692697
Position 4393: 0.02751572383687115
Position 11827: 0.02551641016959366
Position 9098: 0.024378220368695223
Position 11854: 0.023312361621799147
Position 18990: 0.023143167042528907
Position 3550: 0.021643479558733088
Position 1802: 0.021592358562842386
Position 1156: 0.021492855353452207
Position 3407: 0.02146585343498292
Position 3950: 0.02099816098460918
Position 17628: 0.019969812868836177
Position 1839: 0.01966127022338959
Position 11866: 0.01925800820350766
Position 15001: 0.0191360993416586
Position 3982: 0.018100324975965004
Position 1781: 0.01720066849340375
Position 9699: 0.01662625704426907
Position 4084: 0.01574027806431289
Position 12799: 0.01477735228043094
Position 8800: 0.013650710810508771
Position 16572: 0.010710660197836433
Position 2587: 0.009027951468004178
Position 597: 0.008013890785855224
Position 15757: 0.007970604427099513
Position 19587: 0.007959429308261164
Position 1821: 0.007505549336022716
Position 647: 0.007059353875933638
Position 1503: 0.006964161059883311
Position 3829: 0.006951538231062192
Position 10362: 0.006215657733997453
Position 3867: 0.006185812625056148
Position 2671: 0.0059372893713350895
Position 4036: 0.005840496037428336
Position 9843: 0.005669889288851439
Position 1247: 0.005648873439466721
Position 8259: 0.005435984133604304
Position 8622: 0.005338276731310908
Position 9227: 0.0052163282857923925
Position 1482: 0.005128155211580717
Position 15395: 0.004910499708786475
Position 1170: 0.004687475522068681
Position 13906: 0.004240440981055561
Position 14637: 0.004238819660503112
Position 1333: 0.004133225808789066
Position 1374: 0.003978390535945505
Position 13131: 0.0038665237042547125
Position 13408: 0.0037567512756831985
Position 8728: 0.003587641250222876
Position 8681: 0.0035724854818040474
Position 6226: 0.0035514493614443345
Position 14873: 0.0034392100114040637
Position 4062: 0.0034117515312903526
Position 1056: 0.0032965344617118387
Position 3795: 0.003036595326852149
Position 13812: 0.0027265541973593896
Position 4321: 0.0025782725498867767
Position 9502: 0.002542621176770413
Position 2626: 0.0025300526475338448
Position 10854: 0.002424923273264281
Position 5578: 0.002163561253867346
Position 748: 0.0021545356611148377
Position 1080: 0.0020595269216802862
Position 1344: 0.0018502139231989416
Position 7031: 0.0018365453131238415
Position 14460: 0.0017795156474961621
Position 9452: 0.0017713754468327214
Position 8864: 0.0017636551122566508
Position 7863: 0.0016908186144680428
Position 1223: 0.0014923053769019458
Position 4441: 0.0014659467784107513
Position 8423: 0.0014163688644505618
Position 12230: 0.0013366880520818158
Position 1016: 0.0013139719724054948
Position 7932: 0.0012394985929570152
Position 1200: 0.0012339521319549482
Position 3663: 0.0011408242747320103
Position 531: 0.0011253706645039006
Position 1688: 0.0011184820536869944
Position 3413: 0.0011142000192937548
Position 730: 0.0010552269527786522
Position 1251: 0.0008824994535164678
Position 1315: 0.0008480764617846695
Position 1413: 0.000718590799116428
Position 827: 0.0007093162869304481
Position 7761: 0.0006540468622283377
Position 10388: 0.0006331451985869435
Position 1661: 0.0006052960805197575
Position 10878: 0.000598663074634703
Position 2499: 0.0005797628786888949
Position 803: 0.0005414067261221443
Position 11097: 0.0005344083207586639
Position 6445: 0.0005335384158123603
Position 4048: 0.0005311431490381327
Position 8427: 0.0005113732776323621
Position 8733: 0.0005053759175938112
Position 8804: 0.0004852848717409197
Position 3434: 0.0004744746903416956
Position 6730: 0.00047322991509775016
Position 1666: 0.00046465176178668284
Position 7801: 0.0004619319262874109
Position 10223: 0.0004478807356905509
Position 11873: 0.0004430825392990127
Position 3349: 0.0004397741624623527
Position 8969: 0.0004311687988893697
Position 1350: 0.00042672958524111294
Position 4777: 0.00042548542874265886
Position 8472: 0.0004063155287609468
Position 5264: 0.0003844684619763894
Position 1096: 0.00034019272392135587
Position 5319: 0.00032980753636703547
Position 9655: 0.00031757362130131034
Position 510: 0.0003172648183917983
Position 4519: 0.000304065016964324
Position 4401: 0.0002975595594818475
Position 1100: 0.00029662393814583677
Position 1112: 0.00026945096126605484
Position 8819: 0.00024180365734241711
Position 10368: 0.00023858360391367883
Position 868: 0.0002348990574421733
Position 962: 0.00022541753020819302
Position 5732: 0.0002222245203487198
Position 1589: 0.00022136876938592457
Position 671: 0.00021033960450285132
Position 8906: 0.00020032246996086226
Position 3114: 0.00019397617362329865
Position 1441: 0.00018812341175726641
Position 1584: 0.00015465987818331187
Position 1285: 0.00014370457568608222
Position 949: 0.00014335639953862397
Position 2440: 0.00014305317171737348
Position 9924: 0.00014298334295643724
Position 2696: 0.0001348410572954206
Position 977: 0.0001298445788364171
Position 1184: 0.00012760172647851369
Position 1295: 0.00012325319832658338
Position 1873: 0.00011855868845145513
Position 12643: 0.0001119470539035882
Position 866: 0.0001045122695737627
Position 1205: 9.792511887193754e-05
Position 12408: 9.563955016365005e-05
Position 12295: 8.850889134179955e-05
Position 8946: 8.2741165006025e-05
Position 1950: 8.043408489588417e-05
Position 8291: 7.906437441691411e-05
Position 609: 6.673438810870375e-05
Position 11727: 6.038417124734581e-05
Position 8315: 5.8928616117289324e-05
Position 702: 5.808896682440577e-05
Position 1307: 4.4736752447670774e-05
Position 3194: 4.2051755758868737e-05
Position 3053: 4.171459601580695e-05
Position 9601: 3.7282508579162867e-05
Position 1370: 3.69192268515545e-05
Position 3738: 3.455874332948358e-05
Position 447: 3.111478435759377e-05
Position 588: 3.025606448357501e-05
Position 3690: 2.9025416073862325e-05
Position 946: 2.8247301536049357e-05
Position 605: 2.7473814141046713e-05
Position 10028: 2.7033753722475675e-05
Position 7617: 2.6937811248827663e-05
Position 2590: 2.668861864813616e-05
Position 1116: 2.560124680621621e-05
Position 2261: 2.437446932349877e-05
Position 2554: 1.9161041397366026e-05
Position 3753: 1.758735962907435e-05
Position 925: 1.2335031076131438e-05
Position 964: 1.1850619840215364e-05
Position 4108: 1.0745461386625049e-05
Position 5574: 9.586652342951297e-06
Position 420: 8.496909167244958e-06
Position 7051: 7.137664141823182e-06
Position 470: 7.0938385573654114e-06
Position 982: 6.40091784596443e-06
Position 685: 6.314340198141402e-06
Position 752: 5.531374488157489e-06
Position 5267: 4.506227419331908e-06
Position 4804: 4.0147328870490824e-06
Position 742: 3.836937358161501e-06
Position 4954: 3.4379258953609607e-06
Position 199: 3.2079713829598224e-06
Position 829: 3.1912252845380237e-06
Position 1021: 3.143783536803859e-06
Position 450: 3.1126217686422854e-06
Position 2178: 2.5418792153566177e-06
Position 4432: 2.436492233642038e-06
Position 202: 2.435412837254309e-06
Position 699: 2.333802951465384e-06
Position 2313: 2.2216302745613897e-06
Position 7517: 2.208807510697152e-06
Position 6596: 2.1981521530370657e-06
Position 3756: 2.0118848652847274e-06
Position 1024: 1.3180637018639182e-06
Position 333: 1.2320147741930295e-06
Position 424: 1.217050893664121e-06
Position 1009: 1.1194474756942422e-06
Position 710: 1.0212797727963297e-06
Position 173: 8.721847531539029e-07
Position 260: 6.6769071947464e-07
Position 5010: 3.756151604294909e-07
Position 180: 2.0125293278947783e-07
Position 1229: 1.4382421619361216e-07
Position 712: 1.2334218534688331e-07
Position 4454: 1.0437626709465217e-07
Position 238: 1.0258014312752253e-07
Position 458: 9.80871636401139e-08
Position 307: 8.947054986310256e-08
Position 1187: 8.17689023417098e-08
Position 3684: 6.591259479946825e-08
Position 4404: 4.4444588788668314e-08
Position 377: 3.367984116136227e-08
Position 313: 1.550065209140981e-08
Position 133: 1.3081370205807386e-08
Position 372: 1.3056086956763947e-08
Position 220: 1.2954036356746949e-08
Position 335: 9.078848656182972e-09
Position 431: 8.527434261661234e-09
Position 2645: 6.721585429243837e-09
Position 2506: 6.515878084269499e-09
Position 2547: 6.375306178754317e-09
Position 214: 4.4000573977336415e-09
Position 208: 4.184416524026657e-09
Position 720: 4.071759452931378e-09
Position 275: 2.741341620950229e-09
Position 340: 1.466797514440053e-10
Position 1698: 3.86579050421821e-11
Position 2756: 6.239800309239011e-12
Position 2451: 6.2040099235265424e-12
