Gene = PSMG3
Position 2356: 0.00080995473200695
Position 235: 0.0007353160954990321
Position 392: 0.0006404139470733373
Position 1605: 0.0006153322783084007
Position 863: 0.0005825879190137842
Position 808: 0.0005824131615952458
Position 2176: 0.0005702056499848831
Position 767: 0.0005685649696915601
Position 2324: 0.0005211001703529216
Position 924: 0.0005204577219166654
Position 2286: 0.000519969957357969
Position 915: 0.000494708112390666
Position 1825: 0.0004767099710558933
Position 2232: 0.00046872737520801033
Position 1846: 0.0004676725378639776
Position 2407: 0.0004276414301658137
Position 1182: 0.00030911865897475323
Position 2392: 0.0002519311503632555
Position 739: 0.00022477528319478043
Position 683: 0.00021629251664499928
Position 1222: 0.00020857745506857586
Position 849: 0.00020386879471529445
Position 1955: 0.0001741021181280241
Position 1541: 0.00016568741804498028
Position 686: 0.00014891806484663915
Position 742: 0.0001417653858550067
Position 1562: 0.00012792475780408572
Position 2100: 0.0001230323812192914
Position 2344: 0.00011505203419491245
Position 1338: 0.00010802711621870175
Position 1797: 0.00010802617376942776
Position 2420: 0.00010587514864949954
Position 2204: 0.00010569185508944997
Position 1958: 0.00010490859949438361
Position 2306: 8.758861679973627e-05
Position 660: 7.646974646066523e-05
Position 2082: 4.8865780984607985e-05
Position 1481: 3.774665302144245e-05
Position 1263: 3.359086159472994e-05
Position 2510: 3.199581076303725e-05
Position 2556: 2.6107220727955952e-05
Position 1364: 2.5791089141000843e-05
Position 419: 2.454181678889367e-05
Position 689: 1.809271961137584e-05
Position 2618: 1.7495690615288225e-05
Position 1040: 1.716988809071303e-05
Position 1311: 1.3941887254210441e-05
Position 776: 1.2733989241713249e-05
Position 826: 8.269645818524786e-06
Position 1413: 6.719928086243839e-06
Position 817: 6.238013223468982e-06
Position 1646: 5.723886858408261e-06
Position 471: 2.08491415146438e-06
Position 1407: 2.0140116689472874e-06
Position 1344: 1.9766670752524473e-06
Position 1255: 1.796002759370199e-06
Position 2209: 1.0489506271549905e-06
Position 1374: 7.898479485238762e-07
Position 1257: 7.376442890046517e-07
Position 576: 6.266610280070365e-07
Position 646: 4.5605578225495985e-07
Position 1096: 4.521622791226107e-07
Position 1128: 3.325220492469619e-07
Position 394: 2.2322928897603528e-07
Position 830: 2.2181825329473075e-07
Position 1235: 2.072900299194982e-07
Position 1104: 1.2718582159206555e-07
Position 932: 1.0909756329930418e-07
Position 940: 1.0600567622938635e-07
Position 1225: 1.0067290340278484e-07
Position 1090: 6.88259345367333e-08
Position 998: 6.003059181169035e-08
Position 969: 5.7023961046658425e-08
Position 1114: 4.793819255297479e-08
Position 1439: 4.413977669836461e-08
Position 1445: 2.8875130161391686e-08
Position 955: 1.3947344580888433e-08
Position 1452: 7.09955542672055e-09
Position 485: 5.015641421023814e-09
Position 569: 3.755332042274628e-09
Position 353: 1.4993230200522873e-09
Position 291: 8.444044549355621e-10
Position 329: 6.627734912287811e-10
Position 312: 3.1410240472959646e-10
Position 695: 1.6151016388853856e-10
Position 138: 3.3762978833788547e-11
Position 1046: 2.398013678586592e-11
Position 950: 1.938976013019142e-11
Position 169: 1.0035733384187726e-11
Position 173: 1.4122971176638645e-12
Position 152: 6.303745086356921e-13
Position 179: 1.6247857375229755e-13
