Gene = RABL3
Position 50627: 0.0027168195901934402
Position 4773: 0.0026892354205520206
Position 48811: 0.002389387213262952
Position 1596: 0.002146188906506574
Position 48848: 0.002119843936164059
Position 11770: 0.002083604886435144
Position 13144: 0.002069831677034083
Position 466: 0.0019434465479485556
Position 7961: 0.001643339414220404
Position 12446: 0.001624188307598405
Position 12263: 0.0016232649983772428
Position 7166: 0.0016200924666031464
Position 52049: 0.001616364045857148
Position 5778: 0.001603729053118269
Position 756: 0.0015876244653988305
Position 3667: 0.0012578569481039535
Position 417: 0.0011668181566789905
Position 4630: 0.0011655327324495343
Position 1296: 0.0010580090955355193
Position 12903: 0.0010027573506141414
Position 4343: 0.0009914863911250351
Position 5826: 0.000982162698815008
Position 12329: 0.0009224124557190194
Position 554: 0.0008571106440712255
Position 2100: 0.0008568048542051953
Position 4426: 0.0008538461098081264
Position 5649: 0.0008339861470522408
Position 50828: 0.0008136414759116517
Position 1026: 0.0007687118894935131
Position 3871: 0.0006944131028173289
Position 867: 0.0006918866075527642
Position 13043: 0.0006564295737590756
Position 10010: 0.000642307605353927
Position 50831: 0.000632317815654247
Position 15019: 0.0005733782200764634
Position 3946: 0.0005365217031338039
Position 50490: 0.0005326873185593306
Position 141: 0.0005239907341203301
Position 1234: 0.00051548508052164
Position 13048: 0.0004990160777510415
Position 2968: 0.000497158408860183
Position 2416: 0.00045269022942900385
Position 184: 0.00044038053601940826
Position 49214: 0.0004370884060786439
Position 9075: 0.00042503518042266166
Position 3418: 0.000410970766064727
Position 53195: 0.00039680343737762337
Position 48453: 0.000388501034798803
Position 49147: 0.00033501036959621773
Position 4801: 0.00031188179267140374
Position 49311: 0.0003072788426475295
Position 11349: 0.0002867058034334237
Position 12377: 0.0002796559400776421
Position 49272: 0.00027812220732747984
Position 217: 0.0002638850802644971
Position 1801: 0.00025707160725494906
Position 650: 0.0002546874683879522
Position 629: 0.00020283042933620622
Position 664: 0.00020204072203868758
Position 12382: 0.00019799782635590533
Position 424: 0.00019766332371364722
Position 11863: 0.00015816644663929716
Position 4242: 0.00015336481867681492
Position 2384: 0.00015147278870147884
Position 8190: 0.00014910360886199854
Position 194: 0.0001488816828744377
Position 449: 0.00014611167481399696
Position 49114: 0.00014478790028724355
Position 935: 0.00010548116774477155
Position 4740: 0.00010397139616931541
Position 2026: 9.924853763507208e-05
Position 4491: 9.342530576987811e-05
Position 22393: 8.722430541735074e-05
Position 982: 7.811063053961246e-05
Position 39543: 7.37508514817935e-05
Position 19649: 5.960434693543919e-05
Position 2049: 5.69288108703121e-05
Position 2596: 4.8784420834949366e-05
Position 3610: 4.8198636269149545e-05
Position 11917: 4.7563977957315246e-05
Position 14070: 4.4603770635593614e-05
Position 19481: 4.423196886163256e-05
Position 39372: 4.16012184602304e-05
Position 1921: 3.776597538940345e-05
Position 470: 3.7327688442328905e-05
Position 550: 3.660570760052977e-05
Position 1883: 3.654194970823556e-05
Position 3507: 3.4718908094116696e-05
Position 610: 3.266295824166945e-05
Position 1638: 2.9643351062155858e-05
Position 2498: 2.674247262495393e-05
Position 38562: 2.475154697790588e-05
Position 40357: 2.2500165537706137e-05
Position 3394: 2.1455632665932268e-05
Position 1142: 2.136716427790213e-05
Position 1179: 2.0563537308574996e-05
Position 3103: 2.0313931858876653e-05
Position 19715: 2.0172221972942857e-05
Position 1554: 2.0137208294189724e-05
Position 2466: 1.7897196272720304e-05
Position 3353: 1.65916725794024e-05
Position 11708: 1.5827048220867498e-05
Position 44195: 1.3846397383010865e-05
Position 1238: 1.302765217271433e-05
Position 1904: 1.2608895702370147e-05
Position 1029: 1.0670557872657544e-05
Position 1348: 1.039685776981859e-05
Position 1151: 9.76871639487092e-06
Position 1340: 9.509921524125637e-06
Position 38234: 8.646772271044917e-06
Position 41657: 8.645404830171568e-06
Position 1519: 8.360783216266883e-06
Position 3327: 8.111887533332663e-06
Position 704: 6.901408060932839e-06
Position 2105: 6.6697537912060355e-06
Position 203: 6.215716498278049e-06
Position 835: 5.965777477300312e-06
Position 41017: 5.528901667154016e-06
Position 3694: 5.522090927826023e-06
Position 39266: 5.166931578673259e-06
Position 1300: 4.904664291413873e-06
Position 39020: 4.859292340746435e-06
Position 1946: 4.8480930685442e-06
Position 2787: 4.635918000431587e-06
Position 14601: 4.468032115336662e-06
Position 2009: 4.4094683255804235e-06
Position 38864: 4.051742189630021e-06
Position 1370: 2.2900858922513057e-06
Position 37226: 2.153577473326878e-06
Position 3009: 1.9636547315740077e-06
Position 38170: 1.6893845251610817e-06
Position 37273: 1.5596269539154979e-06
Position 4122: 1.4668616082211723e-06
Position 11930: 1.2751014176368195e-06
Position 2389: 1.2589543581717096e-06
Position 1696: 1.2520840538951596e-06
Position 37338: 1.1613193597508272e-06
Position 12675: 8.200652478046228e-07
Position 679: 8.137327191642254e-07
Position 37515: 7.159812397144464e-07
Position 36816: 6.932649324674697e-07
Position 14923: 6.344228752144135e-07
Position 14462: 6.322530275833663e-07
Position 12811: 5.833280205800656e-07
Position 12270: 5.472749641656838e-07
Position 13977: 5.01280607364059e-07
Position 1212: 4.968062550053504e-07
Position 14985: 4.562058323327363e-07
Position 14160: 4.537195629309343e-07
Position 992: 4.050955002736812e-07
Position 1119: 3.091416641160243e-07
Position 14015: 2.9067608693873734e-07
Position 38111: 2.8565538052580666e-07
Position 3324: 2.7770735989286597e-07
Position 1631: 2.463350012289986e-07
Position 1084: 2.2157492769558237e-07
Position 1411: 2.1996675779309873e-07
Position 1977: 2.1935393198569122e-07
Position 2020: 1.978522309381738e-07
Position 2055: 1.7166495872678598e-07
Position 12191: 1.6998817272594995e-07
Position 36971: 1.6927789597705325e-07
Position 12916: 1.621387547169042e-07
Position 1210: 1.4514139807039366e-07
Position 1072: 1.3312348924757592e-07
Position 324: 1.2997495769968868e-07
Position 451: 1.2915162004795714e-07
Position 12091: 1.2732389833043635e-07
Position 916: 1.1380257918493371e-07
Position 12460: 1.097862770751268e-07
Position 12333: 9.887670529660868e-08
Position 126: 9.851209110213398e-08
Position 13046: 8.55650585214652e-08
Position 768: 7.409052843322328e-08
Position 580: 7.34149275841535e-08
Position 12610: 3.1718248209255426e-08
Position 2229: 2.7687014990726342e-08
Position 427: 2.6699023511295283e-08
Position 2152: 2.512979193614548e-08
Position 908: 2.0085830930972725e-08
Position 2317: 1.935796787808443e-08
Position 13380: 1.853199864280209e-08
Position 2139: 1.6996965770173233e-08
Position 801: 1.698344577506773e-08
Position 880: 1.166883558230389e-08
Position 12124: 2.9274185338456744e-09
Position 12162: 2.6435813634115757e-09
Position 593: 2.1319439116534363e-09
Position 585: 1.962687692641136e-09
Position 595: 1.3624484347847907e-09
Position 385: 1.3105958819021356e-09
Position 20224: 6.337465961642496e-10
Position 1693: 5.801454512198226e-10
Position 2337: 3.3519239504750765e-10
Position 19343: 2.183945061116029e-10
Position 517: 1.9297455962666077e-10
Position 589: 1.8484144925268481e-10
Position 16746: 1.8342860514047827e-10
Position 434: 1.468338372381237e-10
Position 486: 1.2918314353817335e-10
Position 17521: 1.2124373067318177e-10
Position 582: 7.74298253974721e-11
Position 281: 6.84658819827625e-11
Position 15796: 6.444762430766825e-11
Position 18037: 6.069657841336883e-11
Position 118: 4.850705351658598e-11
Position 15665: 4.8087186296540485e-11
Position 17860: 4.223705442402265e-11
Position 382: 4.1794626656810545e-11
Position 16851: 3.1314428394029155e-11
Position 1441: 3.01259086783628e-11
Position 500: 2.915123927887751e-11
Position 18388: 2.8857784164740904e-11
Position 16080: 2.0580702258960035e-11
Position 15459: 1.837469121992643e-11
Position 15546: 1.4993098938645956e-11
Position 431: 1.179093714379163e-11
Position 770: 1.0225528194969e-11
Position 14395: 9.223371747768759e-12
Position 14997: 5.910803390461773e-12
Position 13548: 5.532166349939589e-12
Position 15285: 5.470160381559089e-12
Position 12641: 5.034951081318229e-12
Position 14819: 4.8340294457979425e-12
Position 334: 4.104026693189618e-12
Position 339: 3.618465232554793e-12
Position 11976: 3.3453854307465767e-12
Position 13663: 2.6802039813865667e-12
Position 107: 3.2458431864263523e-13
Position 13999: 2.6395072090329347e-13
Position 12176: 9.925449192708223e-14
Position 393: 4.4663447953325486e-14
Position 75: 1.0383309080912404e-16
Position 341: 6.030854552617555e-17
Position 69: 3.8516724388165566e-19
Position 80: 3.2612671768826866e-30
