Gene = EFCAB9
Position 718: 1.9527644832947643e-05
Position 1367: 1.9407981798679237e-05
Position 1379: 1.9159903506432198e-05
Position 826: 1.794355689919258e-05
Position 1408: 1.7229195555214817e-05
Position 865: 1.5530438203165593e-05
Position 3170: 1.4342402927537165e-05
Position 1348: 1.33190964574456e-05
Position 1430: 1.2882592184992168e-05
Position 797: 1.2111758553202756e-05
Position 370: 1.1989087093584669e-05
Position 1333: 8.326764500635276e-06
Position 207: 7.3153475442493205e-06
Position 1167: 6.72950267529848e-06
Position 614: 6.704283725615627e-06
Position 1579: 6.5702800966048106e-06
Position 1055: 6.2962341966169525e-06
Position 1123: 6.199628018294009e-06
Position 1218: 4.905777367635228e-06
Position 1339: 3.6584309161047673e-06
Position 569: 3.593868760082438e-06
Position 358: 3.068690682232805e-06
Position 184: 2.5191302390310584e-06
Position 298: 2.2087499368543323e-06
Position 1171: 2.0938546597666376e-06
Position 1133: 1.5421639801304609e-06
Position 611: 1.4202420141986825e-06
Position 1962: 1.2998967765169385e-06
Position 739: 8.544854658258004e-07
Position 505: 7.366818286904961e-07
Position 329: 4.756584113816232e-07
Position 1931: 2.192786920327011e-07
Position 564: 1.8359528725478275e-07
Position 213: 1.3938445402972596e-07
Position 123: 1.2482475378614884e-07
Position 150: 1.0299982767111075e-07
Position 2525: 7.417790675126341e-08
Position 141: 4.340752345098894e-08
Position 723: 1.7565403375550224e-08
Position 355: 1.5714734382740632e-08
Position 279: 1.1751685708022883e-08
Position 766: 9.541552008005177e-09
Position 423: 7.057887903707884e-09
Position 1191: 2.4751459913969577e-09
Position 209: 1.2714540715805955e-09
Position 566: 6.909578230418766e-10
Position 91: 6.201918037355466e-10
Position 196: 4.0474839480458355e-10
Position 511: 4.447657753004793e-13
