Gene = DDOST
Position 5755: 1.9578943489328654e-05
Position 5793: 1.6607792631494472e-05
Position 490: 1.648361134702528e-05
Position 926: 1.3558638151307716e-05
Position 9317: 1.2873706475056026e-05
Position 732: 1.2146721965007448e-05
Position 8125: 1.1443507890037309e-05
Position 9282: 1.0357860110849333e-05
Position 7421: 9.752663073103574e-06
Position 9230: 8.021218303289244e-06
Position 751: 7.756376589950132e-06
Position 6154: 7.60923232493686e-06
Position 374: 7.317274365193923e-06
Position 1580: 6.990032430970158e-06
Position 9255: 6.874898806295907e-06
Position 7738: 6.250287256539792e-06
Position 9022: 6.202172373235662e-06
Position 9016: 6.045262946631816e-06
Position 1275: 5.838169820921233e-06
Position 8647: 5.799833404922515e-06
Position 670: 4.829835557460815e-06
Position 8876: 4.524634802193027e-06
Position 503: 4.414039600050043e-06
Position 8908: 3.141377537817727e-06
Position 547: 3.1027509171795154e-06
Position 9519: 2.6750633296609744e-06
Position 1229: 2.6634667900243196e-06
Position 159: 2.5457346302024185e-06
Position 235: 2.452214366088046e-06
Position 8831: 1.7886905929997626e-06
Position 8859: 1.7004710056599723e-06
Position 6531: 1.6413143928221064e-06
Position 8792: 1.4419781777664188e-06
Position 105: 1.0913765184607052e-06
Position 985: 1.0285443179714512e-06
Position 287: 9.418143403403875e-07
Position 1966: 3.899723555315686e-07
Position 1537: 2.5793796368369473e-07
Position 7293: 2.3033913259012485e-07
Position 515: 5.3565122480717544e-08
Position 744: 2.2344939288600784e-08
Position 537: 1.7001089670923915e-08
Position 599: 1.2359136418471514e-08
Position 763: 8.547162339573155e-09
Position 8861: 5.344408241568981e-09
Position 8817: 2.7625364794106333e-09
Position 8990: 1.467156530532003e-09
Position 8836: 8.671381623204787e-10
Position 7076: 1.3398581447176971e-10
Position 6841: 1.0140020796464395e-10
Position 7045: 2.6594686948094827e-11
Position 520: 1.856710333125659e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6009: 0.9963081727516735
Position 8816: 0.9891295808141285
Position 9015: 0.9861818679301808
Position 5764: 0.9727892440859324
Position 6836: 0.9638857405581163
Position 5356: 0.9219256990297254
Position 7769: 0.8699542952637896
Position 8572: 0.6961588117813613
Position 7220: 0.45366014835700047
Position 446: 0.45246297648396405
Position 7172: 0.3604703071966108
Position 552: 0.2527592758606005
Position 1376: 0.2489038287173821
Position 8516: 0.21958015882875018
Position 2723: 0.17642420390427285
Position 5132: 0.12999043363919197
Position 3251: 0.10752421959304573
Position 3964: 0.10329178534853406
Position 7249: 0.10186764475899437
Position 3534: 0.08503076275252255
Position 8014: 0.07723981879521273
Position 3926: 0.06335895466615603
Position 3574: 0.06275866316813213
Position 5298: 0.06045889461384708
Position 5239: 0.057572331490575494
Position 7578: 0.05532642941295786
Position 3211: 0.030510384078026784
Position 6796: 0.029069228982895916
Position 270: 0.02834915630711077
Position 7555: 0.026554429614236937
Position 443: 0.02649502732096318
Position 3968: 0.025064099166724543
Position 497: 0.02179912872625798
Position 6201: 0.019842527681994796
Position 8641: 0.019741978381710396
Position 4340: 0.01856834971591199
Position 660: 0.016309489431389473
Position 3674: 0.01604609426052043
Position 287: 0.012841931730440683
Position 3166: 0.01233782559964062
Position 1662: 0.012303668726300005
Position 3715: 0.012073285354372769
Position 1423: 0.010917832718534987
Position 9413: 0.010734136059350584
Position 183: 0.010448666589800398
Position 1642: 0.010315247314501149
Position 1337: 0.010019478529007813
Position 6418: 0.007909055949335006
Position 7827: 0.007580226278981407
Position 7270: 0.0075299353590909815
Position 6234: 0.0068897828673012
Position 4160: 0.0067673920799269345
Position 4002: 0.006377617793742743
Position 7225: 0.006269435905161798
Position 9252: 0.005923371573879721
Position 1930: 0.005869739989573622
Position 2605: 0.005542048556146815
Position 8869: 0.005424644199886542
Position 500: 0.005200699162078519
Position 8580: 0.004943395720504527
Position 4032: 0.004828803052200957
Position 3004: 0.004391141645092138
Position 3494: 0.004218689056488824
Position 3546: 0.0041329846441222695
Position 8575: 0.003844240576630328
Position 9036: 0.00378386322858354
Position 7714: 0.0036927064811600784
Position 4008: 0.0036178763124478036
Position 3865: 0.0029339997249791965
Position 7155: 0.002933885237382456
Position 8103: 0.00260213283083138
Position 5578: 0.0025882933865939424
Position 2791: 0.0024357330302727243
Position 3932: 0.002433371857045324
Position 1511: 0.0022837428828268898
Position 8596: 0.002181199956437114
Position 827: 0.0021810031262100064
Position 5623: 0.002004904171595248
Position 6809: 0.0019829827522351777
Position 7507: 0.001937228881648617
Position 2642: 0.0017565593710896048
Position 7064: 0.001628265983818426
Position 7643: 0.0015297403327153387
Position 1897: 0.0015117506720368267
Position 3279: 0.0014617088787918116
Position 2013: 0.0014151052594378502
Position 3850: 0.0013947738856445106
Position 5583: 0.0013947229143225887
Position 5603: 0.0013588600300725418
Position 4178: 0.001330871081052807
Position 8062: 0.0012933970019421784
Position 1776: 0.0012379532879372309
Position 2734: 0.0011797569630110918
Position 8448: 0.0011238608391791352
Position 1530: 0.0010089829551811753
Position 3745: 0.0009017526474972711
Position 8593: 0.0008399369756474891
Position 1823: 0.000825258064680856
Position 3081: 0.0007908240715529687
Position 6266: 0.0007683350756588246
Position 6547: 0.0007656904231622395
Position 8766: 0.0007558762702209561
Position 9389: 0.0007336465080249467
Position 9086: 0.0007107184737873832
Position 595: 0.0006677905431654832
Position 7193: 0.0006259560932108391
Position 3898: 0.0006220675873478221
Position 8499: 0.0005973706390621281
Position 611: 0.0005820978672564048
Position 1638: 0.0005599812886107706
Position 6396: 0.0005539988541343474
Position 7915: 0.0005404782623335818
Position 687: 0.0005314970912930506
Position 663: 0.0005264217687102266
Position 1399: 0.0005197633164313154
Position 9122: 0.0004950519346069911
Position 2794: 0.000493667732999577
Position 4011: 0.0004152012312486402
Position 8054: 0.0004096701661742557
Position 6593: 0.0003890635830806077
Position 7290: 0.0003670722871718489
Position 757: 0.00036465145414395466
Position 2551: 0.0003590533240572119
Position 2769: 0.00033193808453199587
Position 2957: 0.0003158768916612014
Position 8349: 0.0002988140906338322
Position 7113: 0.0002755708422037651
Position 3452: 0.0002745670267349704
Position 8292: 0.0002673296679266915
Position 8183: 0.0002461719340084137
Position 1966: 0.00023626177607360903
Position 9453: 0.00023533764322689122
Position 6435: 0.0002245509130003185
Position 7051: 0.0002219511918834092
Position 5739: 0.000217477970167977
Position 1246: 0.00019998120423432282
Position 5732: 0.00018944746814584853
Position 189: 0.00018602761268553632
Position 7798: 0.00018106539819289562
Position 1382: 0.00018000869061353926
Position 6638: 0.00017031120021280998
Position 7779: 0.0001688618920733215
Position 9045: 0.00016749324245364484
Position 8423: 0.0001634345180704916
Position 8689: 0.00015956558431451227
Position 6180: 0.00015827645216015613
Position 6918: 0.00015100491615316241
Position 7441: 0.0001489117674442341
Position 1892: 0.00014613862030441921
Position 8686: 0.00014548853022456417
Position 8407: 0.00014233267114887032
Position 7293: 0.00012976824681464147
Position 6210: 0.00012762150122840488
Position 1580: 0.00012347274178349407
Position 578: 0.00012152663354576908
Position 6284: 0.00011881956992130228
Position 1735: 0.00011574764111163367
Position 6760: 0.00010105415963907771
Position 8027: 0.00010011414532561454
Position 8231: 9.830848489744725e-05
Position 7636: 8.979687057769723e-05
Position 7122: 8.94267765040426e-05
Position 2889: 8.632129683016977e-05
Position 186: 8.58040123951454e-05
Position 2997: 7.954114162166298e-05
Position 6278: 7.838758358207171e-05
Position 3104: 7.718766030224958e-05
Position 3419: 7.673588793373755e-05
Position 1345: 7.218671288761285e-05
Position 5719: 7.162129303508154e-05
Position 6553: 7.080150764199725e-05
Position 8673: 6.672006121259842e-05
Position 8829: 6.507541750025649e-05
Position 6245: 6.277661231718473e-05
Position 9144: 6.0462977918970037e-05
Position 7783: 5.8928881264051014e-05
Position 5680: 5.3690913240935235e-05
Position 7461: 5.333540887137708e-05
Position 8436: 5.044931900084164e-05
Position 5546: 4.7784505419005146e-05
Position 6596: 4.601358576027634e-05
Position 5779: 4.5708407530430636e-05
Position 854: 4.4019773847829085e-05
Position 6602: 4.3458448088970134e-05
Position 6643: 4.337425144940704e-05
Position 8341: 4.308748858696069e-05
Position 6709: 4.094215011515416e-05
Position 5599: 3.983764432343703e-05
Position 2130: 3.978250593835258e-05
Position 6097: 3.7262323980132215e-05
Position 8311: 3.650098122652012e-05
Position 8504: 3.610749097563513e-05
Position 9189: 3.4621450955913046e-05
Position 8756: 3.364327536389198e-05
Position 8073: 3.33174215145515e-05
Position 9368: 3.0118799965529805e-05
Position 848: 2.962533407326061e-05
Position 5857: 2.6756347890776153e-05
Position 8989: 2.534389010708605e-05
Position 1141: 2.5271549848918498e-05
Position 7660: 2.4611031584047405e-05
Position 1190: 2.384005400900352e-05
Position 7034: 2.3238087595268397e-05
Position 9343: 2.3161482775367562e-05
Position 8036: 2.245160671445072e-05
Position 7068: 2.2406558580548672e-05
Position 5647: 2.205872264153304e-05
Position 6521: 2.1952684784441746e-05
Position 1711: 2.0175328166914164e-05
Position 4103: 1.9972368484484988e-05
Position 7451: 1.9938447228665178e-05
Position 398: 1.959615364707263e-05
Position 4197: 1.774280705631588e-05
Position 6429: 1.5961206078051547e-05
Position 2090: 1.5439498711245304e-05
Position 8923: 1.5424329006542496e-05
Position 1933: 1.539368346815033e-05
Position 7830: 1.5285205582875868e-05
Position 6443: 1.4374667314310635e-05
Position 8836: 1.3615064075596656e-05
Position 6382: 1.3496636134749392e-05
Position 7728: 1.3487419106189564e-05
Position 8209: 1.2493616965824482e-05
Position 3061: 1.2324421018248577e-05
Position 1208: 1.1433783012393148e-05
Position 7746: 9.887153752937662e-06
Position 830: 9.886681009601675e-06
Position 5892: 9.752876572567225e-06
Position 9425: 9.70785317806018e-06
Position 193: 9.568677096258236e-06
Position 6743: 8.841683069042256e-06
Position 6736: 8.770198773448043e-06
Position 8772: 8.751067592447869e-06
Position 885: 8.65973078103299e-06
Position 2858: 8.195338820735454e-06
Position 7037: 8.097726170043077e-06
Position 6240: 6.910753222826638e-06
Position 346: 6.700651894724871e-06
Position 6525: 6.59211990093836e-06
Position 2078: 6.398988797441224e-06
Position 339: 6.356432354249398e-06
Position 6458: 6.171462428308968e-06
Position 9581: 5.353739188106241e-06
Position 9340: 5.076208988460823e-06
Position 566: 5.068713722346965e-06
Position 9470: 4.430078513197375e-06
Position 6930: 4.390553413360924e-06
Position 5663: 4.073589961409175e-06
Position 8982: 3.910818183683655e-06
Position 9749: 3.695637384012234e-06
Position 8953: 3.618695635265594e-06
Position 899: 3.4460982014219076e-06
Position 9542: 3.2886245446873675e-06
Position 8894: 2.9086239660901136e-06
Position 7319: 2.5277373691001255e-06
Position 8842: 2.3776396623036e-06
Position 1438: 2.279730774756593e-06
Position 7000: 2.21122062707054e-06
Position 770: 1.814326279755442e-06
Position 6335: 1.566652146191715e-06
Position 204: 1.5351735367542255e-06
Position 199: 1.3220171648030955e-06
Position 7882: 1.2798731175707327e-06
Position 1283: 1.2271052277487016e-06
Position 8876: 8.949733021550715e-07
Position 7652: 8.464007382938406e-07
Position 1050: 7.958955803368168e-07
Position 7664: 7.246361255511014e-07
Position 874: 6.047435548263225e-07
Position 7011: 5.25592820386335e-07
Position 1352: 5.071081624431285e-07
Position 7511: 4.5918140307918484e-07
Position 316: 3.531215409666172e-07
Position 798: 3.4469932685633554e-07
Position 1163: 3.3874879585627864e-07
Position 7074: 2.9531079871037773e-07
Position 940: 2.82370653653382e-07
Position 1280: 2.5020447175978106e-07
Position 6975: 2.0990286723008326e-07
Position 922: 2.0215128628761115e-07
Position 6048: 1.583361600972479e-07
Position 7675: 1.3087045036732124e-07
Position 1537: 1.2818432619258376e-07
Position 1486: 1.2108476367361033e-07
Position 6972: 1.0787961040284803e-07
Position 6036: 9.54131642277242e-08
Position 7698: 7.432394128228917e-08
Position 7389: 7.380146969198483e-08
Position 1068: 5.796648991572475e-08
Position 1296: 5.4647602220284596e-08
Position 5931: 3.0109776342506015e-08
Position 7949: 2.117279382600461e-08
Position 5899: 1.4280391265624733e-08
Position 7526: 1.1659779687403072e-08
Position 405: 5.630661578321157e-09
Position 6472: 3.0681056193830655e-09
Position 1811: 2.9134794225398486e-09
Position 1217: 2.8511256413338344e-09
Position 1171: 2.5866379984529455e-09
Position 6321: 2.452944786422409e-09
Position 372: 2.2520186311260027e-09
Position 6467: 1.195887741052158e-09
Position 6391: 9.65942215940825e-10
Position 6994: 7.187703734219695e-10
Position 8120: 1.7101132375338166e-10
Position 365: 1.031057745247009e-10
Position 352: 7.848053518695399e-11
Position 701: 5.473415060684321e-11
Position 668: 4.113588857683488e-12
Position 354: 2.8598656806040735e-12
