Gene = MLLT11
Position 882: 7.288373341334708e-06
Position 842: 6.723696928874816e-06
Position 1191: 4.333241049674469e-06
Position 4468: 4.095888260875392e-06
Position 1382: 3.564658945495163e-06
Position 6541: 3.5199829266594464e-06
Position 209: 3.5117784605246787e-06
Position 1973: 3.123512162809794e-06
Position 615: 3.042470817380874e-06
Position 156: 1.0925121732447315e-06
Position 194: 9.428180082821368e-07
Position 182: 6.375590680553618e-07
Position 139: 3.3720089126119217e-07
Position 955: 1.818325484348659e-07
Position 1005: 1.2690307084857296e-07
Position 420: 3.022096825174618e-11
Position 397: 2.3674983750487744e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 432: 0.8094212301179312
Position 2612: 0.7218154978116597
Position 4347: 0.2979555099743076
Position 8108: 0.28428967345489004
Position 10128: 0.14418604843514432
Position 1533: 0.11724382095912486
Position 2722: 0.08524070905797594
Position 9342: 0.08429343885296503
Position 7732: 0.06905487090884094
Position 3203: 0.0654475308787598
Position 678: 0.059298212428454754
Position 681: 0.055771807612181395
Position 9460: 0.04429741888863716
Position 1507: 0.03791439277408756
Position 8104: 0.027469158679401254
Position 8441: 0.027228835388370873
Position 5464: 0.026783718110511757
Position 7689: 0.023011180920581967
Position 4306: 0.0222418142142373
Position 2451: 0.02177275961513178
Position 763: 0.02127679982607525
Position 1076: 0.01588913380158561
Position 2095: 0.011397222674963214
Position 6308: 0.01055527890281276
Position 5712: 0.008748161616037626
Position 1610: 0.00857516352318352
Position 5148: 0.00807232464073041
Position 9376: 0.007683821617399343
Position 3128: 0.00682213371967622
Position 10281: 0.006077113587027595
Position 4625: 0.005583278099912267
Position 9513: 0.0054512093680140405
Position 8128: 0.004705863285061447
Position 2629: 0.004645674902449895
Position 8268: 0.004347242308926478
Position 2370: 0.004114036124435453
Position 3113: 0.004068199936145029
Position 4649: 0.0034507992985224386
Position 2540: 0.003313578690424151
Position 7570: 0.0030681185612514783
Position 6447: 0.003067213436646888
Position 4186: 0.0027873956011095404
Position 6283: 0.00269697563966894
Position 1689: 0.0024504792064955483
Position 10155: 0.002206189603297004
Position 2732: 0.0021448880047081273
Position 3183: 0.002144442774893776
Position 10392: 0.0021433891968952075
Position 2706: 0.0019352335475890045
Position 2859: 0.0019322837156612715
Position 6825: 0.0018632137662447424
Position 1741: 0.0018105527910047873
Position 9572: 0.001671322589512823
Position 3072: 0.0016526867337484643
Position 269: 0.0015324981945295448
Position 6781: 0.0015243258848067407
Position 5438: 0.0015055947257603126
Position 924: 0.001266603251032135
Position 8178: 0.0012647915460741593
Position 1556: 0.0012509802167426213
Position 6951: 0.001085215743473381
Position 6193: 0.0010647519718613883
Position 5688: 0.00101838274299738
Position 7735: 0.0010055121786698704
Position 5176: 0.0009621611815030507
Position 5850: 0.0009476875650920424
Position 7607: 0.000924704839942822
Position 4033: 0.000915149831110983
Position 2137: 0.0008684508668907007
Position 4866: 0.0008339756740196456
Position 819: 0.0008310042778906081
Position 8918: 0.0008236852110082587
Position 7648: 0.0007070445499988845
Position 2615: 0.0006899490164240491
Position 10723: 0.0006831021818650192
Position 849: 0.0005779477355612417
Position 2998: 0.0005713080177338188
Position 2943: 0.0005464051714645106
Position 3568: 0.000531817267410811
Position 2969: 0.0005297408405092947
Position 8481: 0.000516611408469542
Position 1298: 0.0005139853122333503
Position 8421: 0.000488386429295855
Position 8591: 0.00046083695534159013
Position 2879: 0.0004499856517890446
Position 3303: 0.00044994518555076783
Position 770: 0.000441125322358575
Position 7417: 0.0004309880000402009
Position 7148: 0.00042069058665581235
Position 1621: 0.0003847105276126333
Position 4223: 0.0003588811657153215
Position 866: 0.0003510115148110493
Position 1376: 0.0003412108298503756
Position 531: 0.0003324348348560919
Position 4700: 0.000317383562814279
Position 4923: 0.000313477742108209
Position 266: 0.0003101652217129776
Position 4786: 0.00030020352476695496
Position 1792: 0.000295399450334323
Position 3367: 0.0002763508999974346
Position 6742: 0.0002701525018657117
Position 2567: 0.0002557416494589096
Position 444: 0.0002463265626274576
Position 4313: 0.00024221144478284203
Position 4815: 0.0002349394340126773
Position 839: 0.0002346488743343247
Position 322: 0.00021928755580413978
Position 6998: 0.00020360999057924753
Position 4437: 0.00019972086805874583
Position 834: 0.0001919796433142285
Position 1116: 0.0001866948997820064
Position 1260: 0.00018309885804950276
Position 4238: 0.00016863976147329316
Position 5510: 0.0001676231369382493
Position 6358: 0.00014442453410637389
Position 3431: 0.00014384449309887557
Position 809: 0.00012431985965381267
Position 3615: 0.00012139097202297147
Position 4397: 0.00012101433892706957
Position 5382: 0.00010859630675576898
Position 5281: 9.79956205539252e-05
Position 1100: 9.774664512803156e-05
Position 5598: 9.694660943077824e-05
Position 4202: 8.665119446933703e-05
Position 1165: 8.345824988395921e-05
Position 3709: 7.915673117540947e-05
Position 1113: 7.381371420804726e-05
Position 4417: 6.719112246927404e-05
Position 832: 6.194423646344441e-05
Position 793: 5.5702441898620665e-05
Position 1198: 5.5675433318742695e-05
Position 610: 5.3486957860879436e-05
Position 4264: 5.052132349503194e-05
Position 2890: 4.921134841885496e-05
Position 3704: 4.431305883693557e-05
Position 685: 3.677903426604962e-05
Position 2455: 3.2711798237832644e-05
Position 1626: 2.752678233779823e-05
Position 2402: 1.6132316729673786e-05
Position 273: 1.0678466158029177e-05
Position 241: 7.722456887648354e-06
Position 1206: 6.197549036789419e-06
Position 100: 5.944464200611515e-06
Position 539: 5.753012405618461e-06
Position 880: 4.151641633823277e-06
Position 1181: 3.49456113237823e-06
Position 1168: 3.1363223456590056e-06
Position 1238: 2.0418990941143674e-06
Position 934: 1.8844250856262036e-06
Position 712: 1.6874171581276236e-06
Position 1416: 1.655681463045109e-06
Position 507: 1.34458534368338e-06
Position 732: 1.3026966744299034e-06
Position 247: 1.2995716055255018e-06
Position 803: 7.213592322832994e-07
Position 727: 5.850878864370412e-07
Position 1542: 5.266737726138948e-07
Position 1811: 4.6797274512339786e-07
Position 605: 3.965134991814207e-07
Position 556: 3.247146800026652e-07
Position 462: 2.950160321520093e-07
Position 514: 2.683401880849692e-07
Position 249: 2.0636719040986898e-07
Position 223: 2.0060172857138196e-07
Position 903: 1.9130573598528765e-07
Position 688: 1.7287512581909777e-07
Position 446: 1.6588415570043543e-07
Position 567: 1.5952627510583599e-07
Position 215: 1.2497475839379675e-07
Position 104: 9.231619951670955e-08
Position 633: 8.315629802622813e-08
Position 950: 7.564412343115795e-08
Position 1419: 7.078000094246086e-08
Position 117: 5.3855137536477776e-08
Position 583: 4.719446555341275e-08
Position 333: 4.628379435803838e-08
Position 690: 4.0393813199062054e-08
Position 796: 3.630814898357981e-08
Position 410: 3.403559861076295e-08
Position 144: 3.1137778549560905e-08
Position 775: 3.095651048546575e-08
Position 2375: 3.094238775321512e-08
Position 456: 2.7122852264357755e-08
Position 327: 2.4075544105638343e-08
Position 357: 2.324355439955052e-08
Position 646: 2.126981761740666e-08
Position 637: 2.085512374329109e-08
Position 107: 1.867164079592151e-08
Position 642: 1.606795561557809e-08
Position 650: 1.594456165897863e-08
Position 378: 1.4479054685132278e-08
Position 385: 1.0323757453353173e-08
Position 114: 7.753579421039932e-09
Position 381: 4.325522950762728e-09
Position 504: 4.102697504323827e-09
Position 615: 2.985685505188128e-09
Position 397: 2.5901359542077613e-09
Position 569: 2.514317959549495e-09
Position 188: 2.3368889630335034e-09
Position 359: 1.9746978792644064e-09
Position 362: 1.7211355194049776e-09
Position 146: 1.5119323335898907e-09
Position 174: 1.3872144518266203e-09
Position 126: 1.3001270569942267e-09
Position 576: 9.340089220130171e-10
Position 579: 8.81189426412792e-10
Position 391: 4.6140350622291057e-10
Position 375: 4.567540848520961e-10
Position 163: 3.6638636738384075e-10
Position 148: 2.8209124114640284e-10
Position 120: 7.196924665939615e-11
Position 182: 3.112291755499824e-11
Position 153: 2.3853972171152964e-11
Position 1178: 1.8955658966993564e-11
Position 178: 3.616650974043489e-12
Position 335: 2.4629377161380913e-12
Position 366: 6.791952447171703e-13
Position 343: 2.8746966211637615e-13
Position 364: 1.2035446901160452e-13
Position 588: 5.391529133679432e-14
Position 404: 5.1842728844253346e-14
Position 383: 4.647317621168186e-14
Position 372: 3.275325776374575e-14
Position 352: 2.3242323300465676e-14
Position 402: 3.977963077902975e-15
