Gene = HYI
Position 1881: 0.01336763514088384
Position 2029: 0.012343614681356096
Position 984: 0.012089097808663768
Position 2914: 0.011271427271394506
Position 2680: 0.010972531894938707
Position 2289: 0.009430330037310362
Position 1276: 0.008976633137357885
Position 1554: 0.00816089502302152
Position 2917: 0.007797083579601181
Position 2887: 0.006593761739857459
Position 1978: 0.0061764860767947
Position 942: 0.006125347335713244
Position 2972: 0.005773503505100971
Position 2723: 0.005705943857336299
Position 1501: 0.005529895660689449
Position 2818: 0.004946515925287832
Position 2397: 0.004870920212032285
Position 2256: 0.0027353349519975024
Position 2464: 0.0027171455897785027
Position 2158: 0.0025044654660752266
Position 1999: 0.002445497687832239
Position 1911: 0.0022650365336724806
Position 1942: 0.0020811652829584508
Position 1283: 0.0020251624821010453
Position 1784: 0.001855602965153808
Position 887: 0.0017920911591574815
Position 1008: 0.001761682174907021
Position 1067: 0.0017140232210577893
Position 2784: 0.001708061788858664
Position 2109: 0.0013610181806486424
Position 1945: 0.0010766945169938807
Position 1894: 0.0009241893362913766
Position 1525: 0.0008356606461345703
Position 2921: 0.0007415793597584158
Position 541: 0.0006871528096643713
Position 1876: 0.0005800028873912549
Position 1860: 0.0005767502521676618
Position 898: 0.0005479527003428381
Position 1215: 0.0005287124735012901
Position 1513: 0.00047214027566660815
Position 1378: 0.00039905535811426816
Position 2050: 0.0003942440187341803
Position 1132: 0.00035706594220388967
Position 2053: 0.0003440899735367263
Position 1030: 0.00034221907635544616
Position 2651: 0.00030825261666830693
Position 2311: 0.0002854754499177272
Position 1600: 0.00027829152355472384
Position 2147: 0.0002656901466528044
Position 2407: 0.00025303361906143065
Position 834: 0.00023661115763612235
Position 660: 0.0002298548282257248
Position 193: 0.00022835673672835061
Position 1224: 0.0002273024044753861
Position 2161: 0.00021372422252420402
Position 847: 0.00020812498840740084
Position 2737: 0.00020637085269922402
Position 958: 0.00019609900149400594
Position 2534: 0.00018851311852358002
Position 1094: 0.0001683147380470181
Position 1700: 0.0001630801732015689
Position 281: 0.0001568128464141265
Position 1147: 0.00015621201256695263
Position 2940: 0.00014364734978373166
Position 1487: 0.00011538190256146186
Position 914: 9.992694256211106e-05
Position 843: 9.442904988378895e-05
Position 1390: 9.131196832030944e-05
Position 2686: 9.082390848637008e-05
Position 98: 8.403949062239093e-05
Position 869: 8.025147130145258e-05
Position 2490: 7.627666052115501e-05
Position 1840: 6.959717904765384e-05
Position 2872: 6.543023965475032e-05
Position 537: 6.404482721286509e-05
Position 2477: 6.135009970043525e-05
Position 902: 5.9293245507268686e-05
Position 2625: 4.889988029734425e-05
Position 2487: 4.736288805133964e-05
Position 2216: 4.441935809361451e-05
Position 2927: 4.158217490931382e-05
Position 1851: 3.81670922353163e-05
Position 2739: 3.702937791545708e-05
Position 1152: 3.702740188561535e-05
Position 1604: 3.0399853968611657e-05
Position 944: 3.00682875787051e-05
Position 1012: 2.7779622302922056e-05
Position 603: 2.634737164141071e-05
Position 500: 2.506571043158404e-05
Position 1589: 2.4672134739555078e-05
Position 2689: 2.4610300881392138e-05
Position 962: 2.3739156980479367e-05
Position 987: 2.2814661058465338e-05
Position 474: 2.2457438082515067e-05
Position 1293: 2.1291636298665714e-05
Position 1393: 2.0879923327195518e-05
Position 243: 1.9591105728196285e-05
Position 1400: 1.856492963460282e-05
Position 882: 1.6903523866061564e-05
Position 2540: 1.611180926369974e-05
Position 1183: 1.60167865518292e-05
Position 2752: 1.4635825040752122e-05
Position 1570: 1.3052253589874014e-05
Position 2500: 1.268849296846844e-05
Position 2471: 1.241035848158431e-05
Position 1354: 1.2102485867005463e-05
Position 2748: 1.1676204470286317e-05
Position 948: 1.1533063395190898e-05
Position 1837: 1.1341505781675443e-05
Position 1348: 1.1175308903625444e-05
Position 677: 1.1154879193758082e-05
Position 1692: 1.1119568315009825e-05
Position 1751: 1.039425979425247e-05
Position 1625: 9.655632163363333e-06
Position 1719: 9.128787398359293e-06
Position 1111: 8.801729148807665e-06
Position 1230: 8.17875220851499e-06
Position 829: 6.530321943932631e-06
Position 324: 6.492586856283742e-06
Position 2066: 5.958753327518152e-06
Position 1049: 5.73837926351133e-06
Position 1653: 5.52497121992441e-06
Position 587: 4.587338062747325e-06
Position 1716: 4.532042138780405e-06
Position 2482: 3.972240328747339e-06
Position 1793: 3.9004053011520285e-06
Position 1419: 3.452815647242868e-06
Position 1412: 3.4307854436829314e-06
Position 1244: 3.422934632859334e-06
Position 1617: 3.3786066625152823e-06
Position 1645: 3.3577618114718794e-06
Position 1474: 3.25485191418269e-06
Position 1233: 3.0253290152571723e-06
Position 568: 2.9277656012886445e-06
Position 919: 2.2614341309488683e-06
Position 1044: 2.1071442171640685e-06
Position 1767: 2.10375979346576e-06
Position 684: 1.8125362310039936e-06
Position 692: 1.7805807226234737e-06
Position 2196: 1.7561840396228403e-06
Position 695: 1.6570504926700094e-06
Position 1302: 1.6518403802486408e-06
Position 1345: 1.5039556799160072e-06
Position 851: 1.4940447656549692e-06
Position 104: 1.4572940544594119e-06
Position 1077: 1.2587720769137392e-06
Position 505: 1.107671625515105e-06
Position 1359: 1.0873903334168856e-06
Position 502: 9.863948146050738e-07
Position 1165: 8.849681692471548e-07
Position 1736: 7.646669606029379e-07
Position 554: 6.751019335665637e-07
Position 2572: 6.255509516012476e-07
Position 294: 5.688931210375444e-07
Position 556: 5.366080686501051e-07
Position 2498: 5.177951714907134e-07
Position 333: 4.6510330120741546e-07
Position 358: 4.125819118619482e-07
Position 2346: 3.615767925307884e-07
Position 2165: 2.426175030581865e-07
Position 303: 1.9320824236558106e-07
Position 2410: 5.9443652850045785e-08
Position 1046: 4.312921808566345e-08
Position 565: 3.362518047196857e-08
Position 2348: 3.0229740098150866e-08
Position 854: 2.6013712440374998e-08
Position 1318: 1.7108599806500633e-08
Position 449: 1.2778468154798984e-08
Position 462: 1.2237719576122591e-08
Position 1759: 1.0785273310737401e-08
Position 108: 7.656194343601463e-09
Position 1168: 6.444708858433083e-09
Position 355: 4.103371296402861e-09
Position 113: 2.1318138259517733e-09
Position 111: 8.089808269823972e-10
Position 669: 4.723084200193861e-10
Position 664: 1.8570202971796048e-10
Position 454: 1.3528786219493654e-10
Position 701: 1.5815054430685278e-11
Position 413: 3.5398513198441676e-12
Position 911: 2.1806899091067428e-12
Position 422: 1.3464423121891533e-12
Position 1017: 1.0024360675877305e-12
