Gene = SNAPC3
Position 215: 0.009931951490903911
Position 25736: 0.00981175560342726
Position 10292: 0.009507691814893842
Position 25704: 0.009291411241764589
Position 40143: 0.00893455129031776
Position 40755: 0.008868098317778912
Position 38781: 0.008661858909586375
Position 195: 0.00672201786577575
Position 39061: 0.006636416275264234
Position 1124: 0.005492055412141422
Position 28139: 0.0052231515302856475
Position 40724: 0.004799417672724292
Position 32722: 0.004747067569029955
Position 26385: 0.004611692839033711
Position 41156: 0.0044398481382021526
Position 6601: 0.004191705334097947
Position 28173: 0.004015046979507225
Position 1733: 0.00396115260839161
Position 8115: 0.0038367986618788414
Position 23298: 0.0036306454527798918
Position 482: 0.0035685690858189055
Position 27807: 0.0031654576520999825
Position 1111: 0.0027653593836410493
Position 31185: 0.002422485991755754
Position 207: 0.0022628528914130047
Position 1670: 0.0021714390137964772
Position 10997: 0.0021629110952184156
Position 30246: 0.002161157340277169
Position 840: 0.002091291041361496
Position 268: 0.0019839708693806368
Position 28123: 0.0019668061316595992
Position 897: 0.0019389561327146539
Position 24494: 0.0018187150770997682
Position 31209: 0.0017362319059338654
Position 23485: 0.0016533618427812971
Position 27877: 0.0015422812681319335
Position 27686: 0.0012643399594316216
Position 37631: 0.00118136340819556
Position 37967: 0.0011494366711823755
Position 8903: 0.0011232117291218697
Position 34202: 0.0011173505469666142
Position 305: 0.0011144121313009126
Position 31168: 0.0011027620404476309
Position 13870: 0.001018069556452198
Position 31199: 0.0008363933624212327
Position 30899: 0.0007907898669596437
Position 28344: 0.000744931340683586
Position 7891: 0.0006914473362231443
Position 35134: 0.0006720786752095241
Position 31396: 0.0006448459838275217
Position 494: 0.0005513721639603277
Position 31091: 0.0005361123858457722
Position 877: 0.0005104665204197007
Position 22753: 0.0005088382082262425
Position 32682: 0.0004957715245379135
Position 30252: 0.0004940095827590356
Position 30506: 0.0004627876804123406
Position 35513: 0.00041978740026094296
Position 36713: 0.00031139187074588566
Position 1068: 0.00030890889720454226
Position 30921: 0.00029736937763596386
Position 39132: 0.0002800100323395084
Position 29402: 0.00025134852283771033
Position 34550: 0.00023886314152144007
Position 31350: 0.00021542149202404573
Position 13283: 0.00018444103209210703
Position 12340: 0.00018387895456326952
Position 29537: 0.0001783977193117059
Position 39637: 0.00016874381249136285
Position 29495: 0.00014044872438309267
Position 484: 0.00013856225523946008
Position 40293: 0.00012279947285023354
Position 28977: 8.91047172142952e-05
Position 535: 7.852649173712826e-05
Position 1297: 6.721818412270538e-05
Position 165: 5.300114238252446e-05
Position 3: 4.950642500932333e-05
Position 693: 3.6508510018575506e-05
Position 30739: 3.289364991783302e-05
Position 549: 2.7836297296311097e-05
Position 798: 2.2647212989175025e-05
Position 762: 2.042428787868225e-05
Position 683: 2.0418664024586944e-05
Position 756: 1.9033929497780823e-05
Position 47: 1.8213029104659292e-05
Position 948: 1.7897107018852837e-05
Position 1180: 1.7664896647856538e-05
Position 1006: 1.6477439377524827e-05
Position 31511: 1.3510051929135438e-05
Position 926: 1.158429193760433e-05
Position 662: 1.1366090741118046e-05
Position 431: 9.845483271545677e-06
Position 1348: 8.011497743551011e-06
Position 525: 7.71661949115915e-06
Position 30426: 5.124563199161845e-06
Position 219: 4.870187071155121e-06
Position 34044: 4.383425035322102e-06
Position 1355: 3.7672688024942344e-06
Position 205: 3.1723262551738096e-06
Position 875: 2.9729115777804565e-06
Position 30848: 2.9458809545853313e-06
Position 1248: 2.7702901726349663e-06
Position 1437: 2.6714921712966155e-06
Position 588: 2.593598672980521e-06
Position 607: 2.1201984578516855e-06
Position 1360: 1.7519250946623062e-06
Position 30438: 1.7148147844093974e-06
Position 731: 1.682239607603696e-06
Position 30599: 1.5227108586269857e-06
Position 336: 1.353353071124945e-06
Position 31118: 1.2728687692873314e-06
Position 1433: 1.2514013967311976e-06
Position 1589: 1.0665335641472375e-06
Position 1453: 1.0283185331760606e-06
Position 236: 1.0086249886213774e-06
Position 1566: 8.635510650594504e-07
Position 585: 7.643606850134764e-07
Position 30766: 7.417696517528457e-07
Position 10976: 5.470544379337381e-07
Position 358: 4.163631710660807e-07
Position 1510: 2.968721413419007e-07
Position 325: 2.941529459937275e-07
Position 1489: 2.6439591961576503e-07
Position 1372: 2.5577786898753806e-07
Position 1376: 2.035191196288821e-07
Position 1539: 1.8730900766633742e-07
Position 246: 1.1841367283510572e-07
Position 50: 3.7570056785972674e-08
Position 30471: 3.218362805883739e-08
Position 796: 9.223532778987709e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 10847: 0.9982047027139219
Position 21897: 0.9974142293216011
Position 38926: 0.9944014079755251
Position 30336: 0.9937275798226678
Position 24390: 0.8898996178333018
Position 1204: 0.79375876009145
Position 28615: 0.7790759201138883
Position 37501: 0.6562170466924275
Position 30110: 0.5976845424527751
Position 35255: 0.49753884405950066
Position 40862: 0.3626251728820314
Position 40396: 0.3496963141189895
Position 30140: 0.32535505019648414
Position 40065: 0.25554767246115406
Position 7977: 0.2505736570583654
Position 40160: 0.22652234500266413
Position 41256: 0.165323674825495
Position 9636: 0.16296818362560556
Position 22432: 0.14460129291086277
Position 1006: 0.1393965848338702
Position 40244: 0.13567724962642289
Position 5523: 0.13290848788139498
Position 27794: 0.12316102692310481
Position 5602: 0.11432487827366021
Position 35285: 0.09977100016223003
Position 814: 0.083506545289122
Position 37571: 0.07978623519720608
Position 1398: 0.0795868071842271
Position 8493: 0.06892947131517847
Position 5906: 0.0685831554490234
Position 11537: 0.053179805526729164
Position 39344: 0.044056631383164076
Position 40127: 0.03941492126511179
Position 29659: 0.03713119359234793
Position 38226: 0.03675658052039089
Position 39470: 0.03581339208253391
Position 28060: 0.035634311812885185
Position 7699: 0.03274794094834333
Position 5928: 0.03249856652855313
Position 40142: 0.030738662380590833
Position 40622: 0.02689057364764147
Position 13596: 0.02534471857618764
Position 26287: 0.024594865152185313
Position 39552: 0.023185008294751265
Position 39924: 0.022735351179349286
Position 40565: 0.022630501639586468
Position 37014: 0.022101518865392578
Position 40541: 0.02021009472611322
Position 39985: 0.019541051562892216
Position 14139: 0.01756403433274713
Position 11560: 0.017148390111309295
Position 25553: 0.017128555654968073
Position 39781: 0.01680126314236408
Position 35310: 0.016163386731746505
Position 26341: 0.015783072693048395
Position 11479: 0.014714643333717754
Position 27700: 0.014546998560348075
Position 29640: 0.01354760059073331
Position 14164: 0.012226799187568112
Position 26290: 0.012207995758704931
Position 8801: 0.012152812879537962
Position 28649: 0.011317767898455972
Position 41301: 0.011121143158116072
Position 7395: 0.01099204491576753
Position 27528: 0.010971537333550965
Position 754: 0.01066125619709616
Position 9600: 0.010371154916925276
Position 41235: 0.010290553192992857
Position 400: 0.010123080366773387
Position 28580: 0.009593349568179668
Position 10256: 0.009507691814893842
Position 40379: 0.009042778753672496
Position 40639: 0.008874101139129401
Position 38642: 0.008661858909586376
Position 1430: 0.008593944491552152
Position 38165: 0.007992354480458543
Position 5575: 0.00759171701746245
Position 36667: 0.007467752216053703
Position 38229: 0.007148311270172509
Position 11608: 0.007118698441168409
Position 31062: 0.006838981118428487
Position 41113: 0.006790738228371959
Position 656: 0.006663940357111045
Position 40110: 0.006600515622756129
Position 41150: 0.006372378180204358
Position 37366: 0.006227731090933174
Position 40418: 0.006028527137140169
Position 40464: 0.00587722068344999
Position 39777: 0.005823135924722682
Position 622: 0.005230054551446687
Position 24434: 0.005054934051548273
Position 8539: 0.005010444685194759
Position 11660: 0.004978174504490462
Position 5948: 0.004505475278392911
Position 7445: 0.00442281676579188
Position 27210: 0.00427513796904152
Position 1667: 0.004268376069985225
Position 8506: 0.004147784527204525
Position 1160: 0.004049499350258094
Position 23253: 0.004019480868416964
Position 39672: 0.003950975313774018
Position 39579: 0.003891541491947994
Position 13556: 0.003811688704275821
Position 36767: 0.0037165754403171406
Position 29636: 0.0036800281957936275
Position 771: 0.0036236988131730517
Position 8581: 0.00357979889048416
Position 11491: 0.0034462217750815247
Position 30166: 0.0032726355301054486
Position 6503: 0.003196511736018644
Position 26890: 0.003123947002022738
Position 40461: 0.002811894465080495
Position 32579: 0.0027807929974907886
Position 22472: 0.0027164053703860077
Position 39585: 0.002592204858676671
Position 27102: 0.002504900600252366
Position 29795: 0.0024907560797872504
Position 40162: 0.002442746369245732
Position 8081: 0.0023130318012617563
Position 40286: 0.002292565953261887
Position 29824: 0.002248705403011607
Position 39900: 0.0021888358139778947
Position 40193: 0.0021323266389536187
Position 1348: 0.002083547233817587
Position 8022: 0.001988639264252623
Position 25664: 0.0019738076665532177
Position 39560: 0.0019548730701462974
Position 41337: 0.0019218947189610185
Position 37731: 0.0019086519036636547
Position 1119: 0.001680792569792268
Position 1052: 0.0016291461736513085
Position 40435: 0.0015294814050849656
Position 30847: 0.0014847489439767808
Position 41421: 0.0013957861441206343
Position 639: 0.001381363204434407
Position 32582: 0.0013280964780953144
Position 776: 0.0013076029100271662
Position 26911: 0.0012182859521410099
Position 34154: 0.0011321973112361345
Position 10792: 0.0010843821620900537
Position 22488: 0.0010751571441890949
Position 39025: 0.0010113164344562715
Position 39649: 0.0009417192905602481
Position 40951: 0.000939623586211272
Position 24476: 0.0009207580568388179
Position 26150: 0.0008869365844967668
Position 6562: 0.0008691170864289433
Position 831: 0.0008396462215058982
Position 32614: 0.0008095397776982851
Position 40429: 0.0007138847720712815
Position 23365: 0.0007099501451336481
Position 37233: 0.0006917648238071272
Position 1485: 0.0006798367313247184
Position 34987: 0.0006720786752095241
Position 39759: 0.0006615354355436169
Position 396: 0.0006358571588431372
Position 39230: 0.0006051516313600096
Position 5639: 0.0005894774522737658
Position 791: 0.0005617867408094225
Position 40978: 0.000556540353209933
Position 22995: 0.0005545762820105749
Position 421: 0.0005403605488678189
Position 39755: 0.0005224434746149489
Position 31264: 0.0005092413180780805
Position 22633: 0.0005088382082262424
Position 22520: 0.00046791495426642114
Position 39844: 0.00044378027738007655
Position 35461: 0.0004197874002609435
Position 1131: 0.00041643245207168136
Position 13698: 0.0003905471393909258
Position 40422: 0.00038794886908411104
Position 39536: 0.00035019104024383715
Position 32536: 0.000323891666657815
Position 29354: 0.0003188464436947985
Position 1355: 0.0002981123453605366
Position 13715: 0.0002942970963888471
Position 783: 0.00025548451106853026
Position 29304: 0.00025134852283771033
Position 1068: 0.00023151753369159576
Position 13731: 0.00022970020328090367
Position 34304: 0.00022524695963368175
Position 366: 0.00021093462905568682
Position 266: 0.00019311302942623027
Position 13163: 0.00018444103209210692
Position 39566: 0.00018443101389336775
Position 12247: 0.00018387895456326963
Position 40923: 0.0001590389702383093
Position 756: 0.00015266200376726476
Position 39616: 0.00014975559248084084
Position 6349: 0.00012607651165035935
Position 1360: 0.00011772217896189125
Position 683: 0.00011229965297475062
Position 593: 8.133378582459043e-05
Position 1669: 8.033107109764146e-05
Position 659: 7.088658438809313e-05
Position 41019: 7.060716903792813e-05
Position 370: 7.025141184802621e-05
Position 662: 6.93287371239448e-05
Position 438: 6.74468294806433e-05
Position 948: 5.7068279931856954e-05
Position 404: 3.7957236167356256e-05
Position 5178: 3.040740900767033e-05
Position 33974: 1.982284179861175e-05
Position 731: 1.7088591212543924e-05
Position 30553: 1.7052547414018485e-05
Position 453: 1.6911573930878704e-05
Position 579: 1.683530856669687e-05
Position 34422: 1.3616181887758252e-05
Position 33015: 9.191990230891568e-06
Position 30630: 8.424101345203775e-06
Position 604: 8.247955781192317e-06
Position 39636: 8.070090487220448e-06
Position 30789: 8.00291291332019e-06
Position 1084: 7.534229178111387e-06
Position 1166: 7.2560927087820495e-06
Position 38780: 5.920513652120069e-06
Position 851: 5.653683282797161e-06
Position 1180: 3.7219387685406716e-06
Position 704: 3.132378155145679e-06
Position 30356: 3.0258773601082607e-06
Position 726: 2.918423954436626e-06
Position 1229: 2.917606899621986e-06
Position 576: 2.828459371420105e-06
Position 268: 2.1357467644157873e-06
Position 322: 2.0873367400282483e-06
Position 840: 1.7487517249653534e-06
Position 699: 1.4439895795357772e-06
Position 1245: 8.258383248320616e-07
Position 25642: 8.035236705424812e-07
Position 30588: 7.852125047889902e-07
Position 246: 7.227401590250985e-07
Position 32464: 5.181736256674194e-07
Position 870: 5.145035345535202e-07
Position 693: 4.4367379566121325e-07
Position 607: 2.1669308995190685e-07
Position 1238: 1.7312597293652678e-07
Position 460: 1.637162647915829e-07
Position 225: 1.4665113770249726e-07
Position 24844: 1.3195003520747731e-07
Position 103: 1.2561794719385416e-07
Position 1248: 1.1456841183877913e-07
Position 283: 8.657471914595127e-08
Position 1168: 7.801526119574149e-08
Position 146: 6.583724304498938e-08
Position 1290: 5.409147461165876e-08
Position 533: 3.396788953066204e-08
Position 872: 2.3777349071171024e-08
Position 518: 1.938272059195626e-08
Position 715: 1.791491878802812e-08
Position 711: 1.7555903022894752e-08
Position 1259: 1.7419239807419683e-08
Position 875: 1.320235216885339e-08
Position 210: 1.097229836313647e-08
Position 229: 2.3959117137797723e-09
Position 472: 1.4366276958457796e-09
Position 156: 3.4844923624187053e-10
Position 132: 3.071014047571579e-10
Position 185: 2.9340557245137574e-10
Position 274: 1.4494545323430693e-10
Position 477: 1.4245354262508878e-10
Position 236: 5.175702111650851e-11
Position 189: 3.619530210380852e-11
Position 162: 2.2251477058298263e-12
Position 540: 9.673739472718556e-13
Position 494: 7.805227832745317e-13
Position 506: 3.901017190047136e-13
Position 501: 3.0812303403317497e-13
Position 194: 8.629985569561432e-14
Position 165: 8.483719480003194e-14
