Gene = SQSTM1
Position 12756: 0.024361043865551317
Position 5126: 0.01890474908176068
Position 17114: 0.017769718975857204
Position 12338: 0.017061403462498216
Position 16734: 0.01608272058901703
Position 6150: 0.01582475455013148
Position 3452: 0.015224595669767289
Position 15699: 0.015103293650622967
Position 6890: 0.01499615185997301
Position 12891: 0.012748250783992875
Position 13096: 0.01221332615581408
Position 16224: 0.010546286149106687
Position 7638: 0.010142499371467242
Position 8383: 0.009851879387266782
Position 6228: 0.008312250283313297
Position 8193: 0.008278695521903712
Position 16246: 0.007572209090115081
Position 15036: 0.006810213143720167
Position 15755: 0.006604267171794548
Position 4216: 0.006269589925825319
Position 7979: 0.0059330060365645355
Position 15879: 0.005927482663426893
Position 16709: 0.005887352503298688
Position 13023: 0.005682107851033075
Position 1280: 0.005505245557127978
Position 2129: 0.005429351260724828
Position 4302: 0.0052449413875715984
Position 13600: 0.0051127830374417295
Position 791: 0.005047881189719113
Position 13785: 0.004948865962657184
Position 4336: 0.004765307837215149
Position 1993: 0.004271999187880997
Position 16115: 0.003916193905851609
Position 1816: 0.0037560600115730644
Position 4318: 0.0036877536203402477
Position 16189: 0.003509297405669025
Position 4403: 0.0034828886444356224
Position 6829: 0.0033896190969142865
Position 13242: 0.0033398435710630995
Position 6099: 0.002990661307081473
Position 540: 0.0029668708787268607
Position 15678: 0.0028435936852971647
Position 7659: 0.0028051264691020227
Position 7020: 0.0026068317274253305
Position 12566: 0.002494339423588888
Position 7045: 0.0024720891790671004
Position 8188: 0.002439324293255417
Position 16575: 0.0022625902165487443
Position 7850: 0.00216884523024429
Position 4427: 0.0021201627351887854
Position 14288: 0.001886924172138336
Position 14441: 0.0018864719950168036
Position 2097: 0.0017829335055014927
Position 1721: 0.0017110358834850439
Position 9425: 0.001699996361565311
Position 5865: 0.0016813520470411328
Position 3074: 0.0016237685495488288
Position 4097: 0.0015895960994859147
Position 13701: 0.0015725250637145757
Position 8627: 0.0015390628652602815
Position 1775: 0.0015287203305810442
Position 7509: 0.0014524500693765094
Position 4743: 0.0014090268203955584
Position 3206: 0.0013906311629553133
Position 6233: 0.0013859540518658309
Position 5080: 0.0013794254511900704
Position 16058: 0.001312258320604967
Position 7079: 0.001299396103128277
Position 3808: 0.0012775334878258313
Position 3100: 0.0011779449741964052
Position 4990: 0.0011714922088861043
Position 5370: 0.0011277923529395626
Position 4270: 0.0011064488536549515
Position 7634: 0.0010360064893207633
Position 5936: 0.00103025986572611
Position 1822: 0.0010221602229463444
Position 8955: 0.0009908336409703883
Position 4051: 0.0009852287260806243
Position 3145: 0.0009090287637082013
Position 4325: 0.0008352707362020888
Position 6481: 0.0007927333426775599
Position 9532: 0.0007906627127491992
Position 4117: 0.0007497186922059953
Position 4345: 0.000724077908559542
Position 5173: 0.0007013213992635597
Position 5105: 0.0006743388126096527
Position 2139: 0.0006135219328460745
Position 3906: 0.0006119122383797535
Position 1903: 0.0006048173646969923
Position 1846: 0.0005787457312670384
Position 12909: 0.0005402668993244811
Position 3793: 0.0005273574079935602
Position 6085: 0.0005216589315700688
Position 2021: 0.0005215973259065223
Position 4225: 0.0005063421828057375
Position 4354: 0.0005028827096762899
Position 902: 0.0004895234161316628
Position 2266: 0.00047444627557300084
Position 2775: 0.0004669096998387974
Position 11046: 0.000444803138323857
Position 3306: 0.0004292449975736294
Position 4157: 0.0004099702242459799
Position 6052: 0.0004069570995681575
Position 3252: 0.0003895440234345493
Position 5426: 0.00036609577251697724
Position 7825: 0.00036415772621937206
Position 1647: 0.0003631532469188923
Position 1370: 0.0003207385141058024
Position 6951: 0.00031869777981171965
Position 11827: 0.00030813055496581055
Position 2808: 0.00029672932934893335
Position 2142: 0.00028944337647625687
Position 4315: 0.00028722681677705725
Position 11689: 0.00027201496625023824
Position 4606: 0.00025087478280160007
Position 2962: 0.00024446030384029987
Position 2458: 0.00023133927135505803
Position 3236: 0.0002305721892075362
Position 7125: 0.00020206423023037292
Position 4165: 0.00019959574347281427
Position 2842: 0.00019416170394426582
Position 978: 0.00017926362807585116
Position 11645: 0.0001758678236275916
Position 11119: 0.00017107274993389705
Position 1907: 0.00016705629587361452
Position 3020: 0.0001664774661102521
Position 1568: 0.00015710732142892997
Position 5236: 0.00015547300257738605
Position 2081: 0.00015294486183431018
Position 10128: 0.00015262032021124062
Position 3640: 0.00015125242811427466
Position 6023: 0.00015020422294949166
Position 3225: 0.00014650920849156973
Position 5886: 0.00014142459573157498
Position 704: 0.0001332833359596211
Position 2999: 0.00013198806523289177
Position 164: 0.00012540235347910858
Position 2078: 0.00012170515708453107
Position 3480: 0.00011983945198240637
Position 2153: 0.00010861945142134814
Position 11069: 0.0001071302792168947
Position 602: 0.00010268902882739175
Position 7406: 0.0001013180987192426
Position 6436: 9.990470451317752e-05
Position 5643: 9.903214681998725e-05
Position 10206: 9.373485332791646e-05
Position 1541: 8.922568315243635e-05
Position 1299: 7.971388183777892e-05
Position 5264: 7.862956437770651e-05
Position 2203: 7.760671191984876e-05
Position 10403: 7.27979253398471e-05
Position 2904: 6.849023406646093e-05
Position 3220: 6.831075255916393e-05
Position 8595: 6.493189972078329e-05
Position 2000: 6.447314293539394e-05
Position 2389: 6.169242385453679e-05
Position 3059: 6.107799352612362e-05
Position 9237: 6.034311247911683e-05
Position 488: 6.032847867132044e-05
Position 4609: 5.378922606416735e-05
Position 2931: 5.1931278676680176e-05
Position 5861: 4.7572375206527e-05
Position 6026: 4.709438485511585e-05
Position 5203: 4.6023425923671335e-05
Position 6587: 4.526840526772922e-05
Position 1852: 4.497980168065354e-05
Position 3531: 3.978844102772533e-05
Position 2366: 3.626320329651917e-05
Position 369: 3.597388982233307e-05
Position 1884: 3.53961606551759e-05
Position 3107: 3.530103157229173e-05
Position 3026: 3.5055639885595325e-05
Position 5132: 3.434206673503305e-05
Position 8648: 3.2615727732975117e-05
Position 5592: 3.244622641979446e-05
Position 753: 3.0161494508058543e-05
Position 1669: 2.8223666508113634e-05
Position 5671: 2.7765949531597067e-05
Position 6711: 2.760278250117923e-05
Position 804: 2.5737769823291076e-05
Position 3703: 2.4712183904965075e-05
Position 2236: 2.2376399538505098e-05
Position 1829: 2.1322739249393142e-05
Position 3268: 1.9416481592754145e-05
Position 6563: 1.9292882946255705e-05
Position 948: 1.9076493199723105e-05
Position 4505: 1.8288712044849855e-05
Position 3980: 1.8221704714308258e-05
Position 5296: 1.810460940989413e-05
Position 915: 1.7984762049531814e-05
Position 1133: 1.6248266582484597e-05
Position 3043: 1.5036527198444605e-05
Position 6708: 1.4765502785790409e-05
Position 4917: 1.450817966844433e-05
Position 3558: 1.4418405935311937e-05
Position 662: 1.4287692838465953e-05
Position 3664: 1.3855348067340707e-05
Position 1932: 1.2938139067190884e-05
Position 3652: 1.2904153630764794e-05
Position 3501: 1.2344380298906298e-05
Position 4632: 1.2336906449939377e-05
Position 4934: 1.2237922839535485e-05
Position 5685: 1.1989378885683071e-05
Position 2587: 1.1928630148299177e-05
Position 1247: 1.0697459695953398e-05
Position 3292: 1.0531416072989724e-05
Position 4489: 1.03633432644435e-05
Position 2928: 9.77935807799634e-06
Position 866: 9.485487299079199e-06
Position 891: 9.417472260942124e-06
Position 2420: 9.24792714687639e-06
Position 849: 8.91408935173237e-06
Position 2754: 8.716330946542287e-06
Position 260: 8.379871983082842e-06
Position 5792: 8.294767442156708e-06
Position 1575: 8.133357037919376e-06
Position 1782: 8.058361350282023e-06
Position 3034: 7.892218255425634e-06
Position 1935: 7.526241879498201e-06
Position 1018: 7.513195779657908e-06
Position 3657: 7.339547680633128e-06
Position 959: 6.311905891203609e-06
Position 818: 6.070406151337514e-06
Position 3603: 5.9850142950820844e-06
Position 1730: 5.827825523002445e-06
Position 821: 5.601646308995853e-06
Position 4076: 4.503769803145704e-06
Position 1660: 4.1485444487656615e-06
Position 2396: 4.041691632598942e-06
Position 3755: 4.019986662088727e-06
Position 2848: 4.014328882866448e-06
Position 626: 4.006988467867449e-06
Position 583: 3.896026750526094e-06
Position 4254: 3.835719961265628e-06
Position 648: 3.787063738248538e-06
Position 1466: 3.7016242984880728e-06
Position 1819: 3.6707106254935565e-06
Position 3262: 3.6571752091771943e-06
Position 4459: 3.546158127762125e-06
Position 2867: 3.1103673984142194e-06
Position 2910: 2.924590951178701e-06
Position 123: 2.791250617446271e-06
Position 2416: 2.50962816970195e-06
Position 3947: 2.4661401891563568e-06
Position 3715: 2.1481669802992585e-06
Position 3625: 2.110870613762767e-06
Position 3349: 1.953838834215819e-06
Position 4100: 1.7262002671910937e-06
Position 3764: 1.3018631723552837e-06
Position 2593: 1.2877339575853936e-06
Position 5038: 1.162533538205516e-06
Position 3985: 1.1074623612713584e-06
Position 5153: 1.0772179142744076e-06
Position 2475: 1.0459666997192752e-06
Position 944: 9.89755672019222e-07
Position 3972: 9.852998127389705e-07
Position 5084: 9.714060173286963e-07
Position 2294: 9.371705703751276e-07
Position 5143: 9.295895718562664e-07
Position 2561: 8.502471192040957e-07
Position 4151: 8.471241590750703e-07
Position 3811: 8.404052387118325e-07
Position 3606: 7.999948644158217e-07
Position 3864: 7.146798081235067e-07
Position 3366: 7.057442712589514e-07
Position 2994: 6.573368104444712e-07
Position 3045: 6.527426817455236e-07
Position 3564: 6.034153345377567e-07
Position 2759: 5.374351518826611e-07
Position 2863: 4.88005160310256e-07
Position 4806: 3.9235803416815686e-07
Position 4810: 3.540926367158561e-07
Position 4579: 3.5105650980213947e-07
Position 3910: 3.4196160964187515e-07
Position 3051: 3.414996661868033e-07
Position 2483: 3.398315501479147e-07
Position 3825: 3.1601147920130384e-07
Position 4788: 3.1157795926046443e-07
Position 2732: 2.1340474909401326e-07
Position 3841: 2.0712126654001215e-07
Position 3859: 1.867751989628055e-07
Position 4544: 1.8522018964753367e-07
Position 4237: 1.739189307403693e-07
Position 2756: 1.4822602746216567e-07
Position 2422: 1.0800661430650238e-07
Position 4449: 8.840039000403914e-08
Position 4242: 6.306732710436355e-08
Position 3374: 6.064719196035838e-08
Position 4195: 5.8181249086843674e-08
Position 5021: 4.8542738920727814e-08
Position 998: 2.0925116128793577e-08
Position 1001: 1.8754550172732044e-08
Position 248: 1.1190889702597802e-08
Position 1021: 9.666238272265198e-09
Position 554: 7.831268565583955e-09
Position 198: 5.53645291469808e-09
Position 1051: 1.5873029799647209e-09
Position 845: 1.3301626763143434e-09
Position 3536: 1.1438110420749357e-09
Position 3328: 9.808248217879744e-10
Position 1498: 9.499739952369538e-10
Position 912: 7.814736673142634e-10
Position 572: 6.707023613504874e-10
Position 219: 6.043445241367393e-10
Position 3336: 4.462691887954732e-10
Position 1785: 4.043289594111248e-10
Position 419: 2.418482573071134e-10
Position 1091: 2.2793628872443314e-10
Position 1216: 2.0752600345131877e-10
Position 3772: 1.867531307970529e-10
Position 840: 1.5829602134729422e-10
Position 830: 1.5184275942344853e-10
Position 1425: 1.0242145153171491e-10
Position 1163: 9.100911717149855e-11
Position 1126: 8.777584068485883e-11
Position 267: 7.924657116523036e-11
Position 216: 5.676045194465651e-11
Position 280: 5.6092028087630814e-11
Position 1094: 5.4790631589672813e-11
Position 91: 4.3270442842725307e-11
Position 312: 4.104363021135678e-11
Position 1073: 3.5951806384685635e-11
Position 273: 2.58052831900834e-11
Position 1171: 1.995126151307734e-11
Position 1232: 1.9310918689893584e-11
Position 1139: 1.923560507853659e-11
Position 1111: 1.4208937326652962e-11
Position 1154: 8.567577521903122e-12
Position 4713: 7.408914833971543e-12
Position 2507: 5.044232345588873e-12
Position 387: 1.1164957592007723e-12
Position 323: 8.1650838450158e-13
Position 285: 2.675692987282544e-13
Position 234: 9.366380913340253e-14
Position 399: 9.031846310282648e-14
Position 74: 3.696145366217424e-15
Position 72: 9.273475979495912e-16
