Gene = PFDN2
Position 7827: 0.00508491760710476
Position 17257: 0.004831981959908372
Position 2189: 0.004822756583984834
Position 253: 0.00449914071314925
Position 2753: 0.004030760040677068
Position 6307: 0.0035697305532340243
Position 7753: 0.00336113583896891
Position 15961: 0.0032717118256105544
Position 17150: 0.002422010816746891
Position 17187: 0.002404097771768818
Position 2469: 0.0019592040889336608
Position 3941: 0.0019288677578817442
Position 2781: 0.0018237007257516148
Position 16646: 0.0017022804560411495
Position 17107: 0.0016471362570383103
Position 16489: 0.0016426879777292403
Position 7777: 0.0016275585648965391
Position 4523: 0.0016251612489589396
Position 3672: 0.001577697191037453
Position 8254: 0.0015095888299071806
Position 3164: 0.001301353169899493
Position 7915: 0.0012749700550559256
Position 3901: 0.0012583400581046896
Position 3786: 0.0012467166841274827
Position 8134: 0.0012118058929807083
Position 4576: 0.00121146171211066
Position 1252: 0.0010603073913632109
Position 17197: 0.0009732436435084196
Position 4124: 0.0009643543556912682
Position 4696: 0.0009035088345507025
Position 4356: 0.0008977441714002734
Position 16547: 0.0008239256505468776
Position 4002: 0.0007840890160282478
Position 1276: 0.000766311491576312
Position 2339: 0.0007639497796913126
Position 3723: 0.0006813195444359762
Position 4046: 0.0006507368075326732
Position 3947: 0.0005766238045888464
Position 16129: 0.0005703839477407476
Position 4090: 0.0005324460346691237
Position 16973: 0.0004789122885816093
Position 2222: 0.00046516993184802
Position 2720: 0.00043893182173266774
Position 15982: 0.00043203327785771054
Position 17056: 0.00041794424168070286
Position 2106: 0.0003720455582234769
Position 17059: 0.0003555124716616399
Position 15964: 0.0003466669804587796
Position 2148: 0.00031353963822094755
Position 6339: 0.00030705056384064053
Position 3137: 0.00030076134898159154
Position 17281: 0.00029795519726728766
Position 3754: 0.0002499849045022872
Position 15895: 0.00024556499112931456
Position 17111: 0.0002443152862554891
Position 3563: 0.0002267226339168631
Position 16528: 0.0002138792135739442
Position 3592: 0.0002088645303578104
Position 2134: 0.00020735219128048074
Position 16937: 0.0002045469991315455
Position 17326: 0.0001996579237251449
Position 16004: 0.00019925389863235065
Position 16797: 0.00019309723686841495
Position 16609: 0.00018877438643651365
Position 2362: 0.00016817528376569243
Position 15892: 0.0001649339578520418
Position 2571: 0.00016081171953544345
Position 16001: 0.00015677284839939542
Position 2522: 0.00014771038947089895
Position 3566: 0.0001102688112449105
Position 17085: 0.00010931131728245752
Position 17284: 0.00010729157001369769
Position 2798: 0.00010164550045544979
Position 16311: 9.777953024915977e-05
Position 15968: 8.95770463309673e-05
Position 16242: 8.886852003775212e-05
Position 17290: 8.727770673586288e-05
Position 16663: 8.611630565250972e-05
Position 17351: 8.597789758209767e-05
Position 16733: 8.063411963531702e-05
Position 4549: 7.874903167568955e-05
Position 3344: 7.09185135387007e-05
Position 16865: 6.950944119350452e-05
Position 16995: 6.769192356194349e-05
Position 3543: 6.66519599745091e-05
Position 3972: 6.53621926991885e-05
Position 2054: 6.314565136394201e-05
Position 17428: 5.817600740586591e-05
Position 17026: 5.6044129634876795e-05
Position 2377: 4.871939302722232e-05
Position 17155: 4.7662594117829314e-05
Position 17260: 4.231935933499404e-05
Position 16391: 3.147967253210954e-05
Position 16569: 2.986314086812858e-05
Position 16133: 2.976299403840956e-05
Position 16613: 2.812999492058071e-05
Position 16323: 2.776287937737921e-05
Position 16341: 2.425901311054941e-05
Position 16085: 2.3890255150821688e-05
Position 16348: 2.306093514451873e-05
Position 16823: 1.9831859209343783e-05
Position 16147: 1.8900334348212845e-05
Position 16555: 1.8396250730020386e-05
Position 17296: 1.6371914101016983e-05
Position 2493: 1.226939774100768e-05
Position 2498: 1.2033373180750868e-05
Position 16282: 1.1718820293723557e-05
Position 2528: 1.025997699275682e-05
Position 16707: 1.0198733077909053e-05
Position 17208: 8.613915265623217e-06
Position 16112: 8.387852780972385e-06
Position 16248: 8.263913199518085e-06
Position 16403: 8.144859206217925e-06
Position 2546: 7.901011228200272e-06
Position 3468: 7.504803844593662e-06
Position 17211: 6.358405492521635e-06
Position 16684: 5.428794747242222e-06
Position 2609: 5.100696663212501e-06
Position 16166: 4.592603962478089e-06
Position 16801: 4.524919402491642e-06
Position 16679: 4.4847281427679025e-06
Position 2372: 4.092520252313918e-06
Position 2255: 3.8559961104063315e-06
Position 2581: 3.6120860870504545e-06
Position 16617: 3.5194570968275446e-06
Position 16356: 3.394876399834112e-06
Position 1163: 3.2355226582308444e-06
Position 2271: 3.0901289688142785e-06
Position 1347: 3.0881329772632106e-06
Position 2966: 3.072149505652421e-06
Position 1333: 2.8346008587708558e-06
Position 7918: 2.6380300595305284e-06
Position 1178: 2.6115602784987464e-06
Position 16836: 2.314076761465029e-06
Position 16791: 2.0419232209712286e-06
Position 17348: 1.8828976003346604e-06
Position 16693: 1.8571415140560359e-06
Position 2301: 1.7328995922809589e-06
Position 16829: 1.6513256653790926e-06
Position 2916: 1.5816211994446008e-06
Position 2964: 1.5274436933939582e-06
Position 1909: 1.3171582365035024e-06
Position 16591: 1.2831977537518833e-06
Position 16624: 1.212301440855257e-06
Position 16410: 1.114091682081035e-06
Position 3002: 9.96003447346286e-07
Position 16211: 9.315880183942055e-07
Position 1391: 9.077240273926013e-07
Position 1604: 8.921614337853016e-07
Position 1312: 8.626656113115382e-07
Position 10693: 7.917547228441736e-07
Position 463: 6.65216318468295e-07
Position 1258: 5.271407926601524e-07
Position 299: 4.4753011013440577e-07
Position 10003: 4.416933181396765e-07
Position 1404: 3.43425744507814e-07
Position 14297: 2.671097802072129e-07
Position 325: 2.4926212018514527e-07
Position 1674: 2.2705557298112e-07
Position 319: 2.1133046699348311e-07
Position 876: 1.94246986426081e-07
Position 1889: 1.8995754109616782e-07
Position 280: 1.6272800773496165e-07
Position 1610: 1.3877305073905035e-07
Position 1762: 1.3277072991324997e-07
Position 9656: 1.1160409047760247e-07
Position 2509: 8.10251339796805e-08
Position 9549: 7.890012785935762e-08
Position 8500: 6.007330573850888e-08
Position 1883: 5.54605267858648e-08
Position 401: 3.1898995492170315e-08
Position 1624: 3.114356895673528e-08
Position 6546: 2.3249307325980375e-08
Position 6513: 2.2429378882296702e-08
Position 476: 1.9338454824901224e-08
Position 719: 1.3295882103565353e-08
Position 5120: 1.3186404055154545e-08
Position 420: 1.0807964259834886e-08
Position 6830: 8.289830786918551e-09
Position 900: 7.938016786708812e-09
Position 5040: 7.818502042704735e-09
Position 303: 4.893363379324848e-09
Position 5228: 4.639199170609233e-09
Position 590: 3.0793308884382578e-09
Position 541: 3.0034607704077953e-09
Position 513: 8.650271983704461e-10
Position 16155: 2.1829291266261314e-10
Position 1042: 3.6764995216708304e-11
Position 1045: 3.600559552066353e-11
Position 2630: 1.265795860176483e-11
Position 882: 5.136536555430445e-12
Position 75: 4.669379142126632e-12
Position 1071: 3.8778799893470176e-12
Position 278: 3.839104151043352e-12
Position 979: 3.450762309305008e-12
Position 1047: 1.5378839817575617e-12
Position 962: 1.3859865171039448e-12
Position 224: 1.342483953111983e-12
Position 1122: 1.2017884497635136e-12
Position 321: 9.128498066689512e-13
Position 2056: 6.738012283948954e-13
Position 285: 6.205891950571337e-13
Position 337: 2.421321632932086e-13
Position 359: 2.278339425410075e-13
Position 211: 6.861559201281929e-14
Position 1410: 5.16058438111707e-14
Position 1211: 4.94748754761887e-14
Position 72: 3.900858463655289e-14
Position 1443: 3.578980294615696e-14
Position 1359: 3.4240803621270677e-14
Position 1406: 2.835553312639898e-14
Position 1136: 2.746955494192269e-14
Position 154: 1.723172949704482e-14
Position 617: 1.5923266518902302e-14
Position 98: 1.4733675645925215e-14
Position 661: 1.1021201957952016e-14
Position 676: 8.7224192744059e-15
Position 412: 6.87454242528848e-15
Position 84: 5.112441413627625e-15
Position 159: 4.471851440900012e-15
Position 344: 8.091228489232024e-16
Position 218: 7.677058551855929e-16
Position 181: 7.209603288299845e-16
Position 184: 5.244930630259962e-16
Position 119: 4.2191007429561527e-16
Position 114: 3.6532840894144624e-16
Position 156: 9.515427465219628e-17
Position 342: 7.518259973042783e-17
Position 116: 3.1119895291734433e-17
Position 215: 2.546601861891333e-17
Position 93: 7.158702983719923e-18
Position 138: 2.4921520338605783e-18
