Gene = KLF18
Position 3089: 8.044294164625926e-05
Position 1861: 7.84100829536132e-05
Position 568: 7.57264170062313e-05
Position 484: 7.198734053364356e-05
Position 3634: 5.8894736539760066e-05
Position 2877: 2.9371792930868396e-05
Position 228: 2.167456238848576e-05
Position 374: 1.2260278000556726e-05
Position 357: 5.831888961748265e-07
Position 2197: 2.5472237590882e-07
Position 700: 1.0999008214609766e-07
Position 2239: 8.149474443428758e-08
Position 363: 3.4022073026418917e-08
Position 10: 2.216412884771662e-09
Position 784: 3.6113375049927674e-11
Position 646: 3.2657300798632476e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.40440928085603495
Position 710: 0.35780339439660636
Position 3447: 0.34713247744465986
Position 1994: 0.31124663233433525
Position 2246: 0.31038951316488456
Position 3619: 0.3061329381756494
Position 2582: 0.28012823312968876
Position 2624: 0.24611070755975942
Position 692: 0.23097638301436724
Position 2840: 0.21164004990504962
Position 1676: 0.19782876219848977
Position 3255: 0.1701512601167067
Position 2036: 0.16009222158882508
Position 3427: 0.1588676495863972
Position 1238: 0.15876080124537928
Position 1700: 0.1555970233369482
Position 2222: 0.15343022684258142
Position 2823: 0.1486707912667258
Position 1070: 0.14845478537035614
Position 1298: 0.14769968433670147
Position 1028: 0.14012978988233987
Position 2806: 0.13561462263056176
Position 1046: 0.11609819892433805
Position 1322: 0.1129835219369812
Position 1532: 0.10625850118545019
Position 1508: 0.09466415626516407
Position 2558: 0.0831181956528607
Position 2012: 0.07499995982245944
Position 1214: 0.06715751627630077
Position 1718: 0.06670831612031433
Position 2540: 0.06566311575511626
Position 1004: 0.0654822287179708
Position 1868: 0.06371693037490012
Position 2264: 0.06205671344131545
Position 1196: 0.060659331729108146
Position 986: 0.05888250613431448
Position 2516: 0.05887905089927994
Position 1490: 0.05838982812854541
Position 962: 0.05647251280706635
Position 2204: 0.056387132139699064
Position 2288: 0.055184488366106614
Position 1928: 0.051302586974990294
Position 2390: 0.05122050442388277
Position 2414: 0.04718199431696632
Position 2054: 0.043535790372504955
Position 1382: 0.041661705925472636
Position 1424: 0.03841429266663466
Position 2765: 0.0372259448465062
Position 1574: 0.03717886513097503
Position 1970: 0.03584530122567643
Position 1130: 0.02874551425993862
Position 2843: 0.024661781867619383
Position 1448: 0.02458901381373107
Position 724: 0.023040790389642553
Position 2600: 0.022593692333479118
Position 1634: 0.02204844603580518
Position 1886: 0.022008009071137497
Position 1550: 0.020808929704669674
Position 878: 0.020126031986890554
Position 1172: 0.017961131192493228
Position 2474: 0.016387576712851126
Position 3594: 0.015786727480825633
Position 2306: 0.01569151178462453
Position 1154: 0.014915827248473268
Position 398: 0.014251974173730513
Position 1592: 0.013718175289906162
Position 3740: 0.013675116145773181
Position 395: 0.012980802198118072
Position 1466: 0.01166588455519312
Position 2637: 0.008732666790680079
Position 734: 0.007410984750086426
Position 1364: 0.00722420409082127
Position 1281: 0.0064271432901445505
Position 794: 0.006048273940772981
Position 836: 0.005809396719700243
Position 2699: 0.005142587337501467
Position 945: 0.005127027219846175
Position 597: 0.004681269548040343
Position 1399: 0.004669827300730205
Position 1760: 0.00437685077666753
Position 442: 0.00422906662489263
Position 554: 0.004181118193447775
Position 818: 0.004162236227090953
Position 776: 0.003945424738783355
Position 921: 0.0036579490786624517
Position 3676: 0.0032822415527419342
Position 895: 0.002538808284382109
Position 323: 0.002508691912126967
Position 1113: 0.0024749774208746096
Position 374: 0.002450556252444113
Position 439: 0.0024048561907925904
Position 860: 0.0023662241551627434
Position 752: 0.00236055840342245
Position 902: 0.0021352888325612053
Position 1844: 0.0021352100484888724
Position 1802: 0.001980903085078964
Position 2348: 0.0018137681085531037
Position 512: 0.001627688047742449
Position 610: 0.0015238885710055256
Position 2642: 0.0015022611672787733
Position 651: 0.0014723266483085726
Position 463: 0.0014706737935511107
Position 1826: 0.0014187944769200281
Position 2930: 0.0013657414242739794
Position 2096: 0.0013538179741193858
Position 957: 0.0013239126131296246
Position 646: 0.0013094744535858862
Position 460: 0.0012727971011020813
Position 3056: 0.0011481457234894343
Position 853: 0.0010707631257747957
Position 1357: 0.0010656403956874941
Position 415: 0.0007688245676565219
Position 3083: 0.0007102517551056603
Position 2180: 0.0005299070501556457
Position 3259: 0.0004707263657526705
Position 748: 0.0004395256122865102
Position 2162: 0.00043083396255726305
Position 663: 0.0004109335243426386
Position 3300: 0.0003507496609141163
Position 2684: 0.0003312457315149157
Position 2138: 0.00029762874622438575
Position 707: 0.0002737944016420707
Position 3646: 0.00021701833221709623
Position 3802: 0.00017695291551596615
Position 3774: 0.00016226443554320251
Position 1125: 0.00016208687078343468
Position 264: 0.00014274367386638402
Position 228: 0.00012121123774178344
Position 568: 8.555877485225836e-05
Position 873: 8.338805651398732e-05
Position 446: 8.092458494461321e-05
Position 507: 7.706684645621551e-05
Position 470: 6.242613481274779e-05
Position 3149: 5.8772579257766725e-05
Position 617: 5.083597917485329e-05
Position 484: 4.8130152712812205e-05
Position 239: 4.518359347559684e-05
Position 3771: 4.446077290422232e-05
Position 3060: 4.247804639190729e-05
Position 3627: 3.777731149755366e-05
Position 875: 3.7671261755350555e-05
Position 302: 2.9915606467946162e-05
Position 1083: 2.9458796155084295e-05
Position 3102: 2.939187287747595e-05
Position 917: 2.8303939316634064e-05
Position 339: 2.2934582736559796e-05
Position 3744: 2.2915367226534155e-05
Position 789: 2.2193167638516173e-05
Position 354: 2.1006800258317534e-05
Position 3783: 1.7316510941250723e-05
Position 488: 1.5973220777217618e-05
Position 536: 1.2537220724549014e-05
Position 3306: 1.0560045639800958e-05
Position 791: 9.457584192907866e-06
Position 526: 9.188714905898644e-06
Position 273: 6.2630362777625814e-06
Position 575: 5.638543861507139e-06
Position 482: 3.647304691077087e-06
Position 336: 3.264282212779405e-06
Position 565: 3.062300684741779e-06
Position 347: 3.0112688493579e-06
Position 495: 2.1409751986796503e-06
Position 1085: 1.1933679159315847e-06
Position 306: 8.799998061400432e-07
Position 518: 6.519560733675716e-07
Position 280: 4.2189479490316323e-07
Position 284: 2.0782341402778794e-08
Position 72: 8.208710178480148e-15
Position 99: 3.8488953462136e-15
Position 77: 2.903294973865899e-15
Position 137: 2.8570951445767027e-15
Position 161: 2.6641034657910037e-15
Position 107: 1.9393993450940784e-15
Position 140: 1.6800545688486298e-15
Position 90: 1.4603976933066866e-15
Position 142: 3.298245809004816e-16
Position 167: 2.55891437851895e-16
Position 163: 1.4994748376275858e-17
Position 81: 9.818665075983697e-18
Position 152: 2.5063304379643017e-19
