Gene = SNTN
Position 4560: 7.158256078422466e-05
Position 628: 5.5751883798030395e-05
Position 1266: 5.2058409670073786e-05
Position 880: 4.5615773216299144e-05
Position 1905: 4.360505426884752e-05
Position 460: 2.6435613055305245e-05
Position 3401: 2.474355257726598e-05
Position 2302: 2.2661350419673373e-05
Position 1130: 2.1480812227048996e-05
Position 709: 2.0663627889084105e-05
Position 3489: 1.9546214441121265e-05
Position 465: 1.8209167604306503e-05
Position 2188: 1.7470805273821902e-05
Position 220: 1.6955502534151925e-05
Position 235: 1.4618948997890155e-05
Position 39: 1.2595961140349964e-05
Position 1659: 9.574851052251207e-06
Position 2186: 9.334524166371161e-06
Position 400: 8.032831198679794e-06
Position 1428: 7.2877669274114885e-06
Position 1627: 7.2629828949596135e-06
Position 1453: 6.999827933765488e-06
Position 2294: 5.558263432307111e-06
Position 1377: 4.848345450437379e-06
Position 995: 3.5273704466083772e-06
Position 558: 2.9720724191729683e-06
Position 2282: 2.1926883105868125e-06
Position 1737: 1.9444506644903007e-06
Position 1563: 1.8917895988795916e-06
Position 24: 1.1718686337660928e-06
Position 926: 8.584166907150171e-07
Position 2411: 4.499666361996086e-07
Position 159: 2.345698362248315e-07
Position 230: 1.7583406174113368e-07
Position 193: 1.3926916887942484e-07
Position 479: 1.2963408996074179e-07
Position 2406: 1.2905779038920195e-07
Position 867: 8.33998817230261e-08
Position 458: 7.974161450994228e-08
Position 568: 4.097889724898643e-08
Position 398: 3.9957476079165093e-08
Position 702: 3.870765104111938e-08
Position 912: 3.728151177728205e-08
Position 829: 2.1273179048715524e-08
Position 199: 1.2673464298560497e-08
Position 488: 1.1808686159757166e-08
Position 693: 1.0601334520079529e-08
Position 757: 8.311267808759274e-09
Position 686: 7.508364594723518e-09
Position 134: 5.014498949311868e-09
Position 440: 2.415350500014198e-10
Position 147: 2.315203478717644e-10
Position 1025: 1.5252440499191835e-10
Position 527: 5.960706514000367e-11
Position 470: 3.2185827282081665e-11
Position 543: 3.1979171103442564e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2093: 0.7533914720318784
Position 11268: 0.5575875455674868
Position 7056: 0.45214003021380883
Position 7114: 0.3741103571866187
Position 6198: 0.33906669131107203
Position 3404: 0.2889508271729274
Position 6457: 0.14595137401002248
Position 11641: 0.13225014688667522
Position 2034: 0.12167245132542666
Position 733: 0.10993572303299676
Position 5463: 0.10284980462614281
Position 6648: 0.08413494115046315
Position 5358: 0.08013601448577248
Position 6933: 0.05580120701670228
Position 3142: 0.05553450363882834
Position 11028: 0.055111647551095454
Position 3090: 0.05280338690660176
Position 1239: 0.04545250594674911
Position 11538: 0.03479402538855477
Position 10371: 0.03143646238459732
Position 3484: 0.030131284471889945
Position 6460: 0.027374552671241052
Position 6215: 0.024498322408742314
Position 10018: 0.02352438215716951
Position 11563: 0.019213712302302833
Position 1484: 0.014861177535086876
Position 2406: 0.012790192278924141
Position 2385: 0.012753664038557506
Position 6898: 0.01266678700032918
Position 6579: 0.012397629672774425
Position 7332: 0.00957805491678059
Position 1652: 0.008882183114181326
Position 1149: 0.008794055082747722
Position 2331: 0.00802146580657225
Position 3106: 0.007789433000724603
Position 1697: 0.007309508082745566
Position 2062: 0.007001725777241341
Position 9850: 0.0066846629592655716
Position 626: 0.0065636170130166475
Position 4394: 0.006222288039683855
Position 11177: 0.00585883401785351
Position 3439: 0.005661927139391022
Position 3523: 0.005385598988831552
Position 2279: 0.005182435876295905
Position 4265: 0.004943924058431999
Position 9298: 0.0044896694174388985
Position 9493: 0.004425564498969958
Position 7183: 0.0038264892717890533
Position 9377: 0.0035936366157217894
Position 8471: 0.003587193257208073
Position 3152: 0.0034451037592790404
Position 10496: 0.0034442168541455307
Position 9262: 0.0033659241790584605
Position 513: 0.00299028218099071
Position 6704: 0.002820537709642694
Position 3270: 0.002780811842418324
Position 9420: 0.0024653929781368244
Position 3950: 0.002394852554115002
Position 4344: 0.0023358951247698513
Position 9969: 0.0022694829469909273
Position 3559: 0.0021859765520045094
Position 1543: 0.0021215838981276155
Position 11386: 0.00210929357777795
Position 1761: 0.0020872908948596537
Position 2478: 0.0019058314988951125
Position 5971: 0.0016585728377206113
Position 2345: 0.0016546356898276618
Position 3066: 0.0016093131306678223
Position 2735: 0.0014698934969700934
Position 8415: 0.0014335282556294502
Position 9374: 0.0014118028666854805
Position 9007: 0.0013923059548280549
Position 8278: 0.0013646886569515571
Position 8524: 0.0012987026535808872
Position 4633: 0.0012169812581549633
Position 3003: 0.0012155807995944323
Position 9019: 0.0012087265180954641
Position 9118: 0.001194188820607351
Position 9333: 0.001149233129138436
Position 2750: 0.0011450212457948762
Position 4089: 0.0010844894938675364
Position 5404: 0.0010729073219382357
Position 8018: 0.0010534706674143364
Position 5429: 0.0010078612176672502
Position 5858: 0.0010032528381638893
Position 8745: 0.0010011520040437557
Position 1957: 0.0009595282050420866
Position 4899: 0.0009172444250831176
Position 2700: 0.0008930502586008572
Position 1932: 0.000876153957627361
Position 668: 0.0007894661913361288
Position 3283: 0.0007717558364028028
Position 2943: 0.0007626659635795591
Position 6768: 0.0007503166213839854
Position 1618: 0.0007294591519484514
Position 1397: 0.000723058787890731
Position 1981: 0.00070740098348888
Position 7481: 0.0006938723518301224
Position 2937: 0.000659634169057763
Position 693: 0.0006252771419208892
Position 9695: 0.0006152751923716756
Position 554: 0.0006134182877179243
Position 7685: 0.0005216779270208898
Position 2883: 0.00039043773482838644
Position 7336: 0.00035554963327446925
Position 9217: 0.00034214572822595596
Position 7360: 0.0003264822523417538
Position 9023: 0.00031781333331770933
Position 2419: 0.00031673112595306997
Position 4456: 0.000289355477091603
Position 836: 0.0002685260422665445
Position 636: 0.0002577321217094778
Position 8128: 0.0002534003474784861
Position 3535: 0.00022731871841767798
Position 4934: 0.00022611379580785292
Position 7682: 0.00022342856573342686
Position 751: 0.0002002411468201247
Position 5317: 0.00019823803468200425
Position 4972: 0.00017052996699497142
Position 4014: 0.00014764958959500088
Position 896: 0.00014717372575598784
Position 4691: 0.00014551909642972378
Position 1300: 0.0001440356696025594
Position 923: 0.00014098750207420653
Position 7275: 0.00014094975317092208
Position 4729: 0.00014084896015420815
Position 2173: 0.00013690791631614692
Position 1174: 0.00012852394106002343
Position 2205: 0.00012125903146381174
Position 1555: 0.00012106567005669521
Position 2424: 0.00011933864487729017
Position 8322: 0.00011631608265913713
Position 206: 0.00011609477907547521
Position 4964: 0.0001140388418949472
Position 1365: 0.00010729719700542166
Position 1519: 9.782672890764199e-05
Position 1765: 9.729887403935672e-05
Position 2341: 9.308751851888629e-05
Position 1737: 9.246111904025611e-05
Position 3330: 8.1641856858973e-05
Position 861: 7.385084740718055e-05
Position 1671: 6.910605736588836e-05
Position 2433: 6.598915623727483e-05
Position 5018: 6.407608217107379e-05
Position 2551: 6.195604552591447e-05
Position 709: 5.910383285288125e-05
Position 2122: 5.881839908106056e-05
Position 786: 5.4007646618792635e-05
Position 4174: 5.397463121635872e-05
Position 2533: 4.8520698510714896e-05
Position 1402: 4.8267614579591954e-05
Position 912: 4.6464381907645625e-05
Position 1563: 4.4419814116194695e-05
Position 2447: 4.4091748529277205e-05
Position 1453: 4.203907327039564e-05
Position 2842: 4.016435801371207e-05
Position 300: 3.6917927170810104e-05
Position 1839: 3.676803919691959e-05
Position 3164: 3.597333362206199e-05
Position 753: 3.5154881531179036e-05
Position 1712: 3.1699716696359834e-05
Position 1033: 3.092339212013455e-05
Position 2677: 2.9865027807408444e-05
Position 2585: 2.5438049732649727e-05
Position 2442: 2.359452758310619e-05
Position 880: 2.1822690920418336e-05
Position 2524: 2.0879476378158242e-05
Position 4790: 2.064576957948644e-05
Position 1602: 1.9346103537034053e-05
Position 1490: 1.816967979667709e-05
Position 2488: 1.6777231302147722e-05
Position 2845: 1.6541780170377482e-05
Position 3232: 1.651026741996694e-05
Position 812: 1.5538204627086508e-05
Position 527: 1.5045799637904e-05
Position 430: 1.3881511445934523e-05
Position 3009: 1.2633686652980835e-05
Position 2305: 1.2453806951856794e-05
Position 1657: 1.207032987826399e-05
Position 1910: 1.2007310749325947e-05
Position 285: 1.1989360224088758e-05
Position 3564: 1.1888673324484136e-05
Position 1803: 1.164955318172263e-05
Position 558: 1.0007241161650533e-05
Position 877: 9.826057357546457e-06
Position 230: 8.749112056902774e-06
Position 1567: 8.40044354957169e-06
Position 760: 7.40358026375869e-06
Position 516: 7.290147001790172e-06
Position 985: 6.409591776574032e-06
Position 403: 6.205934709494432e-06
Position 819: 5.28986743379914e-06
Position 564: 4.928468423806949e-06
Position 768: 4.836460109960865e-06
Position 783: 4.489653829838377e-06
Position 795: 3.993377065608115e-06
Position 867: 2.9676290090731594e-06
Position 1465: 2.2779783611769217e-06
Position 926: 2.0587712462948612e-06
Position 4081: 1.7766190041551216e-06
Position 1892: 1.5980864338809096e-06
Position 581: 1.3699376562977637e-06
Position 645: 1.3617880108419325e-06
Position 849: 1.2419508945807828e-06
Position 6937: 9.467330763562675e-07
Position 215: 4.593593114523839e-07
Position 2128: 3.3445704857039985e-07
Position 1847: 2.832273936746096e-07
Position 763: 2.3018946576004797e-07
Position 479: 2.2444956194534965e-07
Position 1008: 2.1527032642935633e-07
Position 361: 2.1110432423179932e-07
Position 220: 1.8756397643797661e-07
Position 1874: 1.5817712803812208e-07
Position 465: 1.4815468936480455e-07
Position 314: 1.410182169985006e-07
Position 114: 1.1088884818657138e-07
Position 587: 9.950929505707794e-08
Position 672: 7.898637425256911e-08
Position 771: 7.217869867908698e-08
Position 1035: 6.869295588209625e-08
Position 1315: 6.760848068258885e-08
Position 568: 6.265618456826163e-08
Position 803: 4.273172658426514e-08
Position 765: 4.0724229165823824e-08
Position 1870: 3.7987183941656106e-08
Position 2148: 2.1799111841466698e-08
Position 1183: 2.021978463384629e-08
Position 321: 1.903300040675316e-08
Position 2347: 1.7010711691075563e-08
Position 1571: 1.3471367094001061e-08
Position 193: 7.390921202619476e-09
Position 1504: 7.232953096294171e-09
Position 590: 7.097365070927535e-09
Position 1037: 5.23484881260342e-09
Position 1577: 4.7695281521160306e-09
Position 89: 4.176128635755326e-09
Position 935: 3.3700852001840303e-09
Position 159: 6.177427210305802e-10
Position 432: 4.591968882762802e-10
Position 1371: 4.416942233132733e-10
Position 170: 2.944040538800359e-10
Position 177: 2.0513087894101775e-10
Position 434: 2.0239859088157347e-10
Position 191: 6.436131912019126e-11
Position 576: 2.068651481406022e-12
Position 129: 4.7797758447294346e-14
Position 134: 1.0158180483241683e-15
