Gene = MUC20
Position 1229: 0.0004744879682873442
Position 772: 0.00046465309932003135
Position 7711: 0.00043963646943665825
Position 1246: 0.0004376320843318163
Position 3236: 0.00042060741031467425
Position 10938: 0.0004179945841840569
Position 6835: 0.00040347164419360284
Position 6935: 0.0004001816344313188
Position 265: 0.0003898829561240963
Position 10142: 0.00038559427440326054
Position 8456: 0.00037669298640128485
Position 1974: 0.00035964582139104054
Position 10582: 0.0003566922331562105
Position 1754: 0.00032745984434436043
Position 6816: 0.00029212638322943774
Position 2287: 0.0002894698629450325
Position 10737: 0.0002856010088222872
Position 6055: 0.00027554307662154326
Position 9654: 0.00027197886000639724
Position 6895: 0.0002643568602144489
Position 5833: 0.00022387932227785373
Position 201: 0.0002160442872432532
Position 1917: 0.00021339136042690282
Position 8881: 0.0002046936934111875
Position 666: 0.00019420929247604524
Position 2362: 0.00018925261931811735
Position 1364: 0.00018888996177990013
Position 8175: 0.0001872808961240863
Position 897: 0.0001715579086535508
Position 8216: 0.00017065429171309626
Position 387: 0.00015940920574322232
Position 6859: 0.00014465671305431558
Position 1697: 0.00013943663725568317
Position 7842: 0.00012748943367111998
Position 6565: 0.0001249847123406826
Position 7183: 9.877448809221725e-05
Position 7585: 8.929358971932704e-05
Position 7704: 7.778237343055569e-05
Position 8942: 5.712417823169631e-05
Position 6070: 5.642968827765372e-05
Position 2242: 5.62063768664509e-05
Position 7019: 4.81034912729491e-05
Position 809: 4.1315820067463745e-05
Position 7717: 3.951338787655697e-05
Position 7582: 3.693712501194447e-05
Position 1716: 3.562495214982557e-05
Position 1585: 3.467079356083717e-05
Position 10296: 2.9023395741215984e-05
Position 631: 2.8330163562335908e-05
Position 643: 2.530612968984961e-05
Position 437: 2.0887533181799654e-05
Position 1404: 1.8334850593668983e-05
Position 176: 1.6280347795769323e-05
Position 1913: 1.5539046312976455e-05
Position 1626: 1.3328056873354659e-05
Position 588: 9.976991362063415e-06
Position 3243: 9.21830383778587e-06
Position 1782: 8.189682402121244e-06
Position 1859: 8.033735343826833e-06
Position 914: 7.715250863741968e-06
Position 8529: 6.836658638971596e-06
Position 8111: 4.779476956793749e-06
Position 8919: 4.3668209783426536e-06
Position 381: 4.27174547611177e-06
Position 7784: 3.759464803112805e-06
Position 1158: 3.7254529988305053e-06
Position 741: 3.2633124003237913e-06
Position 1751: 2.111761787215839e-06
Position 723: 1.6594275821412328e-06
Position 1231: 1.5573714281931508e-06
Position 908: 1.3489278745222818e-06
Position 1253: 1.082370724442959e-06
Position 681: 1.0382696910687534e-06
Position 857: 9.479404487883769e-07
Position 864: 6.008237096434311e-07
Position 814: 5.492898554547442e-07
Position 614: 4.939115877435542e-07
Position 708: 4.593594633497257e-07
Position 937: 2.6206622747985326e-07
Position 1080: 1.2350005739665294e-07
Position 532: 1.232746306221491e-07
Position 727: 1.1531095063865597e-07
Position 932: 3.868642977040546e-09
Position 775: 3.6353326876456606e-09
Position 215: 4.290779847283464e-11
Position 206: 4.027150341242837e-11
Position 193: 1.8682137626529143e-11
Position 559: 1.472783260199117e-11
Position 209: 6.8999521868077746e-12
Position 506: 6.515516327856814e-12
Position 508: 5.390571936224903e-12
Position 255: 2.4000599081145712e-12
Position 536: 2.3358570929926566e-12
Position 124: 2.070086888446299e-12
Position 110: 1.0168399978959942e-12
Position 218: 9.459547281519937e-13
Position 90: 5.130987582759618e-13
Position 271: 4.1698747404889525e-13
Position 73: 1.2946803736448743e-14
Position 97: 7.560380494949865e-15
Position 94: 6.525643629946496e-15
Position 86: 3.75203991152933e-15
Position 84: 2.9079268658382243e-15
Position 107: 2.2034452780112233e-15
