Gene = TADA1
Position 19475: 0.005024730613698259
Position 3682: 0.004945762373343019
Position 16279: 0.004919257867132775
Position 11114: 0.004846250380883657
Position 19553: 0.004821207869298691
Position 7101: 0.004703127601597358
Position 7586: 0.0046247473465994135
Position 19315: 0.00457702808904191
Position 15952: 0.00454335547659764
Position 13919: 0.004522222487077459
Position 6673: 0.004514366252898672
Position 18086: 0.004411956836765029
Position 18554: 0.00407076054939812
Position 4023: 0.004064667623459714
Position 450: 0.004032969044682859
Position 2408: 0.0038470534663448174
Position 18354: 0.0037628560937797767
Position 6882: 0.0035966123652020924
Position 18338: 0.003565626187111698
Position 5525: 0.0034341160249467405
Position 3468: 0.003365815362512165
Position 12738: 0.0033516975501457994
Position 544: 0.0033387512374301737
Position 7591: 0.0033097658887503807
Position 3432: 0.0032919999610168957
Position 3083: 0.0032917066576038387
Position 3661: 0.003161564901330641
Position 3873: 0.003147321763075836
Position 13948: 0.0030315032775262364
Position 15140: 0.002997693530684659
Position 9316: 0.002886945254190409
Position 18840: 0.0028498079793666084
Position 1787: 0.0028372171047475114
Position 7160: 0.00283598288117137
Position 19440: 0.002833299149176892
Position 274: 0.0027906969460583485
Position 464: 0.002689203532143617
Position 6646: 0.002681308913428227
Position 19060: 0.0026713442069745464
Position 4002: 0.0026557554096617586
Position 18490: 0.002466058280136437
Position 18765: 0.00243072625251497
Position 1990: 0.0023925490539871137
Position 17880: 0.002223647695283093
Position 6231: 0.00219420490591154
Position 540: 0.002172896009855407
Position 233: 0.0021545508108587624
Position 14273: 0.002137026164725672
Position 14295: 0.002096607979390722
Position 3533: 0.001961061738002373
Position 1801: 0.001918952882444596
Position 3223: 0.0019138859546853036
Position 9011: 0.0019042224950683699
Position 16903: 0.0018677349631483712
Position 7057: 0.0018670830068382037
Position 4979: 0.0017615519740839581
Position 11320: 0.0017130616454562157
Position 5912: 0.001642482543333282
Position 13968: 0.0015913821199441465
Position 3485: 0.001570636299141825
Position 1180: 0.001518257875973037
Position 4125: 0.0015139582659858826
Position 5501: 0.0015134897201877174
Position 18917: 0.0014862751610068968
Position 17919: 0.0014518276244701415
Position 19273: 0.0013921464103302194
Position 6701: 0.0013462002676640054
Position 7033: 0.0013007123913473695
Position 7317: 0.0011709383645889932
Position 7054: 0.001168468000577167
Position 2317: 0.001164402277260212
Position 16759: 0.0011575705983994627
Position 14235: 0.001086242900955173
Position 245: 0.0009818374814290836
Position 19157: 0.0009738882482966618
Position 18121: 0.0009565016938781395
Position 6975: 0.0009457347743974881
Position 2483: 0.0009380656287987099
Position 1159: 0.0009218699005748422
Position 6951: 0.0009103682519781857
Position 2444: 0.0008986288483084585
Position 16657: 0.0008387032992685409
Position 17432: 0.0008163120457891434
Position 19116: 0.0008123484113212004
Position 1480: 0.0007886740057720737
Position 14034: 0.0007656737308146213
Position 2450: 0.000680997290323795
Position 3587: 0.0006435987532408744
Position 7747: 0.0006409056800126186
Position 9458: 0.000622444337767886
Position 477: 0.0006176854542216583
Position 19238: 0.0005812350611872877
Position 19586: 0.0005794745849171394
Position 1521: 0.0005663960949828676
Position 18984: 0.0005490241280759003
Position 7416: 0.000489658319784029
Position 19666: 0.0004867362301620665
Position 19251: 0.00048669319221719795
Position 1709: 0.00047958322051416287
Position 2014: 0.00046864823717967315
Position 3541: 0.00046620138842606954
Position 17456: 0.00045904113638320945
Position 19560: 0.0004219149138506673
Position 18375: 0.00039326263810487283
Position 2050: 0.0003813779217068281
Position 2479: 0.00036816141975434347
Position 8481: 0.0003602907041052723
Position 16708: 0.0003221552714444149
Position 18447: 0.0003194759868581792
Position 6452: 0.0002976447830694162
Position 19279: 0.0002955220741857728
Position 1760: 0.00029072389562558216
Position 19734: 0.000279232236790083
Position 7573: 0.0002757601857730704
Position 2150: 0.0002753109896091804
Position 1938: 0.00026384626105946515
Position 19113: 0.0002612265783560472
Position 19258: 0.00026049012455277044
Position 2153: 0.0002332728132604327
Position 910: 0.00022739737676020705
Position 19133: 0.00021879414818149487
Position 18615: 0.0002184259570260314
Position 1904: 0.00021591269205864297
Position 379: 0.0002111622306232094
Position 17955: 0.00019707134010919571
Position 1572: 0.0001961047449378733
Position 576: 0.00019508785349635208
Position 16078: 0.00018212500755300487
Position 870: 0.0001647711603337024
Position 8839: 0.00016041542383089309
Position 6994: 0.00016036922994788077
Position 520: 0.00014756592275162161
Position 8311: 0.00014395827045286135
Position 6744: 0.0001424939010065554
Position 1130: 0.00013709673588396356
Position 352: 0.00012178174379550081
Position 860: 0.00012143942645780595
Position 746: 0.00011043535067853173
Position 12830: 0.00010813897856512922
Position 7075: 0.00010514633300330302
Position 7862: 0.000102044422557948
Position 1763: 9.676116446575673e-05
Position 13261: 9.239832550100788e-05
Position 7382: 9.069725644732402e-05
Position 546: 8.841817075848677e-05
Position 588: 8.737137867219442e-05
Position 1827: 8.34077542133778e-05
Position 7172: 6.924953333437941e-05
Position 19383: 6.783161437739422e-05
Position 594: 6.133023995747278e-05
Position 6716: 6.069457126651105e-05
Position 647: 6.0244018154552366e-05
Position 19513: 6.0031405264128884e-05
Position 7193: 5.16289344123265e-05
Position 7199: 4.995167626311997e-05
Position 6957: 4.923781036193e-05
Position 433: 4.805014061657339e-05
Position 19617: 4.602460776794386e-05
Position 354: 3.5240974064190046e-05
Position 635: 3.483522260202588e-05
Position 8078: 2.7233508460885424e-05
Position 6721: 2.6556362917181605e-05
Position 558: 2.5459330865299688e-05
Position 16848: 2.4396785766590478e-05
Position 553: 2.421051529851463e-05
Position 6708: 1.957068465488316e-05
Position 12600: 1.6278426661483974e-05
Position 17284: 1.4234489635632376e-05
Position 516: 1.2575294178986518e-05
Position 6972: 1.2565014199440146e-05
Position 3657: 1.2018323317420311e-05
Position 3157: 1.1402958695925645e-05
Position 1600: 1.122335487672097e-05
Position 7552: 1.1044483990363039e-05
Position 3249: 1.0254586079576379e-05
Position 6997: 9.307536428635077e-06
Position 12603: 6.678266822587597e-06
Position 12049: 6.3029215787019925e-06
Position 430: 4.799281224659306e-06
Position 461: 4.615052717724163e-06
Position 1711: 4.523749865038463e-06
Position 2179: 4.152275790511653e-06
Position 526: 3.663929424404907e-06
Position 659: 2.7692970438728686e-06
Position 1337: 1.8550759906451668e-06
Position 957: 1.6654101759521734e-06
Position 2550: 1.246790259407063e-06
Position 500: 1.2170281633777544e-06
Position 790: 1.1734872698183456e-06
Position 1396: 1.0540504150048173e-06
Position 687: 9.93827495492308e-07
Position 281: 9.815440846073623e-07
Position 1426: 9.14758487240989e-07
Position 824: 7.709890347260457e-07
Position 663: 7.419926203715872e-07
Position 2339: 6.25299769613552e-07
Position 188: 5.992652609444154e-07
Position 1523: 4.796098874700931e-07
Position 604: 4.349355496919012e-07
Position 1696: 3.7294265885794454e-07
Position 786: 1.601916665415807e-07
Position 1218: 1.4865942694036644e-07
Position 2087: 1.2243976885047337e-07
Position 168: 1.2242454973990373e-07
Position 183: 1.2106994333697275e-07
Position 821: 9.536458752911426e-08
Position 709: 6.145446143753333e-08
Position 195: 5.72342071985721e-08
Position 976: 5.481165039427312e-08
Position 796: 4.397601809491128e-08
Position 836: 2.7201378962266755e-08
Position 931: 7.211957915050742e-09
Position 830: 7.03333122943439e-09
Position 967: 3.4627836093141147e-09
Position 912: 2.9428763872527826e-09
Position 923: 1.3904791931841615e-09
Position 120: 8.307906482505347e-11
Position 114: 7.001183332401487e-11
Position 172: 3.6695430097625735e-11
Position 721: 8.326790697129975e-13
