Gene = LACTBL1
Position 9924: 0.0007566352307710966
Position 823: 0.0007059615593879917
Position 9443: 0.0006845290972662087
Position 730: 0.0006712616218344293
Position 3545: 0.0006609095217238231
Position 8395: 0.0006530497217186529
Position 8594: 0.0006373509594155507
Position 8044: 0.0006300039431696139
Position 4034: 0.0006293697848065549
Position 1445: 0.0006161237068473286
Position 8313: 0.0005888914793749802
Position 931: 0.0005883496475198084
Position 2837: 0.0005618069333521541
Position 4723: 0.0005543839494285454
Position 8571: 0.0005443031646240186
Position 763: 0.000518467651761484
Position 1264: 0.000511752786614086
Position 10598: 0.0005081773023931577
Position 6987: 0.0005065606512267888
Position 3549: 0.0004922161487799888
Position 9277: 0.0004878054553586341
Position 1939: 0.000486867944159551
Position 7258: 0.0004843327130034727
Position 2136: 0.00045869748805583537
Position 10308: 0.000458294501354581
Position 535: 0.00043563851758447877
Position 1724: 0.00042238120466675836
Position 1464: 0.00042010250174005857
Position 2141: 0.00038569623289973074
Position 5247: 0.0003851152391981191
Position 869: 0.0003843545170429931
Position 1135: 0.0003824489047265242
Position 508: 0.0003487172639333666
Position 3500: 0.00033503093833937495
Position 777: 0.0003334297781374429
Position 5902: 0.0003233897387632913
Position 7556: 0.0002966425056995486
Position 11377: 0.0002929381328081244
Position 10141: 0.00028237987470703166
Position 10495: 0.0002766742840565642
Position 10969: 0.0002742871587481208
Position 8384: 0.0002722546938811072
Position 3864: 0.00023872944393917838
Position 10756: 0.00023768920668133038
Position 3468: 0.0002351299416844392
Position 6804: 0.00023006692018931276
Position 9653: 0.0002238549515229987
Position 957: 0.00021756377518790501
Position 1045: 0.00020496366080801143
Position 10645: 0.0002010063403922491
Position 405: 0.0001984618306304043
Position 2393: 0.00019730981236774526
Position 597: 0.00019550076429242845
Position 438: 0.00019285547453895178
Position 1319: 0.00017785872085910597
Position 189: 0.00017200706502908824
Position 9964: 0.00016911459049190046
Position 3680: 0.00016690175949534905
Position 5712: 0.0001612041740177357
Position 12163: 0.00015692937856710427
Position 8330: 0.0001532700298125468
Position 548: 0.0001509051409459379
Position 10501: 0.00014145272000789854
Position 292: 0.00014086699652781308
Position 2559: 0.0001405136240337108
Position 6091: 0.00013756311889888154
Position 319: 0.0001363295928873803
Position 9985: 0.0001357168464797666
Position 11261: 0.000129145100731442
Position 6855: 0.00012705753109186553
Position 11575: 0.00012541882828820414
Position 2180: 0.00012253847006068062
Position 10117: 0.0001221034534800653
Position 3892: 0.00012155634063983723
Position 11980: 0.00011741130341259132
Position 9667: 0.00011319502896688067
Position 1967: 0.00011220771329904844
Position 1317: 0.00011102178574828392
Position 3886: 0.00011045470012169855
Position 11545: 0.00010838604748438768
Position 3326: 0.00010759598308070739
Position 1820: 0.00010289592871308466
Position 8616: 0.00010286242560346982
Position 5757: 0.00010258450668131404
Position 7973: 9.802724438339822e-05
Position 5259: 9.66614743553149e-05
Position 2138: 9.485072296378571e-05
Position 6011: 9.22000926980693e-05
Position 199: 9.168429641224073e-05
Position 891: 9.115132939153062e-05
Position 9006: 9.112290861615486e-05
Position 944: 8.87393786482198e-05
Position 8697: 8.60815253856216e-05
Position 386: 8.43330185170835e-05
Position 5662: 7.670957405827521e-05
Position 451: 7.387925906178499e-05
Position 745: 7.051198920149066e-05
Position 698: 7.024788425051146e-05
Position 1313: 7.011899538638761e-05
Position 11202: 6.801107055869453e-05
Position 8029: 6.647638950464034e-05
Position 9138: 6.574126685150282e-05
Position 1458: 6.207806445574582e-05
Position 3646: 6.123237169756223e-05
Position 4131: 5.9902390196474236e-05
Position 1651: 5.9446018579855956e-05
Position 10087: 5.622501824039854e-05
Position 9832: 5.5020547192031275e-05
Position 9740: 5.354762191884847e-05
Position 2778: 4.978495501026559e-05
Position 2296: 4.858020013932926e-05
Position 12053: 4.7626517349816064e-05
Position 7844: 4.6435633205718014e-05
Position 1270: 4.591797420370652e-05
Position 519: 4.276635343696258e-05
Position 1919: 3.933821864278639e-05
Position 1549: 3.863149029002589e-05
Position 1506: 3.8140268263129264e-05
Position 2890: 3.806407890381577e-05
Position 6831: 3.619253556178755e-05
Position 4264: 3.54575425902654e-05
Position 1545: 3.516128888356821e-05
Position 5732: 3.490154408779718e-05
Position 3137: 3.430693117453352e-05
Position 428: 3.3431953686344244e-05
Position 1203: 3.338122382444426e-05
Position 1633: 3.3372312014514586e-05
Position 468: 3.1791744454017835e-05
Position 1655: 3.131250634121062e-05
Position 2653: 3.0567513384594914e-05
Position 184: 2.86446701857916e-05
Position 2886: 2.7635018750288593e-05
Position 1551: 2.6305254880990127e-05
Position 2433: 2.6243216215039538e-05
Position 1371: 2.6100850005375013e-05
Position 2649: 2.5397627749790115e-05
Position 300: 2.217224155898618e-05
Position 2035: 2.2057314761326523e-05
Position 9889: 2.127288235954276e-05
Position 2555: 2.092418270057532e-05
Position 1849: 1.913268464281789e-05
Position 1383: 1.8796722041017275e-05
Position 8916: 1.7221818500846026e-05
Position 1402: 1.667573536918897e-05
Position 465: 1.623990370245427e-05
Position 1152: 1.5869684499897166e-05
Position 459: 1.5571339325233938e-05
Position 1291: 1.4646446739403395e-05
Position 150: 1.4280829606262954e-05
Position 329: 1.2816174708509663e-05
Position 8745: 1.2742717998006515e-05
Position 1689: 1.2408028181613707e-05
Position 136: 1.2296667368623572e-05
Position 2219: 1.2117863102485979e-05
Position 1001: 1.1443274075523002e-05
Position 5049: 1.1426323939910968e-05
Position 1287: 9.66732896833918e-06
Position 10412: 9.1118044054012e-06
Position 1471: 8.967745097343688e-06
Position 576: 7.780689614832368e-06
Position 996: 7.379406235509461e-06
Position 5396: 7.02116529640448e-06
Position 783: 6.8050867831594475e-06
Position 263: 6.345317618440699e-06
Position 1629: 6.199015005092675e-06
Position 1156: 5.959914487355713e-06
Position 1175: 5.342844326349114e-06
Position 964: 4.8058283503962136e-06
Position 1824: 4.714086210252621e-06
Position 10370: 4.3599053599881715e-06
Position 10436: 4.226310618960022e-06
Position 393: 3.70803301435698e-06
Position 1184: 3.270156844783791e-06
Position 1676: 2.834348538664234e-06
Position 5118: 2.575662306021453e-06
Position 1903: 2.3611800315813107e-06
Position 973: 2.26828363629187e-06
Position 156: 2.051110982825253e-06
Position 10001: 1.9306776039297654e-06
Position 1852: 1.8649354217451253e-06
Position 1069: 1.6345881510611175e-06
Position 1281: 1.575192940108071e-06
Position 1782: 1.34325489769013e-06
Position 10149: 1.2761701110216513e-06
Position 1974: 1.1853476254644686e-06
Position 9967: 1.060772651427588e-06
Position 990: 1.0225566712631878e-06
Position 3509: 8.476064329855266e-07
Position 1779: 8.231762295995704e-07
Position 6727: 7.564500250160891e-07
Position 579: 7.522869028074007e-07
Position 1738: 7.381921343341038e-07
Position 333: 7.262051539552481e-07
Position 5546: 6.316678351508969e-07
Position 10474: 5.023044666493381e-07
Position 2437: 4.6665792980417925e-07
Position 522: 4.0071449863911e-07
Position 2286: 3.307687601405185e-07
Position 162: 3.0859121597528676e-07
Position 10324: 2.8160778559125e-07
Position 3428: 2.8015509410745146e-07
Position 165: 2.6520198677256723e-07
Position 6247: 2.095484644108564e-07
Position 1170: 1.233267220389838e-07
Position 2439: 1.0438119190827493e-07
Position 9695: 7.220099135342133e-08
Position 1086: 7.023047580962816e-08
Position 6156: 6.15315517419116e-08
Position 2479: 1.5306691629872268e-08
Position 335: 1.528551259930932e-08
Position 684: 9.010479468920495e-09
Position 484: 6.106095282767516e-09
Position 1485: 6.066113649175546e-09
Position 2569: 5.382283641201804e-09
Position 626: 4.6445106424094655e-09
Position 621: 3.9358080468970235e-09
Position 2231: 3.8701166224775016e-09
Position 2450: 3.7871023324294966e-09
Position 787: 3.764029144236646e-09
Position 141: 3.3551359527012737e-09
Position 2521: 3.300898920372614e-09
Position 1477: 2.888691851165227e-09
Position 1057: 2.3190733046121347e-09
Position 476: 2.0056796366034687e-09
Position 2527: 1.281516043042272e-09
Position 2589: 1.0223654947265278e-09
Position 631: 8.754314066884212e-10
Position 1108: 5.088544793056786e-10
Position 2481: 3.9175632125416695e-10
Position 2247: 3.305631372575062e-10
Position 2485: 2.1816837008475294e-10
Position 2291: 1.574193161868133e-10
Position 638: 1.209146850212484e-10
Position 110: 2.5663617471362423e-12
Position 84: 8.361360420219628e-16
