Gene = TOMM7
Position 3098: 6.94722103733405e-05
Position 1296: 6.787369754011789e-05
Position 1030: 6.75921840452772e-05
Position 3357: 6.406651862437242e-05
Position 588: 6.393604911260762e-05
Position 1266: 6.128630771543698e-05
Position 2604: 5.915170307899111e-05
Position 2979: 5.583751588248438e-05
Position 3087: 5.571911164414585e-05
Position 3670: 5.41152384834343e-05
Position 811: 5.234929713007645e-05
Position 2175: 4.3390050761560634e-05
Position 4125: 4.28961902047065e-05
Position 2208: 3.416095727919673e-05
Position 1938: 3.154063517129893e-05
Position 1269: 2.738284291177679e-05
Position 1872: 2.7077590234082196e-05
Position 2682: 2.6797941012550235e-05
Position 1542: 2.3198790545068725e-05
Position 464: 2.2834166771212635e-05
Position 1202: 2.2702308641277582e-05
Position 476: 2.2098532230374045e-05
Position 378: 1.9333637236646852e-05
Position 311: 1.746340317130863e-05
Position 860: 1.0026136863750763e-05
Position 4636: 9.065539084010515e-06
Position 4810: 8.995335149268375e-06
Position 1685: 7.236510096155584e-07
Position 422: 6.686814581984485e-07
Position 2066: 5.185026988405237e-07
Position 448: 4.464265609663897e-07
Position 1630: 3.7262884977768353e-07
Position 297: 3.4450280082254955e-07
Position 2107: 3.378327601251394e-07
Position 2408: 3.345446495957929e-07
Position 2225: 3.062828770854439e-07
Position 1796: 2.680329801376153e-07
Position 375: 2.3522429841741766e-07
Position 2093: 1.9497548197551658e-07
Position 260: 1.656012719396116e-07
Position 1699: 1.3503513149487457e-07
Position 1554: 1.2402193711594661e-07
Position 1468: 5.507578839029405e-08
Position 179: 3.637713215442154e-08
Position 262: 3.3602033022723054e-08
Position 555: 3.2454391871034323e-08
Position 256: 1.2044437223210624e-08
Position 1993: 7.19379518841042e-09
Position 709: 6.142211093740895e-09
Position 952: 5.03589383563603e-09
Position 270: 4.062468713361724e-09
Position 890: 3.809506894141311e-09
Position 331: 2.9806950087058794e-09
Position 733: 4.0213861459624575e-10
Position 702: 3.474591010209595e-10
Position 188: 3.3603495534859125e-10
Position 337: 2.3075371165326913e-10
Position 715: 1.0401543246347707e-10
Position 215: 7.258091570271066e-11
