Gene = GIMAP1-GIMAP5
Position 3629: 0.0005147965605998026
Position 651: 0.000437003812689852
Position 1422: 0.0004114889220591816
Position 2527: 0.00040936098848451245
Position 3876: 0.0004085882103492596
Position 3688: 0.00029238549539155887
Position 2298: 0.00027964059394278867
Position 831: 0.00023094698391076235
Position 6361: 0.00020641879840024358
Position 613: 0.0001987280567607482
Position 806: 0.00018532038117131768
Position 2598: 0.00014628893242818475
Position 3641: 0.00013311222702925058
Position 3127: 0.0001326435412839561
Position 1476: 0.00010910228400029848
Position 5731: 0.0001087897627564655
Position 1824: 0.00010355812253309398
Position 5390: 9.522607611367882e-05
Position 1916: 9.055127035277048e-05
Position 2143: 8.699652918194783e-05
Position 6351: 7.231264373069967e-05
Position 2954: 6.924408969930213e-05
Position 2757: 6.0293440646168154e-05
Position 4243: 5.3645933101405095e-05
Position 13719: 4.887356880716916e-05
Position 2103: 4.830079870336019e-05
Position 1861: 4.771844441666382e-05
Position 2253: 4.369194436312623e-05
Position 1385: 3.0297886135276178e-05
Position 1852: 2.7885450583483646e-05
Position 2073: 2.5910219263297762e-05
Position 871: 2.200751044196167e-05
Position 3705: 2.1626925445426244e-05
Position 57: 2.1310418862760046e-05
Position 13306: 2.116270893945794e-05
Position 299: 1.7059762332337183e-05
Position 4856: 1.628289566078227e-05
Position 432: 1.5106608494889488e-05
Position 3147: 9.719421689750243e-06
Position 2973: 9.38522137527043e-06
Position 1328: 8.579374062138244e-06
Position 2735: 7.138178876237447e-06
Position 2970: 6.569047956047981e-06
Position 794: 6.047261051879986e-06
Position 516: 5.769634420706515e-06
Position 1426: 4.956243253526574e-06
Position 1519: 4.305592016638029e-06
Position 424: 3.628930562652078e-06
Position 1459: 2.442732523514655e-06
Position 332: 2.275056066931469e-06
Position 262: 2.136535410636746e-06
Position 2710: 2.064849579000343e-06
Position 1293: 1.9747690812512127e-06
Position 301: 1.8688949241840059e-06
Position 1337: 1.8598026113301324e-06
Position 645: 1.7909381464140888e-06
Position 1726: 8.176449249618279e-07
Position 627: 6.372952064714541e-07
Position 253: 6.873770727511381e-08
Position 41: 3.655475199270784e-08
Position 94: 1.4030232089009753e-08
Position 92: 8.296300457117665e-09
Position 470: 1.4885557986192008e-09
Position 10: 1.1702211361173762e-09
Position 239: 1.1582283479181459e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 24210: 0.9889882049533014
Position 10014: 0.9618855067859071
Position 2373: 0.8404027851707871
Position 3599: 0.7046772350328575
Position 25514: 0.5046458642978316
Position 6838: 0.2491667994975814
Position 1804: 0.24230693748991994
Position 6163: 0.22300210787394603
Position 13237: 0.21563067289003732
Position 2180: 0.20833236009350645
Position 13160: 0.1950683033135283
Position 26539: 0.16868756992766928
Position 2636: 0.14863709341067358
Position 3379: 0.1380569345155041
Position 26513: 0.10899698449351804
Position 6717: 0.10772127775122316
Position 24565: 0.10342204830532835
Position 14858: 0.0988630513879675
Position 9736: 0.08263288371627366
Position 6532: 0.0788707896274962
Position 25240: 0.07702517711352014
Position 8949: 0.0662708464572926
Position 6142: 0.053431314214386
Position 3794: 0.03573920159278259
Position 3503: 0.035301006848494854
Position 1717: 0.03428060584137485
Position 26130: 0.02889418275843953
Position 13268: 0.02841016341184726
Position 13288: 0.0282697153006819
Position 26155: 0.027426163698709448
Position 1724: 0.02335083819442059
Position 2294: 0.019039528658614722
Position 8879: 0.018929281142502415
Position 3527: 0.01593333250589811
Position 13291: 0.015758644364581444
Position 6669: 0.014682140671931656
Position 6866: 0.014308217603481381
Position 3551: 0.01327169299333309
Position 24471: 0.013114405312750122
Position 2049: 0.012413210898870514
Position 24757: 0.01005705232510089
Position 8811: 0.009916856026666376
Position 6117: 0.00976207239904199
Position 26877: 0.009094763331817246
Position 10096: 0.007853696765988004
Position 3445: 0.007175797530172977
Position 570: 0.005694428945019109
Position 2265: 0.005690228867183208
Position 477: 0.005297018661086611
Position 1158: 0.00515768619821354
Position 6803: 0.005010754933949147
Position 24723: 0.004758549774784875
Position 9624: 0.004540785728098202
Position 3717: 0.004083957225924906
Position 3545: 0.003877720581359896
Position 3640: 0.0037777114188441876
Position 124: 0.0034530712133730122
Position 5833: 0.0031126203079450514
Position 623: 0.003098331882491496
Position 2200: 0.0030725579965425573
Position 2873: 0.0030674283456144577
Position 90: 0.002998153326971423
Position 24979: 0.0027783730869926607
Position 585: 0.0024364285300115074
Position 5851: 0.0023110260985228764
Position 6778: 0.002306836601536343
Position 1669: 0.0022941309563580016
Position 1594: 0.002132175861937553
Position 13853: 0.0021053825760898675
Position 5518: 0.0020460012235046553
Position 1237: 0.0017655801917707311
Position 6027: 0.0017631856274656218
Position 5836: 0.0017408800494629617
Position 319: 0.0017182933046294424
Position 1774: 0.0015778370598014473
Position 1741: 0.0014478262355167642
Position 3205: 0.0014027830882036648
Position 6285: 0.0013331536163438355
Position 693: 0.0013274027232180957
Position 3142: 0.0012129266903910699
Position 2551: 0.0010337917329786023
Position 3473: 0.000994798295040453
Position 1682: 0.0009929373954239164
Position 1881: 0.0009509780252772746
Position 2329: 0.0009125169296876635
Position 2577: 0.0009102162722922781
Position 3696: 0.0008586658966134911
Position 3408: 0.0008579522481861197
Position 15591: 0.0007842814163636628
Position 1319: 0.0007360359363427918
Position 1251: 0.0007170131823954006
Position 16362: 0.0007041998929201411
Position 4217: 0.0006742003590211785
Position 17318: 0.0006711394881738005
Position 2461: 0.000645976380831186
Position 3619: 0.0006389082760720323
Position 2220: 0.0005970986391319943
Position 135: 0.0005677211514546373
Position 2066: 0.0005668660952703463
Position 2675: 0.0005650907829370404
Position 1133: 0.0005553140569395802
Position 6216: 0.000553219323395018
Position 3226: 0.0005407165875193799
Position 3927: 0.0005172855232503597
Position 1601: 0.0004974109668174659
Position 14463: 0.00047511972158240085
Position 2779: 0.0004647380138985932
Position 2130: 0.0004572023864122909
Position 10681: 0.00043896064879701574
Position 1178: 0.0004153849680830847
Position 173: 0.0004097541386086498
Position 2089: 0.00040175258495276766
Position 359: 0.000378497665180077
Position 2212: 0.0003495264953773748
Position 2378: 0.0003444071107835248
Position 2127: 0.0003080997589049514
Position 3726: 0.00029768862801666336
Position 1195: 0.0002954162481283672
Position 5891: 0.00029147141882603805
Position 5765: 0.00028829621022023283
Position 17531: 0.00027150436637546945
Position 2007: 0.0002671529931485863
Position 956: 0.0002620044986173358
Position 1175: 0.00025899301215216594
Position 2598: 0.0002560142908439825
Position 5627: 0.0002453313529733019
Position 13644: 0.00021023981664569622
Position 1189: 0.0001936064422959567
Position 14250: 0.00018768363930988084
Position 1906: 0.00018319817945237836
Position 2888: 0.00018073532339009515
Position 1014: 0.00018000533800589555
Position 10716: 0.0001641851591048071
Position 16108: 0.00015526101610563025
Position 651: 0.00014440129641087423
Position 3029: 0.00013657304825870944
Position 1664: 0.0001322678334311492
Position 2502: 0.00011787888581618665
Position 1550: 0.0001173327569620127
Position 404: 0.00011385967990355131
Position 1809: 0.00010324017947673318
Position 15560: 9.978873486416084e-05
Position 15211: 9.953331811908055e-05
Position 223: 9.913699145426998e-05
Position 2071: 9.664698275495959e-05
Position 976: 9.454943423051781e-05
Position 3798: 9.283069642491664e-05
Position 3801: 9.175673797079287e-05
Position 3230: 8.783900046995792e-05
Position 1201: 7.081039755457668e-05
Position 1462: 6.972527930471903e-05
Position 288: 6.952264809158767e-05
Position 701: 6.086701905847074e-05
Position 1256: 6.006626700080357e-05
Position 2103: 6.0000722218958095e-05
Position 12667: 5.946934360402809e-05
Position 3084: 5.6530933552216525e-05
Position 3015: 5.611097741986852e-05
Position 2919: 5.421419554796683e-05
Position 966: 5.358391936272143e-05
Position 671: 5.322724551452414e-05
Position 9449: 5.1868657736430064e-05
Position 2511: 5.177098874983997e-05
Position 371: 4.8980700577042276e-05
Position 11848: 4.423610991049613e-05
Position 1624: 4.268734138263608e-05
Position 1534: 3.9816987938924454e-05
Position 185: 3.7946983019619676e-05
Position 1642: 3.749954853727851e-05
Position 5287: 3.523940525336268e-05
Position 2136: 3.2307746443063644e-05
Position 1754: 3.0346207204259034e-05
Position 8208: 2.9291942933352623e-05
Position 7173: 2.6964002980578215e-05
Position 160: 2.6024592635646202e-05
Position 4674: 2.5638819577738447e-05
Position 480: 2.4738709692024422e-05
Position 2028: 2.4332825627917318e-05
Position 10832: 2.1800623608234155e-05
Position 731: 2.118216323682536e-05
Position 1207: 2.0826869827604546e-05
Position 5284: 1.9529237279095456e-05
Position 7023: 1.9093682187334127e-05
Position 13679: 1.8617164437588818e-05
Position 376: 1.8236301424413274e-05
Position 5252: 1.7970990467540642e-05
Position 1335: 1.3909676102694425e-05
Position 12848: 1.3312721829417208e-05
Position 8185: 1.2319321670050051e-05
Position 1310: 1.2154758849127183e-05
Position 5289: 1.1781515080852625e-05
Position 869: 1.1071063181220919e-05
Position 1459: 1.100293883000816e-05
Position 5265: 1.0873175261741107e-05
Position 11739: 1.0640061834772618e-05
Position 11460: 1.0092494978882664e-05
Position 1633: 7.463968277301372e-06
Position 292: 7.3475448976385215e-06
Position 3385: 7.297537702899168e-06
Position 2994: 6.84242749893561e-06
Position 10753: 6.8397107045699284e-06
Position 2231: 6.606210034959425e-06
Position 1566: 6.586690732224797e-06
Position 2615: 5.534664117130657e-06
Position 420: 5.018171782991655e-06
Position 2678: 4.371559329602754e-06
Position 3411: 4.316478921371432e-06
Position 2921: 3.822392766799878e-06
Position 804: 3.6265190649495316e-06
Position 1219: 2.8091453143501213e-06
Position 2783: 2.74471756727894e-06
Position 10993: 2.532363083546555e-06
Position 6516: 2.1863211751881154e-06
Position 4822: 2.1125064703400215e-06
Position 1268: 1.7881264484916968e-06
Position 1169: 1.362766139454094e-06
Position 658: 1.224745694980979e-06
Position 1180: 1.219245378213175e-06
Position 208: 1.1111920772487098e-06
Position 1493: 1.0313848434967217e-06
Position 988: 1.030042034720953e-06
Position 92: 1.0101835102144956e-06
Position 1575: 9.695118598407045e-07
Position 851: 8.874624644489371e-07
Position 332: 8.603452098105499e-07
Position 4510: 8.478535599866015e-07
Position 8074: 8.306717674175257e-07
Position 6943: 8.191246145813157e-07
Position 7866: 7.600171351960366e-07
Position 1377: 6.489633091886806e-07
Position 7532: 6.12569097746639e-07
Position 7555: 6.058340506617258e-07
Position 7644: 5.632403249669499e-07
Position 1264: 5.626369644725948e-07
Position 7372: 5.292098012834913e-07
Position 253: 4.223422743605164e-07
Position 340: 4.0756215754153227e-07
Position 4632: 3.750036623684168e-07
Position 182: 2.9749028472455645e-07
Position 1328: 2.743690610993923e-07
Position 1312: 2.725433894855307e-07
Position 757: 2.2965324285523596e-07
Position 144: 2.0666722190631735e-07
Position 424: 1.7964436184307585e-07
Position 1859: 1.1938897699353707e-07
Position 2473: 7.395210817815702e-08
Position 3844: 5.791028541464727e-08
Position 2603: 5.330784610714567e-08
Position 1143: 5.182056516416845e-08
Position 2647: 4.7120908963256005e-08
Position 3924: 2.4702562967106775e-08
Position 231: 1.1983862369188603e-08
Position 297: 9.107460092452282e-09
Position 299: 4.7543736389604954e-09
Position 713: 3.2352392280545194e-09
Position 754: 3.198378773743775e-09
Position 383: 2.744259556175604e-09
Position 741: 1.956624188889013e-09
Position 140: 9.246030962867711e-10
Position 191: 8.119751298948561e-10
Position 494: 6.452258906749916e-10
Position 439: 3.6510380039445817e-10
Position 751: 6.344427723657484e-11
Position 196: 6.083242506472605e-11
Position 198: 5.566068024176094e-11
Position 503: 2.257013013885652e-11
Position 491: 1.6879970067076098e-11
Position 72: 6.687101261684961e-14
Position 76: 1.1200676248625393e-15
