Gene = NAPEPLD
Position 629: 7.617639958057504e-06
Position 998: 7.313647607827826e-06
Position 1317: 7.296281160273636e-06
Position 658: 7.269113977606266e-06
Position 651: 7.136223931958027e-06
Position 1220: 6.223356591262022e-06
Position 488: 5.950216445585774e-06
Position 560: 5.877586736086457e-06
Position 1081: 5.790624028098213e-06
Position 663: 3.3173343639701634e-06
Position 1663: 1.88606179880311e-06
Position 2025: 9.462580040276356e-07
Position 503: 8.876751091248369e-07
Position 669: 7.430356604273383e-07
Position 2229: 6.802054795016808e-07
Position 1962: 5.845835946708035e-07
Position 815: 5.423021547222773e-07
Position 1917: 4.6215438573185983e-07
Position 3115: 2.857967349378204e-07
Position 200: 1.0220285445656796e-07
Position 2385: 7.311903748090617e-08
Position 1027: 1.0583182161028137e-10
Position 950: 1.3891780690685468e-12
Position 747: 1.1997705254089325e-12
Position 751: 1.037674729687991e-12
Position 909: 8.438630958113911e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 20439: 0.6417935998667673
Position 781: 0.313664394975163
Position 1127: 0.31234503114074713
Position 11980: 0.15490317735144668
Position 13620: 0.15314808531771784
Position 1389: 0.1294542179696965
Position 19616: 0.03169363639182744
Position 9641: 0.03136214752698121
Position 1032: 0.026664541696011745
Position 7412: 0.02548985867666259
Position 10894: 0.022414403107184965
Position 709: 0.018012587958560113
Position 2346: 0.0169833893256705
Position 785: 0.015482304086298965
Position 1333: 0.014769549517369676
Position 1147: 0.011812334651911867
Position 3266: 0.011289417227683745
Position 1303: 0.010281214231937548
Position 9505: 0.007373704752752983
Position 5049: 0.006062026019718736
Position 13137: 0.006034970989405128
Position 7290: 0.005849946120748933
Position 9392: 0.005297703217040362
Position 10854: 0.004630245595164185
Position 1199: 0.004427559733285253
Position 10409: 0.004110537732291917
Position 15284: 0.003966493295536761
Position 2890: 0.0033863359952986246
Position 989: 0.0032218389200176422
Position 6032: 0.0030386999881019984
Position 5485: 0.0029342396318225807
Position 5114: 0.0029164870505394027
Position 10166: 0.002648607480011779
Position 7409: 0.002243512805652012
Position 10185: 0.002109365206239608
Position 3168: 0.0020863041815375283
Position 4081: 0.001948305048935695
Position 3678: 0.0018472731583364292
Position 3557: 0.0018340967167444187
Position 1196: 0.0017140736029782745
Position 1362: 0.0016939479049521418
Position 1220: 0.0015172619520219767
Position 3745: 0.0015147398736627597
Position 1349: 0.0014912582312098192
Position 1170: 0.0013372937004114101
Position 6175: 0.0011830471312786438
Position 3884: 0.0011167279819371567
Position 2554: 0.0010803748935970512
Position 726: 0.001065861383246471
Position 9287: 0.000954734775053645
Position 533: 0.0009525073018834356
Position 503: 0.0009111664138175147
Position 6008: 0.000879047225472617
Position 8273: 0.0008681373695259124
Position 6653: 0.0008400199867984766
Position 413: 0.0008389498960008349
Position 3114: 0.0007705284951797664
Position 4117: 0.0007260834921754625
Position 3829: 0.0007095923902881862
Position 5518: 0.0006979980386999326
Position 2460: 0.0006869171355408538
Position 4031: 0.0006454531481255593
Position 2186: 0.0004764508047940239
Position 5866: 0.0004560430073822799
Position 2319: 0.0004107122321446673
Position 1153: 0.00038945663913134707
Position 2690: 0.0003887915012357189
Position 394: 0.00036927780150176935
Position 1262: 0.00035770211644963596
Position 4836: 0.00031445101907230617
Position 5678: 0.00031113748736161484
Position 1858: 0.00023053737516393971
Position 1596: 0.00022831841834452897
Position 1712: 0.0001662033787555709
Position 3436: 0.0001625540475410508
Position 6962: 0.00015988314424026322
Position 1527: 0.00015454853890894087
Position 2146: 0.00015338783241468923
Position 2012: 0.000138340042586681
Position 2592: 0.0001370858996467175
Position 3809: 0.00013425724723058815
Position 2132: 0.00012686328602287407
Position 2731: 0.00010257034243420483
Position 5283: 7.471422388801883e-05
Position 787: 7.460103241422076e-05
Position 1491: 7.255512499463332e-05
Position 3056: 7.164227842081452e-05
Position 1471: 7.04266628854964e-05
Position 2159: 6.904507285054877e-05
Position 1628: 6.002504254273236e-05
Position 2079: 4.77096083259433e-05
Position 2775: 4.712704652249939e-05
Position 3971: 3.9782439810859545e-05
Position 2851: 3.866187389325521e-05
Position 5187: 3.43251378091332e-05
Position 226: 3.370904863194029e-05
Position 1693: 3.2492120200105796e-05
Position 722: 3.201164527126707e-05
Position 3354: 3.192746575952662e-05
Position 1036: 3.022516962188768e-05
Position 2300: 2.9597757511708892e-05
Position 1270: 2.9340206036254413e-05
Position 1053: 2.931487393079398e-05
Position 651: 2.8691109732198175e-05
Position 4460: 2.4197300896124652e-05
Position 1577: 2.1778741856710042e-05
Position 847: 1.8574928369880742e-05
Position 352: 1.8278091352959482e-05
Position 1353: 1.805011754381415e-05
Position 1896: 1.765087231527705e-05
Position 208: 1.7610919914622375e-05
Position 1259: 1.6124278007272663e-05
Position 560: 1.3550904334921893e-05
Position 2586: 1.3403612487889513e-05
Position 800: 1.1547379635904943e-05
Position 1174: 1.049347944716412e-05
Position 3446: 7.095171550660891e-06
Position 1308: 6.317947595682974e-06
Position 3455: 4.425917789410386e-06
Position 1238: 4.010840924249017e-06
Position 301: 3.6090807240685477e-06
Position 248: 2.0365520400912697e-06
Position 347: 1.5694614651518686e-06
Position 909: 1.2413842797479357e-06
Position 1177: 1.0641450357681415e-06
Position 1405: 9.180291235087441e-07
Position 173: 9.150470388052591e-07
Position 1709: 7.640047948613297e-07
Position 901: 7.625023079673841e-07
Position 592: 6.573022827288072e-07
Position 868: 5.332035436570957e-07
Position 1067: 4.919021389761164e-07
Position 478: 3.4222795109012393e-07
Position 615: 3.09460221645802e-07
Position 635: 3.018520288634915e-07
Position 1558: 2.964781399498767e-07
Position 368: 2.3961946972079894e-07
Position 315: 1.3729500445510845e-07
Position 1939: 1.0779563823843183e-07
Position 242: 5.101079018373651e-08
Position 1905: 3.062884455689566e-08
Position 278: 1.219455285100914e-08
Position 323: 6.570935060717425e-09
Position 594: 3.193795193641638e-09
Position 349: 2.351336894073698e-09
Position 178: 1.5198886767334624e-09
Position 317: 1.462274506157556e-09
Position 126: 1.43397642754065e-09
Position 286: 1.153151391389762e-09
Position 187: 2.6367597677443634e-10
Position 143: 2.2076400084608218e-10
Position 1605: 3.2211986651401676e-11
Position 1767: 2.7192388164976117e-11
Position 189: 8.310684801831108e-13
