Gene = LSM8
Position 4176: 0.00012691828059859504
Position 25: 9.763205970265955e-05
Position 1441: 8.448520515287109e-05
Position 451: 6.879722686230081e-05
Position 748: 5.130076800659697e-05
Position 1084: 4.9972927418753266e-05
Position 737: 4.556869044105998e-05
Position 1377: 3.612120889474552e-05
Position 119: 3.3945753712537235e-05
Position 2006: 1.9253141641381854e-05
Position 197: 1.8088322080896554e-05
Position 1486: 1.6410757257866477e-05
Position 693: 9.900462865227051e-06
Position 20: 7.639245945256617e-06
Position 138: 6.741559552391451e-06
Position 1840: 6.5367788502309045e-06
Position 535: 4.6320981033104025e-06
Position 637: 3.74207225849289e-06
Position 1701: 3.7075046127956382e-06
Position 1766: 3.574559793493456e-06
Position 1092: 3.1367577843460133e-06
Position 1361: 2.900267372097522e-06
Position 846: 2.5892289568087006e-06
Position 1902: 2.259841156222872e-06
Position 724: 1.345336451470894e-06
Position 4336: 1.2013625275377846e-06
Position 449: 6.702159751096364e-07
Position 363: 5.486465187127744e-07
Position 648: 5.074852883286094e-07
Position 619: 3.9934534874046175e-07
Position 1723: 2.687320783935172e-07
Position 591: 2.334255029191661e-07
Position 715: 2.274100679757999e-07
Position 824: 1.5324005242260524e-07
Position 1716: 1.3726398877280138e-07
Position 1906: 1.177886968086974e-07
Position 1660: 1.163674319318764e-07
Position 529: 5.514474164931738e-08
Position 539: 4.223717611474203e-08
Position 787: 3.8412833522780375e-08
Position 150: 3.770961746275721e-08
Position 37: 2.947673304433202e-08
Position 803: 2.8923771545667004e-08
Position 576: 2.6715650671155575e-08
Position 659: 2.3327327369886115e-08
Position 683: 1.408535375218364e-08
Position 766: 1.1254131910551233e-08
Position 1429: 1.0938600393464004e-08
Position 956: 6.068408516041931e-09
Position 1667: 2.7715085195687503e-09
Position 721: 2.036394953078314e-09
Position 527: 1.6143028731385382e-09
Position 914: 1.3235769435392489e-10
Position 789: 8.704799857660144e-11
Position 472: 9.087586010109053e-13
Position 164: 6.096050403191961e-14
Position 555: 1.9496618469270203e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4245: 0.9255553407168343
Position 7879: 0.37231970690831573
Position 3206: 0.26127243346861256
Position 1566: 0.26035962787518624
Position 7847: 0.22747613037271186
Position 1614: 0.19397002021663243
Position 8357: 0.10199267059222934
Position 3921: 0.08036458566227932
Position 7605: 0.07717541176946051
Position 1594: 0.05727245244441664
Position 936: 0.04537434542485263
Position 4880: 0.043984272793800475
Position 7884: 0.03626482269785492
Position 2088: 0.02808067417352138
Position 3133: 0.02521038774929025
Position 6716: 0.01767115088625171
Position 8670: 0.015408846617279858
Position 8190: 0.01441532668637281
Position 6364: 0.011496313244369063
Position 1645: 0.011457415864104797
Position 4199: 0.010802161262065391
Position 3375: 0.010503731414805501
Position 3934: 0.009474293189379257
Position 3139: 0.009368703688254204
Position 7491: 0.008527636833270215
Position 6547: 0.00785978125885062
Position 1247: 0.007613113185564658
Position 4139: 0.005200040269858219
Position 8011: 0.004715621519057886
Position 1022: 0.004673932257510105
Position 1621: 0.004632219549421821
Position 7196: 0.004599363988520115
Position 2111: 0.0045654949845915505
Position 1524: 0.004483658921545851
Position 1272: 0.00427401889483304
Position 6429: 0.004273062570707645
Position 7523: 0.004121639153732785
Position 3209: 0.004109165911814012
Position 7769: 0.003836357195013303
Position 4636: 0.003639118795748066
Position 1489: 0.003585643983126629
Position 7157: 0.0035055786301078536
Position 1700: 0.003483002125158757
Position 2907: 0.0034624348139163995
Position 683: 0.0032933446479657437
Position 3977: 0.003256444307773709
Position 8629: 0.003196512208528548
Position 4917: 0.003151536482014512
Position 8253: 0.0027986859025724556
Position 2420: 0.0026945135173301956
Position 2448: 0.0025868102616799812
Position 1568: 0.0024622738707318704
Position 7370: 0.0023445525602632505
Position 737: 0.00220099369973928
Position 4570: 0.002174867949254378
Position 8725: 0.0020361697285034277
Position 6593: 0.0019273439237447354
Position 4559: 0.0018953639794488239
Position 6785: 0.001814591981582619
Position 4899: 0.0018115487592800807
Position 8225: 0.0018100490904144801
Position 6692: 0.0017712974480749255
Position 3951: 0.0016350697841969112
Position 7328: 0.0016111187442762226
Position 7962: 0.0015979157581325367
Position 5907: 0.0015541695635938493
Position 4535: 0.0014713897850754352
Position 6464: 0.0014656605590672772
Position 6634: 0.0014560276902441088
Position 3993: 0.0014468111565536378
Position 6744: 0.001405968089000673
Position 4728: 0.0014010129271292459
Position 7706: 0.001380927706076653
Position 3391: 0.0013716307823788175
Position 2605: 0.0013143442458773999
Position 7288: 0.0012781206312891867
Position 6193: 0.0012532799519001164
Position 3973: 0.00124242436165375
Position 4694: 0.0012191592206320905
Position 5674: 0.0010214752530012562
Position 6802: 0.0009967685245151233
Position 700: 0.000983223442316587
Position 4984: 0.0009554293601308987
Position 3097: 0.0009506141621737463
Position 6323: 0.0008110440628795104
Position 809: 0.0008069813452016707
Position 4295: 0.000804256971314415
Position 4931: 0.0007828904145530583
Position 914: 0.0007823476011993722
Position 803: 0.0007623988500192863
Position 547: 0.0007539611852805195
Position 6467: 0.0007333618248875501
Position 3850: 0.0006768946300064464
Position 4471: 0.0006723292044009144
Position 1425: 0.0006663754634777271
Position 3621: 0.0006485336051765262
Position 2537: 0.0006012856691508272
Position 6818: 0.0005844894725457394
Position 138: 0.0004837983550209058
Position 1962: 0.00048202714770959607
Position 3396: 0.00047870068605015314
Position 4269: 0.00047072043666044423
Position 6772: 0.00046199306409165056
Position 3715: 0.000446324453017381
Position 3274: 0.0004368573588919845
Position 2946: 0.00043644202328935395
Position 101: 0.0004256345597465653
Position 5758: 0.0004202270732811715
Position 6055: 0.00040981468284583884
Position 527: 0.0003854758823424936
Position 939: 0.00034000143796373737
Position 4061: 0.00033368832609797296
Position 2478: 0.0003041174216517148
Position 655: 0.0002982727573422961
Position 576: 0.0002816969405669203
Position 3601: 0.0002595388211873238
Position 6113: 0.00025178600127374797
Position 6138: 0.0002448988936040548
Position 6959: 0.00023523201975673023
Position 2178: 0.00023113230982940006
Position 8303: 0.00022816044639729723
Position 1790: 0.0002231881744265962
Position 5800: 0.0002226869044703008
Position 2737: 0.0002164276694680056
Position 3259: 0.0002156860635182673
Position 1749: 0.000211689343353213
Position 8269: 0.00020878075330006676
Position 5580: 0.00019790185976101258
Position 7944: 0.0001912724521804227
Position 2568: 0.00016742757012626645
Position 777: 0.0001672333230350066
Position 630: 0.00016665926712313832
Position 4827: 0.00016496364342043104
Position 7814: 0.00016171017894376895
Position 7555: 0.00015873297892878853
Position 7223: 0.00014670369243880883
Position 7245: 0.0001315424616425041
Position 7685: 0.00012878179408468206
Position 4046: 0.000119031479031016
Position 1364: 0.00010511820785366191
Position 1067: 9.918224955365246e-05
Position 555: 8.224104494623758e-05
Position 1855: 8.101779657448931e-05
Position 361: 7.713397966199487e-05
Position 2379: 6.550992135218648e-05
Position 5969: 6.326270485281987e-05
Position 1466: 6.1017730453338944e-05
Position 6573: 5.907556429849499e-05
Position 999: 5.761849690584453e-05
Position 6384: 5.068627239209415e-05
Position 1441: 4.8051757490081935e-05
Position 6206: 4.7559174002455554e-05
Position 2758: 4.494984850393804e-05
Position 2610: 3.9319451226069774e-05
Position 829: 3.89565461338235e-05
Position 625: 3.723966962219882e-05
Position 5487: 3.674906549731542e-05
Position 1087: 3.5109866920263805e-05
Position 952: 3.411254603080851e-05
Position 5715: 3.382870225525185e-05
Position 766: 3.273076103275379e-05
Position 3507: 2.4944733772976357e-05
Position 406: 2.4373781304036254e-05
Position 2821: 2.2909396439525908e-05
Position 956: 2.2692267291912022e-05
Position 2025: 2.0939630547942196e-05
Position 4583: 2.0885223451446806e-05
Position 535: 1.2564475621510237e-05
Position 338: 1.2118808393864015e-05
Position 1891: 9.733668714144905e-06
Position 2645: 8.947400413869056e-06
Position 2232: 6.676570233690812e-06
Position 2215: 6.622700761404854e-06
Position 1252: 5.759115644351602e-06
Position 1084: 5.216485006713223e-06
Position 787: 4.551428430569731e-06
Position 4323: 4.498618400964569e-06
Position 2949: 4.0786438725706166e-06
Position 383: 4.0720236332094465e-06
Position 3311: 2.9869488294665035e-06
Position 1032: 1.9222489928860865e-06
Position 4116: 1.8555522943978806e-06
Position 363: 1.7814552401472728e-06
Position 741: 1.1968824582232883e-06
Position 1106: 1.1947224251762903e-06
Position 190: 8.956438105912522e-07
Position 1221: 6.66018343713125e-07
Position 744: 6.618173681761374e-07
Position 1141: 6.500137620093998e-07
Position 834: 5.446566897264157e-07
Position 1361: 5.197493292904948e-07
Position 1376: 5.092626048307765e-07
Position 1769: 4.251805748450369e-07
Position 343: 4.1797656946478364e-07
Position 1284: 3.615320117699599e-07
Position 1498: 3.465198455529179e-07
Position 1870: 1.1916994814607983e-07
Position 1384: 6.060354219352617e-08
Position 1397: 5.679656568856455e-08
Position 449: 5.2021575228087114e-08
Position 1753: 4.941219669098023e-08
Position 637: 4.024036337198642e-08
Position 293: 1.5345758465669634e-08
Position 335: 1.5245217915541056e-08
Position 748: 1.4494202326924384e-08
Position 301: 1.2906506947043359e-08
Position 209: 2.250183241122488e-09
Position 1389: 9.458010962942171e-10
Position 1329: 9.073060539913291e-10
Position 233: 5.628501616812351e-10
Position 1197: 2.8381069344125663e-10
Position 253: 5.709091094139932e-14
Position 269: 8.246552069338209e-15
Position 267: 4.558005681099955e-16
