Gene = ADGRL4
Position 1120: 7.15037160919516e-05
Position 1688: 7.103648715058357e-05
Position 502: 6.48124144696486e-05
Position 2731: 5.651001194729352e-05
Position 821: 5.627924703867001e-05
Position 3517: 5.5605491835264106e-05
Position 3990: 5.369356792662496e-05
Position 1949: 4.962195995557688e-05
Position 1117: 4.396492145458737e-05
Position 226: 4.024121819024394e-05
Position 3635: 3.963378688333915e-05
Position 903: 3.6866547859325434e-05
Position 279: 3.371824135682302e-05
Position 3400: 3.3353505138820276e-05
Position 709: 2.7051986749611422e-05
Position 391: 2.3714522554417347e-05
Position 371: 2.3597177120053184e-05
Position 2275: 2.1480481738187902e-05
Position 1404: 1.8940689986179457e-05
Position 1266: 1.6386187085955352e-05
Position 1408: 1.3807463616056451e-05
Position 1008: 1.2194640971757501e-05
Position 1238: 1.2000976602254442e-05
Position 639: 1.1526617028427434e-05
Position 1004: 1.1010799715747965e-05
Position 757: 1.0616532468376267e-05
Position 1906: 9.460484863916655e-06
Position 318: 8.178544465290399e-06
Position 1318: 4.772014170653722e-06
Position 651: 3.960459656913387e-06
Position 1451: 3.9290606369908135e-06
Position 1322: 2.781018666789516e-06
Position 1303: 2.733181201114775e-06
Position 481: 2.710026506989848e-06
Position 506: 2.1812134976216935e-06
Position 460: 1.8039505755314255e-06
Position 1359: 1.7943935426301466e-06
Position 216: 1.6616807380609018e-06
Position 551: 1.5791039246115488e-06
Position 159: 1.2145716328541779e-06
Position 515: 8.384407935305855e-07
Position 389: 7.007645387445022e-07
Position 846: 3.250923587608757e-07
Position 1934: 2.444190939424665e-07
Position 2010: 1.8050845979940178e-07
Position 161: 1.348366285611396e-07
Position 167: 1.2812490504233753e-07
Position 202: 8.18264921322618e-08
Position 205: 7.146032986610549e-08
Position 1918: 5.8239221845908376e-08
Position 432: 4.5969493752895745e-08
Position 180: 4.54743828043875e-08
Position 673: 1.1900221507332505e-08
Position 464: 3.5244307020241195e-09
Position 85: 2.7571955142786162e-11
Position 141: 1.012674979456356e-12
Position 114: 9.698580597448969e-14
Position 90: 1.3707084524003064e-14
Position 97: 4.3838281887359305e-15
Position 124: 4.994429416652198e-16
