Gene = ACKR1
Position 2040: 2.1365462744419907e-05
Position 668: 1.7470578991869403e-05
Position 1609: 1.6691036563288692e-05
Position 715: 1.4713116585790704e-05
Position 900: 1.3800201305890926e-05
Position 384: 1.090338905817717e-05
Position 1175: 1.027155541080477e-05
Position 191: 8.763607234523002e-06
Position 1244: 7.513489154741501e-06
Position 353: 6.84900221527793e-06
Position 108: 5.990352341372799e-06
Position 328: 5.658697442498608e-06
Position 129: 4.457056148908447e-06
Position 712: 2.6009786981934638e-06
Position 509: 2.227464495738854e-06
Position 356: 1.7428547751472628e-06
Position 688: 1.4005377064500745e-06
Position 607: 1.0614540332448399e-06
Position 173: 1.0395900309119817e-06
Position 154: 1.0319823630499151e-06
Position 851: 7.755479461406821e-08
Position 491: 6.857184928531624e-08
Position 953: 5.297851992308873e-08
Position 1034: 2.6542704224313257e-08
Position 786: 1.868508189748869e-08
Position 874: 9.630257880752958e-09
Position 163: 7.472207632809456e-09
Position 223: 1.5690054560544134e-09
Position 239: 8.262323335575534e-10
Position 306: 5.620972578915736e-10
Position 478: 5.261552748511691e-10
Position 585: 8.81742486804452e-11
Position 286: 8.548538476022983e-11
Position 256: 8.190608869105426e-11
Position 556: 7.818113478794862e-11
Position 493: 6.738190572959567e-11
Position 488: 4.3376789360288427e-11
Position 219: 3.892596791135045e-11
Position 553: 2.8240904963043993e-11
Position 568: 1.765043573697795e-11
Position 234: 1.0650477560592332e-11
