Gene = TRIM14
Position 559: 6.7000724934118145e-09
Position 112: 6.010884615163473e-09
Position 512: 1.5229080800846468e-09
Position 373: 1.2756478754656687e-09
Position 6222: 9.222150254684812e-10
Position 3422: 7.340578956052067e-10
Position 4444: 6.772795966314455e-10
Position 2167: 6.421539874402413e-10
Position 2180: 5.500619107638105e-10
Position 614: 4.1786894599109015e-10
Position 322: 1.1540572993626103e-10
Position 1418: 4.066052564772754e-11
Position 3034: 3.134331051031827e-11
Position 677: 3.028421972951988e-11
Position 2492: 2.39802312274985e-11
Position 305: 2.1103778010875412e-11
Position 2826: 1.6809196044014732e-11
Position 5478: 1.2842659416392918e-11
Position 2838: 1.2388910031283678e-11
Position 5328: 1.0423051291659307e-11
Position 1754: 7.0772662117278815e-12
Position 1445: 6.64637599430671e-12
Position 1288: 4.378746050238207e-12
Position 1228: 4.840518033495809e-16
Position 364: 6.465138546956555e-19
Position 315: 2.296970830827118e-19
Position 502: 5.242218309604727e-20
Position 514: 2.4384996461251704e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 19045: 0.9999993152641542
Position 24180: 0.9711072407671039
Position 31204: 0.9681617568759413
Position 42214: 0.37535061109371626
Position 43632: 0.37500721611687277
Position 31912: 0.3141760159521211
Position 27208: 0.2826951436581855
Position 34743: 0.2761629407045407
Position 23443: 0.1877321885671443
Position 24794: 0.13379706625491333
Position 31961: 0.07742403502975345
Position 29158: 0.0744194080372799
Position 31740: 0.05882573599772915
Position 28727: 0.05361885339933575
Position 19426: 0.051828167254548134
Position 14384: 0.041880337741254596
Position 13638: 0.04054630391694212
Position 31677: 0.04037918589215435
Position 6099: 0.036660938535168636
Position 32932: 0.03571208214222105
Position 31862: 0.03546581456373873
Position 34920: 0.03475002862290161
Position 12522: 0.03418034198448309
Position 2223: 0.03150649005912412
Position 12543: 0.030650663014547455
Position 31177: 0.030554773494936786
Position 31545: 0.02996559103112906
Position 1118: 0.027985480919561746
Position 32216: 0.027141095208805425
Position 14488: 0.02563861096752923
Position 37948: 0.02515155169194291
Position 13423: 0.024517582270983967
Position 33001: 0.022516953583122182
Position 31550: 0.02138417065948945
Position 322: 0.020892541258367498
Position 1099: 0.01797945931677978
Position 32178: 0.017084801505115852
Position 24578: 0.01662375271610559
Position 35104: 0.01615284258351557
Position 35066: 0.015261344789751965
Position 1096: 0.01486059769440354
Position 38140: 0.014613500847776833
Position 1069: 0.013675669331256805
Position 6828: 0.013522113446015085
Position 1038: 0.013385347195082185
Position 35989: 0.012896300574556561
Position 26304: 0.011461250770032442
Position 32007: 0.01122584733576546
Position 32961: 0.01000101748002497
Position 35847: 0.009684569056811698
Position 6916: 0.009297003397916979
Position 349: 0.008126537933044228
Position 12560: 0.007963661875880799
Position 25089: 0.007576143679453593
Position 31843: 0.0070543433022615815
Position 33278: 0.006862994567388978
Position 6124: 0.006066138856085204
Position 35642: 0.005950582520595131
Position 41228: 0.005594687146983386
Position 2074: 0.004766174559280427
Position 24766: 0.004442944879297888
Position 37491: 0.0038747265137645073
Position 33248: 0.0032117779166860923
Position 33795: 0.0030998067404651676
Position 358: 0.0025721196228696676
Position 32232: 0.0015926100770881208
Position 36998: 0.0015445410257585227
Position 5950: 0.0014332184343863526
Position 32536: 0.0011652116659931113
Position 32032: 0.001045568875616481
Position 1953: 0.0009339508615271992
Position 975: 0.0008531294048929911
Position 2179: 0.0007973588363360722
Position 36917: 0.0007720884566195519
Position 13202: 0.000734806817575671
Position 32478: 0.0006760436654857115
Position 33612: 0.0006588000640895356
Position 1157: 0.0005961464639194454
Position 34030: 0.0005576690232517718
Position 8903: 0.0004979883778530669
Position 945: 0.00031564068719174476
Position 660: 0.00028439616642302425
Position 2157: 0.00026446449618096015
Position 370: 0.00020324920455862318
Position 900: 0.00014918915590335873
Position 360: 0.00011337080044308579
Position 28099: 7.215378027231883e-05
Position 667: 7.141225818662834e-05
Position 27569: 5.413000591410504e-05
Position 607: 4.351870956006243e-05
Position 764: 2.3252168107649136e-05
Position 24626: 1.949321513118679e-05
Position 718: 1.7706377576701217e-05
Position 688: 6.386010696613657e-06
Position 24815: 4.784156027492161e-06
Position 643: 4.573213711854899e-06
Position 24551: 4.034951684017454e-06
Position 19785: 3.2188353614935647e-06
Position 786: 3.1275409256258572e-06
Position 19760: 2.8808451950425466e-06
Position 22093: 2.4185544820216754e-06
Position 617: 2.112811941717884e-06
Position 20509: 1.8210474853441107e-06
Position 21372: 1.3726261342621664e-06
Position 20988: 1.036661836939756e-06
Position 22023: 6.250858511518808e-07
Position 7274: 1.0693955779937354e-07
Position 14027: 3.700466665687375e-08
Position 9225: 2.326172201969209e-08
Position 1350: 2.198435703385261e-08
Position 11976: 1.2851281364765566e-08
Position 9863: 7.429149083783794e-09
Position 9994: 7.054943551952378e-09
Position 7148: 5.3920618840359505e-09
Position 2763: 4.322279505184839e-09
Position 5171: 4.0671425695303175e-09
Position 9374: 3.6981205208015284e-09
Position 7650: 3.4910765316755143e-09
Position 3237: 2.9960934238017275e-09
Position 2915: 2.6289831318772027e-09
Position 2367: 2.564762397744375e-09
Position 1326: 2.420295841947339e-09
Position 5892: 2.1790184133659633e-09
Position 4403: 2.0824901491863367e-09
Position 8040: 1.6851054894372152e-09
Position 7706: 1.5267572788033814e-09
Position 3211: 1.3587107868482865e-09
Position 2825: 1.2441705453108118e-09
Position 8513: 9.811160570841549e-10
Position 3696: 8.59681626897003e-10
Position 2540: 7.18394542832168e-10
Position 4176: 6.711446856683437e-10
Position 5955: 6.456493067907643e-10
Position 1532: 6.420895140969424e-10
Position 5532: 5.524616681003236e-10
Position 4382: 5.184886845997394e-10
Position 2373: 4.7854869402198e-10
Position 4622: 4.272973037130457e-10
Position 6314: 3.655674268673296e-10
Position 3560: 3.028394258435394e-10
Position 4336: 2.912133883242125e-10
Position 2393: 2.911852842293576e-10
Position 3410: 2.6432607070489543e-10
Position 5340: 2.415434408572543e-10
Position 3076: 2.296369257861857e-10
Position 1529: 2.2193076914560157e-10
Position 1937: 2.2107438303337645e-10
Position 3009: 2.105821958298214e-10
Position 826: 2.0727504720546024e-10
Position 2935: 1.816355986325506e-10
Position 2911: 1.664507379445337e-10
Position 2682: 1.5099626290801252e-10
Position 3263: 1.4325093792245968e-10
Position 1256: 1.4200416537016283e-10
Position 1190: 1.2542774342771118e-10
Position 815: 1.2166527703396242e-10
Position 789: 1.1524977742386263e-10
Position 3366: 1.1511787177727994e-10
Position 1781: 1.0889944091013231e-10
Position 1496: 9.194567585831218e-11
Position 953: 8.609726847812374e-11
Position 5992: 5.020651523631277e-11
Position 4385: 2.776705256708107e-11
Position 4230: 2.7378239810754914e-11
Position 983: 2.7258661544239562e-11
Position 3304: 2.515176801015996e-11
Position 872: 2.3970177422061228e-11
Position 622: 1.6493475140478725e-11
Position 384: 1.6113162118820032e-11
Position 2166: 7.187356909875255e-12
Position 2109: 7.1034969136413214e-12
Position 1052: 5.262288715841048e-12
Position 499: 3.601720756572409e-12
Position 883: 3.3520593212514806e-12
Position 5359: 3.195906745966732e-12
Position 578: 2.4884998922443175e-12
Position 2078: 2.444062851624023e-12
Position 671: 2.0673629958209053e-12
Position 2256: 1.85410649286087e-12
Position 1749: 1.6364474167455312e-12
Position 859: 1.6139310374811063e-12
Position 228: 1.4036016774568726e-12
Position 1649: 1.2779090142066961e-12
Position 571: 1.2554481551639407e-12
Position 299: 1.0766921567603845e-12
Position 487: 1.066883099748112e-12
Position 296: 9.293935858576505e-13
Position 389: 8.216658374167859e-13
Position 887: 7.613784120182005e-13
Position 465: 7.141946171373993e-13
Position 2674: 6.477381156458813e-13
Position 853: 5.631904325268513e-13
Position 2027: 5.020108239336318e-13
Position 1591: 4.625320775818959e-13
Position 715: 3.892722994126328e-13
Position 1789: 3.2140723841093554e-13
Position 555: 3.0064848218179343e-13
Position 277: 2.8245253228817616e-13
Position 282: 2.70073878610087e-13
Position 1830: 2.6732655489361394e-13
Position 693: 2.3891162600953993e-13
Position 724: 1.7113527241389975e-13
Position 1220: 1.464252258597357e-13
Position 840: 1.2280093700805604e-13
Position 1554: 1.1931913638440568e-13
Position 391: 1.131652485085261e-13
Position 410: 1.1205381660550229e-13
Position 210: 7.812621250918023e-14
Position 450: 6.928012245494284e-14
Position 214: 4.768472220699947e-14
Position 439: 4.062456855236158e-14
Position 849: 3.922506118156157e-14
Position 472: 3.69396838477926e-14
Position 559: 3.6457852191928443e-14
Position 455: 3.3985831803381836e-14
Position 414: 3.2949270448210224e-14
Position 421: 3.2182345232838685e-14
Position 834: 3.003866766103493e-14
Position 836: 2.983017351907957e-14
Position 634: 2.620505187403083e-14
Position 626: 2.1112655074233063e-14
Position 474: 1.6339087267924805e-14
Position 468: 1.6093573782027762e-14
Position 1130: 8.775090417978153e-15
Position 403: 4.5274616092017376e-15
Position 264: 5.771546581103313e-16
Position 273: 4.4156822865375785e-16
Position 432: 8.050893082261928e-17
Position 397: 7.703878394675451e-17
Position 99: 4.235688533921227e-17
Position 444: 1.1998510062638252e-17
Position 426: 5.809891708654288e-19
Position 482: 2.539581657471689e-19
Position 120: 1.7444350045767682e-19
Position 75: 2.4682027911537307e-20
