Gene = REPIN1
Position 475: 3.675001094073304e-06
Position 3015: 3.046864983586257e-06
Position 2685: 2.5300496995506776e-06
Position 242: 1.9794435684073603e-06
Position 982: 1.8226531092187164e-06
Position 800: 1.5872027567364334e-06
Position 327: 1.4590260106191254e-06
Position 728: 9.682377298085057e-07
Position 780: 9.433484334788922e-07
Position 788: 5.115093662188322e-07
Position 778: 2.393862314628914e-07
Position 33: 2.1954840471653173e-07
Position 803: 2.6998323765607344e-08
Position 36: 5.795394141336489e-09
Position 128: 5.36017467900426e-09
Position 56: 2.677404204373408e-09
Position 571: 2.0593479054401074e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3578: 0.4205207386266525
Position 1969: 0.2432127533138645
Position 2437: 0.20252239411324915
Position 880: 0.1949123916805734
Position 602: 0.1698777519744204
Position 4919: 0.10316235892074568
Position 1949: 0.07847164665100793
Position 626: 0.04709877771768233
Position 5011: 0.038836483386318676
Position 4019: 0.03612756227841239
Position 5226: 0.0357431347200125
Position 3162: 0.03193400559800023
Position 1923: 0.026538606234218103
Position 2440: 0.024483349502859617
Position 737: 0.0236404839161064
Position 2869: 0.023261344373973238
Position 4836: 0.022484840425253814
Position 4101: 0.02161730863487371
Position 4898: 0.021582493630045226
Position 3633: 0.018738737664593955
Position 951: 0.018588735143883605
Position 1993: 0.014887762588541126
Position 2526: 0.014107981452022472
Position 656: 0.012839359526223117
Position 2752: 0.010991924278468337
Position 4865: 0.008347955798788277
Position 3462: 0.008014080985532473
Position 3139: 0.007375664950008516
Position 3777: 0.00701365030854731
Position 4717: 0.006810859024254903
Position 583: 0.005475650192666574
Position 2788: 0.005076354298192989
Position 3101: 0.0050105014057423005
Position 4777: 0.004970704116395598
Position 5195: 0.0049339083968656374
Position 702: 0.004393575157071606
Position 4056: 0.004328538088120819
Position 305: 0.004257446141651324
Position 1883: 0.0038233167880250833
Position 4427: 0.0037474762839280725
Position 4360: 0.003642958432732914
Position 1478: 0.0035497356497336124
Position 4656: 0.003443431840882293
Position 5247: 0.003098184516464411
Position 2471: 0.002877913811867527
Position 750: 0.0028693866457327336
Position 1727: 0.0026978658431225763
Position 3383: 0.0025692809244554134
Position 4599: 0.0019651088637148498
Position 2691: 0.0017755068693237847
Position 2335: 0.0017249154671001698
Position 2820: 0.00162582888350804
Position 4782: 0.0016117575873342024
Position 2925: 0.0014611777137386152
Position 2001: 0.0014418983539182266
Position 4447: 0.001392815888441308
Position 836: 0.0012111466312791244
Position 608: 0.0009298415934808756
Position 4862: 0.0009252180973213356
Position 3782: 0.0008870099129319261
Position 2766: 0.0007477208412998072
Position 3849: 0.0007165646470848606
Position 2218: 0.000713584672325211
Position 754: 0.0006796183166737873
Position 3546: 0.0006222426068389416
Position 3510: 0.0006075760395162793
Position 2270: 0.0005889713910544903
Position 4424: 0.000561806432607753
Position 1782: 0.0005008239289691228
Position 440: 0.0005006074835009447
Position 3596: 0.0004986003413900446
Position 2030: 0.0004964380223780975
Position 1701: 0.0004791503773479371
Position 1831: 0.00047348987403900665
Position 1340: 0.0004671859253205639
Position 992: 0.00045451226526140585
Position 3906: 0.0004503026453053987
Position 1558: 0.00042685449759361296
Position 1343: 0.0004150161545850184
Position 995: 0.0003634803749378094
Position 1704: 0.0003056389749535835
Position 3444: 0.00030461331991646183
Position 3535: 0.00029948972997026637
Position 5228: 0.0002928146795593045
Position 5096: 0.0002805517257947871
Position 513: 0.0002594743004804636
Position 5112: 0.00025183671372835156
Position 4339: 0.00024856344947536316
Position 1289: 0.0002302286094263266
Position 901: 0.00022605024405384426
Position 4239: 0.00021190717861786177
Position 2442: 0.000177064289918819
Position 1355: 0.00017627211357956282
Position 2211: 0.0001752954539663227
Position 2642: 0.00017045168592472496
Position 1122: 0.00016384488965391896
Position 4631: 0.0001557593170941275
Position 498: 0.00013673829497215116
Position 1196: 0.00013496245753805508
Position 823: 0.0001266399051132245
Position 2928: 0.00012562690367158615
Position 2718: 0.0001083117919072611
Position 980: 0.00010743326050720581
Position 4269: 0.0001016055597676975
Position 1022: 9.979526856087287e-05
Position 1153: 6.986128040130667e-05
Position 2014: 6.551419327055117e-05
Position 1679: 6.343543239254674e-05
Position 1840: 5.8244059993536675e-05
Position 3246: 5.15027032666154e-05
Position 931: 4.658810773129674e-05
Position 797: 4.640869594999853e-05
Position 4313: 4.2550799466883046e-05
Position 1237: 4.17529228699174e-05
Position 838: 2.5759644779190775e-05
Position 1658: 2.504892939159113e-05
Position 661: 2.3002762229458788e-05
Position 1870: 1.68217524984526e-05
Position 1307: 1.6762166912139163e-05
Position 1978: 1.6719767018232898e-05
Position 1234: 1.5255610575834459e-05
Position 569: 1.4486072579248052e-05
Position 684: 1.383746443435127e-05
Position 1973: 1.0045060166478687e-05
Position 841: 7.0307998129144215e-06
Position 681: 6.566436557839411e-06
Position 1262: 6.104604129986796e-06
Position 484: 5.721471778321885e-06
Position 354: 5.367573828358236e-06
Position 633: 3.982670824447241e-06
Position 814: 3.6533827265103825e-06
Position 537: 3.3710922351427082e-06
Position 905: 3.209849187521961e-06
Position 677: 2.6671610646240306e-06
Position 885: 2.6411768181044453e-06
Position 1815: 2.6063737911826657e-06
Position 2295: 1.3302541468971139e-06
Position 139: 8.545683814707687e-07
Position 2302: 7.85823730989925e-07
Position 2186: 7.47949813960918e-07
Position 228: 7.38092500037567e-07
Position 557: 6.603584937411948e-07
Position 613: 5.585581124608131e-07
Position 315: 5.299815119084154e-07
Position 377: 4.1436487333751373e-07
Position 290: 3.4184017027515027e-07
Position 400: 2.796468371531974e-07
Position 469: 2.4691626069363303e-07
Position 560: 1.8628882897950498e-07
Position 1488: 1.618526826946759e-07
Position 665: 1.5616655676844227e-07
Position 1241: 1.524047769549466e-07
Position 534: 1.2881778094250452e-07
Position 846: 1.1520469355435498e-07
Position 248: 1.1066692818336594e-07
Position 454: 1.019765522671271e-07
Position 388: 1.0019476688671838e-07
Position 408: 6.234228112696189e-08
Position 2165: 4.245976059592256e-08
Position 571: 4.04908303175029e-08
Position 149: 3.4345997530031705e-08
Position 548: 2.5994878129935565e-08
Position 1505: 1.6213954506074063e-08
Position 1265: 1.3729768633211747e-08
Position 553: 1.2089221225993136e-08
Position 1004: 1.1151881222967473e-08
Position 77: 8.060986320717475e-09
Position 81: 6.877510301837449e-09
Position 848: 2.4047735900046846e-09
Position 1295: 2.2429974187776677e-09
Position 95: 2.10672833775023e-09
Position 1239: 2.0692672457121217e-09
Position 1253: 1.8304063801956442e-09
Position 151: 5.996987568455541e-10
Position 166: 4.5431843171294766e-10
Position 83: 5.480255064482024e-11
