Gene = DPH2
Position 763: 9.762416563659665e-05
Position 354: 9.691793240955848e-05
Position 2729: 9.573663874437656e-05
Position 364: 9.561465388863215e-05
Position 1467: 8.727501974534567e-05
Position 3130: 8.654321048559021e-05
Position 438: 8.594808207922921e-05
Position 675: 7.176193326663866e-05
Position 3135: 6.385396464200787e-05
Position 707: 6.342535947217667e-05
Position 423: 5.793226892291865e-05
Position 183: 4.661783815305096e-05
Position 10: 4.0706167317506956e-05
Position 3106: 2.747114979275107e-05
Position 427: 2.7396758037039084e-05
Position 2257: 2.498729241386129e-05
Position 792: 1.911363059669073e-05
Position 477: 1.8145385738910187e-05
Position 1953: 1.7436556203556554e-05
Position 1680: 1.4415438340237417e-05
Position 2968: 1.4333287336610363e-05
Position 165: 1.2780137150100136e-05
Position 1745: 1.2105846391488206e-05
Position 2850: 1.2018208288052993e-05
Position 177: 6.818436899007405e-06
Position 1458: 6.450469242487956e-06
Position 1171: 5.727908123435301e-06
Position 756: 3.854292302151557e-06
Position 578: 3.5622763715428644e-06
Position 265: 3.123370612185288e-06
Position 2213: 2.509693430176097e-06
Position 1193: 1.8047421083397914e-06
Position 549: 1.699443029838507e-06
Position 1146: 1.5283141132799381e-06
Position 1773: 1.5173245671199356e-06
Position 2197: 1.3034676706737412e-06
Position 794: 7.061931403288141e-07
Position 592: 5.419867232236432e-07
Position 2188: 3.29938445478754e-07
Position 126: 3.182054766567725e-07
Position 1104: 2.6017155686284304e-07
Position 2322: 1.7730183942141528e-07
Position 856: 6.187535498770676e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9789148860288907
Position 591: 0.8669316821751073
Position 1937: 0.7431975419543184
Position 3006: 0.37113284921954953
Position 2410: 0.3325361748586336
Position 961: 0.32770450525556927
Position 901: 0.2623982564480733
Position 1655: 0.12705325105725615
Position 1382: 0.0947199303478529
Position 1956: 0.07748574227828457
Position 603: 0.04694355253686424
Position 2423: 0.044894950581454394
Position 2971: 0.0394932305937646
Position 1916: 0.03921250249864622
Position 2626: 0.03480317306794576
Position 1269: 0.03270073778634282
Position 3327: 0.027582776830855502
Position 1036: 0.025912581439705935
Position 1520: 0.025599982471451534
Position 1945: 0.024224651977926403
Position 2024: 0.017411046524916384
Position 924: 0.015977104573750133
Position 1966: 0.01298336214741878
Position 1348: 0.012163481163020786
Position 773: 0.010987808348553755
Position 1295: 0.007671341340444334
Position 910: 0.006796406667355517
Position 1628: 0.006573355530523535
Position 1044: 0.005963035556542233
Position 2812: 0.00594668716143936
Position 2302: 0.005580392597739293
Position 2192: 0.005237723484234377
Position 1314: 0.005184126790920629
Position 615: 0.00510900171274212
Position 1661: 0.0048474698807814375
Position 838: 0.004329107090472504
Position 927: 0.004133744628729502
Position 1109: 0.0037726416651528466
Position 1556: 0.0037458578092635668
Position 2934: 0.0036629414786935183
Position 2463: 0.0029168214886075424
Position 2807: 0.002598485258863725
Position 494: 0.002589343054784714
Position 2874: 0.0023370858355069033
Position 3052: 0.0020958287439350053
Position 1822: 0.0019423740322459012
Position 2582: 0.0018510260988398527
Position 3027: 0.0016354355121490079
Position 3247: 0.00127281344969473
Position 2836: 0.001272599503672726
Position 434: 0.0012366047036286637
Position 2760: 0.0012195038631059622
Position 1097: 0.0012014420210009192
Position 3013: 0.0011833444068670928
Position 2210: 0.0011036188102167316
Position 2983: 0.0010726355743216278
Position 722: 0.0007502115567979517
Position 2188: 0.000747640330540466
Position 2591: 0.0006559468019134109
Position 3355: 0.0006273018722467715
Position 3231: 0.0005670253623765609
Position 2673: 0.0005389027706703799
Position 3220: 0.0005202445488030858
Position 1454: 0.0005191576398524208
Position 2878: 0.0005137994221866066
Position 2647: 0.0004721965708307912
Position 1595: 0.00047058784029269964
Position 2636: 0.000399301204418773
Position 2479: 0.0003777574954780005
Position 3276: 0.0003573677425760076
Position 2373: 0.00034674417936767535
Position 3227: 0.0003271526802840412
Position 1384: 0.0003208025586074905
Position 401: 0.00031624363000802287
Position 625: 0.0003111237644324312
Position 2257: 0.0002684105488268903
Position 3211: 0.00025484269045700957
Position 1987: 0.0002490682571220351
Position 3297: 0.00024453103099930505
Position 475: 0.00024386040517920067
Position 2470: 0.00024214689077881914
Position 213: 0.00023447619467621304
Position 929: 0.0002317088684896692
Position 2559: 0.00021366471467380326
Position 2231: 0.00020824698198146444
Position 1583: 0.00020432329122635503
Position 694: 0.00018340359891694182
Position 2678: 0.000183389595345205
Position 2476: 0.00017050650816706315
Position 2713: 0.00015414077793120606
Position 2432: 0.00015187501652448932
Position 505: 0.00013033488384367632
Position 2980: 0.00012157949433487251
Position 162: 0.0001173067068333767
Position 191: 9.579518134451548e-05
Position 1124: 8.858591221783814e-05
Position 2492: 7.683213934675295e-05
Position 3016: 7.672829197000598e-05
Position 993: 7.037779430941054e-05
Position 1724: 6.982231539715055e-05
Position 1329: 6.563340559384668e-05
Position 2817: 6.239171565042941e-05
Position 3172: 5.857935425342347e-05
Position 3258: 5.4028680707184974e-05
Position 1215: 5.2289149351586207e-05
Position 3181: 5.039187164086702e-05
Position 2277: 4.914618442345595e-05
Position 3252: 4.858966672357897e-05
Position 423: 4.8288415147000194e-05
Position 2767: 4.151267418104635e-05
Position 2356: 4.061163700877504e-05
Position 3111: 4.059943555370398e-05
Position 1004: 3.9930654206511194e-05
Position 372: 3.854679963316301e-05
Position 539: 3.8335596039978364e-05
Position 2553: 3.507677884319164e-05
Position 2440: 3.407004497730221e-05
Position 2379: 3.287856549786019e-05
Position 2659: 3.1075317200646795e-05
Position 1333: 2.8300615390007727e-05
Position 1140: 2.129387394467692e-05
Position 664: 1.8673109919065185e-05
Position 477: 1.8407787770606673e-05
Position 657: 1.7528345861071383e-05
Position 542: 1.610105842507405e-05
Position 3135: 1.4117833126526188e-05
Position 1763: 1.3665032194662074e-05
Position 704: 1.3345288806714877e-05
Position 1118: 1.2749940534646159e-05
Position 654: 1.2603588374995073e-05
Position 3202: 1.1213426438477308e-05
Position 731: 1.081739306292497e-05
Position 3189: 1.0323287955722329e-05
Position 2523: 1.0128380891433508e-05
Position 3240: 9.75090113353858e-06
Position 549: 9.564218082370386e-06
Position 3115: 9.361941352265802e-06
Position 188: 9.318265427576177e-06
Position 132: 7.848568816030946e-06
Position 1701: 7.523477165879889e-06
Position 409: 6.357645593009748e-06
Position 1427: 4.759166460655929e-06
Position 559: 4.439346377554587e-06
Position 511: 3.304677281609555e-06
Position 527: 3.2094184761018682e-06
Position 374: 2.8073331465089113e-06
Position 407: 2.681839414873094e-06
Position 75: 2.590668471817249e-06
Position 177: 1.618601274098468e-06
Position 2308: 1.4223547846396657e-06
Position 232: 1.3567018126588886e-06
Position 265: 1.2019261770945107e-06
Position 105: 1.1341978927764053e-06
Position 1131: 1.0529283335920145e-06
Position 136: 7.857850046245309e-07
Position 989: 5.357722248987097e-07
Position 219: 3.0855992552681653e-07
Position 2322: 3.0286183313671893e-07
Position 672: 2.915105819112637e-07
Position 334: 2.62391983551147e-07
Position 217: 2.330096792928932e-07
Position 94: 1.6686888989871273e-07
Position 999: 1.6116554698419084e-07
Position 107: 1.5529144230225929e-07
Position 1190: 1.3247011006531227e-07
Position 201: 1.1358841480916388e-07
Position 123: 5.5066555480326755e-08
Position 555: 4.385693716105153e-08
Position 114: 3.099812828751713e-08
Position 1159: 3.078210576754317e-08
Position 328: 2.1901390152120037e-08
Position 1163: 1.8374002976827793e-08
Position 323: 8.791313314141053e-09
Position 517: 8.316716490175435e-09
Position 319: 3.80952181466447e-09
Position 339: 3.7802746441701605e-09
Position 279: 3.755272438773226e-09
Position 557: 1.3268872270478776e-09
Position 273: 2.161328916094474e-10
Position 283: 7.170046552719249e-11
