Gene = CENPH
Position 644: 0.00030831733373372155
Position 9770: 0.0003038239891875957
Position 5542: 0.0002864361732203953
Position 6884: 0.0002834931750272098
Position 6739: 0.00027692808047140023
Position 10044: 0.0002696529352851261
Position 8039: 0.00025178726881381973
Position 5177: 0.0002266403383981112
Position 765: 7.388058665626697e-05
Position 435: 6.112704835694718e-05
Position 333: 3.901574506829355e-05
Position 668: 3.786850538135846e-05
Position 56: 3.500054448966325e-05
Position 1689: 2.0867106845316173e-05
Position 1592: 1.8656822681397624e-05
Position 445: 1.4625294845210492e-05
Position 1486: 1.1877625743266349e-05
Position 1566: 1.147047876966233e-05
Position 2170: 1.0530389136911058e-05
Position 357: 8.966444899593503e-06
Position 457: 4.76135022427448e-06
Position 2293: 3.521172231419819e-06
Position 522: 2.6743766660520896e-06
Position 188: 2.63333568480533e-06
Position 2193: 2.6268270258951733e-06
Position 494: 1.9651116670088965e-06
Position 263: 1.1226928170402209e-06
Position 224: 1.1042442051740383e-06
Position 48: 1.0164613122502285e-06
Position 61: 8.160198210360569e-07
Position 9: 2.069306262291464e-07
Position 18: 1.2080688462683395e-07
Position 260: 4.9525894037326825e-08
Position 944: 3.121711057848555e-08
Position 924: 2.7516647428769852e-08
Position 914: 1.9621064858469584e-08
Position 763: 1.8515133316751303e-08
Position 942: 1.779846158762725e-08
Position 840: 1.7103944409835122e-08
Position 1278: 3.153790395581884e-09
Position 620: 1.03282520756183e-09
Position 646: 1.346275884261498e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7504: 0.9675218071025913
Position 12957: 0.8628324869018662
Position 18647: 0.8546137435350154
Position 20158: 0.7584894162340962
Position 6168: 0.4876589829360886
Position 5098: 0.3459871794488733
Position 12753: 0.32390029450899455
Position 2246: 0.2419392189027996
Position 12806: 0.20435425957721756
Position 10071: 0.19148826241099004
Position 19270: 0.18792516070752963
Position 5052: 0.18507128173451134
Position 5399: 0.15570583667605822
Position 6090: 0.12389857810900483
Position 2152: 0.09287828871082786
Position 529: 0.06304432186893655
Position 15997: 0.06249494105723426
Position 20474: 0.05050850717501512
Position 585: 0.04356752777132015
Position 9837: 0.029615985949218097
Position 2363: 0.02919888685400999
Position 6618: 0.028072489468528534
Position 9811: 0.022271149777177816
Position 8800: 0.02143972332269987
Position 8776: 0.020720177207913706
Position 665: 0.018091689380752667
Position 13370: 0.01659395566806058
Position 13108: 0.011089743648918978
Position 11825: 0.009335836144253233
Position 5433: 0.008632899588735404
Position 5071: 0.008552078043715468
Position 2525: 0.008105576336609523
Position 9655: 0.006747074975061053
Position 608: 0.006602412253968979
Position 5221: 0.005618473730860013
Position 7415: 0.005583099507706821
Position 2012: 0.005383256364895491
Position 13250: 0.005203473375818433
Position 13219: 0.00507646002359107
Position 6739: 0.004864494196796535
Position 9651: 0.004003533832130381
Position 20224: 0.0038796097589150645
Position 16017: 0.003840320474900319
Position 2418: 0.003473112863620552
Position 19241: 0.003242743891082111
Position 6418: 0.0032128593525749143
Position 6848: 0.003156066782798215
Position 11847: 0.0028290379100523247
Position 20344: 0.002824767496109008
Position 2359: 0.0027535860881233204
Position 10316: 0.0026855095737310965
Position 10275: 0.002616894738412385
Position 1641: 0.002543334737402926
Position 7694: 0.0024560930359246174
Position 326: 0.0023767223168513775
Position 611: 0.002196473249753939
Position 7487: 0.0020420328687825633
Position 637: 0.001971856541666305
Position 6471: 0.0015378218138694022
Position 13607: 0.0014681755658201142
Position 19432: 0.0014655152581148213
Position 1716: 0.0014180681241521855
Position 19289: 0.0012923402500823258
Position 11465: 0.0012726346212306617
Position 11491: 0.0011485964153864479
Position 2991: 0.001140231473926115
Position 5243: 0.0011115149541586118
Position 19726: 0.0010658541005998294
Position 19046: 0.0010511932741413754
Position 6721: 0.0010320572026618995
Position 14577: 0.0009921096666693488
Position 9725: 0.0009815147142965633
Position 7705: 0.0009411212798120263
Position 473: 0.0008854710936602572
Position 6642: 0.0008496232988095234
Position 20122: 0.0008467813039778169
Position 20444: 0.0008327781798543778
Position 17379: 0.0007829626827805472
Position 2117: 0.0007604584270893944
Position 17665: 0.0006724982895804098
Position 10212: 0.0006650928447337932
Position 8698: 0.0006611691583039271
Position 8735: 0.0006444404052606001
Position 1681: 0.0005790709696558823
Position 1506: 0.0005707481097073962
Position 13472: 0.0005621626108256296
Position 2641: 0.0005470100739515966
Position 4633: 0.0005209945994354818
Position 1601: 0.00047715252794100146
Position 18856: 0.00046969974596953676
Position 7672: 0.0004332968660041539
Position 2164: 0.0004128833691259328
Position 476: 0.0003993583531793955
Position 16679: 0.00038300413775974344
Position 2828: 0.00037196930151248527
Position 1024: 0.00036738691043262413
Position 15391: 0.00036380984041741224
Position 8843: 0.0003625950073363201
Position 9321: 0.0003304214478238394
Position 13449: 0.0003302681267965859
Position 17686: 0.00030591876148302173
Position 378: 0.0002998745383236573
Position 19729: 0.00028020726633501403
Position 7924: 0.0002732857890040988
Position 2327: 0.00025097319241230336
Position 13664: 0.00023465637078464122
Position 13646: 0.00023377058821885604
Position 19482: 0.00023084221291556477
Position 2739: 0.00022131021524324834
Position 6599: 0.00020032155481975545
Position 7713: 0.00018186312104292977
Position 9813: 0.00017256609756296135
Position 243: 0.00016960817131084235
Position 19154: 0.0001631677215987652
Position 18912: 0.00016115241686652558
Position 16181: 0.0001478242157988872
Position 11705: 0.00014319198120442558
Position 2439: 0.000133210256709383
Position 2531: 0.0001327318751962748
Position 17035: 0.0001322832651753654
Position 2901: 0.00012346358465044682
Position 2027: 0.00012253602906132872
Position 2381: 0.0001184976779764061
Position 15415: 0.00010883635238830854
Position 14367: 0.0001005082096743857
Position 715: 9.00305386305526e-05
Position 292: 8.697268393717409e-05
Position 14777: 8.587659020012096e-05
Position 13642: 7.738445550705589e-05
Position 15102: 7.681999571450587e-05
Position 14952: 7.5145991424871e-05
Position 17825: 7.319096861308307e-05
Position 15706: 6.901858870941598e-05
Position 545: 6.889597499758817e-05
Position 2055: 5.5558081656255344e-05
Position 16985: 5.35680110597873e-05
Position 363: 5.180198713064894e-05
Position 15725: 4.3523378854082996e-05
Position 16728: 4.13465091191735e-05
Position 14648: 3.936864738904402e-05
Position 881: 3.459499372761609e-05
Position 16344: 3.3732644789487965e-05
Position 809: 3.00998244095343e-05
Position 17353: 2.9498366625357668e-05
Position 15993: 2.8437403424700658e-05
Position 7189: 2.8289714492207044e-05
Position 912: 2.785424323197028e-05
Position 7360: 2.7349562746108845e-05
Position 13843: 2.663690798075333e-05
Position 1472: 2.555046951408503e-05
Position 14005: 2.513778101229557e-05
Position 1650: 2.3926737666121265e-05
Position 11208: 2.356929488221267e-05
Position 8038: 1.8988936823996205e-05
Position 853: 1.5288163178953968e-05
Position 976: 1.4981376592658216e-05
Position 9518: 1.4579870496349273e-05
Position 680: 1.358894926798473e-05
Position 1834: 1.3429157229319977e-05
Position 289: 1.3106642346802732e-05
Position 1733: 1.2196749848314292e-05
Position 11065: 1.0306860556485039e-05
Position 435: 8.664093428493563e-06
Position 801: 8.241778665098574e-06
Position 7169: 7.226866794399012e-06
Position 1818: 6.997461965917607e-06
Position 1104: 6.973090861987924e-06
Position 8555: 5.53085408880602e-06
Position 9497: 5.378027488652989e-06
Position 298: 5.003726368037544e-06
Position 563: 3.698009424119725e-06
Position 7206: 3.47994286913779e-06
Position 7725: 3.4606617279225742e-06
Position 868: 2.689582431367746e-06
Position 8399: 2.302001509063705e-06
Position 9093: 2.1723780120629363e-06
Position 9023: 2.102479258515885e-06
Position 987: 2.00334296216384e-06
Position 1100: 1.8498831282075572e-06
Position 385: 1.3702993564214345e-06
Position 862: 1.3440473444532196e-06
Position 440: 1.3383812613387108e-06
Position 13252: 1.267043722847782e-06
Position 412: 1.2416077657395781e-06
Position 13119: 1.2304608751420696e-06
Position 8395: 9.01618193548867e-07
Position 2278: 5.253240020946153e-07
Position 5841: 4.1613801594197197e-07
Position 457: 3.365805080266688e-07
Position 2103: 3.0821444482267223e-07
Position 2093: 2.6000157260913626e-07
Position 8635: 2.4202590695546833e-07
Position 7290: 1.7714483306483608e-07
Position 559: 2.7665568618514157e-08
Position 254: 2.554218443927442e-08
Position 220: 1.961495696353353e-08
Position 84: 8.146953814287122e-09
Position 777: 5.274412637430073e-09
Position 138: 2.9566239423556163e-09
Position 182: 2.8863717432264247e-09
Position 167: 2.353840808567772e-09
Position 388: 2.075885168780203e-09
Position 431: 9.083244210086247e-10
Position 445: 8.302452637488159e-10
Position 144: 6.597851017622902e-10
Position 410: 5.663886806113555e-10
Position 408: 5.097240096390745e-10
Position 420: 4.834184102337364e-10
Position 1228: 4.821582088473638e-10
Position 193: 3.1220936516280074e-10
Position 452: 2.600847197732099e-10
Position 98: 2.244757013353174e-10
Position 722: 1.7614599274014536e-10
Position 927: 1.4693986957187174e-10
Position 390: 1.2039559955237458e-10
Position 547: 1.1729849296262136e-10
Position 153: 9.12170139325447e-11
Position 92: 5.440952895170063e-11
Position 693: 3.6196773874319115e-11
Position 104: 3.2368609645138386e-11
Position 197: 4.269837684342038e-12
Position 719: 1.642588456318837e-12
Position 111: 1.5644265198294188e-12
Position 122: 1.5123847212214852e-12
Position 95: 1.0414116020195397e-12
Position 725: 9.090771585843685e-13
