Gene = APOBEC4
Position 4509: 0.004898513451133455
Position 568: 0.00481816087311395
Position 5387: 0.004710993155297307
Position 1001: 0.00437025204350663
Position 329: 0.004291253101881322
Position 4643: 0.004114834026183154
Position 563: 0.0038640116702773506
Position 1141: 0.0036629643883106288
Position 1332: 0.0034400046358908096
Position 349: 0.003217117461392481
Position 4290: 0.0029483784243411254
Position 5167: 0.002940789174751906
Position 1392: 0.0027907408533533167
Position 2046: 0.002474459032005328
Position 1802: 0.0021524074734603606
Position 1248: 0.002127866297201074
Position 6386: 0.0021007720841322284
Position 6725: 0.001922002454998296
Position 428: 0.0018890689337821894
Position 5832: 0.001840746867347742
Position 3159: 0.0018232801466585094
Position 4239: 0.0018065343929585737
Position 1301: 0.0017713494709274838
Position 4182: 0.0015155345670105178
Position 4970: 0.001453586271809197
Position 4096: 0.0013644865975844817
Position 3840: 0.0013165066261535334
Position 4814: 0.0012799406854485456
Position 3666: 0.0012092975572797577
Position 1824: 0.0011295053950135167
Position 5231: 0.0010959367042984065
Position 4014: 0.001081858839375688
Position 271: 0.001080722619945253
Position 470: 0.0009481320268924466
Position 1346: 0.0009419324154721595
Position 1763: 0.000883136201583248
Position 5550: 0.0007648134426580457
Position 6239: 0.0007360250055526258
Position 366: 0.0007329989021990062
Position 6529: 0.0007252733541384556
Position 975: 0.0006237109602228962
Position 4853: 0.0006234897442715424
Position 4031: 0.0006193113642525963
Position 2138: 0.0006165463606424315
Position 1831: 0.000559530002322838
Position 4919: 0.0004996783582831344
Position 3901: 0.0004978051412584251
Position 2797: 0.0004703016329690244
Position 109: 0.0004196902329846059
Position 5472: 0.0004084426073648978
Position 6135: 0.00039695858074470676
Position 4456: 0.00039624784352269713
Position 1698: 0.00037996654637320045
Position 1941: 0.0003330892304428651
Position 154: 0.000300326263191735
Position 2773: 0.0002880429292129391
Position 4049: 0.0002752225008886771
Position 2255: 0.0002609898470946046
Position 4983: 0.00025451133303839636
Position 2373: 0.00023383005386720348
Position 123: 0.0002262608227819925
Position 3234: 0.00022258246336579151
Position 3628: 0.00021619261102164854
Position 1371: 0.00020942430034158712
Position 797: 0.00020570067019445835
Position 2645: 0.00020376933487287056
Position 6680: 0.00019795790239767136
Position 3015: 0.0001945470272234946
Position 2348: 0.00019148378230071699
Position 4420: 0.00018658746154871455
Position 5964: 0.00017261445983616166
Position 5427: 0.00015458945926769037
Position 5888: 0.00014632195811209095
Position 899: 0.00013530830050171604
Position 4144: 0.00012174526290519308
Position 2935: 0.00010135998389331799
Position 1425: 0.00010052957067005837
Position 6062: 9.998554660476881e-05
Position 4224: 9.795195507153606e-05
Position 476: 9.666375902198421e-05
Position 2659: 8.938966823121292e-05
Position 2134: 7.741360206615873e-05
Position 2376: 7.702759335936378e-05
Position 2326: 7.628992088094049e-05
Position 141: 7.365950055973595e-05
Position 1859: 7.34761430644807e-05
Position 2172: 7.027674649826795e-05
Position 6029: 6.842530817436051e-05
Position 3552: 6.757051316305303e-05
Position 2096: 6.029085042863442e-05
Position 1194: 5.430452357657931e-05
Position 3678: 5.418817307168805e-05
Position 3850: 5.2572925298714085e-05
Position 543: 4.856241939484028e-05
Position 690: 4.84689699694684e-05
Position 2241: 4.8462488758371054e-05
Position 1363: 4.162151794325496e-05
Position 2270: 3.905168592505969e-05
Position 2064: 3.706243897005518e-05
Position 1167: 3.565858891111674e-05
Position 182: 3.175701256317015e-05
Position 2871: 3.029839849398565e-05
Position 385: 2.302808040553306e-05
Position 1644: 1.9916494470200513e-05
Position 1475: 1.8847370612708384e-05
Position 628: 1.702258532181355e-05
Position 1405: 1.669004220946925e-05
Position 1514: 1.612240124695078e-05
Position 2015: 1.6036118882938477e-05
Position 292: 5.51389015491976e-06
Position 281: 5.2763245006039575e-06
Position 1558: 5.272798123346407e-06
Position 173: 5.090397794373763e-06
Position 1526: 4.7887198002431216e-06
Position 3765: 4.4290585416333205e-06
Position 170: 3.3331595080901724e-06
Position 660: 2.298001156587549e-06
Position 1472: 1.8011513751180124e-06
Position 574: 1.3114503999072397e-06
Position 981: 1.1807312647603646e-06
Position 1537: 1.1317408079462982e-06
Position 223: 1.1176631039737635e-06
Position 1808: 1.0903668437875019e-06
Position 1034: 1.0428321409635736e-06
Position 1005: 8.842729345804209e-07
Position 488: 8.842014816157384e-07
Position 592: 6.883081829504538e-07
Position 1415: 6.149783296492828e-07
Position 2158: 6.088502918402845e-07
Position 586: 5.518569681786058e-07
Position 1709: 5.294327856154638e-07
Position 89: 3.531842066845995e-07
Position 635: 3.033864598500449e-07
Position 580: 2.6861978049661995e-07
Position 1123: 2.49685892157639e-07
Position 843: 2.263764025157723e-07
Position 301: 2.1123429268197923e-07
Position 1298: 2.0794608189060591e-07
Position 480: 2.0091645356497722e-07
Position 596: 1.8388103831087727e-07
Position 371: 1.7941004514043e-07
Position 934: 1.1704052001324195e-07
Position 2427: 1.1409803227026212e-07
Position 478: 1.0545588289000036e-07
Position 612: 9.751929809713371e-08
Position 380: 6.86894221428368e-08
Position 603: 6.289763667586129e-08
Position 230: 5.937924174863249e-08
Position 91: 2.895730197250905e-08
Position 651: 2.4462107880011505e-08
Position 673: 2.3011919925759526e-08
Position 816: 2.1398041133268677e-08
Position 1040: 2.076682998097881e-08
Position 909: 1.9561696554541227e-08
Position 728: 1.4024375684661118e-08
Position 799: 1.3394859340698499e-08
Position 669: 1.217472516704399e-08
Position 382: 1.1118963910606444e-08
Position 600: 1.0146480710656273e-08
Position 806: 9.305562362645918e-09
Position 927: 2.788033173741732e-09
Position 73: 4.4788416677057824e-11
