Gene = URM1
Position 20640: 0.0012083319944505596
Position 18257: 0.0011967335376948916
Position 11064: 0.0011320222768608683
Position 11356: 0.0010728590427949555
Position 16725: 0.0010416311183742925
Position 11390: 0.0009198984001610464
Position 16970: 0.0009104219616676243
Position 7301: 0.0008610785796268892
Position 2537: 0.0008348156263627345
Position 3908: 0.0008017962594492801
Position 19980: 0.0007755784041977004
Position 617: 0.0007593115559523784
Position 1365: 0.0007393167694608125
Position 18649: 0.0006909559082566805
Position 6642: 0.0006863707813520786
Position 2034: 0.0006839291070109369
Position 16653: 0.0006701593602666397
Position 19214: 0.0005792215777979632
Position 918: 0.00048440212455805006
Position 2197: 0.00047302057599066895
Position 18078: 0.00046830700463553946
Position 18549: 0.00046284260975731423
Position 2058: 0.0004373314004574546
Position 1799: 0.000436787299124328
Position 1744: 0.0004343180852436275
Position 18646: 0.0004203675107340426
Position 1686: 0.0003743551513789748
Position 2282: 0.00034748505191903485
Position 16798: 0.0003102030313810008
Position 740: 0.0002980876282751583
Position 18021: 0.0002920827602992206
Position 17124: 0.0002658316238797575
Position 695: 0.00024299273102141555
Position 7331: 0.00024051617435055163
Position 7387: 0.00023071680667815858
Position 204: 0.00021955662887943825
Position 350: 0.00020786513537029186
Position 17751: 0.0002029706260586972
Position 1816: 0.00016680375410151486
Position 1172: 0.0001590484556829185
Position 17866: 0.00015351207706084882
Position 19681: 0.00013396435000392773
Position 490: 0.000128527866982975
Position 265: 0.00012724383649363798
Position 2913: 0.00012676237215756967
Position 1380: 0.00011180155480203986
Position 706: 0.00010591082431028081
Position 2848: 0.00010467912493063511
Position 4765: 0.00010003935858867863
Position 288: 9.864989650900886e-05
Position 2363: 8.794673533030461e-05
Position 1478: 8.392971224063373e-05
Position 17224: 7.943738221398737e-05
Position 17467: 7.744126359027277e-05
Position 1527: 6.90459260917517e-05
Position 1393: 6.564399253442656e-05
Position 1248: 6.491348983739262e-05
Position 2810: 6.070970180154452e-05
Position 759: 5.86604218776012e-05
Position 493: 5.77056169318527e-05
Position 1034: 4.750164990329087e-05
Position 1622: 4.3409025890443446e-05
Position 1924: 4.0321387277029086e-05
Position 1838: 3.848599044405445e-05
Position 4805: 3.746747181696525e-05
Position 1010: 3.624055111673176e-05
Position 1547: 3.496238827053725e-05
Position 17512: 3.263347377495965e-05
Position 1818: 3.235525860323799e-05
Position 2919: 3.191935901119371e-05
Position 17949: 3.0355011575676476e-05
Position 1905: 3.0011939232879318e-05
Position 17398: 2.9621411917087645e-05
Position 776: 2.8158152375924467e-05
Position 16893: 2.6431204269000157e-05
Position 3204: 2.5352344826091306e-05
Position 712: 2.3168793133152453e-05
Position 654: 2.2732339971290376e-05
Position 1530: 2.2023118186510335e-05
Position 1229: 1.685608521603479e-05
Position 1312: 1.4465198778340555e-05
Position 862: 1.4321163807625898e-05
Position 1842: 1.371293414493651e-05
Position 781: 1.36803142186008e-05
Position 768: 1.3375719501340866e-05
Position 6909: 1.2327003053551599e-05
Position 234: 1.1739033907404092e-05
Position 658: 1.1313421210422955e-05
Position 727: 9.276780348527243e-06
Position 2983: 6.953634177173094e-06
Position 742: 6.508096991526922e-06
Position 977: 6.210535549854202e-06
Position 1651: 6.07362154802458e-06
Position 1560: 5.1402461803310854e-06
Position 942: 4.94087103687928e-06
Position 799: 4.462628083244831e-06
Position 290: 4.266771733030786e-06
Position 681: 4.193413526447168e-06
Position 717: 4.091070070941838e-06
Position 443: 4.081720553482916e-06
Position 2891: 3.955650522049625e-06
Position 1193: 3.7377667433976872e-06
Position 1423: 3.579531977784492e-06
Position 6894: 3.406990483946093e-06
Position 1176: 3.077456897127188e-06
Position 373: 2.867344506428144e-06
Position 2298: 2.7288024267105807e-06
Position 851: 2.227419868696149e-06
Position 6867: 2.089989410520142e-06
Position 546: 2.017921690529873e-06
Position 1463: 1.985906967522901e-06
Position 1758: 1.5886741185445395e-06
Position 269: 1.4545837838197563e-06
Position 2146: 1.4164904811138268e-06
Position 1610: 1.4143388318185465e-06
Position 664: 1.2811921173497444e-06
Position 2328: 1.255345110195588e-06
Position 621: 9.591027123703014e-07
Position 370: 9.089639854086197e-07
Position 3280: 7.934472989277244e-07
Position 898: 6.692681351637861e-07
Position 17675: 5.71205782669489e-07
Position 217: 4.310536757221869e-07
Position 17339: 3.7658653963115205e-07
Position 356: 3.3948295297611424e-07
Position 377: 3.1015214521265795e-07
Position 864: 3.0564271851255233e-07
Position 602: 2.509945246595134e-07
Position 436: 2.479499768589001e-07
Position 237: 2.395863835178178e-07
Position 2170: 1.5085210627025237e-07
Position 2211: 1.395679986239591e-07
Position 149: 8.595921846752846e-08
Position 935: 8.261405625982445e-08
Position 789: 7.136550932232324e-08
Position 450: 3.854808765722295e-08
Position 239: 3.182665877608848e-08
Position 1647: 2.4716603734282993e-08
Position 453: 1.0823081405205418e-08
Position 304: 4.297001839671449e-09
Position 1426: 2.468601279112306e-09
Position 252: 2.4625016638345695e-09
Position 785: 1.516704526710474e-09
Position 245: 4.358760453051622e-10
Position 778: 7.584507451347535e-11
Position 91: 1.8125430748318972e-11
Position 136: 1.4143998320323309e-11
Position 247: 4.56663152496512e-12
Position 107: 2.6494282348917502e-12
Position 109: 7.554524291528456e-18
Position 101: 7.776289144599492e-22
