Gene = PLPPR1
Position 1681: 2.3809689327675024e-05
Position 4426: 2.155261955473434e-05
Position 1618: 1.8580000465523292e-05
Position 1528: 1.828121397794097e-05
Position 576: 1.7464614700186667e-05
Position 1747: 1.6483290880853788e-05
Position 4028: 1.5347518777007796e-05
Position 1883: 1.463013176423136e-05
Position 143: 9.857109557909949e-06
Position 663: 9.763512985275196e-06
Position 2455: 9.382419642694457e-06
Position 1973: 9.347674352978417e-06
Position 309: 7.495537850905765e-06
Position 2322: 5.780273810727932e-06
Position 759: 2.8431210288745077e-06
Position 307: 1.6553803630931453e-06
Position 748: 1.5138250007886091e-06
Position 513: 1.4965403578258295e-06
Position 547: 9.240836265274522e-07
Position 3657: 7.469442357997634e-07
Position 515: 7.144372501633717e-07
Position 3206: 6.776113780002084e-07
Position 845: 5.069491817320953e-07
Position 928: 4.353491082362476e-07
Position 1243: 3.3937986934242065e-07
Position 3023: 2.828773683226704e-07
Position 2838: 2.0080184873127902e-07
Position 926: 1.8451940665956246e-07
Position 695: 1.177177363083269e-07
Position 74: 9.670773402378861e-08
Position 1234: 8.497655545984672e-08
Position 493: 6.951207995360023e-08
Position 649: 4.254133929228726e-08
Position 1273: 4.197628508844599e-08
Position 1033: 1.2956639968901401e-08
Position 680: 7.0362432508897766e-09
Position 919: 3.7902264134277285e-09
Position 930: 6.452383485204449e-11
Position 236: 2.0436513848563308e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13136: 0.8265934917104965
Position 1927: 0.5811887620947456
Position 911: 0.5430146139570164
Position 12558: 0.5106257868173059
Position 9353: 0.4696961432882532
Position 17232: 0.4638380789732336
Position 12929: 0.39162786030932173
Position 15614: 0.3435016129497235
Position 18922: 0.3277924340930428
Position 14228: 0.2205157578720172
Position 866: 0.2067611121113521
Position 8305: 0.1800863363605004
Position 17515: 0.10658995864642175
Position 1910: 0.10170820532726436
Position 7448: 0.08492242207187795
Position 13732: 0.0758072379043008
Position 18554: 0.07272901908913515
Position 13690: 0.07264533548613777
Position 17611: 0.06540206592702592
Position 14100: 0.06455533379496366
Position 7496: 0.054254332599774586
Position 18529: 0.0338203177309406
Position 13481: 0.032317415991625895
Position 17755: 0.029431298832407332
Position 22991: 0.027557826406939302
Position 2703: 0.023630751054859667
Position 7471: 0.022710664892011533
Position 1933: 0.01977189335613933
Position 1341: 0.019257635359243554
Position 2824: 0.018361335667660947
Position 15231: 0.015222882084271722
Position 15568: 0.013930589227091941
Position 13524: 0.013842353222243807
Position 19937: 0.01211680685918911
Position 1865: 0.010425346798229977
Position 17651: 0.010071668041675046
Position 8176: 0.009894072157567935
Position 13603: 0.0077797476412701004
Position 16284: 0.007579926552006467
Position 17565: 0.007575022248522319
Position 15907: 0.007095211192256591
Position 13139: 0.006779589257459964
Position 490: 0.0057283337622146225
Position 17623: 0.00560785093030837
Position 12864: 0.005362120205211925
Position 12264: 0.005244782687179317
Position 14415: 0.004568326513352643
Position 1096: 0.0036753758020175273
Position 13752: 0.0035377752725015837
Position 4537: 0.003140236568205058
Position 520: 0.0023599154278691127
Position 1688: 0.0023298405711601896
Position 14197: 0.002232837943173412
Position 15923: 0.0017603505360554376
Position 16093: 0.0017279997380284903
Position 2689: 0.0014397309419235743
Position 6764: 0.001263944117419732
Position 597: 0.0011437937350787372
Position 610: 0.0009825880147229333
Position 2128: 0.0009234602142387759
Position 836: 0.0007998707349431266
Position 13713: 0.0007851147165496091
Position 15025: 0.0007711904326673954
Position 526: 0.0006688949848516318
Position 1805: 0.000647344397838394
Position 1952: 0.0006267641960969995
Position 2600: 0.0005995893544685106
Position 2735: 0.0004888061031224584
Position 1502: 0.00047730894409483065
Position 4266: 0.0004622054960204793
Position 668: 0.0004393001809461409
Position 1389: 0.00043856055139645546
Position 2643: 0.00042986367304673
Position 1714: 0.00039144744162493953
Position 1505: 0.000390877785928824
Position 2742: 0.0003772324971728019
Position 552: 0.00035755798197173715
Position 976: 0.00033410001248233346
Position 6731: 0.00028452256782600757
Position 2525: 0.0002830154677870821
Position 10469: 0.00026938122139763396
Position 1878: 0.00025619207506890945
Position 5926: 0.00024447059279538927
Position 5819: 0.00023571046874538222
Position 13622: 0.00023370318735436825
Position 1474: 0.00019259714208248803
Position 1913: 0.00017412300926831334
Position 2674: 0.0001611729031600648
Position 9574: 0.0001601794230667553
Position 1797: 0.0001587446821298107
Position 9595: 0.00014279590207640858
Position 9474: 0.00012491357801984666
Position 1214: 0.00011200391986186381
Position 8799: 8.906855689282975e-05
Position 11294: 8.719098647353202e-05
Position 919: 8.706137134670145e-05
Position 843: 8.525937379796607e-05
Position 1318: 8.484929212943058e-05
Position 1101: 8.354178183072408e-05
Position 7737: 8.230737285074496e-05
Position 4318: 8.09496089749254e-05
Position 1316: 7.295164676496613e-05
Position 1781: 6.966430220493086e-05
Position 2314: 6.64976837798546e-05
Position 5052: 6.057974876486317e-05
Position 4397: 5.948069877428587e-05
Position 1352: 5.7903804325714e-05
Position 764: 5.20130132772568e-05
Position 2059: 4.8894119033503855e-05
Position 674: 4.393956956783262e-05
Position 1443: 4.3336613723971315e-05
Position 590: 4.1705736185565174e-05
Position 2955: 4.0311934228325086e-05
Position 1065: 3.507310068543127e-05
Position 781: 3.380175619833801e-05
Position 10844: 2.7497746687091238e-05
Position 6909: 2.694299768481104e-05
Position 1131: 2.6745696262878186e-05
Position 570: 2.6638928893600976e-05
Position 7245: 2.625797816992933e-05
Position 6835: 2.3146720773364362e-05
Position 3970: 2.3143950894935995e-05
Position 2052: 2.2213140514338265e-05
Position 738: 1.7485906192974005e-05
Position 4665: 1.6199874902900106e-05
Position 607: 1.5578402859902544e-05
Position 9545: 1.4723040418613566e-05
Position 5888: 1.3876924056128128e-05
Position 3011: 1.337474674940287e-05
Position 7824: 1.2537477722298976e-05
Position 2361: 1.1819041881941035e-05
Position 2432: 9.757445170510952e-06
Position 990: 8.483086251179159e-06
Position 3660: 6.62495615504941e-06
Position 6538: 5.836414245434096e-06
Position 532: 5.312516416855337e-06
Position 6162: 5.3033413213834535e-06
Position 1172: 5.157072118802977e-06
Position 685: 5.029781862995894e-06
Position 6487: 4.9316746245175075e-06
Position 4765: 4.874663668873276e-06
Position 950: 4.7468471385429e-06
Position 6157: 4.1320026949617375e-06
Position 1811: 4.0365428909738835e-06
Position 1882: 3.7062114491807053e-06
Position 5942: 3.101149458290575e-06
Position 1830: 2.5722920092895693e-06
Position 554: 2.397968619611079e-06
Position 557: 2.121151409962229e-06
Position 2576: 2.002483773887149e-06
Position 1973: 1.9065342478979283e-06
Position 821: 1.8225840665499765e-06
Position 574: 1.743998807657518e-06
Position 2153: 1.7427660205070098e-06
Position 4086: 1.6704968047768226e-06
Position 2292: 1.6581781562689302e-06
Position 1580: 1.6490130652721348e-06
Position 449: 1.6310648146631635e-06
Position 3600: 1.4358866680160485e-06
Position 281: 1.3364679057757615e-06
Position 559: 1.2255659370051745e-06
Position 2138: 1.1882462728039199e-06
Position 465: 9.262831345856099e-07
Position 2196: 9.237439120109153e-07
Position 1970: 5.498829388242193e-07
Position 614: 5.144199936313958e-07
Position 1991: 3.9885093793715817e-07
Position 3812: 3.8234193079512855e-07
Position 3542: 2.73022663436554e-07
Position 770: 2.2058414636797413e-07
Position 446: 1.9910307487173474e-07
Position 1248: 9.91726920998867e-08
Position 3578: 9.526488592840672e-08
Position 1080: 9.346576968957314e-08
Position 3551: 6.22604714659414e-08
Position 785: 5.611113088475619e-08
Position 1043: 4.383741347028803e-08
Position 3120: 4.196820449528968e-08
Position 412: 3.586239084887597e-08
Position 3434: 3.0036924584226114e-08
Position 3404: 2.9531746612046845e-08
Position 3424: 2.383214856076384e-08
Position 3520: 1.8645139114703985e-08
Position 3975: 1.6824882059405384e-08
Position 291: 1.5248225516404053e-08
Position 2975: 1.2341322440400842e-08
Position 294: 1.1367998808668558e-08
Position 429: 1.022342400020732e-08
Position 1507: 3.507408271093731e-09
Position 2134: 3.390253286475662e-09
Position 454: 3.275536755505192e-09
Position 1450: 3.088493404962527e-09
Position 1402: 2.134161443930638e-09
Position 363: 1.557846884889413e-09
Position 1729: 1.3111251580041018e-09
Position 796: 1.1721116042129836e-09
Position 2905: 1.0594798048263934e-09
Position 2716: 9.840341317196927e-10
Position 1721: 8.848917101712079e-10
Position 347: 7.457502668705797e-10
Position 1003: 1.660546976735944e-10
Position 305: 1.2258675537518773e-10
Position 398: 1.1135032854326774e-10
Position 360: 1.0842554498773083e-10
Position 393: 3.1979232379245456e-12
Position 375: 2.2845184208864223e-12
Position 1014: 6.585741264653024e-14
Position 303: 5.018354657125103e-15
Position 1148: 3.132058668728733e-15
