Gene = SNAP47
Position 388: 0.004355789459730685
Position 1338: 0.004323410464755339
Position 7861: 0.004092943233051269
Position 8052: 0.003982729912315687
Position 1447: 0.003943943144916643
Position 281: 0.0039140382413727515
Position 10242: 0.00386093371914698
Position 8628: 0.0037552980799003314
Position 7694: 0.003407381097140917
Position 503: 0.0033803978317608467
Position 5077: 0.0032483802565603163
Position 2677: 0.0032079392081949074
Position 13316: 0.0031759692510715007
Position 7645: 0.0029839818975130076
Position 12895: 0.002830840796373871
Position 710: 0.0026904783463796993
Position 3986: 0.0026636895097990154
Position 4849: 0.002661646316643488
Position 4752: 0.002481115440214078
Position 1712: 0.0024524235910221705
Position 2616: 0.0024475982071579297
Position 19670: 0.002387852349167347
Position 9172: 0.0022951198047589673
Position 16493: 0.0021068777615475976
Position 19557: 0.0020613360709718235
Position 7889: 0.00204157830686303
Position 2449: 0.001894595594538926
Position 1202: 0.0018405089110736864
Position 5460: 0.001716430675980422
Position 3452: 0.0016820149557244702
Position 7864: 0.0014439907786357848
Position 2128: 0.0014337163494589204
Position 8919: 0.0014268953891056668
Position 3952: 0.0013613844088099741
Position 8146: 0.0013324312058563845
Position 2405: 0.0013301773749629497
Position 4024: 0.0012604278267612796
Position 12021: 0.0012473660219396157
Position 18618: 0.0012402945433085883
Position 11870: 0.001169933090497764
Position 4793: 0.001159800078254496
Position 4081: 0.00106660896649178
Position 1335: 0.0010264789483734932
Position 5089: 0.000999303075484785
Position 7476: 0.0009518898858167431
Position 3971: 0.0009429235152971089
Position 3808: 0.0009120901268691157
Position 3557: 0.0009010187119458871
Position 2005: 0.000881689912850313
Position 2680: 0.0007518860780127365
Position 8075: 0.0007306772315348087
Position 11465: 0.0007196026454385735
Position 8996: 0.0006972486254273621
Position 5051: 0.0006886833449668432
Position 2646: 0.0006457615382718645
Position 6304: 0.0005758782208007444
Position 1548: 0.0005251196106613916
Position 1544: 0.0005208210682975219
Position 6714: 0.0005081689007302785
Position 232: 0.0004999867207306137
Position 4450: 0.0004996379109418953
Position 6300: 0.00047536356927353046
Position 14535: 0.00043139365111388977
Position 3673: 0.00042392877489685053
Position 2369: 0.00042114554296720694
Position 11409: 0.0003616942823240888
Position 7422: 0.00035925407891767343
Position 5645: 0.00035099567328354355
Position 5122: 0.00033679733666522517
Position 3886: 0.00031323701712102623
Position 1718: 0.00030602907011119856
Position 5671: 0.0002761948524644105
Position 2667: 0.00027127554956437157
Position 782: 0.00026378374558332416
Position 358: 0.00020143096970050013
Position 12196: 0.0001846500580348747
Position 3864: 0.00018267385525951144
Position 18477: 0.00018012491456155863
Position 324: 0.00017130528782265147
Position 4570: 0.00016711201805332698
Position 5425: 0.00016536904734461768
Position 4550: 0.00013965270457546078
Position 4868: 0.00013838898615316995
Position 594: 0.00013441564807652618
Position 1414: 0.0001299400997132502
Position 4330: 0.00012728994285968816
Position 571: 0.00012636680780677459
Position 4266: 0.0001243885340927066
Position 4717: 0.00011569920613610363
Position 17144: 0.00011429630195876382
Position 14724: 0.00011049623947747848
Position 2326: 0.00010794138239008002
Position 16051: 0.00010323685447209918
Position 185: 8.473443984255605e-05
Position 1789: 7.292365099886459e-05
Position 8964: 6.783070165575188e-05
Position 2096: 6.552289552325494e-05
Position 179: 5.250614099479177e-05
Position 1803: 4.8483042937390856e-05
Position 15240: 4.732537909324345e-05
Position 942: 4.681867051768349e-05
Position 1256: 4.6512411000838145e-05
Position 1310: 4.325600779097516e-05
Position 745: 3.581595302872645e-05
Position 86: 3.4432200442260356e-05
Position 158: 2.6335806490186775e-05
Position 201: 2.370876136782318e-05
Position 2424: 2.121533335029973e-05
Position 2857: 1.5565182623666905e-05
Position 1233: 1.5463690506816863e-05
Position 2517: 1.1853399468732154e-05
Position 3838: 1.1200031922682548e-05
Position 1289: 1.1198543186952144e-05
Position 13851: 1.1186945236705457e-05
Position 2834: 1.0364959325891316e-05
Position 5020: 8.343321593526943e-06
Position 1737: 7.791699037811333e-06
Position 1714: 6.339513518842789e-06
Position 1861: 6.126046983164079e-06
Position 10608: 5.162708720558935e-06
Position 1622: 4.542742223010229e-06
Position 542: 4.514140242977846e-06
Position 9130: 4.386634224470103e-06
Position 121: 4.2761663186502475e-06
Position 1365: 4.097802396942316e-06
Position 807: 4.055419564486891e-06
Position 897: 3.960921322356963e-06
Position 9629: 3.68136870015969e-06
Position 4160: 3.637911138364163e-06
Position 2045: 3.206873383050414e-06
Position 2769: 3.159315455303242e-06
Position 1918: 3.0903097312182932e-06
Position 116: 3.020662917321142e-06
Position 10674: 2.5209717974124197e-06
Position 1402: 2.503412323178903e-06
Position 666: 2.4721231355075423e-06
Position 2185: 2.0327927103829765e-06
Position 130: 1.973401849929449e-06
Position 9656: 1.7705943466345895e-06
Position 98: 1.5587502485145822e-06
Position 9956: 1.5567366963729829e-06
Position 687: 1.556474867800581e-06
Position 286: 1.2941134836970346e-06
Position 2922: 1.9535997572564702e-07
Position 1762: 1.6846536050202555e-07
Position 2014: 1.23688029560994e-07
Position 2192: 1.0336030807419944e-07
Position 355: 1.0027443105956757e-07
Position 2064: 9.733613096264961e-08
Position 1346: 9.060431035398113e-08
Position 455: 6.035209765519307e-08
Position 747: 5.4769073175647746e-08
Position 787: 4.112376533314677e-08
Position 652: 3.704350680878814e-08
Position 751: 3.472168363017198e-08
Position 3919: 3.209578741701022e-08
Position 1072: 2.986258276501851e-08
Position 164: 2.6195343136456195e-08
Position 2217: 5.171881082160212e-09
Position 149: 1.3823056741505953e-09
Position 1092: 2.704890782502263e-10
Position 852: 1.7510737094604173e-10
Position 977: 1.6251017017258487e-10
Position 929: 1.3946222760171478e-10
Position 1181: 1.3226079927849596e-10
Position 826: 1.0866821365394095e-10
Position 730: 1.0355639453095783e-10
Position 242: 8.62256424752103e-11
Position 794: 8.404112329068418e-11
Position 1224: 8.178755911741184e-11
Position 298: 7.139299730436977e-11
Position 728: 7.056409219042843e-11
Position 957: 5.906289446263217e-11
Position 1171: 5.855463994841265e-11
Position 1027: 5.847096685335143e-11
Position 1120: 5.501256548540468e-11
Position 654: 5.081391961039895e-11
Position 256: 4.9719699873302864e-11
Position 343: 4.6369500182634797e-11
Position 1833: 4.439356385781385e-11
Position 1142: 4.1715005381131285e-11
Position 364: 3.945159594208001e-11
Position 912: 3.615820315921028e-11
Position 997: 2.984274421549871e-11
Position 134: 2.961153069229173e-11
Position 753: 2.7941738355420792e-11
Position 600: 2.5407952002477034e-11
Position 1457: 2.500974287664079e-11
Position 804: 2.0539537840425766e-11
Position 1213: 1.9584677949345932e-11
Position 1424: 1.8017386243929966e-11
Position 161: 1.747564443225328e-11
Position 547: 1.712276527550867e-11
Position 137: 1.5667552680001104e-11
Position 337: 1.4038888211951327e-11
Position 843: 1.2886124814563818e-11
Position 955: 1.1533169370149296e-11
Position 975: 1.0708248759486227e-11
Position 884: 8.37684241461086e-12
Position 463: 7.454771576660717e-12
Position 824: 6.9784262243218565e-12
Position 553: 5.482207261958885e-12
Position 668: 8.834411551973804e-13
Position 910: 5.687400569171938e-13
Position 994: 3.777096890660988e-13
Position 508: 5.593248835893306e-14
