Gene = SEC61B
Position 2700: 0.0003457215111555648
Position 3754: 0.00016342050412263397
Position 8188: 0.00016315104332960146
Position 1951: 0.00014163103961632617
Position 2256: 0.0001359995334135259
Position 8116: 0.0001314044629902148
Position 34: 0.0001195571083621293
Position 2105: 0.00011192254707050103
Position 176: 9.007823146685907e-05
Position 7001: 7.981875651541094e-05
Position 6605: 7.790455670620764e-05
Position 332: 6.465836316916429e-05
Position 249: 6.342956881220669e-05
Position 8007: 5.628314894031117e-05
Position 797: 5.280270285584397e-05
Position 272: 3.732435529896234e-05
Position 1672: 3.595429435651336e-05
Position 411: 2.770627897205737e-05
Position 527: 2.533453031062244e-05
Position 459: 2.52604884388902e-05
Position 476: 2.4844498783130105e-05
Position 2453: 2.3257978293369597e-05
Position 2167: 1.4211830078099513e-05
Position 28: 1.3437738416684742e-05
Position 3561: 1.2047914708794275e-05
Position 988: 1.0209418764415215e-05
Position 1070: 8.91630983658512e-06
Position 2007: 5.963867200790966e-06
Position 1520: 5.694849979224868e-06
Position 479: 5.226092212398383e-06
Position 1748: 5.2052301594010375e-06
Position 219: 4.375833377026523e-06
Position 190: 2.9815162881708435e-06
Position 178: 2.9541927867788158e-06
Position 470: 2.92054689740796e-06
Position 556: 2.2314997218532996e-06
Position 129: 1.8626662430741868e-06
Position 963: 1.0775663118252843e-06
Position 614: 1.0099723872658857e-06
Position 1775: 9.078373032454345e-07
Position 706: 8.256810169370319e-07
Position 1835: 6.760246597980456e-07
Position 2335: 1.6615818487036577e-07
Position 231: 9.106539790906137e-08
Position 362: 3.981357581104489e-08
Position 223: 6.4500358532358045e-09
Position 464: 4.846338920420877e-09
Position 575: 9.170713754797961e-11
Position 261: 1.6074073029484586e-11
Position 766: 2.800237960635081e-12
Position 305: 1.0440565615539611e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5597: 0.9897770503380731
Position 8035: 0.7235520606684529
Position 244: 0.5541260653520835
Position 1590: 0.3863516840199128
Position 1768: 0.18049472414769258
Position 1790: 0.14850315818361698
Position 1687: 0.08612136187715155
Position 2575: 0.07957817413549588
Position 2865: 0.0587096514203521
Position 1648: 0.05569458573763248
Position 6318: 0.049099565092936344
Position 7962: 0.04462735123727103
Position 2732: 0.040888056960400126
Position 2071: 0.02964419669286327
Position 3983: 0.02872088614248317
Position 6076: 0.028479456739246126
Position 7720: 0.02376977531297696
Position 2358: 0.021684256602355033
Position 183: 0.021516474036939428
Position 3949: 0.020903387916512264
Position 261: 0.01998414850596119
Position 3633: 0.01806133054046384
Position 5173: 0.017901153710677492
Position 6332: 0.01722532263471949
Position 6474: 0.016538727404418873
Position 7042: 0.01643808408535001
Position 6296: 0.01605556858158695
Position 4275: 0.015330495796957189
Position 163: 0.015249256228627609
Position 2643: 0.014071486372375958
Position 145: 0.013599650783774942
Position 6820: 0.01305434073597204
Position 2551: 0.011991864442983191
Position 1556: 0.011501175311747608
Position 5243: 0.011142128990342833
Position 2758: 0.009896721032635671
Position 7723: 0.009675202005667669
Position 5390: 0.009654004959937419
Position 4027: 0.009568581257450517
Position 2761: 0.0095532690666165
Position 527: 0.00942554499179158
Position 6524: 0.009334449555014066
Position 2813: 0.008884466433131644
Position 5869: 0.008788116533700428
Position 6132: 0.008612122889325967
Position 6087: 0.008482184856878572
Position 7068: 0.008336231068977504
Position 1831: 0.00791842724931255
Position 6055: 0.007471962896894636
Position 2256: 0.006978614825713144
Position 2515: 0.005773442695212723
Position 6806: 0.0055939323717296326
Position 3131: 0.005311009711545861
Position 6031: 0.005207607430998002
Position 6037: 0.004831598482405331
Position 201: 0.004643030413132686
Position 2777: 0.004162746182302022
Position 5778: 0.003899485788993643
Position 6343: 0.0038148151742728315
Position 284: 0.0037584186179782206
Position 5310: 0.003658297915635873
Position 8123: 0.0035647104659196176
Position 5199: 0.0035039685086108567
Position 4007: 0.0034692750549855903
Position 6787: 0.003141160967697542
Position 1613: 0.003108537919442293
Position 7840: 0.0031018989313526934
Position 5264: 0.0028195986284996876
Position 5781: 0.002703498112394554
Position 3459: 0.0025039458197603872
Position 1482: 0.002161365512496472
Position 5158: 0.0020017544033184313
Position 8049: 0.0018590596187095965
Position 2919: 0.0018351623107287396
Position 8242: 0.0018317772515972239
Position 5563: 0.0017321026035214068
Position 297: 0.00172709460014931
Position 4011: 0.001666861049928461
Position 7592: 0.001593755249754419
Position 3986: 0.0015277852987317492
Position 5878: 0.0014964624062108168
Position 532: 0.0014311160421707672
Position 7457: 0.0014213813116228445
Position 6768: 0.0014185243349413349
Position 3919: 0.0013738537805455156
Position 1354: 0.0012619553365477171
Position 1426: 0.0011507054464358166
Position 7484: 0.0011424246280540748
Position 1701: 0.0010065138085977455
Position 6350: 0.0010052543791830306
Position 5830: 0.0009287245931225728
Position 1775: 0.0009230486466085832
Position 1869: 0.0009043230804687283
Position 7536: 0.0008724961403966365
Position 7417: 0.0008344882225966839
Position 1506: 0.0008166757432312679
Position 2787: 0.0007861708238418664
Position 7884: 0.0007757115942631924
Position 1658: 0.0007672590224278347
Position 1794: 0.0007499153944075914
Position 8155: 0.0006944290099276222
Position 2437: 0.0006357068965674442
Position 3414: 0.0005349269665312593
Position 2577: 0.0004946966471393962
Position 6432: 0.0004792079255055281
Position 8152: 0.0004759721765649359
Position 7807: 0.00047006077464067323
Position 1728: 0.00046827407048907326
Position 3456: 0.00043881403084578533
Position 551: 0.00043664796589046583
Position 7698: 0.00043346997918657776
Position 1395: 0.00040417648941445467
Position 7254: 0.0003830799585486338
Position 8129: 0.00036924930844333087
Position 1553: 0.00034105873937494987
Position 302: 0.0003259809745719306
Position 7000: 0.00032049638735128264
Position 2313: 0.00031677504874693703
Position 7140: 0.0002992314619626284
Position 3955: 0.0002968458340660266
Position 3875: 0.00028454614759239674
Position 1275: 0.0002829611008601253
Position 8108: 0.000254962795848988
Position 1137: 0.0002450276818997451
Position 7669: 0.00024168409266690557
Position 6094: 0.00023592395027935263
Position 5990: 0.00022340560399324732
Position 6488: 0.0001937261369829048
Position 6635: 0.00016289790669412753
Position 6451: 0.00015242202230776695
Position 1278: 0.000152179675230989
Position 6674: 0.00014928457956463634
Position 1368: 0.0001482713527589935
Position 5815: 0.00014167932194671484
Position 340: 0.00014007796454363263
Position 1535: 0.0001364746146950608
Position 6693: 0.00013437088090056322
Position 8275: 0.00012475460269125585
Position 6145: 0.00010011920621197663
Position 2282: 8.454378345764463e-05
Position 1918: 8.027384043684014e-05
Position 2496: 7.604538797344132e-05
Position 1559: 7.401738648012062e-05
Position 7981: 7.297332745892634e-05
Position 940: 6.656011762874802e-05
Position 2086: 5.982389063668143e-05
Position 2162: 5.870868411527342e-05
Position 7048: 4.523249835524775e-05
Position 3516: 4.014457585174488e-05
Position 8268: 3.839644063834539e-05
Position 501: 3.453896750594676e-05
Position 6927: 3.442998937682052e-05
Position 5960: 3.170491688131218e-05
Position 956: 3.0519277027720645e-05
Position 2600: 2.978514337364802e-05
Position 6537: 2.8824409866934247e-05
Position 1300: 2.852859393373812e-05
Position 2309: 2.7579835884341197e-05
Position 6247: 2.4735614323196455e-05
Position 1173: 2.3902247840509108e-05
Position 2073: 2.3326751378143515e-05
Position 681: 2.3292759680857493e-05
Position 5735: 2.2639338173582397e-05
Position 1186: 2.074835977959127e-05
Position 479: 2.069389797592208e-05
Position 840: 1.751875784597837e-05
Position 556: 1.5704477911920877e-05
Position 1618: 1.539375671987655e-05
Position 1672: 1.4190379310950404e-05
Position 305: 1.3297885201028809e-05
Position 573: 1.3163203251356334e-05
Position 5905: 1.0451216306673696e-05
Position 1976: 1.0413234511065862e-05
Position 2365: 1.0295828688395627e-05
Position 1255: 9.305718863624922e-06
Position 3050: 8.391901095966335e-06
Position 717: 7.497416096499897e-06
Position 416: 6.899224243011054e-06
Position 786: 6.426506067042188e-06
Position 1280: 6.062148710328526e-06
Position 1732: 4.981760035892166e-06
Position 6119: 4.580329700512668e-06
Position 575: 4.254599501786659e-06
Position 1512: 3.778866363274107e-06
Position 373: 3.7420256621475824e-06
Position 1211: 3.544653263853241e-06
Position 342: 3.1489351668372835e-06
Position 2013: 2.7838102806187317e-06
Position 1937: 2.6209788403003853e-06
Position 991: 2.2555271896743052e-06
Position 485: 2.1383728215633554e-06
Position 423: 2.1119872520988612e-06
Position 2002: 2.0477680379949458e-06
Position 666: 1.9014855101844695e-06
Position 442: 1.8941894211037502e-06
Position 2607: 1.4363581722701345e-06
Position 2963: 1.406956501217154e-06
Position 459: 1.1154511884749023e-06
Position 1562: 1.0986538473562842e-06
Position 497: 1.0867859739541383e-06
Position 358: 8.289875241552828e-07
Position 1946: 6.624595295726936e-07
Position 101: 6.077887377161018e-07
Position 1840: 5.420593370901317e-07
Position 722: 5.032019323990083e-07
Position 1079: 4.19906998816686e-07
Position 630: 4.1564357170762495e-07
Position 1304: 3.014198270509039e-07
Position 104: 2.432873395083537e-07
Position 432: 2.1026729965249278e-07
Position 1842: 1.1035633411715681e-07
Position 2042: 6.484849812705574e-08
Position 347: 5.027380006606893e-10
Position 385: 5.019243454487658e-10
Position 579: 2.008403802949471e-10
Position 706: 9.99002884246888e-11
Position 392: 4.411957422368568e-11
Position 872: 3.860898655002832e-11
Position 381: 5.119082078522329e-12
Position 581: 1.2676547559670526e-13
Position 592: 1.0788284741973629e-13
