Gene = LIN9
Position 222: 5.4696093568273565e-05
Position 46883: 5.0067538153331034e-05
Position 72484: 4.7787597071863164e-05
Position 2623: 4.461694419504804e-05
Position 3851: 4.396903816204428e-05
Position 1282: 4.366191692346743e-05
Position 3412: 4.304985797818567e-05
Position 2599: 3.934644990591152e-05
Position 46932: 3.6079368724668214e-05
Position 1275: 3.560011377091705e-05
Position 44335: 3.4677438507485104e-05
Position 44575: 3.4125601643520515e-05
Position 839: 3.069666078991577e-05
Position 72806: 3.0328242907357506e-05
Position 756: 2.9514049367872453e-05
Position 1548: 2.9396810012997246e-05
Position 1262: 2.840469777165007e-05
Position 1326: 2.5191171130716765e-05
Position 46295: 1.9085585126378574e-05
Position 74438: 1.796436533572633e-05
Position 48450: 1.717790027292418e-05
Position 480: 1.5787405469517153e-05
Position 46143: 1.369917145061151e-05
Position 926: 1.3023665667351263e-05
Position 44911: 1.263225392252968e-05
Position 501: 1.2257247957481748e-05
Position 70909: 1.1611882576001056e-05
Position 73559: 1.0127852158782317e-05
Position 44291: 9.909982696434524e-06
Position 44265: 9.43462829626835e-06
Position 73454: 9.396666584642555e-06
Position 71733: 8.795858677419834e-06
Position 46398: 8.10400250150321e-06
Position 1808: 7.3865283927393615e-06
Position 1204: 7.27250077205492e-06
Position 1873: 6.671348738168935e-06
Position 129: 6.665423651933049e-06
Position 45054: 6.244747127488103e-06
Position 47667: 6.22834195775445e-06
Position 884: 5.379810782343702e-06
Position 154: 4.29950112068163e-06
Position 47752: 4.211606175070384e-06
Position 2545: 3.72573834919732e-06
Position 1876: 3.6316485157967954e-06
Position 1286: 3.3780869132334785e-06
Position 997: 3.0850538614169043e-06
Position 611: 3.0096948323946255e-06
Position 642: 2.981562233643455e-06
Position 632: 2.9582404051892274e-06
Position 2768: 2.8935360268955048e-06
Position 1714: 2.3343894674892285e-06
Position 1043: 2.230986895023417e-06
Position 625: 2.0924613351453427e-06
Position 441: 2.070106957778917e-06
Position 46395: 1.8765133781966872e-06
Position 472: 1.8653520919371718e-06
Position 161: 1.673376505557071e-06
Position 44549: 1.5749798968506816e-06
Position 878: 1.2795536529498325e-06
Position 44612: 9.628934053756765e-07
Position 2690: 9.556310237820793e-07
Position 1334: 9.448753037749058e-07
Position 932: 8.016786410258557e-07
Position 1495: 7.766279071241584e-07
Position 43923: 5.103252959654557e-07
Position 1441: 4.983064657587385e-07
Position 855: 4.382500708783034e-07
Position 44183: 3.5840231999007476e-07
Position 853: 2.7395493674310725e-07
Position 868: 2.4909984494915287e-07
Position 737: 1.9684830836096767e-07
Position 995: 1.803870851584502e-07
Position 833: 1.5723764273887607e-07
Position 384: 1.4090040186093167e-07
Position 391: 1.3322698732392717e-07
Position 264: 1.2725107237438605e-07
Position 1848: 1.1398718062683262e-07
Position 288: 1.1056416778066472e-07
Position 623: 1.0468616220886159e-07
Position 131: 1.0463673696993572e-07
Position 937: 7.526361211446667e-08
Position 629: 5.968512145068087e-08
Position 602: 3.978265150995584e-08
Position 61203: 3.803757022355219e-08
Position 939: 8.924360438019914e-09
Position 44720: 2.7899518813144698e-09
Position 45363: 1.1811719641517109e-10
Position 44985: 4.504388721006673e-11
Position 45383: 1.7250894113925906e-11
Position 87: 1.3217903173664798e-16
Position 78: 4.1976897628238804e-17
Position 112: 4.070329403338112e-18
