Gene = RFESD
Position 758: 1.586676235654653e-09
Position 223: 5.849668525572071e-10
Position 557: 1.7555257968485907e-10
Position 305: 3.651140886647609e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7272: 0.5819119559255425
Position 5282: 0.4235998516980471
Position 7478: 0.31161147835988046
Position 9191: 0.25251747612201003
Position 6262: 0.24594921787163862
Position 1824: 0.22229711563081472
Position 1854: 0.202643791841196
Position 7206: 0.17301400534641218
Position 9999: 0.13589652317565773
Position 9125: 0.11470668252041982
Position 6126: 0.09605942597014645
Position 9810: 0.09397206843461679
Position 8636: 0.09133557938538114
Position 1071: 0.06988575908226875
Position 9122: 0.06875886954657337
Position 894: 0.056890687028589015
Position 7232: 0.053347476945901307
Position 6237: 0.05202021746972069
Position 8569: 0.04899905659463478
Position 1164: 0.0460678910528464
Position 8835: 0.04279841185946798
Position 6324: 0.03683064919704042
Position 9255: 0.036109987726285805
Position 7135: 0.03532300899022075
Position 8088: 0.032831371078421254
Position 296: 0.02898532232632161
Position 6197: 0.02886928356322159
Position 8406: 0.02709618097935443
Position 1552: 0.022157021042103417
Position 5221: 0.01995965926927046
Position 1007: 0.01865279906371591
Position 8704: 0.015969481462762464
Position 9836: 0.015075861309735383
Position 5355: 0.014952699354692166
Position 805: 0.014908493090456497
Position 1527: 0.014566153089340833
Position 8163: 0.0123938021235473
Position 5947: 0.010952690152115628
Position 9507: 0.009752096328471781
Position 8362: 0.00973784416133598
Position 4331: 0.009339385422954195
Position 8450: 0.00849752947516761
Position 9072: 0.008036670829896717
Position 10097: 0.008009595262248342
Position 8655: 0.007888976775204181
Position 5306: 0.006624493455825514
Position 1776: 0.006124280020049167
Position 4347: 0.005986252793186625
Position 8515: 0.005915253097258085
Position 7439: 0.005789654102970499
Position 7672: 0.005053841068869335
Position 5081: 0.005046036706885198
Position 7539: 0.004853000153507159
Position 8221: 0.004713515282261157
Position 4795: 0.004615787323870203
Position 6283: 0.004257171484798255
Position 8106: 0.004188077197752247
Position 1096: 0.004023150295823099
Position 4585: 0.004010669376446086
Position 8900: 0.0039821459574438745
Position 6106: 0.0038323053217873167
Position 1189: 0.0038214122019583226
Position 878: 0.0037426406114626364
Position 313: 0.0036121794913151345
Position 7348: 0.00336827561797491
Position 350: 0.0030595260401835417
Position 4352: 0.0028705184700697074
Position 5434: 0.002820812197089272
Position 1122: 0.0023485134881646944
Position 983: 0.0022960554855391982
Position 1409: 0.0022901696694725814
Position 7829: 0.00216029452197437
Position 9553: 0.0020674165273414807
Position 3058: 0.0019673032108051083
Position 5686: 0.0018784932220164419
Position 8521: 0.001876342124359403
Position 6451: 0.0016796110973846176
Position 9833: 0.0016386636912112888
Position 1588: 0.001601025493472691
Position 7323: 0.001591664143761818
Position 6411: 0.0015210231617595322
Position 4559: 0.0014179326983786089
Position 2478: 0.0012782892373240779
Position 7749: 0.0012266105539183508
Position 10058: 0.0012141021862380305
Position 1197: 0.0009998122087374664
Position 5758: 0.0009841604259718715
Position 6046: 0.000958642813634735
Position 3777: 0.0009500163697268014
Position 5426: 0.0009220867330858629
Position 7733: 0.0008606810192809604
Position 9035: 0.0008502459406365623
Position 7777: 0.0008334338694767512
Position 7456: 0.0007955122259416813
Position 1800: 0.0007878788603351877
Position 285: 0.0007778478870167633
Position 2517: 0.0007163472489076214
Position 1549: 0.0007131443897432409
Position 7639: 0.0007105609783212065
Position 7083: 0.0007088163445931406
Position 1830: 0.0006633100190611939
Position 1383: 0.0006602392796535371
Position 899: 0.0006461343188971327
Position 628: 0.000636420216907855
Position 2361: 0.0005720167186244176
Position 1126: 0.0005617165053140406
Position 7151: 0.0005247666988554452
Position 1330: 0.0005167030629633938
Position 4392: 0.0004855173008457911
Position 6432: 0.00047659935879422845
Position 5906: 0.00037925329931089337
Position 4965: 0.00034877514915708784
Position 5993: 0.00032954834064692596
Position 4496: 0.0002703766963597144
Position 2953: 0.0002616120847533638
Position 3038: 0.00024975944544897285
Position 1435: 0.00024132435020381954
Position 1865: 0.00021777000093815913
Position 1415: 0.00019262153506183235
Position 260: 0.0001743244636000708
Position 5228: 0.00017064780652848097
Position 1387: 0.00015635714867724666
Position 1612: 0.00014764677951712368
Position 1146: 0.00014519403295671133
Position 420: 0.00014384019379258623
Position 528: 0.0001391263047638854
Position 5528: 0.0001270608162262017
Position 2032: 0.00012001848524715981
Position 1360: 0.00011318275590073982
Position 576: 0.00010356641754779662
Position 3386: 9.281803139890434e-05
Position 1073: 8.595848605030506e-05
Position 7484: 8.473430588450031e-05
Position 1018: 8.279901683940955e-05
Position 1532: 8.016353941764264e-05
Position 2685: 7.207890016150666e-05
Position 701: 5.82702203945077e-05
Position 330: 5.2612324999201146e-05
Position 2035: 4.881599793342855e-05
Position 497: 4.752117604810058e-05
Position 2069: 4.743005423326698e-05
Position 1209: 4.328965275867571e-05
Position 911: 4.25032859894033e-05
Position 781: 3.5716540956424866e-05
Position 1727: 3.5645261875936106e-05
Position 361: 3.522448263144401e-05
Position 371: 3.423401324239966e-05
Position 1467: 3.294295310248939e-05
Position 1039: 3.12719380010736e-05
Position 1485: 1.893362604119503e-05
Position 1141: 1.8245173324724895e-05
Position 3144: 1.550327615741046e-05
Position 1034: 1.540489366188513e-05
Position 1170: 1.4114328095140007e-05
Position 377: 1.3255500590338654e-05
Position 647: 1.1313113940637726e-05
Position 706: 1.0588075386894087e-05
Position 1015: 1.0510811948515314e-05
Position 1021: 8.291798076322226e-06
Position 234: 8.058173095104093e-06
Position 1043: 7.181247547917487e-06
Position 4565: 7.150307698109046e-06
Position 767: 6.567853712723276e-06
Position 424: 6.118841183317463e-06
Position 385: 5.06297519542951e-06
Position 1396: 4.857799121778729e-06
Position 273: 4.7440090808620565e-06
Position 457: 4.6372737066576175e-06
Position 276: 2.255690410745461e-06
Position 1735: 1.5844686585167363e-06
Position 341: 1.407044027044135e-06
Position 596: 1.199667432618321e-06
Position 582: 1.1267632343218482e-06
Position 653: 5.511588100764419e-07
Position 207: 4.197321228263457e-07
Position 738: 3.132296298581669e-07
Position 428: 2.3083699787984312e-07
Position 591: 2.023164594983966e-07
Position 1707: 1.7787121498821002e-07
Position 268: 1.7735630377148894e-07
Position 1716: 1.726961806594166e-07
Position 1873: 1.5106528008583418e-07
Position 1696: 1.4353096851565156e-07
Position 440: 1.302881506821355e-07
Position 1665: 9.233535112399471e-08
Position 466: 8.256519515601066e-08
Position 459: 7.245439197319435e-09
Position 481: 3.5319535734252676e-09
Position 193: 1.1781735964182873e-09
Position 601: 4.5444004509246667e-10
Position 141: 1.827790500154472e-11
Position 442: 1.760545906004356e-12
Position 125: 1.5139363154087793e-13
Position 99: 1.1640234406436587e-13
Position 150: 9.112280055450209e-14
Position 147: 7.460334457749845e-14
Position 606: 1.0056352059080924e-17
