Gene = FNDC7
Position 1106: 3.5746899102860114e-08
Position 627: 2.507791342995056e-08
Position 601: 2.4053332678135332e-08
Position 1157: 2.3649216739521558e-08
Position 1710: 1.8598280798897017e-08
Position 1459: 1.6008674649354913e-08
Position 145: 5.323726926654254e-09
Position 450: 4.817777647126212e-09
Position 1446: 2.611614196874048e-09
Position 385: 2.2212367330295322e-09
Position 443: 1.2798863584490737e-09
Position 148: 1.177746966627086e-09
Position 389: 1.045583589199073e-09
Position 292: 1.0014871775040279e-09
Position 1642: 6.09644994202611e-10
Position 1448: 4.775465423592565e-10
Position 969: 8.28570525768825e-12
Position 609: 4.894017878700351e-12
