Gene = FBXL18
Position 1998: 0.00038937613477584595
Position 737: 0.000272436067225088
Position 706: 0.00023212978667968794
Position 11186: 0.000229331673094491
Position 11230: 0.00017553698449069354
Position 22764: 0.0001641143274317739
Position 8565: 0.00015319326985391583
Position 10837: 0.00014568955315182736
Position 454: 0.00013974187080527145
Position 219: 0.0001377238540049137
Position 147: 0.00013657658682661558
Position 8610: 0.0001256524347475026
Position 12500: 9.926137680386252e-05
Position 417: 9.191276604473125e-05
Position 9840: 8.873878678866759e-05
Position 157: 7.264601733953985e-05
Position 584: 6.952464730190353e-05
Position 26678: 6.153726148019705e-05
Position 8652: 6.141127885397325e-05
Position 11782: 5.8804822313698195e-05
Position 8570: 5.683255997933077e-05
Position 810: 5.2619672711666576e-05
Position 8486: 5.05261479590756e-05
Position 709: 4.5154835596598975e-05
Position 22431: 4.444506516977953e-05
Position 13099: 4.154349426497125e-05
Position 22698: 3.692766454986425e-05
Position 14193: 3.239963620584282e-05
Position 25: 3.209066641114573e-05
Position 635: 2.9752340895216463e-05
Position 12397: 2.443259438409909e-05
Position 814: 1.3343872706988851e-05
Position 832: 1.321488365710041e-05
Position 796: 1.0503069003412909e-05
Position 389: 1.0489005928751523e-05
Position 2624: 6.064030552271572e-06
Position 1092: 5.128791642146516e-06
Position 398: 4.606963496763146e-06
Position 2806: 3.814866554990198e-06
Position 907: 3.7728977614854546e-06
Position 878: 3.6873899486460477e-06
Position 84: 3.6148905099954802e-06
Position 537: 3.174938826887087e-06
Position 721: 3.111431999494769e-06
Position 353: 2.9574832687831276e-06
Position 934: 2.5704932497698117e-06
Position 921: 2.5346753917657756e-06
Position 19: 2.109057315673508e-06
Position 11794: 1.92460444257596e-06
Position 847: 1.9228097779870384e-06
Position 11714: 1.868336032829489e-06
Position 25608: 1.7137150897764217e-06
Position 33: 1.3258494514934308e-06
Position 5142: 1.1389810946310184e-06
Position 392: 1.0743325688080019e-06
Position 23758: 8.874374339854283e-07
Position 446: 7.893045207437954e-07
Position 23773: 6.734380609297129e-07
Position 1094: 4.7524621275922554e-07
Position 3004: 3.866878274157381e-07
Position 1120: 3.568250815040194e-07
Position 334: 3.5275811367041e-07
Position 23655: 3.2172021829949613e-07
Position 3196: 2.944459945751239e-07
Position 3377: 2.530229346771147e-07
Position 775: 2.358955446906397e-07
Position 1039: 1.7083647097441508e-07
Position 1293: 1.6966780998381368e-07
Position 954: 1.5684589365044063e-07
Position 1309: 1.385025039856602e-07
Position 406: 1.3832435716244124e-07
Position 765: 1.2836337457359399e-07
Position 13206: 5.3283512096415946e-08
Position 1041: 3.802056186590263e-08
Position 1134: 6.9353615356873675e-09
Position 369: 6.117953878457125e-09
Position 314: 1.687994972623547e-09
Position 695: 1.1851097407772368e-09
Position 505: 6.73514606357176e-10
Position 497: 3.3436248090079737e-10
Position 260: 8.181687434320913e-14
Position 298: 9.593844954632979e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 11766: 0.9835382060912619
Position 22348: 0.9513264289296115
Position 8167: 0.777374883618273
Position 31866: 0.7300454759828519
Position 23304: 0.551581932363972
Position 25334: 0.5378558918542438
Position 26108: 0.3890349178865406
Position 18705: 0.3798397105695764
Position 25578: 0.3760556522225591
Position 18957: 0.283461122132749
Position 23585: 0.2788771833028367
Position 831: 0.21441782587107644
Position 32706: 0.20608521842205046
Position 18938: 0.18304039255624222
Position 25454: 0.1793924566409961
Position 29700: 0.12590134102443373
Position 13070: 0.11402666169949072
Position 26134: 0.10841881048354371
Position 11509: 0.10146694152204576
Position 8237: 0.09183100568738477
Position 25042: 0.08874802651152182
Position 8485: 0.08726421468405038
Position 26974: 0.0825648144666142
Position 12607: 0.07562772433535243
Position 26066: 0.07193603924101857
Position 8524: 0.06390780025948622
Position 25633: 0.06331387708286115
Position 32629: 0.05490379696717983
Position 8288: 0.04745433775852679
Position 11481: 0.046587628930015446
Position 18589: 0.04583737248346668
Position 23336: 0.04135065328837505
Position 30767: 0.03709789708454091
Position 31921: 0.03489434165945095
Position 8283: 0.033887578204731296
Position 28628: 0.029909192267392127
Position 25478: 0.02654773379087565
Position 16153: 0.0256168169717029
Position 25108: 0.02477658328216541
Position 25744: 0.024126985844438665
Position 8103: 0.023895105260760843
Position 32775: 0.02359266174144699
Position 11427: 0.022847361809622303
Position 13535: 0.019972130978176312
Position 32589: 0.01978315878862763
Position 5991: 0.01926624394021256
Position 13406: 0.01855572585119526
Position 26467: 0.01720219633416166
Position 12969: 0.016940710517231207
Position 2871: 0.01624316478926406
Position 22493: 0.01609077832935111
Position 5971: 0.01608626229875029
Position 28542: 0.014646195909660414
Position 18863: 0.013604503562590917
Position 986: 0.013245030467928647
Position 25959: 0.013070470590437679
Position 32652: 0.013031296842077704
Position 31809: 0.012442598646328329
Position 28522: 0.012408817935118381
Position 22329: 0.012044274526193777
Position 24998: 0.010904507295086317
Position 23860: 0.010088505034299228
Position 859: 0.009894080542884813
Position 7110: 0.00975111554768154
Position 13149: 0.009586725396059821
Position 22441: 0.009546192589279844
Position 8204: 0.007812219301682453
Position 14839: 0.007000993388573556
Position 26526: 0.006885794443080173
Position 476: 0.006760931142793537
Position 11270: 0.006750782345389653
Position 884: 0.006668135442337326
Position 17332: 0.006309065124214367
Position 9532: 0.006270301435626796
Position 26711: 0.006135322503400911
Position 11961: 0.005935946298984007
Position 9048: 0.005903137166248655
Position 17298: 0.005512233614838446
Position 11614: 0.005214440746067997
Position 29335: 0.005109350143615895
Position 27172: 0.004993830183643499
Position 2859: 0.0048670860278325345
Position 12456: 0.0048351195808319924
Position 23260: 0.004606864587497112
Position 4865: 0.004520054930673415
Position 322: 0.0040949953810903595
Position 13273: 0.004078623653597981
Position 26981: 0.003886041551836983
Position 10884: 0.0037380087769523056
Position 8207: 0.0036796275816919632
Position 23170: 0.003644105255340752
Position 9051: 0.0034746679243933686
Position 9535: 0.003457442363343231
Position 8885: 0.0034523329480205278
Position 13197: 0.0031204231411548484
Position 12344: 0.003113730666169677
Position 2687: 0.0031060532641289957
Position 1200: 0.0030124081138236465
Position 27746: 0.002941123161378743
Position 3806: 0.0028969278777899203
Position 28567: 0.0028231201797640835
Position 16156: 0.002806478402482192
Position 27146: 0.002763802741690334
Position 12488: 0.0027135188402570556
Position 25412: 0.0025229297179649064
Position 27387: 0.0024992279430234216
Position 18533: 0.0024503630853061095
Position 11340: 0.002439758699186744
Position 23371: 0.0023903669861122987
Position 4612: 0.002231700819448964
Position 8109: 0.00203010284647613
Position 24026: 0.002014156620608834
Position 23308: 0.0019994372407164834
Position 11290: 0.0017943503002784827
Position 27624: 0.001612737628424869
Position 10974: 0.0016089267996827734
Position 5359: 0.001425121846828815
Position 30056: 0.0013925708900016532
Position 13740: 0.0013635668829496265
Position 18351: 0.0012906063852734528
Position 730: 0.0012330338414909684
Position 13038: 0.001214133673051873
Position 6542: 0.0012099237547610238
Position 343: 0.0011897653501538792
Position 23051: 0.0011573865504244595
Position 919: 0.0011512791162586011
Position 1731: 0.0011189149989452036
Position 12135: 0.001072228268778018
Position 3903: 0.000984812447141854
Position 12750: 0.0009693353340565657
Position 16277: 0.0009593921381015154
Position 12177: 0.0009069142983410974
Position 6821: 0.0008951496379693387
Position 27079: 0.0008944168803627613
Position 537: 0.0008874962205996127
Position 5216: 0.0008852352621130808
Position 8909: 0.0008475046726451249
Position 26333: 0.0008387708384910675
Position 11584: 0.0008353970540403906
Position 1883: 0.0008112926631100896
Position 2885: 0.0008010361424668604
Position 446: 0.0007707796603220125
Position 12107: 0.000736260802112031
Position 3502: 0.0007295086628783765
Position 6131: 0.0007122613753132088
Position 12624: 0.0006993766812557068
Position 28592: 0.0006988272078831802
Position 4823: 0.0006879666196356082
Position 10436: 0.0006669425124162032
Position 1556: 0.0006509882200837052
Position 27574: 0.0005814364402349772
Position 27549: 0.0005800002122151489
Position 8735: 0.0005710481354518603
Position 2605: 0.0004941315550446776
Position 838: 0.00048240264080975784
Position 9445: 0.0004465973756458701
Position 26371: 0.00042756305205143353
Position 25805: 0.0004257468604494418
Position 8983: 0.00042230573273515526
Position 2762: 0.0004129993800111529
Position 11943: 0.00040714260339912124
Position 6398: 0.00040276977630485013
Position 5967: 0.00038800757800849393
Position 12511: 0.0003868285531360478
Position 8078: 0.00037042995378478414
Position 6738: 0.000351345896983345
Position 2927: 0.0003513031957119932
Position 6271: 0.00034421600724925176
Position 2941: 0.0003390536368861425
Position 9073: 0.0003297129417590831
Position 8037: 0.00032373325901065373
Position 26763: 0.0003093509400911646
Position 8452: 0.00030779761800219267
Position 3660: 0.00029956774757924177
Position 5383: 0.0002964353865781144
Position 8771: 0.0002925700755039141
Position 25905: 0.0002825911649647045
Position 8682: 0.00026388474418486654
Position 415: 0.0002570523047565
Position 12531: 0.0002473594730424878
Position 22252: 0.00024000674804401114
Position 12008: 0.00021763230610545562
Position 1196: 0.00021690567699466168
Position 9561: 0.00021615461885783014
Position 1031: 0.0002079554447818784
Position 8492: 0.00020373820281602642
Position 3900: 0.0001923346775352752
Position 12213: 0.00018284342852159042
Position 8715: 0.00018182861444653045
Position 5192: 0.0001721350673080079
Position 26429: 0.000157320766692181
Position 9128: 0.00015553395738751287
Position 10742: 0.00014568955315182736
Position 3914: 0.0001329448700472333
Position 865: 0.00012792319411305346
Position 22567: 0.0001232361623824938
Position 387: 0.00011527733392674201
Position 12719: 0.0001136544403649926
Position 1055: 0.00011269235622179589
Position 422: 0.00011041089071604019
Position 7972: 0.00011021460424965255
Position 1733: 9.237907905012905e-05
Position 9765: 8.873878678866779e-05
Position 9513: 8.675825884108535e-05
Position 1220: 7.992886780056292e-05
Position 22638: 7.780582959914416e-05
Position 8460: 7.622112817338132e-05
Position 1580: 7.331197994885724e-05
Position 566: 7.269196337097907e-05
Position 2908: 7.254183500779566e-05
Position 8774: 6.957008374093282e-05
Position 921: 6.559014185316267e-05
Position 943: 6.116804164262626e-05
Position 1654: 5.892572217429845e-05
Position 12309: 5.836257512038642e-05
Position 1347: 5.28965639298566e-05
Position 1885: 5.193458606861529e-05
Position 12417: 5.0273131082980975e-05
Position 543: 4.885231662313898e-05
Position 932: 4.6854125793014394e-05
Position 1350: 4.0149938310704015e-05
Position 12927: 3.821634376868361e-05
Position 1000: 3.489917640068651e-05
Position 14073: 3.239963620584282e-05
Position 14959: 2.202215315526633e-05
Position 11990: 1.710459320416371e-05
Position 350: 1.0200452000010443e-05
Position 2527: 8.067012671811435e-06
Position 7990: 7.502396424694592e-06
Position 603: 4.78272425102115e-06
Position 683: 1.7973865013239547e-06
Position 623: 1.6865822397487724e-06
Position 2530: 1.5098135046833275e-06
Position 549: 1.324297535614929e-06
Position 609: 8.713255792763343e-07
Position 1938: 8.297958988499118e-07
Position 2437: 7.176447607899162e-07
Position 5088: 7.06609713483592e-07
Position 686: 6.920294151072784e-07
Position 1909: 5.995591490599125e-07
Position 3863: 4.811836314875607e-07
Position 734: 4.554687165879163e-07
Position 2465: 4.221168365567521e-07
Position 1012: 3.5209078222371014e-07
Position 2383: 3.42049123073933e-07
Position 3280: 2.530229346771144e-07
Position 5044: 2.474102505297707e-07
Position 1808: 2.423251987603667e-07
Position 3732: 2.137867288127728e-07
Position 1142: 2.0886026692308874e-07
Position 1401: 1.9802094551039086e-07
Position 888: 1.9232565779619307e-07
Position 389: 1.8193311486183594e-07
Position 3689: 1.7756265392101852e-07
Position 433: 1.549626287516578e-07
Position 3119: 1.0611836061018179e-07
Position 892: 6.265969747045988e-08
Position 1107: 4.73790005037242e-08
Position 3115: 4.162929646070321e-08
Position 754: 3.7021093332556085e-08
Position 3139: 3.436015544981751e-08
Position 3079: 3.265974168597766e-08
Position 716: 3.2197322237757235e-08
Position 765: 2.5147895831333196e-08
Position 1376: 1.7293100164747558e-08
Position 1284: 1.2983154012972955e-08
Position 1268: 1.1060365628909973e-08
Position 1076: 2.9518529697489268e-09
Position 742: 1.8385161709698985e-09
Position 907: 1.1192273828950465e-10
Position 141: 5.462141661869551e-13
Position 131: 3.333419400440113e-13
Position 139: 1.5793248910743065e-14
