Gene = CNST
Position 3426: 0.00038762843502596544
Position 2664: 0.0003558141210733815
Position 645: 0.0002608775376231823
Position 4211: 0.0002581954276063783
Position 1624: 0.0002499430602871821
Position 4984: 0.00023467544290395234
Position 3534: 0.0002302800029153425
Position 158: 0.0002135809942359111
Position 697: 0.00021277470825273713
Position 2668: 0.0001922647928878412
Position 642: 0.00018402167600846614
Position 1137: 0.00018065851618023665
Position 6077: 0.0001714172956371308
Position 138: 0.00011020677720409773
Position 4479: 0.00010806048382853757
Position 4375: 0.0001054986686112458
Position 3821: 0.0001001094003418419
Position 1224: 8.708015610212767e-05
Position 1584: 8.23989369063292e-05
Position 579: 7.063964898903921e-05
Position 417: 6.190607322864252e-05
Position 701: 5.8970732818242415e-05
Position 1992: 5.490959659433684e-05
Position 2939: 5.430035531469778e-05
Position 5146: 5.092123254392695e-05
Position 351: 5.089462432156759e-05
Position 538: 4.848860183789146e-05
Position 2714: 4.573587376077408e-05
Position 1096: 3.8743788386629206e-05
Position 3450: 3.494700907982095e-05
Position 3411: 3.4607378204020465e-05
Position 2982: 3.149489991508922e-05
Position 5770: 2.8699419973620412e-05
Position 1237: 2.8322680771223567e-05
Position 887: 2.805565092906646e-05
Position 88: 2.613988410152093e-05
Position 2225: 2.378350698947857e-05
Position 543: 2.2894058023364313e-05
Position 603: 2.218233525713228e-05
Position 2749: 2.078028381814873e-05
Position 627: 1.7128602019389464e-05
Position 742: 1.5602672749177253e-05
Position 3028: 1.3909069579776862e-05
Position 2922: 1.3039735347964991e-05
Position 2151: 1.0404158256052913e-05
Position 1269: 1.0338069608265522e-05
Position 541: 9.01888272815483e-06
Position 359: 8.259359116095373e-06
Position 2557: 7.5774687116480865e-06
Position 2612: 6.906348367070332e-06
Position 2630: 6.379373216004015e-06
Position 1281: 6.100336144467028e-06
Position 150: 4.5047202623623466e-06
Position 13: 8.930660363395798e-07
Position 811: 3.724238185272593e-07
Position 128: 2.6584894105270433e-07
Position 479: 1.2634660483747988e-07
Position 1800: 6.932356571247965e-08
Position 800: 6.177548479685369e-08
Position 421: 5.12972507930572e-08
Position 832: 4.1374838155824e-08
Position 630: 1.6321492794764135e-08
Position 703: 1.3896567311545006e-08
Position 946: 5.801473775943041e-09
Position 933: 4.967244600978239e-09
Position 572: 4.447667586111576e-09
Position 705: 2.884268606191667e-09
Position 1042: 2.5957339708508216e-09
Position 310: 2.860933753639164e-10
Position 438: 8.903738397004084e-11
Position 392: 5.630734529749319e-12
Position 482: 1.3179517084859532e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5097: 0.5292253671635302
Position 10614: 0.37409472052015075
Position 3411: 0.35167372999255925
Position 3156: 0.3316256285124732
Position 6293: 0.26293939254908805
Position 12889: 0.19898418093281128
Position 5973: 0.12156267710957092
Position 7998: 0.11899715893823064
Position 3453: 0.10832584556755108
Position 6707: 0.10561917793045396
Position 5546: 0.09359706675520023
Position 13468: 0.06634653721588606
Position 2890: 0.06541586124910959
Position 6327: 0.06217266114885454
Position 5602: 0.05928118665610498
Position 3387: 0.04894276512592047
Position 10919: 0.044154638730054034
Position 6017: 0.043620991874911946
Position 6089: 0.042705407608743313
Position 9300: 0.041179569222906394
Position 12337: 0.03780342730076156
Position 12766: 0.03571928082823143
Position 8024: 0.033076642033138856
Position 6115: 0.03291804897612409
Position 11216: 0.03154732801630838
Position 5253: 0.028828242921412783
Position 3712: 0.027925906186668296
Position 974: 0.027543902459528966
Position 6550: 0.02512770835658801
Position 3750: 0.019477965867163334
Position 5635: 0.01783669063129947
Position 10428: 0.017142320051964536
Position 13947: 0.01563524806518357
Position 6483: 0.015547110746759539
Position 8574: 0.01457313555674442
Position 8159: 0.014251045390299897
Position 3783: 0.013512685480626762
Position 4273: 0.012412529961036266
Position 6535: 0.011447959753124948
Position 8186: 0.010272421509718214
Position 3176: 0.009832805153318953
Position 7127: 0.009812038273094915
Position 7399: 0.009670810696086173
Position 7205: 0.007511585665289386
Position 3152: 0.007492781790360077
Position 2498: 0.007098306300583833
Position 11512: 0.00699115916185389
Position 1914: 0.006218744892427256
Position 3816: 0.006010445295429929
Position 217: 0.0059855852511589945
Position 7580: 0.005809840185552452
Position 4056: 0.005377830759210295
Position 462: 0.005336654928865131
Position 6091: 0.004972934574653453
Position 5192: 0.004877047567421871
Position 3499: 0.004873191650372339
Position 5666: 0.004687161515004121
Position 10070: 0.0044262663709926904
Position 321: 0.004391991331726363
Position 2565: 0.003987494184959144
Position 8265: 0.003819659546103108
Position 10684: 0.0036503791584304984
Position 5123: 0.003602539121098798
Position 5565: 0.0034897835390501346
Position 10754: 0.002847453528098418
Position 3660: 0.0028148284290782596
Position 7166: 0.002807229707010502
Position 5641: 0.0027394803977252046
Position 3600: 0.002698407946051134
Position 6940: 0.0026679642299781204
Position 5279: 0.002653633674857546
Position 6517: 0.002601912396999172
Position 2653: 0.0025320066821599434
Position 3799: 0.0021665687443956955
Position 1461: 0.0021454083074583315
Position 2541: 0.0019725860486981155
Position 4027: 0.0018232408714578584
Position 7050: 0.001737052702533984
Position 5836: 0.001708914707580469
Position 3725: 0.0016364922927403426
Position 3520: 0.001542948528497506
Position 6620: 0.0015354340139323588
Position 7368: 0.0015157403186954529
Position 411: 0.001509962165059652
Position 8288: 0.0014139493520617858
Position 4727: 0.001410219144160672
Position 8214: 0.0013974283399596
Position 7470: 0.0013702869716876248
Position 4511: 0.00128664707701156
Position 1944: 0.0012279928026191938
Position 6461: 0.0011719675271079112
Position 5672: 0.0010491348248053319
Position 11067: 0.001031214783958796
Position 3335: 0.0009928054342210212
Position 553: 0.0009553698159435423
Position 2184: 0.0009240780260178481
Position 7072: 0.0008659451290662577
Position 2660: 0.0007317731688246549
Position 5411: 0.0007167100676419999
Position 3293: 0.0006999253405636852
Position 5986: 0.0006636387844268996
Position 2474: 0.0005507992757261644
Position 4299: 0.0005253760092509736
Position 4012: 0.00046669800111466244
Position 3420: 0.00046174073745171485
Position 2312: 0.00046046590927776963
Position 4745: 0.0004549959504185018
Position 7638: 0.0004529010753196673
Position 3979: 0.00037245514937314
Position 3730: 0.00034139345912691986
Position 5255: 0.00030497933179115275
Position 2315: 0.0002895358064439775
Position 2151: 0.00027416733129036484
Position 5322: 0.00026842127552968346
Position 5503: 0.00026085750831222014
Position 3737: 0.0002449786659459706
Position 2109: 0.00024281476000613796
Position 7318: 0.00022209939086606972
Position 384: 0.00021694235102675275
Position 4112: 0.00021023454117141194
Position 2965: 0.0002022511886741499
Position 1853: 0.0001816638157767714
Position 4723: 0.0001800692175314947
Position 2732: 0.00017173935542379913
Position 4516: 0.00015941999189632622
Position 1331: 0.000156973823877911
Position 2735: 0.00015239031271664194
Position 4616: 0.00014228855144199823
Position 1431: 0.00014024663259869512
Position 2998: 0.00013743410032156206
Position 2678: 0.00012406450948482793
Position 1491: 0.00011942147568345899
Position 3123: 0.00011206330906736767
Position 3951: 0.00010835459135095352
Position 4558: 0.00010829048451352322
Position 1991: 9.85656689165695e-05
Position 1354: 9.272005167058752e-05
Position 820: 7.242497976554105e-05
Position 4085: 6.826347875262447e-05
Position 5052: 6.671718511435934e-05
Position 4650: 6.364891510372855e-05
Position 3606: 6.0979839844735653e-05
Position 1241: 5.770371927833485e-05
Position 186: 5.1821282589099084e-05
Position 1883: 5.124355470676281e-05
Position 4595: 4.8557692873237466e-05
Position 2480: 4.5464275260485944e-05
Position 697: 4.261323825599984e-05
Position 1606: 4.117608064750068e-05
Position 4237: 3.776844115548108e-05
Position 1015: 3.775180019827677e-05
Position 2942: 3.686845657130229e-05
Position 2585: 3.615598179241e-05
Position 5021: 3.5037042349615775e-05
Position 2249: 3.4609983537448845e-05
Position 3825: 3.3409908056722505e-05
Position 905: 3.20798936422232e-05
Position 3538: 3.102077696998528e-05
Position 2231: 2.7443998235296755e-05
Position 3246: 2.7137934695343102e-05
Position 1753: 2.414848776202465e-05
Position 1800: 2.3445017686446864e-05
Position 3833: 2.274556507561725e-05
Position 5477: 1.9825492332166308e-05
Position 2161: 1.8762531053837245e-05
Position 2293: 1.809447501605295e-05
Position 134: 1.662753826725177e-05
Position 767: 1.3977711368453542e-05
Position 286: 1.3176737109125079e-05
Position 329: 1.0655044259320396e-05
Position 2358: 8.772974981576868e-06
Position 1147: 8.764406011262865e-06
Position 1527: 8.647879748835118e-06
Position 5284: 6.79925179263369e-06
Position 1181: 6.512228113758795e-06
Position 2112: 4.169254106500781e-06
Position 6301: 3.843650022733049e-06
Position 1123: 2.8657285255438442e-06
Position 3059: 2.5827628119250493e-06
Position 173: 2.326496803555103e-06
Position 2341: 1.3085849650645545e-06
Position 158: 3.290566443513799e-07
Position 1050: 3.0443942764756005e-07
Position 1623: 2.5827795261444235e-07
Position 869: 2.0874115682049664e-07
Position 192: 1.9993814848091104e-07
Position 635: 1.8041776344957444e-07
Position 243: 1.6891691393814455e-07
Position 2317: 7.62015847426447e-08
Position 470: 6.133256588594529e-08
Position 937: 3.5856147924637184e-08
Position 986: 3.273172589764114e-08
Position 503: 3.22456041181185e-08
Position 789: 2.1484437495697385e-08
Position 713: 2.1138729477421605e-08
Position 1251: 1.2621866966465323e-08
Position 1132: 1.209360413693089e-08
Position 940: 1.0062638064288663e-08
Position 1500: 9.389604842418273e-09
Position 880: 8.349542429504454e-09
Position 506: 7.872625112777638e-09
Position 275: 7.760512858339524e-09
Position 1117: 5.912799294314106e-09
Position 222: 5.8384608595238924e-09
Position 776: 5.5951959787839284e-09
Position 1437: 4.7271173650912635e-09
Position 123: 3.590905481025512e-09
Position 782: 3.2020563491249985e-09
Position 107: 2.297426583183735e-09
Position 348: 2.297282150082422e-09
Position 721: 1.7019028531854562e-09
Position 1154: 1.1035313571258682e-09
Position 957: 1.0598246381216446e-09
Position 955: 9.498204497015314e-10
Position 479: 9.473493773508093e-10
Position 739: 8.821004759386516e-10
Position 1161: 7.691293887642533e-10
Position 233: 7.262020891815123e-10
Position 354: 7.11352733573047e-10
Position 855: 6.115561095808545e-10
Position 119: 4.99395836699618e-10
Position 230: 4.5767196113710996e-10
Position 1819: 4.031229373413555e-10
Position 225: 9.56505992234939e-11
Position 227: 4.0674377185952994e-11
Position 1187: 2.09899111534227e-11
Position 103: 1.7763021178192648e-11
Position 112: 1.4977740961362067e-13
Position 78: 1.2699179283298719e-13
Position 85: 4.052569245374209e-14
Position 476: 1.3563005882344073e-15
Position 83: 1.0305935054165041e-16
