Gene = SEC61G
Position 162: 2.2897640042111653e-06
Position 534: 2.1412834223967214e-06
Position 364: 1.1277683177630322e-06
Position 510: 9.324980424295191e-07
Position 176: 7.338878580939403e-07
Position 49: 7.077353639354556e-07
Position 3602: 5.876629423166861e-07
Position 213: 4.986816325935208e-07
Position 481: 4.436621606876224e-07
Position 3430: 3.624263210305057e-07
Position 437: 2.6759756172739254e-07
Position 216: 1.9298504645036687e-07
Position 1689: 1.8538363716024346e-07
Position 1696: 1.8293282022502036e-07
Position 93: 1.662613216510944e-07
Position 1244: 1.5104228237688162e-07
Position 618: 8.045025011961532e-08
Position 1675: 5.798109418444666e-08
Position 574: 4.760389045259952e-08
Position 58: 4.537262778752443e-08
Position 1504: 2.6265358783618448e-08
Position 427: 2.7081753169886505e-09
Position 194: 3.031621669757799e-10
Position 1000: 1.0377407588827573e-10
Position 357: 1.5654708894101582e-14
Position 344: 1.102977328349955e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6825: 0.6901463224199903
Position 1651: 0.5452029386077502
Position 3321: 0.49594584158137506
Position 3364: 0.45575265760633216
Position 1526: 0.43482471402765305
Position 1162: 0.3889159074607093
Position 717: 0.21126886565984765
Position 5956: 0.14339942033036007
Position 3573: 0.09439967421770622
Position 5980: 0.08122634941534682
Position 2754: 0.08054087917893028
Position 6341: 0.07204637717250192
Position 5007: 0.06837316999152429
Position 2836: 0.06320419726235055
Position 2889: 0.06183460597595298
Position 1123: 0.06025797207300748
Position 6447: 0.038628164671608185
Position 6552: 0.03718501524965582
Position 2915: 0.03596152782701866
Position 5228: 0.03185803917603486
Position 372: 0.025473007125235654
Position 6313: 0.024393283983633413
Position 156: 0.02298019108548054
Position 3791: 0.018271217960885162
Position 3884: 0.016427516186378662
Position 1831: 0.015884854306306317
Position 6120: 0.0150999222640331
Position 6355: 0.014634854705400373
Position 1095: 0.014296859987428249
Position 1374: 0.013235355238480118
Position 3930: 0.010885612949824668
Position 1077: 0.010876169644419271
Position 2620: 0.01087066356376797
Position 6529: 0.010612824106661523
Position 2850: 0.007839076315238015
Position 1272: 0.006755698680747354
Position 2783: 0.0066722280522247095
Position 2016: 0.006618798800786362
Position 3550: 0.006276390558986822
Position 6123: 0.006266136546578544
Position 6391: 0.005004600008876973
Position 3887: 0.0049146442394928614
Position 3695: 0.004431388797764102
Position 912: 0.004347716076390918
Position 5020: 0.004299752514903367
Position 6954: 0.003950556925751849
Position 4748: 0.0037502780961838375
Position 821: 0.00366737552557735
Position 3848: 0.0028101035510736854
Position 3301: 0.002782579309124127
Position 6174: 0.00269362110424574
Position 4774: 0.00269010967468321
Position 6030: 0.0026855477731610477
Position 5642: 0.0025420173543761124
Position 5556: 0.002513324285744178
Position 335: 0.0023061968086718495
Position 783: 0.0022751839331044982
Position 6344: 0.0021859546708236774
Position 1413: 0.0019890764905318606
Position 5122: 0.001961845171732549
Position 1012: 0.0018673396817901976
Position 2870: 0.0016389016847644208
Position 5579: 0.0016051104182868018
Position 4332: 0.0015246688856969082
Position 4930: 0.0015006253141763373
Position 5171: 0.0014587635109128453
Position 1172: 0.0013727437235822777
Position 4566: 0.0013471107457647144
Position 804: 0.0010511903277585636
Position 3260: 0.001037681880903774
Position 2044: 0.0010345884996896028
Position 1495: 0.001024743917785894
Position 1655: 0.000982730901263798
Position 6556: 0.0009001996080892803
Position 3829: 0.0008882605562390472
Position 727: 0.0007932795030397349
Position 960: 0.0007812414228320892
Position 6866: 0.0007661733250120585
Position 1992: 0.0007099477568012114
Position 3327: 0.0007036385307780974
Position 2677: 0.000698338445789805
Position 1217: 0.0006586783534703497
Position 5507: 0.0006480763695807795
Position 491: 0.0006343558564407394
Position 1529: 0.0006289051595903532
Position 2600: 0.0006058619787718763
Position 4400: 0.0006052654084256009
Position 2346: 0.0005924845300981106
Position 5793: 0.0005505433780882481
Position 4277: 0.0005285777480334166
Position 915: 0.0005091499928844598
Position 3976: 0.0005072063573918596
Position 3857: 0.00043901706999041433
Position 5023: 0.00041206792965738597
Position 1549: 0.0003975602275870043
Position 432: 0.00039540811019958414
Position 1666: 0.00036979484027557796
Position 2596: 0.0003680528815790794
Position 6798: 0.00036578440975109955
Position 4360: 0.0003632990435580079
Position 3626: 0.0003423493845174659
Position 4753: 0.0003315096343195098
Position 5962: 0.00030840817318580845
Position 1180: 0.00030830900978018544
Position 4054: 0.00029053050100704265
Position 5857: 0.0002784638025746868
Position 662: 0.00025346151960400454
Position 229: 0.00025213261315302983
Position 1133: 0.00023472655828578025
Position 2449: 0.000225823583637979
Position 2065: 0.00022525907527596513
Position 1380: 0.0002162386526429823
Position 5263: 0.00021067430862355138
Position 4580: 0.00020775215722901064
Position 3939: 0.0001859402942557218
Position 1967: 0.0001756892564925925
Position 1043: 0.00017089179079853137
Position 2380: 0.00016331369409723273
Position 3662: 0.0001612120856146328
Position 579: 0.00015627131750150228
Position 995: 0.00015058541552959729
Position 5798: 0.00014408477574832078
Position 3372: 0.00014054383984845863
Position 825: 0.0001292956632576128
Position 6618: 0.00012766113506465837
Position 5407: 0.00012558407722134638
Position 6697: 0.00011418889100350832
Position 6649: 0.00011341768381447523
Position 5290: 0.00011185399665913538
Position 6413: 0.00011183426666800448
Position 3646: 0.0001117506640549515
Position 278: 9.720138887713147e-05
Position 4160: 9.058374405913102e-05
Position 858: 8.991797339443216e-05
Position 378: 8.173033704581365e-05
Position 4083: 7.992098057352264e-05
Position 1199: 7.466308361323023e-05
Position 1728: 7.380277904221359e-05
Position 600: 7.125926326493324e-05
Position 3552: 6.443886344564882e-05
Position 1100: 6.311988118653757e-05
Position 3733: 5.6672893660251874e-05
Position 872: 5.549494652235416e-05
Position 2564: 5.255530169755312e-05
Position 6978: 5.085278591744224e-05
Position 1376: 4.9816784014444206e-05
Position 1599: 4.523432644401448e-05
Position 2396: 4.036598466762662e-05
Position 1881: 3.6241861112785726e-05
Position 4631: 3.597433367318875e-05
Position 1316: 3.0283060820210428e-05
Position 787: 2.751724814766138e-05
Position 6192: 2.6626132165128314e-05
Position 1800: 2.5453677751290337e-05
Position 1675: 2.509017762505782e-05
Position 282: 2.2835642676970832e-05
Position 88: 2.123223907718433e-05
Position 1705: 1.83113877454351e-05
Position 664: 1.6959444778427137e-05
Position 693: 1.6873702881229588e-05
Position 1031: 1.5422887985617785e-05
Position 3391: 1.4313396187543213e-05
Position 4341: 1.410459598284904e-05
Position 2460: 1.2443236534909826e-05
Position 308: 1.2239024646162468e-05
Position 4075: 1.1601952031622937e-05
Position 2052: 9.964444681903416e-06
Position 562: 7.427040222416755e-06
Position 446: 7.08163152088726e-06
Position 3902: 6.87238767495659e-06
Position 2535: 5.837923709614996e-06
Position 927: 5.716545332241951e-06
Position 3132: 5.1437479057926585e-06
Position 4296: 5.101554484895686e-06
Position 3221: 4.8227870706660285e-06
Position 1418: 3.6834814429655716e-06
Position 932: 3.399769261778258e-06
Position 3276: 2.8323941302571913e-06
Position 342: 2.521362287488334e-06
Position 288: 2.2343072822484334e-06
Position 3951: 1.938948765499709e-06
Position 458: 1.7120419017665042e-06
Position 1746: 1.6836403466990793e-06
Position 640: 1.5672351443990114e-06
Position 806: 1.414266832730671e-06
Position 3110: 1.0715239917171395e-06
Position 609: 1.054495428700013e-06
Position 972: 8.526256432653598e-07
Position 3397: 7.370468388269619e-07
Position 508: 5.876537412225352e-07
Position 3092: 5.378802610416194e-07
Position 213: 3.292491367937819e-07
Position 495: 2.317803328802028e-07
Position 3751: 2.2697801218960994e-07
Position 646: 2.163852809171906e-07
Position 497: 9.674723602361182e-08
Position 3992: 8.617224406136522e-08
Position 515: 8.337285872654753e-08
Position 510: 7.856300033109861e-08
Position 448: 7.001328038465381e-08
Position 3737: 6.648427829203128e-08
Position 170: 5.6284858023463724e-08
Position 93: 1.9980479481567673e-08
Position 2126: 9.131042651173699e-09
Position 530: 8.29929555298461e-09
Position 669: 3.679227586499462e-09
