Gene = BROX
Position 243: 0.0002080634268953249
Position 1242: 0.00017653603443700309
Position 8371: 0.00017240198731798435
Position 7628: 0.00017086581913193245
Position 19003: 0.0001604754395738705
Position 238: 0.00014693822121163267
Position 18621: 0.00014647609100216344
Position 7566: 0.00013456316576023025
Position 6822: 0.00013333928798082143
Position 13827: 0.0001283430367233198
Position 7548: 0.00012310790112158237
Position 3472: 0.0001228976474759763
Position 130: 0.00011812677032534259
Position 7666: 0.00011716907380756213
Position 284: 0.00010488522242971916
Position 3512: 9.943428731734988e-05
Position 6266: 9.545856284362203e-05
Position 6906: 9.24345908780338e-05
Position 10567: 9.159545635790019e-05
Position 298: 8.793212372805143e-05
Position 18429: 8.507318720944969e-05
Position 626: 8.264332679688472e-05
Position 6381: 7.996906759615585e-05
Position 5849: 7.864423381566487e-05
Position 6020: 7.774271798198633e-05
Position 292: 7.33480232871047e-05
Position 17581: 6.94448524243808e-05
Position 420: 6.665784886304922e-05
Position 6075: 5.998548342576398e-05
Position 2949: 5.013205164363265e-05
Position 7679: 4.608226962739362e-05
Position 398: 3.717096317382972e-05
Position 2897: 3.452034827971415e-05
Position 268: 2.911893540792325e-05
Position 702: 2.9024487203036566e-05
Position 10596: 2.4796079663472316e-05
Position 936: 2.3677892363033094e-05
Position 512: 2.2692653804348913e-05
Position 868: 1.9969277633203738e-05
Position 11750: 1.9525822492676547e-05
Position 15040: 1.7329585543399215e-05
Position 896: 1.68694167364957e-05
Position 5716: 1.4499371750550292e-05
Position 759: 1.4136602293683728e-05
Position 410: 1.3037407353933538e-05
Position 561: 1.169928227959e-05
Position 1439: 1.0356352624404616e-05
Position 15070: 8.77084425901026e-06
Position 7512: 7.789648174481193e-06
Position 480: 6.850567905852513e-06
Position 818: 6.502217912393362e-06
Position 289: 6.36623719025151e-06
Position 275: 6.137392162882381e-06
Position 3826: 4.793701920985424e-06
Position 7366: 4.148600320741275e-06
Position 768: 4.143800179246684e-06
Position 4858: 3.796274836697665e-06
Position 909: 2.5432326791355203e-06
Position 7807: 2.37079546737325e-06
Position 86: 1.4688022155081847e-06
Position 20220: 1.3154670592249304e-06
Position 695: 1.2053990876785387e-06
Position 902: 7.146953615263302e-07
Position 7240: 7.033100810239551e-07
Position 7330: 6.779562881062287e-07
Position 965: 6.12359914395321e-07
Position 968: 4.840371448717191e-07
Position 665: 4.5198700354609145e-07
Position 412: 3.3021776835064195e-07
Position 446: 2.6671944178238584e-07
Position 940: 1.8310790369147055e-07
Position 751: 1.6003623614982771e-07
Position 749: 1.468451202732025e-07
Position 3336: 7.562053255159664e-08
Position 676: 3.244152908580686e-08
Position 326: 1.5878056578238734e-08
Position 922: 1.4699981590737908e-08
Position 727: 1.0665662009620836e-08
Position 501: 3.918757983178774e-09
Position 523: 2.813792293547812e-09
Position 3464: 1.0011682135635496e-09
Position 14867: 8.124902464598594e-10
Position 262: 1.315876445409099e-10
Position 155: 3.4995031359150806e-11
Position 575: 3.616478869559347e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12896: 0.9705507752288913
Position 6709: 0.9643730057947715
Position 17473: 0.9432343809607581
Position 14614: 0.9328637363713679
Position 20074: 0.8931978687360909
Position 3130: 0.8085692475788211
Position 11495: 0.7460552448275083
Position 2591: 0.6671180382044494
Position 17066: 0.6664745849311519
Position 16189: 0.4950399408116575
Position 6371: 0.39305134122594204
Position 22114: 0.3578161344468497
Position 16836: 0.29081619970698847
Position 10332: 0.2828649446258652
Position 6237: 0.24445069266692646
Position 9865: 0.23222655762629446
Position 6286: 0.22343547633649702
Position 2825: 0.20496546335554242
Position 16118: 0.20047748313585595
Position 1034: 0.19551704955274105
Position 11538: 0.1833781199872189
Position 702: 0.17651331116792257
Position 20347: 0.1675560932230225
Position 3166: 0.15719334387308873
Position 9915: 0.09669844521631964
Position 7471: 0.09202916853104304
Position 7897: 0.08464465499383508
Position 12266: 0.07961433557672327
Position 18803: 0.07481998113414327
Position 358: 0.07259852746974925
Position 20320: 0.06966936969907064
Position 2400: 0.06676409754484573
Position 7449: 0.057729451699183684
Position 11882: 0.0504373259938926
Position 15346: 0.050412577232017655
Position 6576: 0.040009964045782415
Position 8997: 0.03460403449795606
Position 9790: 0.034360611236361804
Position 20709: 0.03289891214765189
Position 5910: 0.031058731054528447
Position 18312: 0.030693515952082646
Position 20571: 0.030213598856942518
Position 736: 0.029257003691629632
Position 6563: 0.028084193754540444
Position 9837: 0.025942270563740866
Position 480: 0.02400456537292144
Position 20547: 0.02342121808158414
Position 9033: 0.02309069710786632
Position 22214: 0.021646938677012145
Position 16789: 0.018364885828377944
Position 21957: 0.018138666101524835
Position 11109: 0.01800828703536631
Position 22327: 0.016956154981639614
Position 16861: 0.016026609328032838
Position 20712: 0.015293498675836188
Position 15156: 0.014192610837053816
Position 16084: 0.013568009788231946
Position 9762: 0.012992567954916871
Position 20039: 0.011718622727022515
Position 18826: 0.011089707996613754
Position 14562: 0.010751805832698299
Position 11941: 0.009883994938246574
Position 2430: 0.009846330148300967
Position 16706: 0.009741211273161394
Position 2610: 0.008741304738382577
Position 6322: 0.008509298671418572
Position 16205: 0.008081715521075594
Position 15104: 0.008076133480423188
Position 6162: 0.007413077814175465
Position 11886: 0.007395896408636216
Position 489: 0.006864542387473644
Position 5433: 0.006473715367147276
Position 17564: 0.006442483113769679
Position 20952: 0.006414813589434119
Position 361: 0.006184115769249747
Position 6199: 0.005900612092406151
Position 11818: 0.005762681310136368
Position 19295: 0.005281199054727085
Position 10007: 0.005181122724336982
Position 523: 0.005163290378077052
Position 7968: 0.005141171790678426
Position 17299: 0.005119772314266192
Position 21411: 0.00509200724971674
Position 18868: 0.005061241333092078
Position 20365: 0.004803104312537468
Position 16925: 0.004689502127512795
Position 11165: 0.004639655145089134
Position 16742: 0.0044212045030421684
Position 18733: 0.004267354786383257
Position 292: 0.003943610595365471
Position 16997: 0.003918880759364871
Position 13125: 0.003779135842300921
Position 6742: 0.0036745300045007497
Position 6651: 0.0028028750530823834
Position 6595: 0.002673993251874919
Position 22395: 0.0025602103925695097
Position 17340: 0.0024918656763986873
Position 6389: 0.0024843708644818833
Position 20293: 0.0024747718205712153
Position 17748: 0.0024618294025120116
Position 1115: 0.002422385488937307
Position 22547: 0.002403220795808927
Position 5304: 0.002402141034967025
Position 7299: 0.002393564382012058
Position 17449: 0.0023397164766738635
Position 15228: 0.0021878542142139195
Position 14951: 0.0021595680091262347
Position 6931: 0.0021315381213214152
Position 8939: 0.0021234499831411418
Position 5396: 0.0020882651158097435
Position 21093: 0.0019082651881341967
Position 17536: 0.0018159267847943656
Position 16843: 0.001793392334965721
Position 913: 0.0017844663391146723
Position 7336: 0.0017839428326878008
Position 12423: 0.0017563087223743002
Position 21196: 0.0017310958282394104
Position 21331: 0.001700479651289926
Position 14588: 0.0015197016446494413
Position 15425: 0.00149766886131006
Position 17401: 0.0014944543027220992
Position 985: 0.00149031756231047
Position 2462: 0.001414729043463383
Position 16270: 0.0013964597919992245
Position 3425: 0.001356390759917675
Position 8955: 0.0013521198258406764
Position 16254: 0.001313671781988755
Position 18348: 0.0013101578044300373
Position 6140: 0.0013074025961917826
Position 18369: 0.0013008830313805753
Position 20400: 0.0012982190828055792
Position 2628: 0.001175896161543542
Position 2642: 0.001143319582235479
Position 21375: 0.0011291238962215903
Position 10161: 0.001125334124656429
Position 11750: 0.001106341577547617
Position 10068: 0.0010946533228373626
Position 575: 0.0010845257823148507
Position 7356: 0.0010799888949083716
Position 15136: 0.0010655750770964649
Position 543: 0.000984123626611202
Position 17484: 0.000981491824626928
Position 17881: 0.0009771920128373458
Position 2645: 0.0009186796857324787
Position 14971: 0.0008962171640606256
Position 10230: 0.0008797869498416059
Position 14478: 0.0008385227909781694
Position 5365: 0.0008344036000297625
Position 11546: 0.0008191123154041934
Position 13915: 0.0008127618484240273
Position 18408: 0.0007748499261319588
Position 1228: 0.0007700295114854221
Position 16619: 0.000764752825173171
Position 12426: 0.0007632097280564796
Position 6965: 0.0007592205532822837
Position 16594: 0.000747120623855802
Position 13102: 0.0007302726424265992
Position 4130: 0.0007151252843301659
Position 18899: 0.0007104010094475319
Position 20486: 0.000690315763540239
Position 17733: 0.0006857084245528072
Position 5879: 0.0006765276213037591
Position 20889: 0.0006758137083903072
Position 18128: 0.0006687617199075225
Position 14985: 0.0006607082204480162
Position 11834: 0.0006540642518501068
Position 17717: 0.0006509879167143134
Position 7014: 0.0006294450710061649
Position 22309: 0.0005999922302715769
Position 12262: 0.0005848858504048174
Position 7240: 0.0005661732882058347
Position 6597: 0.0005545887821417234
Position 10047: 0.0005511987021060967
Position 15645: 0.000538943933631465
Position 2671: 0.0005319461508039066
Position 14372: 0.0005163523313909584
Position 16143: 0.0005025140386970372
Position 587: 0.0004287408735161363
Position 17209: 0.0004167770376658825
Position 16891: 0.0004002145162811412
Position 15350: 0.0003874876804493962
Position 221: 0.0003724822978784261
Position 14418: 0.0003724210410875456
Position 15429: 0.0003411847119668367
Position 9125: 0.0003244550684218894
Position 15665: 0.0003224705469168577
Position 10337: 0.000321944433021451
Position 16521: 0.00032128012882080647
Position 10363: 0.0003192919336946812
Position 15369: 0.0003110219718342695
Position 13541: 0.0003011424637659091
Position 2061: 0.0002905125073313119
Position 18829: 0.00028091312735808793
Position 15444: 0.00027966341375795193
Position 738: 0.00027915931710672815
Position 13716: 0.0002727747112756119
Position 14520: 0.00026809111401289866
Position 17548: 0.0002522423865285431
Position 8308: 0.0002451565640213382
Position 15960: 0.00023030058673986572
Position 11850: 0.00022621034071244837
Position 3397: 0.00022096328018732624
Position 7869: 0.00021409427953337346
Position 15574: 0.0002091562651040406
Position 501: 0.00020857487355908485
Position 18491: 0.0002035390956908038
Position 2716: 0.00020193149204891951
Position 19217: 0.0001979960686985664
Position 635: 0.00019612368366956107
Position 21084: 0.00018356523734752868
Position 22355: 0.00018115398987517806
Position 15161: 0.00017036031880785088
Position 15356: 0.00016881983861032667
Position 3186: 0.00016760026846008715
Position 7040: 0.00016741838801029776
Position 15036: 0.0001482353819602436
Position 17699: 0.0001438191749760275
Position 828: 0.00014077317576312472
Position 15621: 0.0001402952244097135
Position 7027: 0.00012800488295027304
Position 15674: 0.00012499911515667935
Position 6877: 0.00012326400491424256
Position 14050: 0.00012182765863125099
Position 13471: 0.00011867424167304201
Position 1679: 0.0001183757929797098
Position 8847: 0.00011788401649734926
Position 13073: 0.00011718490600807006
Position 12936: 0.00011239762241203049
Position 9443: 0.00011161880513790311
Position 9382: 0.00010895927979034062
Position 8311: 0.00010390851296883295
Position 19115: 9.922019577874409e-05
Position 944: 9.76580147302044e-05
Position 1836: 9.22096001077884e-05
Position 2057: 9.057957368489768e-05
Position 11719: 8.928413311882208e-05
Position 19984: 8.519487794929329e-05
Position 12901: 8.168658761654545e-05
Position 6895: 8.007701319992112e-05
Position 446: 7.935538745802491e-05
Position 5742: 7.864423381566491e-05
Position 3216: 7.694009251152931e-05
Position 15547: 7.616173796151945e-05
Position 12610: 7.594041545832781e-05
Position 17766: 7.251472907887302e-05
Position 14925: 7.197104420587352e-05
Position 2738: 7.170265728100985e-05
Position 2527: 6.844802653929206e-05
Position 13764: 6.591231932384412e-05
Position 2856: 6.467803261160074e-05
Position 591: 6.416206189956792e-05
Position 15187: 6.336563354757916e-05
Position 15379: 6.223515305959714e-05
Position 7073: 6.205814131885878e-05
Position 15702: 6.03245499551592e-05
Position 15594: 5.440903016970944e-05
Position 15232: 5.364563565343872e-05
Position 2659: 5.354361661635067e-05
Position 2509: 5.304168887356029e-05
Position 6892: 5.274405725540253e-05
Position 749: 4.793010216177314e-05
Position 13936: 4.498357520448341e-05
Position 2415: 4.44204691586911e-05
Position 2793: 4.197129492582097e-05
Position 12790: 4.173826747400574e-05
Position 13511: 4.052264804157899e-05
Position 2780: 4.023067909383336e-05
Position 1068: 4.007370194142101e-05
Position 936: 3.92165062911262e-05
Position 162: 3.815505553778963e-05
Position 1584: 3.734412179320082e-05
Position 459: 3.4403269603570984e-05
Position 2484: 3.351681796123086e-05
Position 2481: 3.240100681259406e-05
Position 6746: 3.204718803518074e-05
Position 7559: 3.180987099966421e-05
Position 4049: 2.8398731166013776e-05
Position 10476: 2.823017241480721e-05
Position 7475: 2.622915476752546e-05
Position 1120: 2.617094223129869e-05
Position 637: 2.417829295547435e-05
Position 6774: 2.2514937034404843e-05
Position 1839: 2.162885647780635e-05
Position 812: 2.0805491205068182e-05
Position 7194: 2.0480817785734215e-05
Position 1150: 1.8980985961547234e-05
Position 197: 1.7966139808369655e-05
Position 16027: 1.748377381459303e-05
Position 806: 1.5918016564456755e-05
Position 17369: 1.4737002414445113e-05
Position 3366: 1.3038675295007035e-05
Position 863: 1.1620057685861739e-05
Position 14851: 8.01156013660917e-06
Position 6614: 7.187880691919407e-06
Position 7857: 6.2207974006052725e-06
Position 5541: 6.004546898761391e-06
Position 8365: 5.43990598468842e-06
Position 17794: 4.822758255146815e-06
Position 14389: 4.660771768018896e-06
Position 17932: 4.469027640671674e-06
Position 6946: 4.273048531832093e-06
Position 7048: 3.83401461845466e-06
Position 11682: 3.5932508529934112e-06
Position 3565: 3.2845823009110488e-06
Position 453: 3.2464365458531463e-06
Position 15159: 3.0805362716030955e-06
Position 15182: 3.0656227076230243e-06
Position 512: 2.993005910275112e-06
Position 420: 2.8038046098918827e-06
Position 153: 2.392797219828257e-06
Position 7091: 2.3211054706751406e-06
Position 4660: 2.3001833007375417e-06
Position 1270: 2.1422092752756087e-06
Position 650: 2.040759839206703e-06
Position 810: 1.9793820240518364e-06
Position 6798: 1.8341172587051347e-06
Position 3180: 1.6929180437384662e-06
Position 1703: 1.620658565369101e-06
Position 14352: 1.5491292131703895e-06
Position 6905: 1.5104254282157828e-06
Position 3590: 1.5091196200743772e-06
Position 4711: 1.4960915359601252e-06
Position 843: 1.4792655056510673e-06
Position 6915: 1.3441709322131001e-06
Position 547: 1.3254283750161611e-06
Position 951: 1.28632135552244e-06
Position 4227: 1.1089127040431396e-06
Position 18837: 8.772321695022788e-07
Position 130: 8.516571915999875e-07
Position 7622: 6.508946851456179e-07
Position 382: 5.555936241602874e-07
Position 6478: 3.7930484428470854e-07
Position 18518: 2.76954144452694e-07
Position 134: 1.4074227908094698e-07
Position 17307: 8.17791544849753e-08
Position 832: 6.701533049030979e-08
Position 1053: 5.3980690696831274e-08
Position 402: 5.23965223030677e-08
Position 8027: 3.997386518594594e-08
Position 394: 3.836398947334942e-08
Position 12702: 3.0098387943885127e-08
Position 14771: 2.8524947217548738e-08
Position 8975: 2.7526271821917816e-08
Position 916: 2.74137362726822e-08
Position 15004: 2.6411275043348925e-08
Position 3275: 2.400484998275482e-08
Position 138: 2.354810500697959e-08
Position 13254: 2.0862067658954188e-08
Position 867: 1.737050058794973e-08
Position 3430: 1.0636498359140969e-08
Position 127: 9.847493696103618e-09
Position 1071: 9.059409791015434e-09
Position 922: 5.05038009238046e-09
Position 13237: 4.523966500226813e-09
Position 13108: 4.498170576285614e-09
Position 1136: 3.63280599342032e-09
Position 7837: 6.83882672960326e-10
Position 1248: 2.0069299052770772e-10
Position 404: 1.4340207597827322e-10
Position 1377: 7.685705015193375e-11
Position 7479: 2.013194555501023e-11
Position 7301: 1.8337345975955056e-11
Position 7529: 1.653598724250291e-11
