Gene = ASB17
Position 1457: 5.290042061102189e-07
Position 903: 2.425266398060097e-07
Position 592: 1.8796374046931092e-07
Position 1478: 1.6292703242252182e-07
Position 1472: 7.72955208165124e-08
Position 1106: 7.217507652651082e-08
Position 1625: 5.809975666307399e-08
Position 1349: 5.7467496360638644e-08
Position 574: 5.487639323056629e-08
Position 134: 4.6006174654211394e-08
Position 93: 2.9201812731643553e-08
Position 594: 1.383854343536875e-08
Position 85: 3.375155214167683e-09
Position 144: 2.409810631737474e-09
Position 645: 1.5753582831622774e-10
Position 599: 9.169962786522599e-11
Position 649: 3.2137242315912673e-12
