Gene = SRPRB
Position 1182: 0.0016334009443079356
Position 4033: 0.001562816758098401
Position 33611: 0.001297570902576688
Position 3356: 0.0011794791172947022
Position 32923: 0.001158443844593951
Position 33291: 0.0011073717529004028
Position 751: 0.0011027216278258552
Position 2947: 0.001013929071425427
Position 369: 0.0009071469158662964
Position 371: 0.0008309511867312997
Position 29766: 0.0007199965880886351
Position 32919: 0.0006677956296377222
Position 29365: 0.00041605570190254463
Position 35680: 0.00041087362547764984
Position 5360: 0.000403645280893887
Position 3719: 0.0003892213160584558
Position 35832: 0.0003308543244121231
Position 1088: 0.0003255777269801255
Position 1676: 0.00024959786045794004
Position 36254: 0.00023722044419003104
Position 2695: 0.00018818742441532816
Position 35795: 0.0001767116467494166
Position 3335: 0.00016804103901693653
Position 1507: 0.00014650557160198396
Position 2056: 0.00014513533331259133
Position 4173: 0.00014150212256893303
Position 1043: 0.00013962954725701794
Position 36959: 6.002307639405452e-05
Position 92: 4.8222965542123414e-05
Position 188: 4.272433000129828e-05
Position 5018: 4.019342313416891e-05
Position 397: 2.9663766252864928e-05
Position 417: 2.7401173359213355e-05
Position 121: 1.5251456287837512e-05
Position 1411: 1.1777122623619479e-05
Position 382: 8.756104924513643e-06
Position 1264: 8.434687051980686e-06
Position 1313: 7.200973987139827e-06
Position 852: 6.831399896461341e-06
Position 136: 6.155364516366591e-06
Position 725: 6.056630683699911e-06
Position 1137: 6.052044096376532e-06
Position 1362: 5.1446201966120675e-06
Position 811: 4.490112036240016e-06
Position 1460: 4.0444005424250736e-06
Position 53: 3.309375608417463e-06
Position 652: 3.291965311692365e-06
Position 289: 2.873543022897692e-06
Position 912: 2.3140359820599747e-06
Position 35: 1.850380200436051e-06
Position 71: 1.2658126144341133e-06
Position 2416: 9.966230060872382e-07
Position 961: 9.866234669876182e-07
Position 574: 7.472386844554665e-07
Position 1799: 7.201268318915943e-07
Position 795: 6.617971762424618e-07
Position 1096: 5.624282141180266e-07
Position 1596: 5.169041196910648e-07
Position 561: 4.902901731321504e-07
Position 35638: 3.990973090910743e-07
Position 1783: 3.705158020133538e-07
Position 1544: 3.261777160678721e-07
Position 27: 2.6650067773017594e-07
Position 204: 1.7306998951864692e-07
Position 1219: 1.7270674546498968e-07
Position 709: 1.29373266367302e-07
Position 607: 2.760276041405182e-08
Position 272: 2.4601127243505423e-08
Position 1145: 2.2046683409689518e-08
Position 536: 1.4202570950985933e-08
Position 515: 1.1641881388053897e-08
Position 431: 8.539410025198537e-09
Position 46: 5.38559708283523e-09
Position 287: 4.8660533632344076e-09
Position 518: 3.9025990759329425e-09
Position 362: 3.9784619659303533e-10
Position 166: 2.9016831191892008e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 35519: 0.9665961023905305
Position 13541: 0.9476808505265601
Position 32844: 0.9245130481465127
Position 23712: 0.9194880383243461
Position 22575: 0.8661699901789995
Position 17094: 0.7860381457492845
Position 29015: 0.6875288378356857
Position 9321: 0.6739291981652572
Position 27083: 0.6722202731351834
Position 31556: 0.5232427032643339
Position 28221: 0.42376573353511027
Position 4870: 0.27939293630897905
Position 17437: 0.2542300962821897
Position 4799: 0.23240679265780448
Position 11345: 0.20057671106368274
Position 8427: 0.19341662532636575
Position 26892: 0.17601583117544153
Position 29205: 0.1711722773224567
Position 35213: 0.15271564900331921
Position 10526: 0.12268282127759052
Position 17529: 0.11861254522287361
Position 9343: 0.07854361502446214
Position 12110: 0.07403649123423796
Position 9674: 0.06991522764594997
Position 35980: 0.06712465802216738
Position 28170: 0.06710320680611549
Position 26990: 0.055474654373031215
Position 33735: 0.05522106089953904
Position 29268: 0.05491015735972349
Position 5176: 0.051465698323579584
Position 9697: 0.04125917504160033
Position 16184: 0.03908378798799119
Position 33814: 0.03818025529818478
Position 28418: 0.03590046036284303
Position 9068: 0.035454490051818784
Position 29149: 0.0343032724498721
Position 29172: 0.03389559323018963
Position 29074: 0.03268707737254984
Position 476: 0.030640083067121324
Position 25394: 0.030606425211465515
Position 28263: 0.030326210606739516
Position 28993: 0.026704655416122637
Position 3792: 0.024948980281845265
Position 32825: 0.024285326186887102
Position 25491: 0.02309434277801519
Position 23567: 0.021901344193670555
Position 33374: 0.020265219639197106
Position 29712: 0.02020740877590578
Position 4496: 0.019610715557505497
Position 10589: 0.019236991991982318
Position 35908: 0.018923498763987173
Position 28887: 0.018475772240491486
Position 33520: 0.018125485458919545
Position 28394: 0.017242905612955522
Position 33738: 0.016647201655851155
Position 35555: 0.016138952140341358
Position 29375: 0.015744156150079784
Position 907: 0.015661178801548638
Position 31580: 0.015441146750322482
Position 13595: 0.014849439320001417
Position 33966: 0.014346088630366866
Position 4595: 0.014183446230834137
Position 36019: 0.013885575390992352
Position 33688: 0.013242312881175592
Position 9748: 0.012861962101332194
Position 29226: 0.01275594911152285
Position 37348: 0.012648505009668506
Position 5338: 0.011759680230873457
Position 3535: 0.011716063931919691
Position 25444: 0.011264403656727874
Position 2626: 0.011108845184529533
Position 9378: 0.010509088226466573
Position 9604: 0.010285642558823905
Position 1922: 0.009634689106792436
Position 2765: 0.009503292329436315
Position 36870: 0.00945144673975804
Position 17549: 0.008475920417770804
Position 1967: 0.008457613640230427
Position 6790: 0.008292152973943138
Position 7342: 0.008125741508984232
Position 24983: 0.007853029275411347
Position 26563: 0.007797572244413253
Position 257: 0.007462209378503809
Position 606: 0.007146526037068137
Position 29183: 0.006996596668748011
Position 32434: 0.006952601597416756
Position 7093: 0.006928187999051075
Position 181: 0.006792242611217129
Position 26930: 0.006778670156269326
Position 33170: 0.006712462898593297
Position 4297: 0.0064383494766606176
Position 34296: 0.006103254944594582
Position 29769: 0.0060116593940231266
Position 37137: 0.005955450340991824
Position 25510: 0.005771066375265531
Position 26402: 0.005725912240314515
Position 3425: 0.005596744953042413
Position 26049: 0.005501883265028193
Position 32786: 0.0051492293380464745
Position 515: 0.005004507760502496
Position 32763: 0.0049383863601740715
Position 8921: 0.004836600673948291
Position 26009: 0.004833082575533702
Position 4961: 0.004832824623041024
Position 34848: 0.004729634116737807
Position 24979: 0.0045914338221614715
Position 34001: 0.004528411733888144
Position 7244: 0.004431724385593329
Position 4933: 0.004215195463347801
Position 4216: 0.00413245198739506
Position 28815: 0.004124249165685683
Position 25532: 0.003852873626018086
Position 3872: 0.0034762803650320896
Position 3618: 0.003261381518324364
Position 9716: 0.003137863377433915
Position 10382: 0.0030656236512415476
Position 32403: 0.0029000268874718876
Position 16145: 0.0028929131637809294
Position 17511: 0.002832449164625563
Position 2634: 0.0027728394099198897
Position 3600: 0.0027375973544645394
Position 25004: 0.0026732596152505192
Position 26240: 0.0025642543467829385
Position 36328: 0.0024445791491314486
Position 9662: 0.002428530857571387
Position 35913: 0.002353365344379733
Position 2823: 0.002305084335874193
Position 1490: 0.0022227108992400103
Position 6770: 0.0021696024491663856
Position 3472: 0.0020713471968424693
Position 8500: 0.002070812115719644
Position 15994: 0.002058139284568205
Position 34597: 0.001952749748989613
Position 33906: 0.0015360365490489354
Position 35996: 0.001520627996293409
Position 28290: 0.0014642976150138773
Position 36680: 0.0014539740560352411
Position 3949: 0.0013995920114184019
Position 228: 0.0013850834720955478
Position 328: 0.0013113270953999847
Position 4754: 0.0013061562786800616
Position 34230: 0.0013046310601714137
Position 2781: 0.0012642338548556223
Position 28139: 0.0012637680858738874
Position 279: 0.0011210478584947488
Position 3227: 0.0010940065980847363
Position 3505: 0.0010772094513006741
Position 33639: 0.0010636220106797108
Position 28085: 0.0010345819120352038
Position 36003: 0.001000955273977987
Position 4772: 0.0009926829922740632
Position 282: 0.000985839290920581
Position 25619: 0.0009851536102082003
Position 36300: 0.0009755322486283413
Position 3900: 0.0009642831891645673
Position 9488: 0.000951355780170707
Position 2673: 0.0008838408652002312
Position 7037: 0.0008785310929378377
Position 36023: 0.0008691563657695835
Position 7130: 0.0007895271668849743
Position 3924: 0.0007875679855266636
Position 36919: 0.000715369421874016
Position 10472: 0.0006962510455220019
Position 2852: 0.0006898900931577366
Position 6732: 0.0006739414887048581
Position 36224: 0.0006512550325365159
Position 26793: 0.0006201973631274428
Position 4828: 0.000610414812398221
Position 17621: 0.000590806713054305
Position 2987: 0.0005528672424380535
Position 33230: 0.000552154068529961
Position 989: 0.0005330896123897456
Position 37193: 0.0004940533342989979
Position 35700: 0.00047315740137787894
Position 303: 0.0004715734695605371
Position 29237: 0.0004660293038080833
Position 36492: 0.0004477952558860222
Position 3673: 0.0004178649187856256
Position 31350: 0.00039606513569098717
Position 940: 0.00039137781047642343
Position 36034: 0.0003662529359942343
Position 37454: 0.0003620854209401523
Position 887: 0.0003413442810365044
Position 1568: 0.00033879891058460323
Position 3098: 0.00031858944555575677
Position 37411: 0.0002973275044370323
Position 37167: 0.0002843677164031667
Position 36698: 0.0002791767619011494
Position 3320: 0.0002780959948254522
Position 1619: 0.0002542493473670355
Position 261: 0.0002540515015342869
Position 5283: 0.0002437742498447988
Position 36431: 0.00023729724427184014
Position 2925: 0.00022561601354899888
Position 36413: 0.000222203679700232
Position 3571: 0.00022098848073432825
Position 3147: 0.0002151236718923351
Position 36462: 0.00020905829103640337
Position 36375: 0.00019259232788360433
Position 35302: 0.00018780312749691784
Position 2068: 0.00018501266861059557
Position 5112: 0.0001837037398826288
Position 37408: 0.00017770983750866714
Position 2723: 0.00017282561400016678
Position 3273: 0.0001636080400368008
Position 36156: 0.0001632871890903893
Position 34096: 0.00016091653032765523
Position 9387: 0.00014956547438518431
Position 34805: 0.00013729620064564368
Position 2954: 0.00013300164562644922
Position 3827: 0.00012959539112161893
Position 339: 0.00012149782482111598
Position 2909: 0.00011685885962672516
Position 6645: 0.0001073585561056523
Position 496: 0.00010525594067447562
Position 34273: 0.00010227414040202019
Position 4171: 0.00010171698140596669
Position 1439: 0.00010113892646331827
Position 306: 9.233540403260716e-05
Position 3375: 8.617164351947423e-05
Position 1341: 7.970831831431886e-05
Position 36550: 6.693379057635266e-05
Position 34691: 6.27486483994638e-05
Position 33349: 5.922868178700405e-05
Position 2857: 5.782262853408756e-05
Position 570: 5.5809872871411774e-05
Position 9798: 5.4403231080393936e-05
Position 1116: 5.0622415679486936e-05
Position 1165: 4.822589185059624e-05
Position 27977: 4.589318349930759e-05
Position 1390: 4.096348474204196e-05
Position 1062: 3.957451220398948e-05
Position 1544: 3.9026391209088706e-05
Position 522: 3.7978840731367514e-05
Position 960: 3.1405283644783044e-05
Position 23863: 2.722551972315555e-05
Position 1506: 2.626837535578302e-05
Position 660: 1.8916306204540415e-05
Position 368: 1.7188499488624285e-05
Position 1043: 1.7057099480737473e-05
Position 651: 1.6967769646857655e-05
Position 33110: 1.6094327163328887e-05
Position 733: 1.6008271011518484e-05
Position 1005: 1.409253845860181e-05
Position 35625: 1.3951225521335885e-05
Position 1361: 1.0427718785915442e-05
Position 31934: 1.0300891838880291e-05
Position 33076: 1.003486325112391e-05
Position 625: 5.55727371257779e-06
Position 33113: 2.153355458024212e-06
Position 1243: 9.627938612908127e-07
Position 241: 9.547187625939787e-07
Position 2241: 6.577626400094857e-07
Position 542: 6.438974262196455e-07
Position 1688: 6.257380835052752e-07
Position 1292: 6.072375811550743e-07
Position 2393: 5.607673851651795e-07
Position 545: 4.2797514323445047e-07
Position 1792: 4.125583278352144e-07
Position 1459: 2.4543806766398927e-07
Position 1656: 2.2111421675624133e-07
Position 1087: 1.8448336331075142e-07
Position 821: 1.8129122706612943e-07
Position 204: 1.7109282249551848e-07
Position 1181: 1.6968275567228042e-07
Position 1548: 1.6156364002786515e-07
Position 1219: 1.5265420888457096e-07
Position 199: 1.4600215239550246e-07
Position 536: 1.2726244183636296e-07
Position 1587: 1.213417177914482e-07
Position 1511: 1.1692619660450411e-07
Position 824: 1.063827646398329e-07
Position 1836: 8.116101080738554e-08
Position 201: 8.000924247308921e-08
Position 2027: 7.925812633661169e-08
Position 1263: 7.561004702059625e-08
Position 1067: 6.911858734219601e-08
Position 1136: 6.895214696740718e-08
Position 1047: 6.839181285131023e-08
Position 735: 6.773499921458702e-08
Position 1635: 6.436187857424739e-08
Position 1977: 5.9501422662649604e-08
Position 1938: 5.532911375992334e-08
Position 1312: 5.1181173249868994e-08
Position 1010: 4.635902575940553e-08
Position 359: 4.270457127298831e-08
Position 578: 3.761231951565923e-08
Position 956: 3.0321351928484416e-08
Position 911: 2.221906939862288e-08
Position 1357: 2.192222416570054e-08
Position 1410: 2.1844518606895166e-08
Position 1734: 2.1344624735808696e-08
Position 583: 1.9724808134291556e-08
Position 772: 7.784052530226715e-09
Position 1223: 5.438231317270938e-09
Position 2545: 5.315220098662952e-09
Position 395: 4.952364900001735e-09
Position 574: 4.86929692225659e-09
Position 1186: 3.3876323258403726e-09
Position 210: 3.136814395909987e-09
Position 548: 1.3894514038316113e-09
Position 924: 1.3818019584040052e-09
Position 1083: 7.990148808267247e-10
Position 162: 3.919108609036979e-10
Position 397: 2.816539281106211e-10
Position 142: 1.619822203425826e-10
Position 755: 1.0771714386907413e-10
Position 111: 6.321301286615218e-11
Position 769: 2.607604454789624e-11
Position 376: 2.4219553344593852e-11
Position 108: 1.3288618142606597e-11
Position 401: 4.6154570198654215e-12
Position 148: 2.7709991827834397e-12
Position 133: 3.2918743941925543e-13
Position 378: 1.882710558966946e-13
Position 92: 5.287321548949336e-14
Position 116: 1.0680645446802201e-14
Position 121: 6.7441857898618464e-15
