Gene = DNALI1
Position 2598: 0.0003239583259770837
Position 727: 0.00031176692323745274
Position 2076: 0.00027002501386571404
Position 332: 0.0002643949791599317
Position 435: 0.00021022805697292957
Position 1929: 0.00019878925759908418
Position 268: 0.00017580625038019114
Position 1910: 0.00017027020131012212
Position 2475: 0.00015213206720344707
Position 8388: 0.00010142892539560137
Position 2547: 8.290316646956195e-05
Position 1653: 8.083462163829174e-05
Position 1774: 6.540611635475723e-05
Position 2068: 6.325583675068097e-05
Position 2841: 6.12697562621348e-05
Position 5595: 5.363871781786381e-05
Position 1731: 5.232593043871614e-05
Position 1405: 4.565990935927328e-05
Position 4: 4.215125370967196e-05
Position 285: 3.711691736765262e-05
Position 310: 3.071925899529625e-05
Position 2127: 2.5912754062052432e-05
Position 1300: 2.565899198165896e-05
Position 3355: 2.4961833559951414e-05
Position 989: 2.3079803859835176e-05
Position 2925: 1.7560069498597965e-05
Position 327: 1.575852813060114e-05
Position 370: 1.087151810529117e-05
Position 1500: 1.0588040682177512e-05
Position 699: 9.855339272967472e-06
Position 772: 6.389995939204605e-06
Position 2045: 6.144010930765171e-06
Position 1086: 5.9825634895174305e-06
Position 334: 5.441839687334989e-06
Position 2916: 5.210999796440979e-06
Position 1631: 5.116926688328981e-06
Position 893: 4.802955845130207e-06
Position 501: 4.763162734637397e-06
Position 629: 4.7298910163163785e-06
Position 940: 4.658186270336813e-06
Position 1398: 4.6084455622318385e-06
Position 488: 4.526394485948993e-06
Position 2983: 3.911309693612313e-06
Position 593: 3.617654534548411e-06
Position 3204: 3.3086356443875363e-06
Position 415: 2.6884056698018883e-06
Position 1751: 2.4113385670904876e-06
Position 6068: 1.874118627200629e-06
Position 535: 1.304577183468893e-06
Position 1084: 7.264085881343779e-07
Position 118: 6.851668615196486e-07
Position 438: 5.948866326585254e-07
Position 55: 5.470321038694182e-07
Position 2478: 4.041007806669958e-07
Position 1237: 2.757968624078517e-07
Position 3663: 1.7326705694565808e-07
Position 1646: 1.1406344362115846e-07
Position 1493: 1.0353114287996828e-07
Position 669: 6.195797110790269e-08
Position 1065: 4.0919312471024504e-08
Position 929: 7.1364787581146846e-09
Position 891: 6.029578964093125e-09
Position 1130: 4.187605777879942e-09
Position 986: 3.437770869770436e-09
Position 1639: 8.259478245501618e-10
Position 461: 3.13433716371794e-10
Position 1588: 3.2379481004100056e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5161: 0.9075613647712644
Position 2407: 0.8629963742248943
Position 683: 0.7799283309535192
Position 4637: 0.5253920958561386
Position 9660: 0.42412429280391967
Position 8852: 0.4165546690365873
Position 1869: 0.37580133447331227
Position 8701: 0.26420457708326045
Position 2754: 0.23375070095632447
Position 9011: 0.19388443888075518
Position 5728: 0.1827877330901409
Position 5573: 0.18219456550844587
Position 1793: 0.17741230801221697
Position 9261: 0.15000447109457785
Position 2799: 0.12630321707813036
Position 8830: 0.09779271144579658
Position 3997: 0.08770121217160545
Position 5546: 0.08161118716249656
Position 5102: 0.08036955005405509
Position 8671: 0.07585192452853752
Position 9554: 0.07226060984194449
Position 780: 0.07093603300589692
Position 8106: 0.06449758968165335
Position 5969: 0.06429921487419765
Position 4889: 0.05270776332352318
Position 726: 0.04496053317897442
Position 5807: 0.038868900439237464
Position 1551: 0.030824423832833948
Position 9591: 0.030689209785389887
Position 456: 0.0279087704508299
Position 2640: 0.027219070278665977
Position 2956: 0.026651999897833643
Position 1716: 0.023519126915148358
Position 5444: 0.021817043246511653
Position 1467: 0.021629961771851083
Position 6616: 0.0197748201172901
Position 5524: 0.01820780330022418
Position 1971: 0.018081525640269467
Position 6591: 0.01692067382147732
Position 6227: 0.0169032344146866
Position 4911: 0.015478735634533992
Position 5588: 0.014994931399941656
Position 1917: 0.01418881006519774
Position 1924: 0.013652430392254793
Position 5533: 0.012216558027851397
Position 8825: 0.011370401593153575
Position 5137: 0.009418998379146469
Position 2554: 0.009321645054921985
Position 2358: 0.009140554420249435
Position 2217: 0.009032847474665304
Position 5850: 0.008976684576892522
Position 4867: 0.008677473569633469
Position 9683: 0.008250825537431502
Position 9340: 0.00798475504706808
Position 2489: 0.0077137875135430654
Position 5828: 0.0077024634247185725
Position 4735: 0.007679593476078089
Position 9219: 0.007025324864076135
Position 1398: 0.006767410322867465
Position 6262: 0.006513253148430491
Position 2068: 0.0062249777974428145
Position 2444: 0.006053918438455323
Position 3429: 0.005343249591399893
Position 3108: 0.005240715177804679
Position 2645: 0.004721385640198871
Position 5879: 0.004596228050349044
Position 3707: 0.003849791159400181
Position 4055: 0.0038383695226308855
Position 5551: 0.003837936791498998
Position 2169: 0.0038232838705625502
Position 6122: 0.003813018190103754
Position 9188: 0.0037232961324731085
Position 1255: 0.003654737435487725
Position 5794: 0.0035543884524175924
Position 3373: 0.0034789001437995626
Position 4169: 0.003425289412186941
Position 2723: 0.0033694575186046117
Position 2035: 0.0032829184423010947
Position 530: 0.003213923429094847
Position 3456: 0.0030150731155610005
Position 2322: 0.002979509462606714
Position 5834: 0.0029494012326309114
Position 6925: 0.002925130736839188
Position 1667: 0.0029005761552469297
Position 91: 0.002857559561746953
Position 3174: 0.0024083528061506335
Position 3196: 0.002262712755217029
Position 8030: 0.0022175125831232914
Position 8813: 0.0020078689993130072
Position 8531: 0.0019804839380226998
Position 713: 0.0017630134223578764
Position 9101: 0.0017147208198647064
Position 710: 0.0016995778563128037
Position 1485: 0.0016552845354788057
Position 9803: 0.0016177238508243638
Position 1296: 0.0015442825335414206
Position 9404: 0.0014782708417447916
Position 9185: 0.0014748658454885322
Position 2123: 0.0014660180988527113
Position 5477: 0.0014612609966807716
Position 3966: 0.0014608468546307696
Position 8932: 0.001400305258033579
Position 4406: 0.001314794288044547
Position 8981: 0.0012114203349934544
Position 5592: 0.0011792780563288348
Position 9266: 0.0011455823701684068
Position 7436: 0.0011106085106771546
Position 458: 0.0011025881162268676
Position 703: 0.0010666985764004916
Position 749: 0.0009654195897227932
Position 732: 0.000956891322146753
Position 740: 0.0009542775031008475
Position 2131: 0.0008631520394082888
Position 6284: 0.0008304365669719901
Position 5778: 0.0008163303848534145
Position 7484: 0.0007741070476304374
Position 2099: 0.0007616092319990865
Position 619: 0.0007556658343640802
Position 5716: 0.0007287359623197085
Position 1524: 0.0007196754557175409
Position 2387: 0.0007128251095755806
Position 343: 0.0007037341002068349
Position 9481: 0.0006971496704029597
Position 9147: 0.0006743222374455092
Position 2925: 0.0006174254682991256
Position 5451: 0.000609378479741389
Position 2729: 0.0006026017398229268
Position 1817: 0.0005873556030834291
Position 1426: 0.0005334545927441185
Position 699: 0.0005289547396504697
Position 426: 0.0005154277290680413
Position 1820: 0.0005062462586544618
Position 2184: 0.0004981220471592759
Position 2441: 0.0004895644951128701
Position 1748: 0.00045239131390610555
Position 6043: 0.0004076978262666931
Position 2233: 0.00034966186086003666
Position 6287: 0.0003454303872990549
Position 8290: 0.00033491508469328936
Position 2461: 0.0002956109874670935
Position 8206: 0.0002765037694029634
Position 557: 0.0002311882918675877
Position 3866: 0.00023039997108384902
Position 6402: 0.00022867024805176906
Position 601: 0.00022460542232105886
Position 5168: 0.00021297008180085669
Position 2151: 0.00020661925311932133
Position 7645: 0.0002030296896688976
Position 1929: 0.00020003903685310198
Position 572: 0.00017751162893260298
Position 1951: 0.00015131411115467953
Position 2760: 0.00014178269738896775
Position 3749: 0.00013889539694194908
Position 5633: 0.00012678388268121235
Position 1095: 0.00012524148806386515
Position 1727: 0.00010493555094814913
Position 755: 0.0001007508965674717
Position 421: 9.477362874174611e-05
Position 794: 9.427614990310501e-05
Position 6597: 9.332673933820898e-05
Position 5739: 8.428048593635261e-05
Position 7674: 7.967082383080494e-05
Position 2467: 7.921781371394765e-05
Position 598: 7.664587316748463e-05
Position 258: 7.593949351347052e-05
Position 5490: 6.389380064651895e-05
Position 479: 5.904643546347866e-05
Position 4557: 5.708846316837838e-05
Position 5979: 5.55555159076883e-05
Position 2495: 5.337491784425731e-05
Position 2269: 5.190677072425084e-05
Position 5954: 4.6699130391199724e-05
Position 1120: 4.1928039924209354e-05
Position 5020: 4.040098203448268e-05
Position 1053: 3.948833877107819e-05
Position 434: 3.898566382816565e-05
Position 791: 3.7487932937040706e-05
Position 2492: 3.622011512629348e-05
Position 494: 3.3745746526055155e-05
Position 4926: 3.224639757100853e-05
Position 356: 3.196722643079651e-05
Position 1884: 3.155210954887811e-05
Position 501: 3.007061700582652e-05
Position 1585: 2.939874270391448e-05
Position 2411: 2.840794743224777e-05
Position 1805: 2.7198934112344397e-05
Position 345: 2.6278655409106756e-05
Position 233: 2.621463186146278e-05
Position 5389: 2.557533339454757e-05
Position 6756: 2.5320899502430055e-05
Position 3081: 2.499742470457768e-05
Position 2079: 2.476209885936023e-05
Position 2369: 2.4369314313892442e-05
Position 2803: 2.172900956160712e-05
Position 203: 2.1314063625542192e-05
Position 636: 2.097352673962518e-05
Position 940: 2.0143751958478323e-05
Position 1159: 1.877521326536046e-05
Position 3385: 1.6086765097533066e-05
Position 2140: 1.557220498248555e-05
Position 3434: 1.4991521420389348e-05
Position 1937: 1.0535789374472046e-05
Position 376: 1.028424021318326e-05
Position 2881: 9.532595132825797e-06
Position 350: 9.455836005752088e-06
Position 5983: 8.985129256401905e-06
Position 227: 8.273823702929332e-06
Position 2570: 7.968705869476804e-06
Position 105: 7.5945948793809e-06
Position 1504: 5.038102048901724e-06
Position 5003: 3.932578814913273e-06
Position 2429: 3.5895307157027123e-06
Position 641: 3.4934390113571227e-06
Position 2326: 3.3822103389664786e-06
Position 511: 3.223342851452685e-06
Position 369: 3.1573942576343564e-06
Position 1493: 3.1234575994067586e-06
Position 577: 2.8905377456067696e-06
Position 554: 2.8529607038269455e-06
Position 467: 2.8307518188670606e-06
Position 2960: 2.653462855493071e-06
Position 569: 2.643701084252888e-06
Position 273: 2.4914686405512024e-06
Position 3285: 1.8878929276856575e-06
Position 315: 1.8345710868099858e-06
Position 3045: 1.7996654472354153e-06
Position 1500: 1.7648794769944784e-06
Position 984: 1.7475696170084466e-06
Position 2328: 1.7093558878198706e-06
Position 243: 1.7008470225698937e-06
Position 438: 1.5575653524375658e-06
Position 829: 1.2099830053448901e-06
Position 289: 1.1066503388179602e-06
Position 118: 1.0067332460772767e-06
Position 1514: 9.971268226086587e-07
Position 2962: 8.837984624767288e-07
Position 948: 8.070697263077603e-07
Position 609: 7.130649601047037e-07
Position 801: 5.690188578306486e-07
Position 366: 4.734391303958317e-07
Position 2674: 4.705772559689615e-07
Position 183: 3.587117711023251e-07
Position 319: 3.5449140496442235e-07
Position 209: 2.879299281524552e-07
Position 324: 1.9648563942080575e-07
Position 2301: 1.4674475014599492e-07
Position 2973: 1.3934707896502734e-07
Position 285: 1.1418207261879757e-07
Position 5673: 3.939684539019675e-08
Position 798: 1.9205813706598822e-08
Position 294: 1.843652688969535e-08
Position 268: 8.40914230409216e-09
Position 380: 6.880538411411847e-09
Position 291: 6.8291141390620835e-09
Position 581: 5.388468353549053e-09
Position 186: 5.126093993035066e-09
Position 162: 4.316924419876825e-09
Position 588: 3.801473838658176e-09
Position 297: 3.527066223613961e-09
Position 128: 2.3312246691878783e-09
Position 177: 1.1407238218583649e-09
Position 156: 1.1370392106400999e-09
Position 141: 7.955031923086866e-10
Position 957: 7.046030665691106e-11
Position 149: 1.3416783330061396e-11
Position 583: 5.982422881295585e-12
Position 303: 5.3627102031691095e-12
Position 305: 4.622618079380451e-12
Position 834: 9.186749448693662e-13
Position 902: 9.206923555147116e-14
