Gene = RSG1
Position 252: 3.760830072722778e-05
Position 5066: 3.611534077875047e-05
Position 4193: 3.427917466326872e-05
Position 2012: 3.30183148413827e-05
Position 3456: 3.1067531232913486e-05
Position 313: 3.0353543977515064e-05
Position 4365: 3.0098854999796178e-05
Position 1060: 2.3401019764850027e-05
Position 1560: 2.335524331275926e-05
Position 479: 2.3020016959819176e-05
Position 3265: 2.0817700160039553e-05
Position 5184: 2.0589774806627795e-05
Position 4527: 2.0358536926482385e-05
Position 660: 2.0267171096059796e-05
Position 512: 2.011823224939582e-05
Position 1047: 1.8838026538195047e-05
Position 657: 1.8235548439506172e-05
Position 611: 1.792563248364109e-05
Position 3319: 1.7871546567489922e-05
Position 85: 1.6198419518638788e-05
Position 4840: 1.599122766996883e-05
Position 470: 1.526266457431496e-05
Position 1215: 1.389088748457627e-05
Position 740: 1.359128730419701e-05
Position 3168: 1.248975999044765e-05
Position 4277: 9.722819520795826e-06
Position 3605: 8.02047420004588e-06
Position 3670: 7.242759329587273e-06
Position 4305: 7.091829435551541e-06
Position 4051: 6.689997339031023e-06
Position 4757: 6.006161095868289e-06
Position 5362: 5.304372124749526e-06
Position 4677: 4.510832370099288e-06
Position 4344: 4.439277295824666e-06
Position 3070: 4.1487398912041465e-06
Position 4190: 2.834189802250487e-06
Position 4251: 2.774394476209316e-06
Position 485: 2.7327483322527293e-06
Position 3260: 1.8000813444270766e-06
Position 3770: 1.5532219087428084e-06
Position 123: 1.4318951818242242e-06
Position 117: 1.3799609617342095e-06
Position 192: 1.3077174189709194e-06
Position 3097: 1.0411052291156137e-06
Position 683: 1.0203939578522064e-06
Position 585: 1.018579543150159e-06
Position 147: 8.844748878525764e-07
Position 265: 8.17233364729626e-07
Position 336: 5.949351713267353e-07
Position 1063: 5.36383697369704e-07
Position 267: 5.073938098731657e-07
Position 3610: 4.929404796233582e-07
Position 1732: 4.814586855562533e-07
Position 269: 3.968463410848246e-07
Position 1589: 3.924664405028163e-07
Position 488: 3.447030635508336e-07
Position 613: 3.2406959708034386e-07
Position 536: 2.693354778974354e-07
Position 897: 2.5565706921375333e-07
Position 320: 2.1966308638808254e-07
Position 1718: 1.6373423649771228e-07
Position 1057: 1.307186879921241e-07
Position 2980: 1.1607640198118854e-07
Position 667: 1.1522168114977139e-07
Position 587: 9.353748596417259e-08
Position 150: 8.372409544075696e-08
Position 3125: 8.094835767326656e-08
Position 315: 7.810880260284145e-08
Position 3073: 7.634318569883783e-08
Position 3122: 4.75774223669248e-08
Position 3008: 4.4411035212675634e-08
Position 3022: 4.3548080857613904e-08
Position 327: 3.920021818612362e-08
Position 199: 3.713906628132657e-08
Position 3993: 2.559423380208801e-08
Position 3586: 2.3174613257865238e-08
Position 127: 2.2971593235810804e-08
Position 620: 1.6077223379369838e-08
Position 278: 1.314996160572799e-08
Position 618: 1.1425843739492616e-08
Position 4333: 1.0326362555448081e-08
Position 197: 8.252374884814865e-09
Position 4808: 7.892311238774156e-09
Position 582: 7.511163912575611e-09
Position 629: 7.452107597833496e-09
Position 3793: 7.443803127938511e-09
Position 1839: 7.297962114061255e-09
Position 3781: 7.192443433452264e-09
Position 4771: 6.250805155945284e-09
Position 806: 4.550855958409652e-09
Position 156: 3.506098274693469e-09
Position 162: 2.455749493537247e-09
Position 325: 1.775617489792091e-09
Position 624: 1.16955229221587e-09
Position 154: 1.137973298230537e-09
Position 159: 1.0851559955907451e-10
Position 136: 7.143144306293706e-11
Position 4375: 6.9317576200945675e-12
