Gene = PARL
Position 51745: 0.036520252722091424
Position 26255: 0.03209533147059448
Position 3153: 0.03163893701338973
Position 51810: 0.03135001338991344
Position 12043: 0.0312768165006058
Position 42522: 0.030332359002565736
Position 43832: 0.028237764003538533
Position 26560: 0.02820582172187131
Position 5619: 0.026844855406579476
Position 5521: 0.02436887506438087
Position 44797: 0.022891723637202037
Position 42556: 0.02253849757080328
Position 9499: 0.022388421257394743
Position 6679: 0.022064128564431944
Position 49539: 0.02116756855981
Position 1079: 0.019713623604492664
Position 54735: 0.017594446554727118
Position 10770: 0.017278617301326092
Position 43969: 0.016615607690573322
Position 5644: 0.016585683157937514
Position 42496: 0.016246914102817728
Position 46215: 0.015328374111841767
Position 690: 0.01508345968325799
Position 42707: 0.014957727065261672
Position 926: 0.014734592036303583
Position 46095: 0.01447617889259228
Position 28280: 0.01422755605555469
Position 3176: 0.013764537200571239
Position 46245: 0.013448158111998508
Position 46053: 0.013378682962721175
Position 12062: 0.012301801028264113
Position 42949: 0.012099480459989273
Position 54808: 0.011940019758377314
Position 53170: 0.011822215926477905
Position 54393: 0.01175513631853438
Position 6463: 0.011710664572975564
Position 11038: 0.011476757852984994
Position 51017: 0.01113043521483019
Position 27666: 0.010984818570261195
Position 25176: 0.010850591721273653
Position 12082: 0.008847988737568516
Position 52004: 0.008229257574551736
Position 6850: 0.007774644015649638
Position 44591: 0.007753424182770211
Position 44911: 0.007741304879294021
Position 54423: 0.007653712853040038
Position 1710: 0.006957357497529759
Position 3104: 0.006442455343250827
Position 54500: 0.006115321266437375
Position 44706: 0.005978081212340789
Position 44839: 0.005481801628719479
Position 44534: 0.0052380797465762284
Position 4605: 0.004873076766963961
Position 28180: 0.004287993419051731
Position 42106: 0.00421941976227031
Position 368: 0.00411178997298428
Position 9519: 0.0034634240044367267
Position 51681: 0.003258973426069304
Position 6501: 0.0031448135590262287
Position 44596: 0.0031093537935341065
Position 5599: 0.003068125112343433
Position 341: 0.002682179258148
Position 6564: 0.0024463782013684323
Position 44430: 0.0023031824924725952
Position 54224: 0.002255674305250028
Position 171: 0.00217167266246771
Position 6257: 0.002170578292882177
Position 53079: 0.002169509252894598
Position 5459: 0.002090127685275133
Position 42928: 0.0020582533945305943
Position 564: 0.002051812272769625
Position 49284: 0.002043491178171386
Position 4239: 0.001987069322489387
Position 2730: 0.0019764186638609013
Position 54295: 0.0019091470034255304
Position 43111: 0.0018879151995052667
Position 5820: 0.0018800327898620636
Position 4608: 0.0018551873710143287
Position 27572: 0.0017934372602730268
Position 18141: 0.0017904635384268848
Position 44502: 0.0017173901013603577
Position 52394: 0.0016101879500816573
Position 9495: 0.0015554008228467412
Position 41757: 0.0015517584682608974
Position 5484: 0.0015504624738770594
Position 134: 0.0014783317627787744
Position 1111: 0.001450885891183576
Position 6689: 0.0014197467820788116
Position 10544: 0.0014190574609415105
Position 2180: 0.0014111435940133764
Position 6128: 0.0013302623137256215
Position 51257: 0.001223890943216082
Position 53518: 0.0011839584273864439
Position 54470: 0.0010975648874737786
Position 3134: 0.0010672721141988244
Position 6209: 0.0010208210026280023
Position 46010: 0.0009443417548984158
Position 54009: 0.0009372908503489589
Position 1042: 0.0008663892730005733
Position 6705: 0.0008171394058187999
Position 53253: 0.0008095424831052943
Position 45744: 0.0007763215593174504
Position 656: 0.0007444604085917806
Position 1844: 0.0007021369307233263
Position 44288: 0.000683478033219539
Position 53472: 0.0006592683801675201
Position 686: 0.0006555794417571064
Position 55466: 0.000653504960944451
Position 3233: 0.0006519998643154876
Position 6101: 0.0006478233472525214
Position 794: 0.0006469992118281811
Position 52177: 0.0005855146776676092
Position 51651: 0.0005704530197870506
Position 55355: 0.0005680011968642998
Position 44432: 0.0005337416041683851
Position 44515: 0.000496702966675661
Position 2873: 0.0004808639894202177
Position 52916: 0.00047537311077148066
Position 51695: 0.0004635774739968421
Position 52852: 0.0004612520498887217
Position 48201: 0.0004565225338787245
Position 44479: 0.000452630903302591
Position 52027: 0.00044457257409598436
Position 51692: 0.0004439135965514642
Position 598: 0.000422140752550236
Position 1091: 0.00042036377854176777
Position 51820: 0.0003761773299296891
Position 845: 0.00037206236151971
Position 51510: 0.0003502846252247583
Position 47555: 0.000345468248842954
Position 3202: 0.0003421346541406006
Position 4178: 0.00032435096769755273
Position 1777: 0.00032048768120923724
Position 4172: 0.00031120495293261816
Position 55292: 0.0003068084288710187
Position 54856: 0.00029803661693156546
Position 15433: 0.00028632074429308296
Position 54571: 0.0002783718588841015
Position 2013: 0.00027670922887013924
Position 988: 0.0002763662345917953
Position 52422: 0.00027019876649583423
Position 185: 0.00026903699433719066
Position 54397: 0.00025909631879960716
Position 10817: 0.000255998444698475
Position 52933: 0.00025523228377876626
Position 52116: 0.0002516650147892017
Position 54247: 0.00023918733596422817
Position 51261: 0.00023242693602353964
Position 54173: 0.00023043077140728343
Position 4730: 0.00022878779555041132
Position 49855: 0.0002258969322081731
Position 3155: 0.00022094659484840328
Position 662: 0.00021758677101907956
Position 413: 0.00021573542237401634
Position 2704: 0.00020980303467704002
Position 44801: 0.00020932137026893956
Position 960: 0.00020924269410549758
Position 2061: 0.00020649173336896552
Position 53115: 0.00020548776494855688
Position 53126: 0.00020212765226972347
Position 53665: 0.00019689310335198982
Position 4471: 0.000193139053439882
Position 5861: 0.00019257554086373808
Position 2899: 0.00019012929313849924
Position 2950: 0.00018850334310627085
Position 54043: 0.00018596640083119712
Position 52960: 0.00017742492075720112
Position 722: 0.00017674730581782603
Position 1371: 0.0001744382387229247
Position 44728: 0.0001671053143586657
Position 51714: 0.00016064326426204318
Position 11809: 0.00015801643065095871
Position 11361: 0.00015029673155176173
Position 46962: 0.00014990808983219531
Position 44401: 0.00014829916658128627
Position 2212: 0.00014563666504678456
Position 287: 0.00014511907762211797
Position 1507: 0.00013416562047053818
Position 46286: 0.00012960248579222956
Position 2136: 0.00012941683333074716
Position 1828: 0.0001227439072630897
Position 47581: 0.00011527043909672847
Position 105: 0.00010865616414841072
Position 44928: 0.00010532051364991466
Position 2104: 0.0001015962768628665
Position 585: 9.802701949340849e-05
Position 45785: 9.631746424033981e-05
Position 2875: 9.494590769830529e-05
Position 51595: 8.843475814315356e-05
Position 52763: 8.68959131179925e-05
Position 48277: 8.641217937187972e-05
Position 52375: 8.574335916331555e-05
Position 11619: 8.334155622091747e-05
Position 1679: 8.198928187202224e-05
Position 44889: 7.450596168412074e-05
Position 1805: 7.009536818451535e-05
Position 373: 6.641676552635912e-05
Position 52400: 6.547440640999358e-05
Position 45037: 5.840722994867203e-05
Position 54243: 5.507456261674603e-05
Position 52218: 5.180754927749316e-05
Position 3106: 5.08898811078976e-05
Position 53614: 4.8763546931629666e-05
Position 51348: 4.846744421577786e-05
Position 54099: 4.8140985931812927e-05
Position 51919: 4.697754629321696e-05
Position 44674: 4.5923453037915e-05
Position 11082: 4.360378768229537e-05
Position 53407: 4.084181380552488e-05
Position 493: 3.774607170975721e-05
Position 53356: 3.600756258948891e-05
Position 53324: 3.465198251291302e-05
Position 52013: 3.330429532080119e-05
Position 2267: 3.2810761972683435e-05
Position 44613: 3.2122059011512204e-05
Position 44593: 3.1681186948198455e-05
Position 4133: 3.1103357191406556e-05
Position 45222: 3.1091972461407005e-05
Position 44638: 3.0267480641081833e-05
Position 51614: 2.589056027154867e-05
Position 51287: 2.1758652856618735e-05
Position 9335: 1.7338639239277782e-05
Position 9569: 1.7253771828426745e-05
Position 52024: 1.5146767743538747e-05
Position 1980: 8.806426105364504e-06
Position 6867: 8.066661162912967e-06
Position 1810: 7.596323986002334e-06
Position 2117: 6.420281632883013e-06
Position 1556: 6.219781955270094e-06
Position 2219: 5.645004626933932e-06
Position 1848: 4.875139893724543e-06
Position 51532: 4.319825472195763e-06
Position 5729: 3.9439421330714e-06
Position 6231: 3.853074908240525e-06
Position 1153: 3.739424826222518e-06
Position 6430: 3.6003740196919918e-06
Position 51535: 3.4154490284199495e-06
Position 6076: 3.297330901976075e-06
Position 611: 3.1763118345929175e-06
Position 10609: 3.0283398957363065e-06
Position 45905: 2.3943467818665345e-06
Position 5337: 1.6158557909280353e-06
Position 51538: 5.686454332335766e-07
Position 2706: 7.748777430097947e-08
Position 746: 5.045410158031989e-08
Position 814: 3.692986602677248e-08
Position 52055: 3.01010841301821e-08
Position 1223: 1.5362129214265795e-08
Position 1714: 1.3889705488024722e-08
Position 1161: 1.3183485551765293e-08
Position 821: 9.522503272069385e-09
Position 44740: 8.285690154710064e-09
Position 771: 8.06283855077029e-09
Position 633: 7.011995182212665e-09
Position 507: 6.515697786330954e-09
Position 816: 4.0113487567925895e-09
Position 1528: 3.578622454637773e-09
Position 749: 2.3487130420146813e-09
Position 1524: 1.8368189720063814e-09
Position 818: 1.6602911765487729e-09
Position 696: 1.4565384763802625e-09
Position 1475: 1.4347833436487974e-09
Position 1550: 1.2937750031131638e-09
Position 1468: 1.1966482189356604e-09
Position 1054: 1.1216497269645203e-09
Position 384: 1.087263392121285e-09
Position 502: 1.056899375933186e-09
Position 88: 8.297109934695555e-10
Position 475: 7.698047596086874e-10
Position 437: 7.607365184367603e-10
Position 992: 6.567258837627757e-10
Position 258: 6.309887913443644e-10
Position 510: 6.189954842672926e-10
Position 84: 6.051492316400764e-10
Position 1007: 5.384062958528352e-10
Position 1024: 5.120995758815847e-10
Position 489: 3.037710484980461e-10
Position 665: 1.8424611992803562e-10
Position 622: 1.600273343802901e-10
Position 141: 8.844007546631016e-11
Position 615: 6.91895376083358e-11
Position 144: 5.4123163137175736e-11
Position 514: 4.1815023806836144e-11
Position 519: 4.16563080273636e-11
Position 192: 4.0815666627498554e-11
Position 427: 3.819359949014775e-11
