Gene = MEAF6
Position 1086: 0.0004995670556976636
Position 5283: 0.00042252940153614623
Position 1401: 0.0004003561342378417
Position 6371: 0.00038413362224875913
Position 1358: 0.00037861617279929714
Position 5313: 0.00036077746217734637
Position 2746: 0.0003273660682927824
Position 16941: 0.0003067002229273199
Position 2742: 0.000301668043342475
Position 919: 0.0002985394324495719
Position 4986: 0.0002927805049796614
Position 626: 0.00028274109427051705
Position 1562: 0.00026289357445437577
Position 447: 0.00023385612480597386
Position 4942: 0.00023204021432773585
Position 5150: 0.0002304662854287126
Position 2209: 0.00020072583118697384
Position 4599: 0.00019274228477994207
Position 2536: 0.00017284135968561272
Position 10162: 0.00016665380100234763
Position 1385: 0.0001572120607282937
Position 3813: 0.00014466651293921847
Position 4349: 0.00014285105102851664
Position 14307: 0.00014201094178594275
Position 553: 0.00014198814703926044
Position 950: 0.00013173042448243685
Position 4233: 0.00011646149838898925
Position 288: 0.0001141004402997372
Position 272: 0.00011120225607361969
Position 1118: 0.00010832988709167586
Position 6450: 0.00010497795669730719
Position 13325: 9.463733123824226e-05
Position 1835: 8.123880395163424e-05
Position 1108: 7.987843838108042e-05
Position 701: 7.63365319918202e-05
Position 14754: 7.324774502765459e-05
Position 3641: 6.150211409012076e-05
Position 532: 5.8915316686730294e-05
Position 5677: 5.8677424575001215e-05
Position 5319: 5.7471397487225005e-05
Position 581: 5.645734750472682e-05
Position 14247: 5.454485763881809e-05
Position 13985: 5.412760539636263e-05
Position 996: 5.0018187938165154e-05
Position 778: 4.381996364007765e-05
Position 1031: 4.1879356146234035e-05
Position 471: 3.979317600486223e-05
Position 1111: 3.7537097778859726e-05
Position 5294: 3.169044979500788e-05
Position 802: 1.6241036468998874e-05
Position 6230: 1.5511642788374073e-05
Position 5776: 1.5183683598366581e-05
Position 926: 1.4600893176291753e-05
Position 1132: 1.3404693142030296e-05
Position 2320: 1.1009118724385997e-05
Position 804: 1.0728079161603828e-05
Position 6837: 7.67983012966883e-06
Position 726: 7.010157881381475e-06
Position 898: 6.374921898729817e-06
Position 1578: 5.9433182155796204e-06
Position 2192: 5.365162727777143e-06
Position 5398: 5.2153704803123634e-06
Position 2181: 5.019186316384364e-06
Position 1538: 4.376462544543316e-06
Position 5190: 4.336564130988577e-06
Position 1441: 4.113512379600479e-06
Position 1347: 3.836791348812805e-06
Position 225: 3.4689699059442204e-06
Position 842: 2.998719699213066e-06
Position 5927: 2.4546605258852005e-06
Position 2278: 2.4325392117970902e-06
Position 126: 2.1374915029330036e-06
Position 489: 1.3235454565594388e-06
Position 5358: 1.1288259253483281e-06
Position 994: 8.147061186742982e-07
Position 190: 6.909500004632644e-07
Position 451: 6.716035646360758e-07
Position 1063: 5.908804775687149e-07
Position 2824: 5.031102613276408e-07
Position 2761: 4.5993605806658274e-07
Position 562: 3.938839865463882e-07
Position 597: 3.546358579637748e-07
Position 83: 3.0031373185059906e-07
Position 670: 2.6558862205956057e-07
Position 1372: 1.2849951099254142e-07
Position 2510: 4.918390604526089e-08
Position 1345: 1.1646583719143206e-08
Position 2588: 6.798383477639826e-09
Position 5515: 3.244293052495569e-09
Position 5490: 2.3652409987371933e-09
Position 600: 2.0211314543435747e-09
Position 487: 6.140323146133272e-10
Position 605: 3.715036260094171e-10
Position 360: 3.776926336356888e-12
Position 194: 2.563296843091051e-12
Position 513: 1.220306220286554e-12
Position 543: 9.30078819790778e-13
Position 505: 5.768602948220048e-13
Position 541: 4.630754514545516e-13
Position 570: 3.9522403750749205e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1224: 0.9497313416032668
Position 12766: 0.9242327893458678
Position 5220: 0.8348592193944203
Position 13745: 0.7308899973678329
Position 20655: 0.5808195547051327
Position 5439: 0.4458391692148445
Position 18844: 0.39957979311763087
Position 9541: 0.37551496639986653
Position 15217: 0.3014400655196369
Position 9544: 0.23327267950595806
Position 13472: 0.1701043333833317
Position 5417: 0.16178140326965887
Position 5092: 0.14390624247428008
Position 2581: 0.13736133741547862
Position 17820: 0.10370384511442751
Position 15165: 0.06129805771862407
Position 20948: 0.04454802693364965
Position 6656: 0.04225895283654281
Position 7148: 0.040329840137102946
Position 7200: 0.0396134077525672
Position 13182: 0.03952008709650135
Position 13821: 0.036683056405528644
Position 18158: 0.027290477364587375
Position 19107: 0.024538543520089252
Position 12910: 0.023330180245334543
Position 13712: 0.02193133994129593
Position 7163: 0.021908134407795793
Position 1106: 0.020507012623974443
Position 13576: 0.018667704413573637
Position 16861: 0.0173888970112281
Position 16674: 0.015917173204251275
Position 882: 0.014672115880240711
Position 4728: 0.014542341393148656
Position 14153: 0.013317314532781913
Position 17221: 0.012833579349331934
Position 15001: 0.012141007945294689
Position 13429: 0.012129215054306629
Position 5047: 0.01123672874174673
Position 12819: 0.01108413072471128
Position 21171: 0.010942666304765807
Position 4720: 0.01062767857840178
Position 6652: 0.010605495670414935
Position 19232: 0.010327542950209555
Position 14473: 0.009932540445621729
Position 20599: 0.007363907225246317
Position 2655: 0.006708738110203308
Position 11278: 0.00646058991454458
Position 14005: 0.006361838124599624
Position 2040: 0.0063049805760383125
Position 777: 0.006274764019809649
Position 13951: 0.006187795833625263
Position 13983: 0.005860003624415784
Position 13539: 0.005802957073665205
Position 3476: 0.005594925606341644
Position 13243: 0.005220948239120482
Position 13693: 0.004996553806166832
Position 16641: 0.004798423434003789
Position 13187: 0.004664993906760464
Position 10496: 0.004658996685258368
Position 5232: 0.004629698541290336
Position 2066: 0.004395389531470287
Position 2499: 0.00399178860875574
Position 1191: 0.0035796105128194696
Position 7470: 0.0033998169434070664
Position 13489: 0.0033964484831972663
Position 12557: 0.003348334662489407
Position 6616: 0.0032722893698369756
Position 9431: 0.002852804119872896
Position 7769: 0.0027991880233213112
Position 7343: 0.002780513963430111
Position 7661: 0.0027358061552338283
Position 14056: 0.002653875650628803
Position 7234: 0.002534267349265709
Position 2898: 0.002509244030181657
Position 7449: 0.0024198786699623923
Position 3777: 0.0022686021594264505
Position 277: 0.002257254157308736
Position 4639: 0.0019397987666519218
Position 12805: 0.0018197943086204682
Position 5099: 0.001800239983745599
Position 15588: 0.0017409284705516117
Position 5167: 0.0016844886121975522
Position 7610: 0.0016438577133016381
Position 15093: 0.001626976362141074
Position 14495: 0.0015776186261589147
Position 2629: 0.0014629740292296794
Position 17296: 0.0014577965354093294
Position 1271: 0.0014442265410373593
Position 6746: 0.0013728885445139847
Position 5443: 0.001369674524810946
Position 13724: 0.0013324166325087547
Position 7734: 0.0013243049967057246
Position 17850: 0.001269535894209905
Position 18345: 0.0012112999860875138
Position 1686: 0.0011170623515909073
Position 15620: 0.0011155491007778006
Position 1737: 0.0010828931419767118
Position 11532: 0.0010704659108861792
Position 3003: 0.0010171576412940958
Position 18291: 0.0009893076378227638
Position 4554: 0.0009530144168461936
Position 15780: 0.0009234851755166659
Position 14119: 0.0008784067818138342
Position 12692: 0.0008535226840592285
Position 5113: 0.00081526924504275
Position 14021: 0.0007907759771537571
Position 14477: 0.0007478280480454337
Position 5397: 0.0007224703498318407
Position 11306: 0.0007223810729862206
Position 16810: 0.0007010350238595084
Position 622: 0.0006968273537285987
Position 10663: 0.0006923874706776505
Position 7703: 0.000676668397954821
Position 17258: 0.0006599852490974108
Position 14097: 0.0006302460489962184
Position 4115: 0.0005981323740262612
Position 3135: 0.0005760826828118904
Position 11452: 0.0005750919366223254
Position 8114: 0.000558205063685949
Position 1251: 0.0005548779892003121
Position 2602: 0.0005529235873213815
Position 19435: 0.0005513570990668857
Position 2943: 0.0005278133577073175
Position 1740: 0.0005015590569153455
Position 7445: 0.00048769353003812714
Position 3607: 0.0004872718870298246
Position 13778: 0.0004755331382544796
Position 6510: 0.00047166078115660397
Position 5385: 0.0004572122217592694
Position 1028: 0.00045358857475428154
Position 1266: 0.000448942098849147
Position 16501: 0.00043915018516422973
Position 18433: 0.00043034306838919667
Position 15479: 0.0004290213322598473
Position 241: 0.0004225474809208458
Position 10236: 0.0004118529842703895
Position 12711: 0.0004093807154952518
Position 16066: 0.0004072251380840537
Position 2109: 0.00040352596621864726
Position 6596: 0.00038978196109747533
Position 3909: 0.0003639480871754716
Position 9449: 0.0003476488824120668
Position 19939: 0.0003344120963275958
Position 4896: 0.00033423462410471174
Position 2554: 0.0003313376269146423
Position 5515: 0.0003302212111791528
Position 10210: 0.0003252556398739315
Position 1648: 0.0003189887306697754
Position 7128: 0.0003102407247120318
Position 13283: 0.0002855760641992676
Position 6185: 0.00028401519857337084
Position 4427: 0.00027842836736874117
Position 13770: 0.00026580092289639674
Position 14299: 0.0002530710385987405
Position 787: 0.00025290213494632023
Position 12660: 0.00024861328932102565
Position 14221: 0.00024600686260108356
Position 7811: 0.00024279914341178804
Position 1483: 0.0002416155761777206
Position 13747: 0.00024142475992041933
Position 14867: 0.00024076988345090884
Position 186: 0.00024056854961866455
Position 3958: 0.00023422427478673603
Position 17582: 0.00023264595501715603
Position 2789: 0.0002322696584981531
Position 2426: 0.0002190663717943646
Position 17385: 0.0002025410457522563
Position 13824: 0.00019942353078300214
Position 7210: 0.00019873345666311014
Position 765: 0.00019209601126366266
Position 6629: 0.00019040658210525794
Position 7015: 0.0001860375535788623
Position 6164: 0.00018286210005842395
Position 2043: 0.00017208793344890397
Position 9993: 0.00017122983080499683
Position 2070: 0.0001691927575735108
Position 591: 0.00015879442763019463
Position 2092: 0.00015463638712347625
Position 1168: 0.0001470170613542925
Position 1683: 0.00014417942848776976
Position 1627: 0.00014062578484862448
Position 2261: 0.00013924036069198545
Position 1047: 0.00013277102396083178
Position 9613: 0.0001272752065277298
Position 14779: 0.000123546524547799
Position 4416: 0.00012105701025843984
Position 14957: 0.00011317824313050129
Position 17825: 0.00011235955405761036
Position 7086: 0.0001096692901492534
Position 5179: 0.00010485405668544956
Position 15825: 0.00010304073578448468
Position 2095: 0.00010140534638140598
Position 14038: 9.648528330694424e-05
Position 4604: 9.531455930801493e-05
Position 1396: 9.351489963551752e-05
Position 17338: 9.11322652294203e-05
Position 2243: 9.033625662841383e-05
Position 3989: 8.975479955264615e-05
Position 6941: 8.838357428490331e-05
Position 2434: 8.752307108523375e-05
Position 1594: 8.465824835760262e-05
Position 13049: 8.043802090395216e-05
Position 16905: 8.0362907306854e-05
Position 13317: 8.012598039517007e-05
Position 13038: 7.630723592678027e-05
Position 1898: 7.140696564761589e-05
Position 1412: 6.823556665526562e-05
Position 14440: 6.555507341511293e-05
Position 1878: 6.545984731556158e-05
Position 3956: 6.375892269773939e-05
Position 4827: 6.353566457274127e-05
Position 16433: 6.289560852023945e-05
Position 595: 6.134936357074362e-05
Position 15431: 5.891741892109777e-05
Position 1698: 5.8206815035567e-05
Position 14843: 5.7752539312416976e-05
Position 1009: 5.7425045262250985e-05
Position 16406: 5.549121298025299e-05
Position 4244: 5.513076000383366e-05
Position 5458: 5.402947482428665e-05
Position 1872: 5.143871147409715e-05
Position 1984: 5.0146144260894894e-05
Position 1151: 4.8648283305746984e-05
Position 1508: 4.254528625298902e-05
Position 6532: 4.142845872073443e-05
Position 5617: 3.993062588706334e-05
Position 1972: 3.9035231536147705e-05
Position 1791: 3.7965687292949515e-05
Position 2766: 3.767209947427018e-05
Position 5247: 3.723633546087885e-05
Position 3866: 3.581781146361963e-05
Position 3102: 3.477640070684003e-05
Position 625: 3.477377243841912e-05
Position 4504: 3.436041455954293e-05
Position 3755: 3.341045132624038e-05
Position 15018: 2.98464117296524e-05
Position 2668: 2.928457577589172e-05
Position 14631: 2.9153891156233578e-05
Position 748: 2.837767387252262e-05
Position 6190: 2.8176139445443866e-05
Position 14634: 2.4805156500356935e-05
Position 565: 2.461689472049921e-05
Position 5257: 2.415437796198017e-05
Position 665: 2.3460261937802888e-05
Position 3723: 2.299255565519556e-05
Position 4087: 2.2086429687054768e-05
Position 4078: 2.1193227742305695e-05
Position 822: 2.0573517425006586e-05
Position 970: 1.909610073870372e-05
Position 930: 1.8918960091133776e-05
Position 3794: 1.87001954532502e-05
Position 1874: 1.7586150406497025e-05
Position 2949: 1.5816276163343833e-05
Position 3349: 1.5330658523285595e-05
Position 2705: 1.471305877492429e-05
Position 2709: 1.3911540800647163e-05
Position 1742: 1.383122453925584e-05
Position 2802: 1.3632633254295704e-05
Position 5671: 1.3142217790237647e-05
Position 15183: 1.2096588422006288e-05
Position 676: 1.1941631824205019e-05
Position 797: 1.1812563355686529e-05
Position 1429: 1.0161188300142915e-05
Position 1433: 9.675942137329618e-06
Position 5632: 9.463868347717625e-06
Position 1290: 8.567513874588689e-06
Position 527: 7.684731606783401e-06
Position 709: 7.4801644109547106e-06
Position 4940: 7.161339796444007e-06
Position 5024: 6.631983696083319e-06
Position 855: 6.523950333672063e-06
Position 301: 6.488638629130457e-06
Position 6662: 5.677982360651336e-06
Position 6079: 5.609596644774995e-06
Position 5306: 5.4665621153108e-06
Position 580: 5.063174856884201e-06
Position 5527: 4.30083777508478e-06
Position 685: 3.998790916897643e-06
Position 14160: 3.34572509454319e-06
Position 1818: 3.3116634570392374e-06
Position 13888: 3.2932032805822125e-06
Position 6229: 3.242881349668454e-06
Position 5303: 3.018910448047988e-06
Position 1053: 2.376156616509073e-06
Position 6772: 2.24115023376681e-06
Position 172: 2.1725001848531847e-06
Position 1532: 2.0897819423110824e-06
Position 5447: 1.987556233389097e-06
Position 6347: 1.7886455551607902e-06
Position 3013: 1.7458481992940849e-06
Position 632: 1.5886325740834632e-06
Position 6749: 1.4977217513926158e-06
Position 2119: 1.439301192764141e-06
Position 505: 1.3264601952927535e-06
Position 393: 1.2242548038649531e-06
Position 2133: 1.1757717264627404e-06
Position 1832: 1.0581475906131141e-06
Position 919: 1.040252776177127e-06
Position 1245: 1.0212730942369726e-06
Position 1116: 9.173095628469783e-07
Position 1282: 9.024048077871715e-07
Position 6604: 7.476840078256317e-07
Position 351: 6.934505154878696e-07
Position 6965: 5.888268331283658e-07
Position 644: 5.663802898942664e-07
Position 1934: 5.115312685449463e-07
Position 1955: 4.93860522299677e-07
Position 1578: 4.773105957606695e-07
Position 401: 4.002688232796996e-07
Position 1175: 3.822256252768806e-07
Position 1996: 3.752013459528763e-07
Position 1380: 3.509037929963881e-07
Position 1555: 3.219062682956819e-07
Position 2510: 3.1088857721971693e-07
Position 5970: 2.3820561378238902e-07
Position 312: 2.1888175425829097e-07
Position 2189: 2.14578229803009e-07
Position 1436: 1.3170695816843468e-07
Position 333: 1.3039700922788964e-07
Position 339: 1.301244093884387e-07
Position 2445: 1.2552025063485814e-07
Position 391: 9.317460418006497e-08
Position 2824: 7.150381699471294e-08
Position 3187: 4.4346778615936825e-08
Position 2376: 4.2456848047814446e-08
Position 1063: 3.603897908475455e-08
Position 3308: 3.459081715250622e-08
Position 904: 1.5618797650013948e-08
Position 2746: 1.2450088069472913e-08
Position 838: 1.0033476382962977e-08
Position 842: 6.671542330061676e-09
Position 467: 5.158837239479376e-09
Position 562: 5.151315333973986e-09
Position 12574: 3.787330612728647e-09
Position 539: 3.6231176050556405e-09
Position 5466: 3.3895963391352267e-09
Position 447: 2.9876369339349052e-09
Position 1634: 2.9633632669752696e-09
Position 482: 2.7384446662164306e-09
Position 658: 2.3303150416945673e-09
Position 345: 2.242615329042203e-09
Position 308: 2.211266894983669e-09
Position 310: 1.841104034036677e-09
Position 479: 7.464913257532236e-10
Position 369: 7.242545748212734e-10
Position 487: 5.673211998784122e-10
Position 365: 3.4283911074064955e-10
Position 411: 3.3382982787791207e-10
Position 1126: 2.3326181784213923e-10
Position 354: 1.0513210249606179e-10
Position 319: 4.994340021370833e-11
Position 164: 1.1816800019262752e-11
Position 438: 1.1181409746008526e-11
Position 405: 7.50180557898365e-12
Position 327: 3.491484103587976e-12
Position 417: 2.5766942141319296e-12
Position 421: 5.594831855764258e-14
Position 495: 3.962342243757956e-15
