Gene = DNTTIP2
Position 10360: 5.31139564137976e-05
Position 525: 5.307171456861399e-05
Position 6369: 5.241960077215391e-05
Position 11844: 5.002777311906893e-05
Position 7224: 4.793012628420457e-05
Position 12817: 4.582562110233371e-05
Position 2120: 4.481131623047822e-05
Position 3582: 4.402888729035116e-05
Position 11004: 4.26954299132038e-05
Position 9818: 4.1616282893730545e-05
Position 9273: 4.094220511501106e-05
Position 9998: 3.693075206228965e-05
Position 11470: 3.4572528067500006e-05
Position 3209: 3.377340068295261e-05
Position 3676: 3.359995977166396e-05
Position 1066: 3.112091273151217e-05
Position 8014: 3.051929456974656e-05
Position 11176: 3.0295829286345534e-05
Position 9305: 2.936134796690394e-05
Position 346: 2.8940178331933754e-05
Position 8191: 2.6267842967452695e-05
Position 10852: 2.4095374375048275e-05
Position 3941: 2.262022752770207e-05
Position 436: 2.2393120663635825e-05
Position 10483: 2.202935771783453e-05
Position 11817: 2.1930770011981926e-05
Position 10028: 2.174606357491039e-05
Position 9835: 2.0691514562489933e-05
Position 395: 2.048324481341443e-05
Position 10494: 1.887492950550895e-05
Position 10516: 1.8462573952839127e-05
Position 10244: 1.5753239298762083e-05
Position 684: 1.1964110557383075e-05
Position 3019: 1.1662326898835336e-05
Position 867: 1.1148115844414345e-05
Position 1159: 9.544586201477849e-06
Position 10006: 8.667224349683037e-06
Position 9241: 8.562059006342952e-06
Position 10088: 8.233312056242074e-06
Position 9979: 7.492587716486464e-06
Position 212: 6.3242532830235575e-06
Position 9925: 6.32403247413093e-06
Position 9697: 6.284230606730087e-06
Position 10641: 5.2372210548738e-06
Position 281: 5.1063107453966825e-06
Position 3091: 4.611918974769686e-06
Position 10127: 3.41621005099857e-06
Position 7410: 3.3599824506927625e-06
Position 2175: 3.207810670413092e-06
Position 351: 3.112222090038198e-06
Position 2252: 2.887922682208519e-06
Position 711: 2.8787173028137907e-06
Position 7603: 2.405409615616048e-06
Position 1015: 1.6914628711720806e-06
Position 9493: 1.4692735872065349e-06
Position 1421: 1.4371407574386772e-06
Position 9523: 1.2700147035868113e-06
Position 6238: 1.233981603706524e-06
Position 169: 9.315686969684836e-07
Position 1368: 8.705662469501377e-07
Position 4839: 8.304677254278749e-07
Position 235: 7.274978269390351e-07
Position 233: 7.166550479977035e-07
Position 1873: 6.886153809627053e-07
Position 1812: 5.839922550083273e-07
Position 10052: 5.413815982295357e-07
Position 5787: 5.326049742109661e-07
Position 342: 4.47362892588895e-07
Position 6705: 4.46136521415118e-07
Position 6142: 3.352678784131677e-07
Position 6403: 2.8040323715787814e-07
Position 630: 2.750183829302565e-07
Position 218: 2.424447539544269e-07
Position 752: 1.788294253803008e-07
Position 8060: 8.622884433639409e-08
Position 9841: 6.22052829757955e-08
Position 8711: 6.138430565075085e-08
Position 663: 5.6340118743570816e-08
Position 200: 3.637259963876009e-08
Position 855: 2.832307287132875e-08
Position 344: 1.5946097594408405e-08
Position 8749: 7.725600623609342e-09
Position 1639: 4.9980366040885085e-09
Position 171: 4.615799255728209e-09
Position 830: 3.682931477664001e-09
Position 129: 1.8160040515011657e-09
Position 9559: 1.8019535561660103e-09
Position 941: 1.775958502794343e-09
Position 836: 1.523763177575627e-09
Position 181: 1.4451204685584408e-10
Position 243: 1.3770016607718454e-10
Position 116: 7.65541391692647e-11
Position 185: 4.9181247294237825e-11
Position 142: 2.7829727713917757e-11
Position 133: 1.858877078065747e-11
Position 713: 1.6300861429467535e-11
Position 92: 2.872542090145615e-12
Position 100: 6.917879280366283e-14
