Gene = PLGRKT
Position 864: 0.00032852769042876744
Position 912: 0.00032751764297472277
Position 396: 0.0002785750960840178
Position 661: 0.00024314595692604898
Position 731: 0.00022161306780614143
Position 8181: 0.00020834765665568025
Position 577: 0.0001609199365809475
Position 7844: 0.00015569373980569223
Position 8380: 0.00015394839240167536
Position 7786: 0.00013869212695952278
Position 1277: 0.00011785397446623067
Position 1547: 0.00010731141275892735
Position 94: 9.805559906225356e-05
Position 1581: 8.963970566813833e-05
Position 8073: 8.456552953760402e-05
Position 1502: 7.083640735954521e-05
Position 1017: 6.287859580029346e-05
Position 583: 6.148400795718978e-05
Position 68: 5.8290954028462966e-05
Position 921: 4.805703967913717e-05
Position 2135: 3.399603608901535e-05
Position 879: 2.775899511212056e-05
Position 2717: 2.501346039317207e-05
Position 1468: 2.304771387876231e-05
Position 54: 1.8827351730785303e-05
Position 2460: 1.5958217710882917e-05
Position 482: 1.5130690714413481e-05
Position 1145: 1.444966158996216e-05
Position 60: 1.3599371649553648e-05
Position 451: 1.2949631392498073e-05
Position 2345: 1.2581382345183387e-05
Position 145: 1.1898772774933468e-05
Position 2435: 1.1425886086891882e-05
Position 1678: 1.0912323718754963e-05
Position 2633: 1.0095771229656358e-05
Position 555: 8.884755816345223e-06
Position 1709: 7.766240113986723e-06
Position 2866: 7.759263209547783e-06
Position 282: 7.101234121085119e-06
Position 422: 7.098798084762565e-06
Position 2199: 6.740250512678183e-06
Position 1876: 6.493470130023162e-06
Position 12: 5.225057056407714e-06
Position 885: 4.787481864140705e-06
Position 311: 2.1517534328577342e-07
Position 346: 1.9039448077313594e-07
Position 1752: 1.2473803153891192e-07
Position 522: 5.0305267626899495e-08
Position 424: 2.711721722798896e-08
Position 292: 3.9541116359599634e-09
Position 537: 4.35992557708007e-12
Position 276: 2.950877481212056e-12
Position 261: 9.335759544406505e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.9977183419547545
Position 1183: 0.8511338474981724
Position 14253: 0.5911828878092531
Position 18958: 0.2635770375584394
Position 1382: 0.22495788204037287
Position 24392: 0.21444466026757936
Position 5481: 0.1398204671006678
Position 10807: 0.11019576066984428
Position 25323: 0.09083890518883503
Position 20318: 0.0853032219924928
Position 11118: 0.08461270062331196
Position 21969: 0.08131847800206836
Position 10930: 0.07988163185143726
Position 2953: 0.06959628758758465
Position 19102: 0.06709336431119838
Position 5577: 0.06353072834667263
Position 1782: 0.05734248694142953
Position 19222: 0.05088685815848382
Position 15624: 0.03473812721164788
Position 1667: 0.03470214089832951
Position 1200: 0.03340427653862577
Position 5114: 0.03326277473095196
Position 9756: 0.03165064461295605
Position 7079: 0.026136397155833564
Position 4452: 0.024104720493699806
Position 1352: 0.023398666129661093
Position 17643: 0.022109336269676733
Position 10492: 0.02199147644546495
Position 10911: 0.01993138873821088
Position 434: 0.015973167053666658
Position 5446: 0.01593233276074405
Position 6511: 0.015529272934249995
Position 1408: 0.013565344083322283
Position 5511: 0.011275410001066197
Position 4412: 0.011266328782834687
Position 9315: 0.00965061048087887
Position 1978: 0.009021240537417345
Position 14848: 0.008896869161077988
Position 1610: 0.00858529008749007
Position 6898: 0.008508834550622074
Position 713: 0.00846014729651119
Position 10086: 0.007983176183206856
Position 11533: 0.007881901539354797
Position 2019: 0.007866145424015376
Position 9772: 0.006659404585237286
Position 1071: 0.0066487660292166234
Position 1498: 0.006411782273273008
Position 7487: 0.006245345219306932
Position 1890: 0.005874229504477846
Position 12968: 0.005853835825812137
Position 1689: 0.005770923261987101
Position 5584: 0.005235876152867292
Position 1269: 0.005092735188737416
Position 6197: 0.005080669353749028
Position 1501: 0.004857905185475934
Position 12235: 0.004811101613267633
Position 19021: 0.00471362636481863
Position 14464: 0.004442960780430703
Position 2675: 0.0035738941420003878
Position 1929: 0.0034729726924972214
Position 10935: 0.0034702384423562225
Position 10427: 0.0034487838270439203
Position 11096: 0.0033935314589205413
Position 4489: 0.0033857136274232794
Position 6254: 0.0033113557861333587
Position 15878: 0.0032552047881794386
Position 11022: 0.00319358433560786
Position 1204: 0.0029875267951528926
Position 7003: 0.002954537990860759
Position 11373: 0.00295032084434869
Position 8167: 0.0028963006462818966
Position 10883: 0.0027688576528971925
Position 1671: 0.0027419220100649735
Position 1913: 0.002719875894378892
Position 5260: 0.0026630923922587525
Position 6944: 0.002608007713753566
Position 7725: 0.0023890374743839554
Position 9664: 0.002377582471841872
Position 1535: 0.0023774254540913846
Position 9869: 0.0021148157319693848
Position 13559: 0.0019390286144308955
Position 1756: 0.0018615867355835768
Position 1143: 0.0018557554699507601
Position 8490: 0.001809530528220118
Position 783: 0.0017414190849779794
Position 11815: 0.0015971538712446492
Position 12540: 0.0014257235633985885
Position 178: 0.0013499878249707655
Position 5064: 0.0012188001488247597
Position 8248: 0.0011202751748990184
Position 1843: 0.001104881835545935
Position 2004: 0.0010628970134654017
Position 6166: 0.0010609174321272972
Position 6704: 0.0009619809135901755
Position 7086: 0.0009442645448693232
Position 984: 0.0009289300000411876
Position 7946: 0.0009062306452490708
Position 314: 0.000901352709909272
Position 10001: 0.0008817217366991743
Position 4299: 0.0008678141590245526
Position 2913: 0.0008675189689858237
Position 1443: 0.000852819212962274
Position 7287: 0.0008051505380155634
Position 1868: 0.0007533792458900598
Position 11405: 0.0007464133531827742
Position 1713: 0.0006918244493749327
Position 1334: 0.0006908640559343878
Position 8536: 0.0006862001547254665
Position 1945: 0.0006750110546625364
Position 2589: 0.0006709179391659501
Position 3159: 0.0006570504443642545
Position 5776: 0.000623392984651189
Position 1726: 0.000607607150516092
Position 1833: 0.0005918036717680407
Position 182: 0.0005660622956154533
Position 1094: 0.0005282739111062986
Position 6904: 0.000513730960689071
Position 7033: 0.0005116974179365067
Position 3275: 0.0005001426447582535
Position 790: 0.000500099973793321
Position 2093: 0.0004979616317949444
Position 246: 0.0004792245899468045
Position 8861: 0.00047680773951934397
Position 2052: 0.0004723835444042368
Position 11317: 0.00047098914567531664
Position 1025: 0.00046075364858204327
Position 1338: 0.00045956693526621816
Position 11743: 0.00045827040533596823
Position 1538: 0.00043659955033871587
Position 7244: 0.0004346735608778752
Position 3385: 0.0004310956247122321
Position 2769: 0.0004307979746825605
Position 9710: 0.00042079986202953073
Position 8910: 0.00040458332623966975
Position 3806: 0.0003810207147726664
Position 9953: 0.0003593150833814036
Position 693: 0.00035863222484592384
Position 635: 0.0003500030809252711
Position 8224: 0.00033556800345085127
Position 3236: 0.00033203895000734476
Position 8374: 0.00032633393255149224
Position 9721: 0.0003258095733655978
Position 6537: 0.00030922796029314646
Position 8429: 0.00029341497898675747
Position 650: 0.0002860003991151754
Position 3883: 0.0002837944871061058
Position 7423: 0.0002819342769763906
Position 8070: 0.0002766386572260864
Position 549: 0.0002730548458150705
Position 6445: 0.0002571842427046058
Position 7655: 0.0002497983983781885
Position 6293: 0.00023990707076210606
Position 8496: 0.00021634488278312596
Position 9689: 0.00019787166134546815
Position 6626: 0.0001851135429757004
Position 270: 0.00018242050635545253
Position 1691: 0.00017893358307155283
Position 8459: 0.0001723439785479557
Position 601: 0.00016473956060248548
Position 741: 0.0001577488299205009
Position 6049: 0.0001553744902561527
Position 1898: 0.00013834865318797896
Position 888: 0.0001367921164459473
Position 7132: 0.00012586439513290865
Position 8814: 0.00011830110293168918
Position 6428: 0.00011730949524600841
Position 6349: 0.00011504737119256629
Position 8620: 0.00011154326778106601
Position 9389: 0.00010947841296918539
Position 731: 0.0001052091283915578
Position 409: 0.00010132325007025847
Position 6604: 9.643081444043905e-05
Position 9420: 9.595136715491075e-05
Position 6513: 9.08455517766086e-05
Position 8833: 8.96009935045821e-05
Position 396: 8.793754369581586e-05
Position 8414: 8.583686285519112e-05
Position 755: 8.267674505193304e-05
Position 7492: 7.719478238472857e-05
Position 7981: 7.451978321129233e-05
Position 325: 7.143041442167092e-05
Position 8533: 6.812694363285364e-05
Position 365: 6.707405248764711e-05
Position 793: 6.436954598181067e-05
Position 8434: 6.010431383485324e-05
Position 1250: 5.887364667761336e-05
Position 4762: 5.854159827583543e-05
Position 8251: 5.663423927143697e-05
Position 7730: 5.6325679593013876e-05
Position 7677: 5.273975832639377e-05
Position 919: 5.136135186774097e-05
Position 1027: 4.790581198479598e-05
Position 358: 4.685901276715609e-05
Position 2558: 4.663588577656711e-05
Position 6835: 4.376011553276861e-05
Position 7613: 4.3567578721666134e-05
Position 448: 4.2820710197434194e-05
Position 1021: 4.1208519616503595e-05
Position 476: 4.0731866297797e-05
Position 6874: 4.0608596770467666e-05
Position 7461: 3.840831544946714e-05
Position 6714: 3.819399686214368e-05
Position 1158: 3.457631779206637e-05
Position 6111: 3.35340361417112e-05
Position 2256: 3.334333916709802e-05
Position 4802: 3.217732494903073e-05
Position 577: 3.2006336917011466e-05
Position 2679: 3.176890450771776e-05
Position 6868: 3.019199737823389e-05
Position 832: 2.825630848292942e-05
Position 4186: 2.103838566241563e-05
Position 864: 2.012697852524262e-05
Position 537: 1.9473291233477572e-05
Position 937: 1.9341920506326406e-05
Position 529: 1.7201887135120817e-05
Position 7300: 1.684881747131186e-05
Position 885: 1.5580974017046207e-05
Position 2730: 1.5430715054759622e-05
Position 1411: 1.5069162178667483e-05
Position 1387: 1.4889839092234726e-05
Position 3923: 1.4407337650564253e-05
Position 206: 1.3662037633048911e-05
Position 1515: 1.3020739858952157e-05
Position 6371: 1.2070562984030096e-05
Position 4682: 1.1974521156614841e-05
Position 4878: 1.0527503985507669e-05
Position 675: 9.518858146947328e-06
Position 6351: 7.748352982670687e-06
Position 6580: 7.572735671120992e-06
Position 671: 7.44294499937797e-06
Position 2329: 7.078117387531463e-06
Position 3960: 6.877709305477222e-06
Position 4073: 6.813168124730271e-06
Position 3462: 6.437027893665821e-06
Position 3726: 6.398816857849399e-06
Position 417: 6.2040228567741374e-06
Position 817: 5.9948538353484045e-06
Position 953: 5.820343894994141e-06
Position 6353: 5.1693255503414495e-06
Position 3649: 4.062457677714078e-06
Position 1572: 4.039006731197894e-06
Position 2959: 3.9441423253616545e-06
Position 2072: 3.5293235116628436e-06
Position 858: 3.4001689840072474e-06
Position 3686: 3.042908570060315e-06
Position 581: 2.992612262258704e-06
Position 802: 2.8948055665423394e-06
Position 1800: 2.7440835574066034e-06
Position 6315: 2.6908546534123717e-06
Position 110: 2.6115285317364098e-06
Position 340: 2.579540888914705e-06
Position 813: 2.570050987611518e-06
Position 2365: 2.429152526856602e-06
Position 1619: 2.3499983355373847e-06
Position 1030: 2.2847898234698214e-06
Position 925: 2.0424695326260077e-06
Position 763: 1.980502988146243e-06
Position 771: 1.9099232170443057e-06
Position 1034: 1.8223723866193432e-06
Position 1428: 1.7443676415150481e-06
Position 2373: 1.3961499486217018e-06
Position 1288: 1.2362645322200384e-06
Position 7208: 9.582747834353062e-07
Position 1639: 9.467175855160219e-07
Position 819: 7.51592310249882e-07
Position 149: 6.948881996761507e-07
Position 1557: 5.914025072525693e-07
Position 346: 5.730553675783948e-07
Position 1105: 5.563327844337375e-07
Position 145: 3.1333835472195973e-07
Position 1282: 2.8235161896113795e-07
Position 1277: 2.595755361778502e-07
Position 957: 2.308213381808764e-07
Position 968: 2.2927066547971189e-07
Position 1421: 1.9722197552042218e-07
Position 1366: 1.7115635747744386e-07
Position 1616: 6.957582784048867e-09
Position 413: 2.022171000383012e-09
Position 327: 1.525411041888454e-10
Position 272: 1.2116743213032535e-10
Position 125: 3.600245351995842e-11
Position 80: 4.932379060787711e-12
Position 131: 4.353720177179441e-12
Position 332: 1.945799302088938e-12
Position 90: 8.715937972175146e-14
Position 122: 4.8706756974256697e-14
Position 94: 1.54494036891725e-14
