Gene = GIN1
Position 23058: 0.005110234088806786
Position 14057: 0.004853984151642888
Position 313: 0.0042887348420517675
Position 26966: 0.004156001612410392
Position 27467: 0.003921024732554651
Position 975: 0.0034240401089972103
Position 13817: 0.003050837189238633
Position 549: 0.003041200243376283
Position 22749: 0.002950357424523735
Position 1713: 0.00274151321759511
Position 135: 0.0027263871555618354
Position 32233: 0.0024673898885380335
Position 2270: 0.0023783797055372397
Position 611: 0.0023356226143257633
Position 14169: 0.002190450674008267
Position 3209: 0.002170695052928637
Position 20694: 0.0016714499473705513
Position 13855: 0.00148829079287509
Position 24627: 0.0014288444241776484
Position 7133: 0.0013271961066832962
Position 808: 0.0012449005238610025
Position 16451: 0.0011835376297892166
Position 13289: 0.0011635693254355077
Position 4125: 0.0010860004693032403
Position 23478: 0.0009782706583974917
Position 16203: 0.0009765935807763252
Position 14045: 0.0009449922604772459
Position 7512: 0.0008169041135459384
Position 1717: 0.0008022142732773004
Position 1936: 0.0005412047533567265
Position 104: 0.000482733145065759
Position 26913: 0.00037408465473483027
Position 3133: 0.00037246845957459733
Position 11953: 0.0003662547218292333
Position 3664: 0.0003432438976679692
Position 967: 0.0003293278064430864
Position 786: 0.00032381582290178364
Position 13775: 0.00031728156896662554
Position 16383: 0.000311614327006933
Position 4964: 0.000286661088682552
Position 8182: 0.0002710421824383393
Position 15950: 0.00025690794227524255
Position 1378: 0.0002480662297105651
Position 326: 0.00018902759696147676
Position 24813: 0.0001782866662825392
Position 15729: 0.0001648070769403486
Position 142: 0.0001424550994069804
Position 8353: 0.0001349763064961479
Position 869: 0.00013113790411209262
Position 11: 0.00011623116664796908
Position 16677: 0.00010244062427937983
Position 554: 0.00010110735319699092
Position 8447: 9.892697502309047e-05
Position 2452: 9.216589897706954e-05
Position 3098: 9.187999367433135e-05
Position 17073: 8.395804272460814e-05
Position 24744: 8.231177825867928e-05
Position 22862: 7.397682196368503e-05
Position 15633: 7.221027930426217e-05
Position 15725: 7.043201587588235e-05
Position 3025: 7.002289069582332e-05
Position 16110: 6.197029454457516e-05
Position 3070: 5.9042536450565415e-05
Position 2238: 5.8022848490019084e-05
Position 153: 5.5299461080052685e-05
Position 3465: 4.969982753265197e-05
Position 347: 4.73701549841504e-05
Position 2403: 4.0875437573881626e-05
Position 296: 4.029335474803017e-05
Position 615: 3.948415777065422e-05
Position 8513: 3.873217323124677e-05
Position 1139: 3.8101210668334936e-05
Position 95: 3.7791549647553984e-05
Position 16596: 3.748419180566246e-05
Position 1184: 3.628950828321575e-05
Position 1290: 3.084351557231158e-05
Position 575: 2.664165981275892e-05
Position 16047: 2.631972488419992e-05
Position 770: 2.5476428657601664e-05
Position 1193: 2.500412208056276e-05
Position 945: 2.2487163151407023e-05
Position 980: 2.1445212927726407e-05
Position 851: 1.983289672616942e-05
Position 15854: 1.8879657012829033e-05
Position 1142: 1.751376596513281e-05
Position 291: 1.1205047815457503e-05
Position 748: 9.34884542879738e-06
Position 1449: 8.632922356459076e-06
Position 646: 7.5262182522274535e-06
Position 7037: 6.457097491088134e-06
Position 693: 5.487157619854828e-06
Position 1107: 4.650707514753347e-06
Position 324: 4.563823288062729e-06
Position 193: 4.24040925868482e-06
Position 1837: 3.741645526137078e-06
Position 877: 3.464972911044772e-06
Position 1558: 2.887918189583886e-06
Position 1953: 2.875820671401044e-06
Position 203: 2.4228312646224848e-06
Position 1088: 1.800085042288362e-06
Position 24111: 1.6299845431265908e-06
Position 106: 1.5120016799168566e-06
Position 1946: 1.4722396342857947e-06
Position 2095: 1.1750065806352384e-06
Position 23751: 1.0561390646075532e-06
Position 1053: 1.0469927253523317e-06
Position 1425: 7.568659682847563e-07
Position 4782: 5.678655947520461e-07
Position 1611: 5.572887187519518e-07
Position 2055: 1.2380396211477464e-07
Position 92: 4.460890154770789e-08
Position 374: 4.4473241703986286e-08
Position 207: 1.6293082387906426e-08
Position 369: 1.3492931985298048e-08
Position 371: 1.2674418712884495e-08
Position 398: 1.1763836440984713e-08
Position 2675: 1.0136300153784367e-08
Position 334: 8.829924667122796e-09
Position 768: 5.927367782805615e-09
Position 63: 1.5837708066244427e-09
Position 111: 1.3576339552450334e-09
Position 1562: 1.0139485183795205e-09
Position 262: 9.415876602904615e-10
Position 66: 8.459182645215358e-10
Position 14: 7.568588420680747e-10
Position 812: 6.374274502156165e-10
Position 23544: 4.787155238090596e-10
Position 406: 4.5212614876167235e-10
Position 113: 2.655744246257598e-10
Position 497: 1.6425729942712532e-10
Position 125: 1.473862845062099e-10
Position 683: 1.1774939247250037e-10
Position 662: 9.629256354622296e-11
Position 594: 8.636682836789083e-11
Position 98: 1.5509445313343266e-11
Position 467: 4.7278719509655294e-12
Position 440: 2.5832638574976453e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22369: 0.9613208462820301
Position 22660: 0.8462692584597002
Position 31978: 0.827377417793187
Position 15304: 0.6934135612269148
Position 13301: 0.6615599146492487
Position 12903: 0.5930765489283065
Position 1549: 0.5554970259497051
Position 23496: 0.5309139932928483
Position 11485: 0.5082120333391772
Position 11436: 0.45979115318850833
Position 15515: 0.4585090649499443
Position 9221: 0.39497558274860545
Position 10505: 0.3833442720561003
Position 23324: 0.26473322122386234
Position 17677: 0.17232925366495583
Position 13241: 0.12454971929094887
Position 9933: 0.11079222952593959
Position 22698: 0.10575118359501084
Position 30182: 0.10061129162303695
Position 31999: 0.09518501002730909
Position 1472: 0.09484608909625965
Position 32696: 0.08120130785342601
Position 10534: 0.07913066023044005
Position 3556: 0.07577819030991649
Position 8092: 0.07353615418600777
Position 33304: 0.06635500676173807
Position 21057: 0.061391566310013974
Position 17274: 0.058071705564064845
Position 13707: 0.05062146747145084
Position 32287: 0.04669741903945377
Position 32610: 0.046684538957444274
Position 8228: 0.03615351963904868
Position 15467: 0.034740252116206745
Position 32176: 0.03213187414332877
Position 12161: 0.02972110894719653
Position 9964: 0.029213430386952278
Position 10017: 0.028823334338252807
Position 24899: 0.02483088826721811
Position 20436: 0.024131056877495238
Position 32864: 0.023936334495875927
Position 32374: 0.023572190191971
Position 27212: 0.022230013740400782
Position 13196: 0.02128213392363476
Position 33368: 0.019140402501236144
Position 26455: 0.018789731553060168
Position 33087: 0.01858641542232149
Position 12853: 0.017340125242065966
Position 4738: 0.01693186066177259
Position 16594: 0.016048622098157203
Position 2020: 0.015555714561224943
Position 6895: 0.015502419532314378
Position 13304: 0.015269815126380065
Position 17407: 0.014698465783441358
Position 15696: 0.013979667607152123
Position 23508: 0.013767566090721996
Position 32387: 0.013698996555893725
Position 16753: 0.01336821271402909
Position 31982: 0.01328099680429344
Position 785: 0.012560315033775792
Position 1716: 0.012525547490579872
Position 1882: 0.011904576435466652
Position 19200: 0.011664641544111516
Position 22994: 0.011623446554053495
Position 17791: 0.011400235596884837
Position 26502: 0.01109736735842367
Position 3511: 0.010891001210981877
Position 26730: 0.010023505467930563
Position 13508: 0.009810538786169842
Position 6829: 0.009577382469295908
Position 32909: 0.009462237697365886
Position 13679: 0.009346457929598853
Position 9770: 0.008267903574404196
Position 14430: 0.007587810544543789
Position 13581: 0.007586888802079358
Position 14038: 0.007538937718141644
Position 17658: 0.007226446976843766
Position 8317: 0.007143607844618272
Position 29869: 0.007128530462373491
Position 8585: 0.0070960254470624675
Position 19449: 0.006756334077405517
Position 33792: 0.006597306396862664
Position 22970: 0.0059858766178923365
Position 32422: 0.005696623573293054
Position 1761: 0.005625027178234979
Position 24234: 0.005190646464206486
Position 32486: 0.00514251566461725
Position 24842: 0.005086652950468734
Position 13268: 0.005057894420937758
Position 13123: 0.004788973234619709
Position 23700: 0.004720389963917062
Position 15571: 0.004696724552407132
Position 1356: 0.004648962960773703
Position 1446: 0.004395595504260553
Position 8678: 0.004298791505879671
Position 16724: 0.004009926850785291
Position 26306: 0.003999222468309894
Position 13371: 0.003977092045719335
Position 10388: 0.003726073176176615
Position 3419: 0.0035963033357680864
Position 4704: 0.003236564790359359
Position 12779: 0.0032330719101836256
Position 3514: 0.003146388439002306
Position 1449: 0.003074393583654641
Position 10577: 0.0030726552859686638
Position 13347: 0.002916035374129766
Position 32333: 0.002843425356081292
Position 12838: 0.002821323129258562
Position 8971: 0.002756991694340105
Position 17897: 0.002641944447403976
Position 6999: 0.0026186901440434043
Position 22781: 0.002533722221527959
Position 13858: 0.0024530530993341665
Position 23275: 0.002362780981940358
Position 11177: 0.0022968215763118595
Position 6979: 0.00223557273031404
Position 17432: 0.0021735144030583355
Position 392: 0.002030105827537134
Position 13973: 0.0019657233564813813
Position 894: 0.0019144723978260622
Position 13388: 0.0019118890886394996
Position 13711: 0.0019070292550929715
Position 17945: 0.0018789590323519392
Position 13014: 0.0017763346036234013
Position 24667: 0.0017438738232659812
Position 3477: 0.0015949364475883485
Position 25519: 0.0015859781634477274
Position 2184: 0.0015752994064781641
Position 22907: 0.0014423039758731202
Position 12252: 0.001403377647623164
Position 23817: 0.0012858608735929885
Position 1912: 0.001200219960729967
Position 16382: 0.0011835376297892161
Position 13614: 0.001168616011164288
Position 7972: 0.0011510020176115853
Position 3582: 0.0011296089103598004
Position 3102: 0.0011272909244740962
Position 13765: 0.0010955074443097133
Position 25212: 0.001067764849613691
Position 1494: 0.0010597158591061158
Position 4013: 0.0010590620715685262
Position 13991: 0.0010132497638935878
Position 12044: 0.0009325127365231018
Position 15884: 0.0008552240722340805
Position 22727: 0.0008302965407644971
Position 32202: 0.0008051151848418169
Position 24448: 0.0008006052334134575
Position 25555: 0.0007942471050755251
Position 12061: 0.0007821628942613089
Position 12674: 0.0007649932339992306
Position 15151: 0.0007478449601147581
Position 19285: 0.000722831806361001
Position 3024: 0.0007175266801277725
Position 13306: 0.0007054682902634526
Position 1918: 0.0006691138673163443
Position 1968: 0.0006667747581252833
Position 7132: 0.0006637551133742081
Position 25884: 0.0006584579854377117
Position 14433: 0.000616898864885263
Position 8291: 0.0006126552397402758
Position 240: 0.0005891217319901426
Position 416: 0.0005679356729721868
Position 14102: 0.0005602589737577682
Position 1267: 0.0005411486155113168
Position 23769: 0.0005271134717314288
Position 23218: 0.0004942068784079774
Position 438: 0.0004670000054364683
Position 13272: 0.0004561375705286713
Position 23412: 0.0004466733799700934
Position 25603: 0.0004333850780650169
Position 24162: 0.0004091878736264207
Position 497: 0.00040908857768869955
Position 1555: 0.0004083642758858052
Position 1310: 0.0004041232344341226
Position 1634: 0.00039617938618554565
Position 23735: 0.00039484448547014427
Position 24111: 0.00039370932532274987
Position 15935: 0.0003872286849891651
Position 17596: 0.0003856532504288223
Position 828: 0.000343509952221138
Position 24254: 0.00032084747349580824
Position 27208: 0.00032053263562413633
Position 3069: 0.00031639571310463336
Position 187: 0.0002909848673368932
Position 2957: 0.00028850062235636536
Position 1575: 0.000267175432920017
Position 609: 0.00024821867693986666
Position 1270: 0.0002370909961459991
Position 27847: 0.00018530455205911198
Position 11790: 0.00017773428651544597
Position 4814: 0.0001655250986719253
Position 11885: 0.000161591351263517
Position 16115: 0.00015966022325729291
Position 16482: 0.00015344452642169912
Position 7295: 0.00015314900017173076
Position 614: 0.00015081172140515137
Position 14060: 0.00013181790186688475
Position 3445: 0.00013161027355981903
Position 3003: 0.00011716412063012308
Position 1851: 0.00011629773471538574
Position 23221: 0.00011275979399597984
Position 15319: 0.00011002381221192437
Position 16230: 0.00010754149536513092
Position 4854: 0.00010490583732560563
Position 473: 0.00010231393071237224
Position 26912: 0.00010033661044319905
Position 748: 9.59344102965295e-05
Position 2920: 9.391912761089008e-05
Position 15829: 9.216882115058191e-05
Position 15661: 8.387964970181808e-05
Position 932: 8.248890334726495e-05
Position 15610: 8.165811442624793e-05
Position 649: 8.06803851964073e-05
Position 2827: 7.8856934552498e-05
Position 23839: 7.502054338945149e-05
Position 273: 6.371055325705878e-05
Position 662: 6.310607577158035e-05
Position 838: 6.0924543781110636e-05
Position 1184: 5.989684183861192e-05
Position 855: 5.3903106626932946e-05
Position 1596: 5.243412589029103e-05
Position 24865: 4.786657454924217e-05
Position 12733: 4.134781067644293e-05
Position 421: 3.5577847776980977e-05
Position 16889: 3.5088455575770854e-05
Position 369: 3.493941863706914e-05
Position 13170: 3.328027206949639e-05
Position 26133: 3.2463491674917e-05
Position 2243: 3.1866834909315847e-05
Position 153: 2.8256512398897995e-05
Position 11794: 2.6929084050270408e-05
Position 191: 1.79242949955687e-05
Position 714: 1.7140215636702124e-05
Position 24689: 1.6994142045885213e-05
Position 3632: 1.6878765362804323e-05
Position 1558: 1.6109877445996945e-05
Position 19427: 1.575736847314039e-05
Position 8884: 1.456069918252979e-05
Position 4122: 1.4349685973637108e-05
Position 509: 1.4283542931370804e-05
Position 16151: 1.3889820689892898e-05
Position 1038: 1.382434701403879e-05
Position 1077: 1.3121584995931064e-05
Position 646: 1.2639780637057282e-05
Position 3994: 1.258871176107751e-05
Position 2055: 1.129012176027638e-05
Position 975: 1.120713450493612e-05
Position 869: 9.878323812698168e-06
Position 3077: 9.87166110947378e-06
Position 13165: 9.694884401378655e-06
Position 236: 8.39712374560222e-06
Position 3157: 7.458948962128124e-06
Position 15229: 7.440236353971926e-06
Position 2246: 7.3415532450711565e-06
Position 2443: 6.408405602460027e-06
Position 2648: 6.337956500848392e-06
Position 203: 5.135666908962584e-06
Position 578: 4.586566040149713e-06
Position 77: 4.2934012982963265e-06
Position 1206: 3.998392888026002e-06
Position 16066: 3.545874105325096e-06
Position 406: 3.538359305863709e-06
Position 446: 3.1403703316596867e-06
Position 1819: 3.1171121395614366e-06
Position 1929: 2.784050284363724e-06
Position 334: 2.420531574811295e-06
Position 17160: 2.3645413462868403e-06
Position 1046: 2.1634395524109256e-06
Position 1317: 1.9519033906415073e-06
Position 281: 1.8455884249090736e-06
Position 756: 1.818409190209242e-06
Position 902: 1.7823857426726914e-06
Position 13088: 1.772163744900365e-06
Position 1139: 1.7654848877773901e-06
Position 243: 1.7481888951614334e-06
Position 1247: 1.5259460178299936e-06
Position 1241: 1.3765109825214677e-06
Position 13559: 1.366214897130154e-06
Position 452: 1.3550889355813934e-06
Position 1238: 8.87291947840503e-07
Position 214: 7.55162574939893e-07
Position 226: 6.555827415874294e-07
Position 763: 6.49360629580116e-07
Position 2932: 5.93395496317087e-07
Position 587: 4.840900625841173e-07
Position 1785: 4.833598060688834e-07
Position 1946: 4.4409908545184097e-07
Position 1642: 2.8864923707963255e-07
Position 1685: 2.820541546126113e-07
Position 2887: 1.9851071002432232e-07
Position 1739: 1.8390806825065226e-07
Position 1722: 1.61802432434354e-07
Position 1363: 1.1694436751030874e-07
Position 1208: 2.4045259564308918e-08
Position 2186: 1.3129426528946441e-08
Position 1890: 9.201512325756376e-09
Position 1857: 6.4219714209082435e-09
Position 2589: 4.0128659579562305e-09
Position 2324: 3.2609962524484052e-09
Position 135: 1.250073454265502e-09
Position 553: 8.329534866519178e-10
Position 544: 7.97175082340154e-10
Position 2029: 1.1847449724150059e-10
