Gene = BRK1
Position 535: 6.430864829010185e-05
Position 5682: 6.061501022162999e-05
Position 10870: 5.911639939594839e-05
Position 4313: 5.0476260285391286e-05
Position 3851: 4.811060210058736e-05
Position 5320: 4.4319911919466345e-05
Position 1591: 3.976869616617526e-05
Position 14: 3.7469889343340206e-05
Position 11347: 2.9058266623742065e-05
Position 532: 2.882320359995214e-05
Position 338: 2.881750661835026e-05
Position 4216: 2.5821072556657126e-05
Position 397: 2.5742109296399122e-05
Position 519: 2.5013376963333587e-05
Position 571: 2.2201572327207687e-05
Position 5999: 2.1143749490258946e-05
Position 6080: 2.0477179287406604e-05
Position 659: 1.8178911322294346e-05
Position 331: 1.724623211482889e-05
Position 826: 1.3642553911286666e-05
Position 3228: 1.1630066160361188e-05
Position 808: 1.1334534054364222e-05
Position 817: 9.542793024384227e-06
Position 1420: 8.532692696349164e-06
Position 415: 7.975089947349411e-06
Position 516: 4.601500298017178e-06
Position 404: 4.5614785487918775e-06
Position 552: 3.665249251955019e-06
Position 846: 2.805822875522689e-06
Position 1769: 1.7430415707903303e-06
Position 2765: 1.6556582673242976e-06
Position 2991: 1.3440137258408014e-06
Position 732: 9.926047486417013e-07
Position 1996: 9.289362571443999e-07
Position 757: 8.642926962902784e-07
Position 32: 7.845991166242687e-07
Position 741: 6.339221989733402e-07
Position 739: 4.47724692044476e-07
Position 1018: 2.9444232088193545e-07
Position 893: 2.764790789224866e-07
Position 86: 1.2780543707433817e-07
Position 10963: 3.122521343336681e-08
Position 10935: 2.4371650626246738e-08
Position 1081: 5.595476731766477e-09
Position 607: 3.037683340393538e-09
Position 1522: 3.0115080264870175e-09
Position 620: 4.463004331672468e-11
Position 609: 3.739009302583711e-11
Position 631: 2.9931709924669365e-11
Position 718: 3.1592923965048543e-12
Position 688: 7.839670422370453e-13
Position 700: 6.079624881343871e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10676: 0.9898101639681727
Position 9966: 0.5678176070024309
Position 10033: 0.33950593448071353
Position 652: 0.2988031936468806
Position 627: 0.14246747485903255
Position 10052: 0.058759581384591496
Position 5050: 0.04203319650588511
Position 864: 0.03224514233359257
Position 3313: 0.02494599676859431
Position 1828: 0.02233372680762816
Position 9813: 0.020299458590055306
Position 591: 0.018880443939624018
Position 5777: 0.016981552518007308
Position 11091: 0.014335179924517107
Position 11058: 0.01335410221598976
Position 357: 0.012427562741972238
Position 11429: 0.011988777303756982
Position 934: 0.011094134049608444
Position 5166: 0.011075767483506341
Position 954: 0.010610211010662668
Position 9748: 0.010413386795234549
Position 5719: 0.009270899223522228
Position 688: 0.008496718351343645
Position 3440: 0.00791031986707608
Position 5375: 0.006938108897006021
Position 390: 0.006670332550052389
Position 11494: 0.0062405125521622605
Position 673: 0.006127325827213793
Position 5722: 0.006087920763934759
Position 978: 0.004354649821076474
Position 1698: 0.004139135684898435
Position 876: 0.004015187700955613
Position 7678: 0.0035305294840093904
Position 5967: 0.00349125851912662
Position 5420: 0.0034400464367432865
Position 11007: 0.0030650160337746908
Position 532: 0.003034208742566594
Position 11197: 0.002929891934466925
Position 487: 0.0020137414696781058
Position 11122: 0.001866584830684003
Position 1824: 0.0017940064501517977
Position 10837: 0.0017720915679435264
Position 905: 0.0017489206203283882
Position 11386: 0.0016617127768635191
Position 5181: 0.0015152592330128622
Position 11455: 0.001218246215921196
Position 5355: 0.0011359940292021526
Position 10971: 0.0010591711520409066
Position 3274: 0.0010073128006422112
Position 922: 0.0010001596376644412
Position 11450: 0.0009397181006984713
Position 10799: 0.0007987375192495008
Position 3278: 0.00045863841134968563
Position 11259: 0.00033989368569951797
Position 11558: 0.00033230497093827987
Position 4215: 0.0003323045522752205
Position 826: 0.0003265954867268189
Position 10935: 0.0003027953341683013
Position 11217: 0.0002834403960920424
Position 902: 0.0002722692418820648
Position 2920: 0.0002502028605702618
Position 10981: 0.00024640630071300773
Position 400: 0.00022661735351769128
Position 10657: 0.00020644765749785446
Position 10250: 0.00018522772454865392
Position 11247: 0.0001836960091699941
Position 1065: 0.00017391013859632245
Position 10600: 0.00015372952860934796
Position 10918: 0.00013243955310063987
Position 3947: 0.00013196182789065042
Position 11173: 0.00011748040910091693
Position 7162: 0.00011336154442866022
Position 10747: 0.00010944460839387084
Position 6865: 0.00010787112093497278
Position 11435: 0.0001040389235422889
Position 11531: 8.453417419819015e-05
Position 4323: 8.206872301481694e-05
Position 10567: 7.822024276308866e-05
Position 11586: 6.782864124109107e-05
Position 11215: 6.651410502567298e-05
Position 2940: 5.054885283458413e-05
Position 9535: 4.8038540205486256e-05
Position 6185: 4.095558709556332e-05
Position 10385: 4.04506257911799e-05
Position 5224: 3.8604709114196214e-05
Position 475: 3.615320039751453e-05
Position 6164: 3.6028204288416154e-05
Position 1402: 3.33404643074851e-05
Position 8944: 3.068614735827118e-05
Position 1220: 2.7784389224343636e-05
Position 7864: 2.7361107625528543e-05
Position 4462: 2.721873697549356e-05
Position 1123: 2.7055894196486612e-05
Position 10190: 2.5931529401893823e-05
Position 413: 2.5081520703973086e-05
Position 10708: 2.364035010612026e-05
Position 10703: 2.3270193916236556e-05
Position 7728: 2.1768842158017915e-05
Position 1138: 2.0741475973270658e-05
Position 7751: 1.6391653513940343e-05
Position 5352: 1.578999831256159e-05
Position 9278: 1.5427943175620297e-05
Position 5112: 1.44706023543713e-05
Position 1018: 1.2740541610275544e-05
Position 8614: 1.2483782224379849e-05
Position 4018: 1.1566679332173921e-05
Position 10621: 1.0592613936955098e-05
Position 1347: 1.0561008526021898e-05
Position 2897: 1.02716621958752e-05
Position 6160: 9.784991214274378e-06
Position 1419: 8.551568449621714e-06
Position 7888: 8.216075875660425e-06
Position 8581: 7.674734226486796e-06
Position 100: 7.184775574679147e-06
Position 3080: 6.6127870678967676e-06
Position 6542: 5.328692952594974e-06
Position 595: 5.109253543687364e-06
Position 9172: 3.961605597123385e-06
Position 6566: 3.5121038312879343e-06
Position 2015: 3.173522022489784e-06
Position 1544: 3.075188713314786e-06
Position 435: 2.9907410938557954e-06
Position 321: 2.568275825822735e-06
Position 1989: 2.0005363240938968e-06
Position 2632: 1.6556582673242978e-06
Position 496: 1.4820063477744437e-06
Position 4458: 1.4252591188680818e-06
Position 1265: 1.0788719220557366e-06
Position 3471: 1.0776270532399323e-06
Position 404: 1.0771432300187712e-06
Position 6513: 9.179063798009713e-07
Position 5897: 9.120095800792155e-07
Position 5946: 8.093054376901377e-07
Position 1303: 7.959401094227514e-07
Position 2323: 7.316958773789347e-07
Position 2830: 6.793893750303729e-07
Position 5098: 6.614556628098963e-07
Position 845: 6.479196433718119e-07
Position 3077: 6.117242149387988e-07
Position 887: 5.445256984890822e-07
Position 2990: 5.240132044476052e-07
Position 4880: 4.295300005735441e-07
Position 4482: 4.1530824759927324e-07
Position 1028: 3.609044928235631e-07
Position 2205: 3.548695175494043e-07
Position 982: 3.1266875410254577e-07
Position 3446: 2.86129588300922e-07
Position 1093: 2.4764885813832414e-07
Position 3014: 1.9147617886168635e-07
Position 500: 1.8762477162868977e-07
Position 797: 1.755286689954614e-07
Position 755: 1.6627518322806018e-07
Position 121: 1.5562731750553336e-07
Position 2415: 1.4681289352784755e-07
Position 2261: 1.29689361442623e-07
Position 2068: 1.1448799438866266e-07
Position 151: 1.071487233178294e-07
Position 86: 1.0209314275092111e-07
Position 136: 5.731647392491656e-08
Position 308: 4.778126106854779e-08
Position 232: 4.6355020749574845e-08
Position 1268: 4.5076456833126154e-08
Position 1282: 4.335724416449175e-08
Position 835: 4.1149718166531075e-08
Position 192: 2.026883018582214e-08
Position 124: 1.4369312176624408e-08
Position 298: 9.855181683818917e-09
Position 808: 5.650290355596559e-09
Position 189: 2.7123345658134422e-09
Position 310: 1.863876589945237e-09
Position 909: 1.7824070428938222e-09
Position 178: 1.1063167691684275e-09
Position 771: 5.157765216132195e-10
Position 169: 3.7776295112304363e-10
Position 142: 3.6286864687501685e-10
Position 209: 3.141160789435409e-10
Position 757: 1.6972277922103945e-10
Position 878: 1.3519409735226617e-10
Position 199: 1.1127319635232867e-10
Position 240: 9.088123307386209e-11
Position 1226: 2.541774074045683e-11
Position 244: 1.400670049615318e-11
Position 264: 7.286273754684606e-12
Position 273: 1.7496744224029827e-12
Position 260: 1.470851086352199e-12
Position 249: 3.9687458048527114e-13
Position 257: 2.6390811742430947e-15
