Gene = INSL4
Position 662: 1.0483515806230074e-08
Position 1196: 9.308250761605797e-09
Position 1178: 3.1870093996255866e-09
Position 736: 1.7534056476707464e-09
Position 190: 1.2621092175528715e-09
Position 185: 9.757742740454716e-10
Position 305: 6.219253500764244e-10
Position 629: 5.375139412111786e-10
Position 667: 4.597374860390156e-10
Position 335: 1.5534320212452168e-10
Position 307: 1.2140672528084313e-10
Position 97: 8.599836663591829e-12
Position 574: 7.440986463911448e-13
