Gene = RP11-330H6.5
Position 9742: 0.051997235968203076
Position 9043: 0.03764917788999233
Position 436: 0.033853360719858734
Position 3352: 0.029137538737441068
Position 1182: 0.024457918089100635
Position 5608: 0.023719112485287203
Position 6922: 0.02159757784190224
Position 7326: 0.019326597601000462
Position 4073: 0.01912625060347272
Position 3274: 0.017723297464992887
Position 388: 0.013507791281190857
Position 1033: 0.011789487590664388
Position 2711: 0.009736857518110126
Position 2908: 0.009682598599042662
Position 2579: 0.009612514390960248
Position 7696: 0.009314642495670015
Position 706: 0.008816504860698408
Position 8246: 0.008335575028938898
Position 2991: 0.006594260364637625
Position 3866: 0.005545605821189103
Position 1436: 0.005073899966040102
Position 5005: 0.004018863842217596
Position 1204: 0.004011228845302796
Position 8750: 0.003896327727906948
Position 8109: 0.003785644524362655
Position 6891: 0.0037266298139494117
Position 6270: 0.003718110138623257
Position 5554: 0.003465441917592681
Position 2291: 0.0034572784899784444
Position 4959: 0.0031344518977596478
Position 8371: 0.0029282373370168617
Position 415: 0.0028092499144463886
Position 768: 0.002717214409162964
Position 2557: 0.002701954596470831
Position 1468: 0.0026096279710572496
Position 512: 0.0025833897043710686
Position 422: 0.002375688156832627
Position 7052: 0.002267133998268519
Position 5849: 0.0021970631273346896
Position 1760: 0.0016058017712029854
Position 529: 0.0015258370159159157
Position 4010: 0.0014438114023880542
Position 239: 0.001366097905242642
Position 1764: 0.0013630133830741058
Position 3739: 0.001221462876457721
Position 2397: 0.0012177631409684697
Position 745: 0.0012107325250146957
Position 3337: 0.0012100610706565409
Position 1384: 0.0010382241049220827
Position 8881: 0.0010027613907621204
Position 4881: 0.00098765126650785
Position 860: 0.0009054443061006857
Position 1358: 0.0008816121335706858
Position 2263: 0.0008795248114538506
Position 1685: 0.0008532859823510497
Position 1236: 0.000784073213441103
Position 3093: 0.0007778357554638411
Position 3059: 0.0007613995356731821
Position 1048: 0.0007349459635313244
Position 4156: 0.0006546897399972272
Position 1132: 0.0006069892191179184
Position 3150: 0.0005701916553314177
Position 3847: 0.0005372822986450286
Position 4741: 0.0005216426104504958
Position 1710: 0.0005107727337877026
Position 1620: 0.0004575066617940706
Position 1502: 0.00026666790831622166
Position 1441: 0.0002639469848374595
Position 3463: 0.0002446844299716356
Position 165: 0.00023837388187685271
Position 1849: 0.00023756284540369347
Position 200: 0.0001902721923273322
Position 1994: 0.00015704992508883676
Position 3662: 0.0001482859157724744
Position 971: 0.00014555473537838196
Position 571: 0.00014080817471965338
Position 2010: 0.0001381005665667974
Position 1664: 0.0001349531924041428
Position 1008: 0.00012662639163853661
Position 957: 0.0001250861520554974
Position 1149: 0.00010785846697236214
Position 3120: 0.00010783583521706792
Position 661: 9.364649174187616e-05
Position 904: 8.471103600393476e-05
Position 1605: 8.339113855222917e-05
Position 1375: 8.31056928733094e-05
Position 4037: 8.286916828911955e-05
Position 1947: 7.149215502070261e-05
Position 287: 6.884098281455058e-05
Position 918: 6.305429106559674e-05
Position 317: 5.889610750519111e-05
Position 2051: 5.84913631367843e-05
Position 1694: 5.8245876503540045e-05
Position 1562: 5.5312356091923867e-05
Position 1064: 5.513688078523524e-05
Position 1164: 5.47348963174295e-05
Position 988: 4.591629415972209e-05
Position 1615: 4.5176708185691576e-05
Position 863: 4.10936699607402e-05
Position 1667: 3.707700312796544e-05
Position 924: 3.6741691351818824e-05
Position 2994: 3.52956604890096e-05
Position 2628: 3.03873497822646e-05
Position 1366: 2.988846371974247e-05
Position 266: 2.199510609570006e-05
Position 284: 2.0340778066509013e-05
Position 272: 2.002816826322822e-05
Position 1715: 1.9284506130234946e-05
Position 781: 1.631418040432524e-05
Position 1546: 1.5770108622938663e-05
Position 204: 1.4651929917008215e-05
Position 640: 1.326163069658079e-05
Position 1363: 1.2733787323090016e-05
Position 942: 1.1568367097730943e-05
Position 400: 1.0464252540132556e-05
Position 2598: 9.904610739249855e-06
Position 230: 9.460051575659951e-06
Position 959: 9.357001784791541e-06
Position 224: 8.44216427949542e-06
Position 1018: 7.611327938898398e-06
Position 1270: 6.4489502794712436e-06
Position 2069: 4.214366177835994e-06
Position 1331: 3.984774643284881e-06
Position 647: 3.0972143216838782e-06
Position 1448: 2.6868876254131826e-06
Position 2600: 2.5484453181070983e-06
Position 220: 2.183728890537703e-06
Position 296: 2.161426059928848e-06
Position 783: 2.0530448886549134e-06
Position 1499: 1.6739192885085654e-06
Position 1339: 1.6313165297801617e-06
Position 140: 1.2276804811479927e-06
Position 1318: 9.725081393114652e-07
Position 812: 7.505858737075941e-07
Position 2246: 5.97643844248987e-07
Position 1475: 4.4957760944108424e-07
Position 797: 2.947870746842658e-07
Position 206: 1.399473012987269e-07
Position 293: 8.95849296022234e-08
Position 211: 6.926779700221662e-08
Position 3361: 5.028605979351386e-08
Position 663: 6.101835141734852e-09
Position 1263: 2.1981512597436424e-09
Position 1617: 9.453358346966639e-10
Position 818: 1.1938858599625358e-10
