Gene = LEMD1
Position 2224: 0.00021166591055267128
Position 3340: 0.00019479043060880414
Position 943: 0.00019385696039720616
Position 990: 0.00019066670770330577
Position 936: 0.00018990852516444752
Position 423: 0.00017762708053754492
Position 348: 0.00016481897200134636
Position 932: 0.00014842721955563444
Position 1346: 0.00014257469622197527
Position 159: 9.704558709247025e-05
Position 673: 9.086762434916298e-05
Position 1344: 8.482423323526837e-05
Position 1291: 7.260866984672921e-05
Position 971: 7.03122426868523e-05
Position 2907: 6.085499836768871e-05
Position 940: 5.3060661628723444e-05
Position 413: 5.184953816267369e-05
Position 793: 4.747656149804227e-05
Position 575: 4.595367691616309e-05
Position 875: 4.162132798774319e-05
Position 978: 4.0676302758884e-05
Position 357: 3.9512178094077175e-05
Position 1418: 3.7642769545360354e-05
Position 1679: 3.567150489364984e-05
Position 3174: 3.2621315076832475e-05
Position 592: 2.9602419443380604e-05
Position 3631: 2.8932765538480006e-05
Position 230: 2.6719140968279126e-05
Position 1410: 8.84909854448292e-06
Position 1527: 8.659672362495168e-06
Position 642: 8.482540996041518e-06
Position 1202: 7.03231814727966e-06
Position 1007: 6.942222100902604e-06
Position 766: 6.791136385682723e-06
Position 1029: 5.97468762715032e-06
Position 992: 5.839858789121568e-06
Position 523: 4.711755893668784e-06
Position 85: 3.3724815364802184e-06
Position 877: 2.7227052325354685e-06
Position 1521: 2.1763142276715848e-06
Position 346: 1.8658120024126388e-06
Position 3463: 6.178262759888477e-07
Position 4907: 3.1820708120820365e-07
Position 4902: 2.9943905261382306e-07
Position 4074: 2.7623078165914686e-07
Position 5122: 1.5162977081381817e-07
Position 5071: 1.2892283321155804e-07
Position 1540: 9.167026137407376e-08
Position 1532: 9.162540747923971e-08
Position 630: 7.318914768340583e-08
Position 301: 2.879102335102268e-08
Position 627: 1.0746364141516097e-08
Position 3098: 7.533050431201582e-09
Position 3062: 6.106811927264535e-09
Position 323: 2.5605642042437097e-09
Position 139: 1.7112387760233045e-09
Position 214: 9.78898190110359e-10
Position 120: 8.954243218154231e-10
Position 122: 4.91728557353818e-10
Position 144: 2.658433683652395e-10
Position 411: 1.341863387478951e-10
Position 532: 1.7929465504069692e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9568147040472655
Position 2701: 0.8971072553441085
Position 16297: 0.3245878214988987
Position 3084: 0.22173045091319793
Position 11576: 0.16945867077442914
Position 15818: 0.14659738137827813
Position 14579: 0.11006832082746006
Position 19822: 0.10875919596740737
Position 2952: 0.08599757769698696
Position 132: 0.08173487831994258
Position 5757: 0.07402020725974412
Position 1147: 0.063118795141104
Position 7824: 0.04256285484915381
Position 9565: 0.03741433181423812
Position 2711: 0.03419456947791466
Position 5710: 0.03138050858441354
Position 13621: 0.029172483468598312
Position 3272: 0.024633519778872365
Position 14416: 0.02272916140709421
Position 13288: 0.022210746405216093
Position 3020: 0.021773702915360488
Position 15503: 0.020267189026641628
Position 2174: 0.01642372540337786
Position 2143: 0.015146594591988288
Position 6197: 0.014889134772433034
Position 1234: 0.013778770663559958
Position 2322: 0.013350202918653652
Position 2096: 0.01229250942816353
Position 10095: 0.011190047118529093
Position 1770: 0.01083011134096026
Position 5270: 0.010386078234841322
Position 10501: 0.009469959827107357
Position 1813: 0.009331045924988634
Position 1207: 0.008589327664859798
Position 6074: 0.0075199820131177045
Position 1903: 0.007173281462280096
Position 9072: 0.006765729638635208
Position 6899: 0.00590134061970917
Position 2786: 0.005736259888935917
Position 8103: 0.00570940870028721
Position 1493: 0.00570206466246908
Position 5325: 0.005131150643089935
Position 1954: 0.005101544143098577
Position 2956: 0.004734288265557597
Position 1210: 0.004689102899067579
Position 4764: 0.0045488064726149765
Position 14727: 0.00429851402660965
Position 757: 0.004121725706933013
Position 2914: 0.004089583754896097
Position 2648: 0.003935869569629643
Position 3898: 0.003927649531714589
Position 2987: 0.003842540179636488
Position 9312: 0.0037777506874156538
Position 11710: 0.0036445401109353333
Position 6308: 0.003522800336003788
Position 3618: 0.0034674847949241563
Position 6152: 0.0034604212548031196
Position 9134: 0.0033892851946048415
Position 4036: 0.003362292253825426
Position 5621: 0.003350768417692133
Position 597: 0.0031396402145004057
Position 2931: 0.002992658320754886
Position 5557: 0.002928189141288382
Position 3086: 0.0028310606797640426
Position 642: 0.0027644145319817843
Position 2667: 0.0027566275272859434
Position 7001: 0.0027044969087349456
Position 4495: 0.00255634305298214
Position 5328: 0.002544785337611757
Position 5433: 0.002507931710965537
Position 2212: 0.002412685076182684
Position 7042: 0.0021645941165799477
Position 13815: 0.0021436103557224773
Position 2458: 0.002009586754605064
Position 5345: 0.0019954821880450286
Position 5799: 0.0019677334351783883
Position 5624: 0.0019573829901731337
Position 4781: 0.0019393676302305784
Position 2730: 0.001917167643833255
Position 7167: 0.0018683978150280528
Position 3040: 0.0018423769436377705
Position 5933: 0.0018277414093330667
Position 6934: 0.0017972524813303578
Position 9340: 0.001736381942730489
Position 317: 0.0015853526422969747
Position 7637: 0.0015766864901709898
Position 2897: 0.0015207367092078207
Position 144: 0.0014110808664494544
Position 8270: 0.0014100897285455535
Position 9576: 0.0014032562103073075
Position 6224: 0.0013938570056708328
Position 5778: 0.001381016616373045
Position 1909: 0.0013623712501061296
Position 3115: 0.0013616902875415499
Position 5294: 0.001351078854329079
Position 9109: 0.0013456201797367785
Position 2739: 0.001316840155148409
Position 8803: 0.001278905260929518
Position 2645: 0.0012410306796694207
Position 2937: 0.0012056203811224137
Position 10195: 0.0012037191727697944
Position 9003: 0.001182385142246727
Position 4632: 0.0011581508911397834
Position 10218: 0.0011410571212042084
Position 714: 0.0010338123506987073
Position 7829: 0.0009454625522300543
Position 1556: 0.0008869854972213538
Position 3228: 0.0008677359924617935
Position 11214: 0.0008441372004038832
Position 5584: 0.0008291733233694622
Position 2715: 0.0008194915402383781
Position 519: 0.0007641196210582505
Position 3174: 0.000752534258148896
Position 5166: 0.0007368513348732791
Position 6856: 0.000717085819178609
Position 2412: 0.0007148700791641855
Position 8979: 0.0006779595498314882
Position 192: 0.0006587342452350459
Position 1982: 0.0005656870013868666
Position 8806: 0.0005364455183171257
Position 6727: 0.0005355061212949738
Position 2279: 0.0005179545799320187
Position 5972: 0.00047580505558135656
Position 177: 0.000472086106777194
Position 10244: 0.0004510536459514356
Position 7193: 0.0004438103195064329
Position 1429: 0.00041812632652117306
Position 6527: 0.0004129812838281387
Position 1239: 0.0004089320255228335
Position 1291: 0.00040727112829705783
Position 1443: 0.0003904250544336992
Position 3232: 0.00037115599762589527
Position 2968: 0.00036732449192886346
Position 6391: 0.00036730897818185165
Position 7870: 0.00036234773203006277
Position 1664: 0.00031898053036051013
Position 4785: 0.00030576302502075795
Position 164: 0.00030211687387211655
Position 1500: 0.0002894711857093277
Position 5527: 0.00027671773102427307
Position 2293: 0.00027348149054730287
Position 4519: 0.0002728692822385559
Position 3673: 0.00025689380568461707
Position 1929: 0.00025013135185445975
Position 2147: 0.0002481450914817604
Position 438: 0.00024266090001386797
Position 2734: 0.000224784139479468
Position 5397: 0.00021459610744284057
Position 1775: 0.0001699414405901003
Position 976: 0.0001675114363355878
Position 2507: 0.00016175638521709825
Position 4967: 0.00015835152837071997
Position 1377: 0.0001563317715344705
Position 530: 0.0001436007344116616
Position 1702: 0.00013188801609186982
Position 7664: 0.00013152203692224016
Position 5759: 0.00012576240672665972
Position 236: 0.00012162784255803063
Position 3289: 0.00011934938742485022
Position 6656: 0.0001168986843401262
Position 207: 0.00011575377023696483
Position 5899: 0.00011518528374537563
Position 1149: 0.00010788223993907598
Position 7134: 0.00010631259530938882
Position 6265: 9.402172372659563e-05
Position 2505: 9.379087698812705e-05
Position 6006: 8.082822554281287e-05
Position 6543: 7.842205237158122e-05
Position 2805: 7.020176187743026e-05
Position 1165: 7.016367331202178e-05
Position 6126: 7.013260382064423e-05
Position 6550: 6.950441051376846e-05
Position 1905: 6.906633483763524e-05
Position 221: 6.511406619318344e-05
Position 5872: 6.38131957240141e-05
Position 3768: 6.085762340475213e-05
Position 2042: 5.590218998261333e-05
Position 1861: 5.488016320538854e-05
Position 5040: 5.2128208104260576e-05
Position 3127: 5.129700432525331e-05
Position 1498: 4.881757768808446e-05
Position 1112: 4.856577128101795e-05
Position 3846: 4.733673835236134e-05
Position 2371: 4.5695724586088594e-05
Position 4589: 4.489683635908737e-05
Position 3529: 4.359321799998928e-05
Position 1667: 4.314157826367361e-05
Position 1996: 3.8490738369152426e-05
Position 3407: 3.765999219489914e-05
Position 4245: 3.5877161998529306e-05
Position 5014: 3.412379706624312e-05
Position 4436: 3.41192288648201e-05
Position 1849: 3.375563608539347e-05
Position 1053: 3.347743665779665e-05
Position 2428: 3.2846869357975396e-05
Position 1532: 3.02909672956519e-05
Position 4697: 2.9620766993246094e-05
Position 4260: 2.6255540071330734e-05
Position 479: 2.612442088150183e-05
Position 2883: 2.600137333290045e-05
Position 1696: 2.5351021279410442e-05
Position 1321: 2.494822631684926e-05
Position 2362: 2.484059587762689e-05
Position 921: 2.4223384173612798e-05
Position 3707: 2.3573152661034184e-05
Position 346: 2.3563277496314777e-05
Position 1262: 2.3132263007943e-05
Position 3492: 2.2655396342270177e-05
Position 3601: 2.0581395977824374e-05
Position 668: 2.022868162174751e-05
Position 1178: 1.8653113255903752e-05
Position 1334: 1.835179337513624e-05
Position 470: 1.7964966656570615e-05
Position 1679: 1.7548545584296235e-05
Position 419: 1.6509963358014184e-05
Position 1304: 1.1470375053986291e-05
Position 570: 1.0828679515591318e-05
Position 323: 9.846253431630701e-06
Position 211: 7.753508077965507e-06
Position 373: 6.905253023350889e-06
Position 399: 6.814725530352687e-06
Position 761: 5.812877194814825e-06
Position 883: 3.4142922356699615e-06
Position 454: 2.1027082351189667e-06
Position 248: 1.8960516350379311e-06
Position 3997: 1.0895549787402433e-06
Position 3538: 1.0535321644368894e-06
Position 1609: 9.765695579217958e-07
Position 1628: 5.739054373910158e-07
Position 1820: 2.9272768437677875e-07
Position 1846: 1.747401408921564e-07
Position 785: 1.3722272543635555e-07
Position 826: 1.2432345729165635e-07
Position 764: 2.8371048670584118e-08
Position 1684: 1.9916695637542556e-08
Position 3497: 1.8618592922999198e-08
Position 1710: 4.737222538230313e-09
Position 1719: 4.403784297655025e-09
Position 252: 3.9226996369258885e-09
Position 353: 1.3998339950651058e-09
Position 357: 1.3345522797225468e-09
Position 1254: 1.2692651554340175e-09
Position 381: 1.183580792490615e-09
Position 259: 3.8171355403139335e-10
Position 378: 3.4214008187785164e-10
Position 451: 3.156429814196869e-10
Position 271: 6.445803535794429e-11
Position 285: 4.598988810473659e-11
Position 85: 1.3057333961055101e-11
Position 267: 1.2393645388310673e-11
Position 456: 1.1712572237581858e-11
Position 293: 1.0274658118550163e-11
Position 652: 2.8323075147478545e-14
Position 575: 5.802816731337468e-15
