Gene = BRI3
Position 3818: 0.00869685735360442
Position 1772: 0.007812158938964095
Position 697: 0.007786253102355128
Position 5309: 0.0064509393888211196
Position 7110: 0.006382403128992415
Position 7330: 0.006223539096338668
Position 6455: 0.006196920965732958
Position 4036: 0.006026564327255114
Position 2079: 0.005027689545199509
Position 5079: 0.0048446062959910715
Position 1396: 0.004837738238862118
Position 6557: 0.004785922731012621
Position 4637: 0.0047750796253519375
Position 4568: 0.0039761450700809
Position 7131: 0.003926528875586332
Position 853: 0.0038824721419573006
Position 6221: 0.003814016842937215
Position 6232: 0.0036443475761862142
Position 9651: 0.0033888523637098517
Position 7305: 0.0032065217398628333
Position 9528: 0.003176400572709223
Position 2595: 0.002899964699796489
Position 1053: 0.0028983533562090564
Position 3060: 0.002831449548440689
Position 5353: 0.0027640416501721033
Position 5164: 0.0027379713877787874
Position 6061: 0.0026388044608669494
Position 3291: 0.0025747132288594285
Position 7596: 0.0025452330085172516
Position 438: 0.002427387768004522
Position 1114: 0.0023807876424807705
Position 898: 0.002367619655660452
Position 4746: 0.002003282265542293
Position 5424: 0.0017369809233717982
Position 1749: 0.001662554636327776
Position 7995: 0.0016388126356076485
Position 6394: 0.0016219545385375608
Position 8087: 0.001557691318652686
Position 2689: 0.0015490919370980234
Position 5180: 0.0015005260488575966
Position 1485: 0.0014884175465058299
Position 5978: 0.0012622434748301224
Position 4021: 0.0012568478816027935
Position 1901: 0.0012470886283496053
Position 7964: 0.0012232249181348238
Position 1545: 0.0011891823742104176
Position 997: 0.001085784158906672
Position 6907: 0.0010382310765321777
Position 6930: 0.000873348680410302
Position 3437: 0.0008732649091552265
Position 7380: 0.0008620723808461078
Position 5454: 0.000856270169483009
Position 1197: 0.0008328939266463169
Position 2140: 0.0007722437785229544
Position 919: 0.0007069985473941883
Position 2921: 0.0006811624764103383
Position 483: 0.0006783523789430574
Position 2481: 0.0006672563878168438
Position 9672: 0.0006594676548596802
Position 1169: 0.0005614149431401927
Position 519: 0.0005482474072152331
Position 6806: 0.0005292197228497123
Position 2522: 0.0005223036736204479
Position 3453: 0.0005074140795759234
Position 2147: 0.0004784739412853319
Position 5532: 0.0004665890902620398
Position 3397: 0.0004471874299581109
Position 4865: 0.00039643438125342367
Position 1561: 0.0003891470100672065
Position 1301: 0.00037695963148478634
Position 8200: 0.0003686175462520501
Position 3883: 0.0003347229236736892
Position 1939: 0.00032447786971058436
Position 1339: 0.0003161610258731186
Position 5073: 0.0003042802708490152
Position 3339: 0.00029266449985239964
Position 1499: 0.00024476791582346487
Position 1991: 0.00024115219211578152
Position 2085: 0.00023089448580331995
Position 2729: 0.00021344381669968936
Position 1536: 0.00021128265554573087
Position 1957: 0.00019766884155017492
Position 5570: 0.00019268599426022157
Position 1276: 0.00018131675486668267
Position 1610: 0.00017324832925158818
Position 2810: 0.00015878550893232187
Position 1833: 0.00015403799032869867
Position 4111: 0.00014405340586676825
Position 715: 0.00011918270901239065
Position 2053: 0.00011575647957654244
Position 1558: 0.00010282623844407295
Position 4355: 9.442001530524235e-05
Position 1805: 8.342722514165688e-05
Position 1508: 8.19091444187917e-05
Position 1335: 8.180818260067376e-05
Position 1976: 7.87527631218307e-05
Position 2423: 7.078959768785443e-05
Position 370: 6.308618150749664e-05
Position 376: 5.5731915882579696e-05
Position 3250: 5.179882020917937e-05
Position 1565: 3.980423572552687e-05
Position 2128: 3.8556584848172206e-05
Position 2813: 3.522397525939039e-05
Position 3212: 3.4726217795384205e-05
Position 2815: 3.0408188776817316e-05
Position 2178: 3.0229541290716735e-05
Position 144: 2.941690812698438e-05
Position 2346: 2.6761627393914826e-05
Position 1674: 2.3054334085105368e-05
Position 2357: 2.009122310997995e-05
Position 1830: 1.919481518238677e-05
Position 759: 1.8137833237814124e-05
Position 262: 1.8038549180107002e-05
Position 583: 1.7496333487768e-05
Position 1815: 1.504057427171843e-05
Position 524: 1.4690230311520782e-05
Position 418: 1.4083677947742787e-05
Position 412: 1.3708211947517083e-05
Position 1993: 1.3372174503907401e-05
Position 1914: 1.2533479070346229e-05
Position 1214: 1.1733148340773697e-05
Position 336: 1.0283426308299217e-05
Position 1705: 1.013179465233217e-05
Position 1625: 9.980418457170095e-06
Position 1310: 9.390693120998782e-06
Position 913: 8.93103944295789e-06
Position 1179: 8.415528959292832e-06
Position 1225: 7.925330787092565e-06
Position 900: 7.793389300341443e-06
Position 923: 7.432118429306859e-06
Position 502: 6.657710696524762e-06
Position 1701: 5.758823234794755e-06
Position 2050: 4.09349942822371e-06
Position 1246: 3.5994931023335973e-06
Position 1512: 3.4410206971204584e-06
Position 1856: 3.0462531797879546e-06
Position 1521: 2.5183236040168023e-06
Position 1515: 2.4786548147372823e-06
Position 1637: 2.126543201543626e-06
Position 132: 1.9102948691358083e-06
Position 1643: 1.6514498084389395e-06
Position 1210: 1.2618430442881178e-06
Position 556: 1.0016246260932463e-06
Position 778: 5.95750625884089e-07
Position 868: 5.734299503941225e-07
Position 171: 3.193007224335838e-07
Position 1458: 2.3809798792053081e-07
Position 1432: 2.034112390888021e-07
Position 535: 1.9870862078967464e-07
Position 1411: 1.8111918421377494e-07
Position 302: 1.6008351443984206e-07
Position 147: 1.062407305805317e-07
Position 606: 1.0393554887445822e-07
Position 566: 8.001595741757259e-08
Position 1571: 6.176970463021638e-08
Position 1222: 5.0300587289000944e-08
Position 180: 2.9447542947419424e-08
Position 948: 2.756908584359611e-08
Position 2321: 1.9634014822269026e-08
Position 615: 1.3925882996662339e-08
Position 593: 1.3097598970296699e-08
Position 2180: 1.2815200494787724e-08
Position 1230: 1.2726779624881773e-08
Position 98: 1.1419241147131367e-08
Position 1237: 1.0539353157033007e-08
Position 762: 7.12664832411014e-09
Position 599: 2.94244133027787e-09
Position 310: 2.446320205608544e-09
Position 815: 2.3850981034578e-09
Position 2222: 1.0079560882935788e-09
Position 794: 9.966349042235881e-10
Position 1259: 9.041828561613421e-10
Position 946: 7.356746465583694e-10
Position 822: 9.908711470810307e-11
Position 612: 8.167866866081252e-11
Position 783: 5.403522556542476e-11
