Gene = HMHB1
Position 6386: 0.016832227459314935
Position 3086: 0.014895194147832707
Position 1438: 0.014145206805715928
Position 576: 0.013350281256271888
Position 7846: 0.012363842059080987
Position 1094: 0.010630115590989038
Position 755: 0.008258663250556698
Position 985: 0.00771971711490724
Position 4351: 0.00764979882237639
Position 1834: 0.007633038709309282
Position 7216: 0.007587079829278035
Position 2820: 0.0073653399215652055
Position 1600: 0.007016029540119619
Position 8534: 0.006991947387679354
Position 5621: 0.006835352522310794
Position 3559: 0.006551792484608973
Position 6998: 0.00653322747286055
Position 6648: 0.006307626740223779
Position 5806: 0.005378213329303509
Position 5726: 0.0053140634072487035
Position 894: 0.004887885270979055
Position 4730: 0.0047680896586891845
Position 1174: 0.004527325457669034
Position 4259: 0.004451820674894886
Position 5160: 0.004414686108083314
Position 3405: 0.004325287352722417
Position 2753: 0.004300816978006512
Position 7740: 0.003970322899722685
Position 4663: 0.0038391687015803164
Position 5665: 0.003696287337780418
Position 2635: 0.0036942120555250846
Position 3976: 0.003325040355481435
Position 1157: 0.0030223015831195976
Position 1952: 0.002775987008832434
Position 1314: 0.0025294258553361874
Position 3920: 0.002475846922329495
Position 4870: 0.0021224996005118624
Position 8338: 0.00200267618696784
Position 670: 0.0018919453922802865
Position 5809: 0.0018875821790142592
Position 351: 0.001655616465698332
Position 1253: 0.0016521731620418529
Position 4660: 0.001649722894463251
Position 1210: 0.0015952287402033357
Position 4966: 0.0015620506689619214
Position 7650: 0.0014328476354123125
Position 5346: 0.0014073019384329229
Position 3253: 0.001382121513821505
Position 3862: 0.0013546578185737526
Position 6712: 0.0012803707407698075
Position 1399: 0.0012274686721127815
Position 8261: 0.0011770873345988602
Position 316: 0.0011701870121487846
Position 2880: 0.0010475452933236173
Position 3157: 0.0010390049707973475
Position 927: 0.0010099339150985414
Position 6724: 0.0008760276113049115
Position 839: 0.0008487924786359597
Position 7556: 0.0008320048739829848
Position 5894: 0.0007770198716775038
Position 7632: 0.0007736512996066443
Position 5421: 0.0007611090909984407
Position 2771: 0.0007498797699874177
Position 6319: 0.0007314586385289047
Position 5553: 0.0006834096389938046
Position 3583: 0.0006817625379164436
Position 4599: 0.0006117166094166326
Position 8094: 0.0005760435759533151
Position 7016: 0.0005489421356803521
Position 621: 0.0005274572288849215
Position 5579: 0.0005207051068889253
Position 708: 0.0005044763390291131
Position 2255: 0.0004982976829738656
Position 1866: 0.00046027419901926086
Position 2574: 0.00045529604832608874
Position 2408: 0.00044404909657999977
Position 4422: 0.0004292993373060341
Position 3015: 0.0004242932308790813
Position 4173: 0.0004080933702894431
Position 3387: 0.000380565832290556
Position 2486: 0.0003769632720443377
Position 1063: 0.000359017142528494
Position 6970: 0.00035396833339576284
Position 6264: 0.0003303921179837476
Position 5668: 0.0003286740509244434
Position 2539: 0.00031682328447779254
Position 4926: 0.0003160904821770847
Position 7085: 0.00029110493827820685
Position 4996: 0.0002817093867442634
Position 2042: 0.00027947323419174957
Position 6350: 0.0002768592103968875
Position 5453: 0.00026573602048122563
Position 2675: 0.0002543679456964631
Position 2894: 0.0002451804219823605
Position 1230: 0.00024312795403837756
Position 872: 0.00022897739941207538
Position 4213: 0.0002216914257310418
Position 6435: 0.000205519161708049
Position 380: 0.00019713027399044538
Position 6529: 0.0001949488978091161
Position 2828: 0.000184647268056981
Position 4793: 0.0001820411248821137
Position 1354: 0.00015610343988391577
Position 1893: 0.00015246927660625135
Position 531: 0.00012925808095975573
Position 2691: 0.00012181576009271327
Position 2605: 0.00012159409171746355
Position 3728: 0.00012099722947565872
Position 5487: 0.00010750184277672676
Position 5635: 0.00010370220071181623
Position 2447: 0.00010239693401867462
Position 3128: 9.309800688673826e-05
Position 388: 8.771658936215471e-05
Position 4699: 8.549387972282504e-05
Position 1003: 7.942256090352836e-05
Position 5035: 7.72271126876916e-05
Position 1616: 7.694638928109074e-05
Position 485: 7.557563837884078e-05
Position 4101: 7.210454901667782e-05
Position 1538: 6.280873264819298e-05
Position 1319: 6.137434262724998e-05
Position 1684: 5.60915237992675e-05
Position 4326: 5.502874137932901e-05
Position 1705: 5.438442185923379e-05
Position 3731: 5.165477223555729e-05
Position 3053: 5.118015171886141e-05
Position 249: 4.284219373109822e-05
Position 3268: 4.280497100598479e-05
Position 3882: 4.255707500480622e-05
Position 1564: 3.938434877906856e-05
Position 3289: 3.228386488347944e-05
Position 936: 2.9076246944975825e-05
Position 1381: 1.6156000829107947e-05
Position 545: 9.865273819102974e-06
Position 1478: 5.338778020557635e-06
Position 1452: 4.6321342361965745e-06
Position 1405: 3.622974565908183e-06
Position 994: 2.7782496277656103e-06
Position 332: 2.3258002323257204e-06
Position 761: 1.9626600232694435e-06
Position 1331: 1.077195113124473e-06
Position 390: 1.040710054885554e-06
Position 950: 1.0108458519691593e-06
Position 673: 9.954942882121287e-07
Position 701: 9.540382570929414e-07
Position 337: 8.038565490300591e-07
Position 960: 7.383367784274838e-07
Position 1014: 6.379203432363572e-07
Position 691: 6.055048861068461e-07
Position 1275: 6.019408421236618e-07
Position 394: 5.789319815235582e-07
Position 259: 5.678856660393867e-07
Position 1337: 4.3728635311883457e-07
Position 235: 4.1632275839880356e-07
Position 406: 3.862492608798145e-07
Position 397: 3.7235648883434805e-07
Position 771: 3.326702244086738e-07
Position 541: 1.6509714081863076e-07
Position 431: 1.3596961287184814e-07
Position 757: 9.20915403198056e-08
Position 289: 6.52423292448029e-08
Position 850: 5.2294770027467676e-08
Position 325: 4.489483103781676e-08
Position 424: 4.398706698752677e-08
Position 552: 4.084263216151453e-08
Position 1456: 3.947598165767166e-08
Position 550: 3.903347224494414e-08
Position 1367: 3.707387123881285e-08
Position 1255: 3.604647244814588e-08
Position 1466: 3.266122546328656e-08
Position 714: 2.0749793202456654e-08
Position 1020: 2.0655577194174356e-08
Position 775: 1.673114408906795e-08
Position 1050: 1.3412252685987687e-08
Position 453: 1.1374500400723456e-08
Position 271: 8.913574131440263e-09
Position 233: 7.617878629682864e-09
Position 443: 7.142005817927509e-09
Position 403: 5.474210033133182e-09
Position 275: 4.7785288698517595e-09
Position 557: 2.9818032732358963e-09
Position 448: 2.948871808862742e-09
Position 1039: 2.1856294509631756e-09
Position 481: 1.1530018829911564e-09
Position 214: 8.444853583901031e-10
Position 1028: 5.159075520302421e-10
Position 285: 4.846134126499033e-10
Position 490: 2.615983375103168e-10
Position 461: 1.5436211098190497e-10
Position 282: 8.244250632054024e-11
Position 465: 7.131559339547373e-11
Position 495: 2.9257972028222637e-11
Position 681: 2.792401834744891e-11
Position 280: 5.3022890860881375e-12
Position 171: 4.162260419004553e-15
Position 191: 2.176269509348975e-15
Position 202: 1.7574608261079666e-15
Position 162: 5.938398375383018e-16
Position 166: 4.972403933896469e-16
Position 179: 1.3242896664280811e-16
Position 156: 9.157045496801293e-17
Position 185: 2.669903431876225e-17
Position 187: 2.1841323625368808e-17
Position 175: 1.560417491645752e-17
Position 159: 1.5104504560873373e-17
Position 204: 1.9329687429791668e-21
Position 196: 1.6743333162653505e-21
Position 177: 6.833538120951037e-22
Position 173: 3.9444622306284885e-22
