Gene = DBR1
Position 453: 2.1347620710231865e-05
Position 1076: 1.782676928402335e-05
Position 3370: 1.5762200053284864e-05
Position 699: 1.48620543899656e-05
Position 1144: 1.1937153524323165e-05
Position 1110: 1.1795278986781496e-05
Position 517: 1.0259330295519264e-05
Position 1244: 9.942543844554864e-06
Position 110: 9.458665253729725e-06
Position 11724: 8.522030338169464e-06
Position 12102: 7.881297339992632e-06
Position 12032: 7.788123446750564e-06
Position 3761: 7.706172902590432e-06
Position 3236: 7.305061006848541e-06
Position 510: 6.712506953938154e-06
Position 12168: 6.572663659542817e-06
Position 3209: 5.477218095447025e-06
Position 466: 5.476082447051027e-06
Position 34: 5.2773495072142515e-06
Position 815: 5.101952525326416e-06
Position 3263: 4.425468662982903e-06
Position 527: 3.277528984928478e-06
Position 3384: 2.875364424187003e-06
Position 1460: 2.2030749443110355e-06
Position 12112: 2.1675330767016534e-06
Position 765: 2.021917078692163e-06
Position 1541: 2.013695604147041e-06
Position 3804: 1.7151528016004088e-06
Position 1087: 1.6774044022213326e-06
Position 107: 1.6476581197979437e-06
Position 4921: 1.6096689048176389e-06
Position 12854: 1.4047896687734902e-06
Position 3245: 1.3158632442294988e-06
Position 743: 1.2349845520155163e-06
Position 637: 1.2270617250043851e-06
Position 3904: 1.2204640039930974e-06
Position 771: 1.1299211720570878e-06
Position 3516: 1.1254004382643867e-06
Position 12906: 1.1142844114758603e-06
Position 3723: 1.105918931398551e-06
Position 3695: 1.0498883938350748e-06
Position 1323: 9.20195318921303e-07
Position 723: 9.05523248405914e-07
Position 4047: 8.852398971146486e-07
Position 1862: 8.403059019945902e-07
Position 1142: 7.562585645894677e-07
Position 4063: 7.436459615030662e-07
Position 1975: 7.219142274503774e-07
Position 2611: 7.20146510624008e-07
Position 3665: 6.66417929639694e-07
Position 1404: 6.623180511512108e-07
Position 2027: 6.41780962524125e-07
Position 422: 6.237951882135619e-07
Position 777: 6.016379157199959e-07
Position 399: 5.78645269544781e-07
Position 3661: 5.69982399078298e-07
Position 166: 5.621827660055729e-07
Position 4847: 5.078430563970772e-07
Position 3275: 4.4870977555351886e-07
Position 555: 3.8600571271196577e-07
Position 258: 3.736556392697281e-07
Position 7976: 3.6176838634161184e-07
Position 329: 2.4020776441939443e-07
Position 3996: 2.3805495818753792e-07
Position 1522: 1.8307916186636157e-07
Position 2484: 1.801865008098803e-07
Position 494: 1.7562657656844475e-07
Position 1610: 9.678000550434479e-08
Position 1552: 8.50167996031182e-08
Position 4904: 7.698636753088767e-08
Position 3225: 5.097231689902964e-08
Position 1945: 4.920799859923076e-08
Position 3172: 4.496809484755691e-08
Position 9625: 3.178716437866763e-08
Position 1514: 1.3682828482934072e-08
Position 1524: 8.972535289141201e-09
Position 1464: 3.2595600437701536e-09
Position 313: 2.6896768021246866e-09
Position 774: 9.221620420380882e-10
Position 639: 1.1103340482465222e-10
Position 119: 2.831240588228379e-11
Position 244: 4.785492279069811e-12
Position 594: 9.785048911082516e-13
Position 444: 6.564441370401512e-13
Position 438: 3.127499369320383e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11454: 0.9468354989051315
Position 1322: 0.9429882613138639
Position 11689: 0.729021014970577
Position 3235: 0.6443708233275588
Position 4710: 0.6036790732836897
Position 11090: 0.5030073744702814
Position 4756: 0.18971803201225532
Position 12366: 0.16222749866791203
Position 3141: 0.10382906169996009
Position 7643: 0.09368216826066132
Position 3480: 0.07045779064914162
Position 13105: 0.05569290955906536
Position 5580: 0.043344809705810075
Position 11035: 0.03475295643184029
Position 10989: 0.029227740329068316
Position 13547: 0.02785813439715051
Position 12704: 0.02735686920737714
Position 3209: 0.027281770193821706
Position 11399: 0.025377567934933384
Position 4633: 0.023383867512523897
Position 11528: 0.02124904000100771
Position 4166: 0.01757555557819054
Position 2878: 0.01733593872508819
Position 432: 0.01565410125459657
Position 5716: 0.015355419422141131
Position 3882: 0.01365763265391124
Position 12557: 0.013511409454180315
Position 4796: 0.011590910180952157
Position 935: 0.011167892146711775
Position 8394: 0.010539218962565962
Position 3001: 0.009590822564884159
Position 13530: 0.009555163595993503
Position 11797: 0.009370486904839017
Position 2975: 0.008612354961243572
Position 12324: 0.0077456571673986604
Position 13857: 0.0077411531322063324
Position 5480: 0.007633533138863799
Position 4338: 0.0073752567048413365
Position 783: 0.006835644802610382
Position 12477: 0.006498421741115868
Position 4172: 0.006498000318541027
Position 4224: 0.00618496266633782
Position 13130: 0.006115594678557998
Position 3476: 0.00523409423529142
Position 2680: 0.004968772472178947
Position 5688: 0.0039809561975777214
Position 11884: 0.0034822954894265915
Position 5504: 0.00310750183730587
Position 13604: 0.0029892793251559586
Position 2721: 0.002819153170316918
Position 10036: 0.00229583143386236
Position 1750: 0.002256406331205281
Position 7609: 0.002188740075072613
Position 12262: 0.0020549730983885927
Position 4718: 0.0019978204342909764
Position 709: 0.0018136679395171593
Position 9753: 0.0016345557375182257
Position 12831: 0.0015943094557537135
Position 5585: 0.001575879191253453
Position 3035: 0.001400183799629903
Position 7770: 0.0013712778282503322
Position 4732: 0.0012691134574127263
Position 1447: 0.0012365719037110206
Position 12570: 0.001182340369138146
Position 580: 0.0011596607637357349
Position 11995: 0.0011479934691197987
Position 635: 0.001010556333238916
Position 12510: 0.0009949177445261824
Position 3348: 0.0009801749041802317
Position 276: 0.0009073535573297101
Position 9756: 0.0008964008830177547
Position 3181: 0.0007564963608831198
Position 5023: 0.0007530930867850493
Position 4662: 0.0007186291708104497
Position 955: 0.0007175855277211421
Position 4090: 0.0006984896363196251
Position 3793: 0.0006884611532538405
Position 11696: 0.0006794390316371976
Position 12450: 0.0006511122176388401
Position 2729: 0.0006434002010620571
Position 5379: 0.0006328359073611009
Position 13666: 0.0006212530431526792
Position 3101: 0.0006169554438455303
Position 9728: 0.0006151191139210482
Position 13180: 0.0006113269358555862
Position 2685: 0.0005238430611011917
Position 7712: 0.0005201416827005926
Position 12617: 0.000497752432411122
Position 4557: 0.0004786729344362196
Position 12891: 0.0004437926055194861
Position 7649: 0.0004386158077526093
Position 11858: 0.0004346829877409453
Position 2795: 0.00043446733771744473
Position 2381: 0.00042526007516719767
Position 2431: 0.00041862426419210584
Position 12577: 0.00040716912542373637
Position 3262: 0.00038806782871959314
Position 223: 0.00038624480893963413
Position 13912: 0.00036892806012806434
Position 3640: 0.00036269462530183076
Position 11721: 0.0003618264635691524
Position 786: 0.00032677452804569105
Position 11773: 0.0002613492703183038
Position 2209: 0.00024240940142605867
Position 723: 0.00023793738491014713
Position 8314: 0.0002151117507102103
Position 5235: 0.00021066499469049214
Position 6431: 0.00020994252090923398
Position 13321: 0.0002090127231677167
Position 13031: 0.00019964516015190072
Position 13267: 0.00019111808805247405
Position 12292: 0.00018625670936078142
Position 11937: 0.00018351880515622967
Position 3424: 0.00017002131126524867
Position 144: 0.00015705087772395157
Position 13893: 0.00015350534018231728
Position 4047: 0.0001523139927031767
Position 2903: 0.00014995659019098864
Position 12622: 0.0001490165834509741
Position 931: 0.0001385903525714785
Position 3643: 0.0001339393531237335
Position 2357: 0.0001321117892400726
Position 743: 0.00012484123443955422
Position 4178: 0.00011254845911688614
Position 2280: 0.00011111677278666938
Position 13694: 0.00010556850242075312
Position 12946: 8.880282333379385e-05
Position 12020: 8.866147202013278e-05
Position 13795: 8.697382783155321e-05
Position 12653: 8.565981263554042e-05
Position 6599: 8.375216481755305e-05
Position 3551: 8.192841044753087e-05
Position 2558: 8.124613236310388e-05
Position 3190: 7.747680998595896e-05
Position 2080: 7.43484358240245e-05
Position 483: 6.808755588629672e-05
Position 564: 6.444379810612923e-05
Position 9227: 6.444167286467953e-05
Position 4258: 6.348638594744819e-05
Position 2798: 6.316425979215568e-05
Position 115: 6.12714773931998e-05
Position 13349: 5.9125313872071644e-05
Position 2288: 5.844400620872114e-05
Position 11951: 5.521867745698527e-05
Position 12378: 5.438837604539799e-05
Position 6402: 4.715554012979411e-05
Position 1798: 4.6008381791123094e-05
Position 13111: 4.5790440937146666e-05
Position 2942: 4.5497978066754874e-05
Position 152: 4.502147941569493e-05
Position 2225: 4.305740209954678e-05
Position 6159: 4.1402726393945795e-05
Position 5181: 4.095061196948703e-05
Position 3316: 3.96567037801506e-05
Position 4402: 3.923179369800982e-05
Position 12958: 3.7246832643374e-05
Position 1076: 3.643844231798954e-05
Position 5263: 3.541563721244336e-05
Position 1344: 3.291279444478032e-05
Position 3886: 3.042621098750685e-05
Position 125: 2.8266341666517507e-05
Position 588: 2.7408052832402054e-05
Position 12433: 2.7258692086207993e-05
Position 1079: 2.6629338048423122e-05
Position 1130: 2.5223161253865074e-05
Position 5019: 2.3702414201747405e-05
Position 2813: 2.2246018141133832e-05
Position 2052: 2.0626202427891285e-05
Position 189: 2.0013295337133045e-05
Position 5210: 1.7611105022517167e-05
Position 2455: 1.7372048132574565e-05
Position 1812: 1.725500677002494e-05
Position 2186: 1.721223075118552e-05
Position 7004: 1.535853488609837e-05
Position 1514: 1.44990179522309e-05
Position 2692: 1.3791533172420228e-05
Position 1975: 1.3640240331905679e-05
Position 2193: 1.3146522852341259e-05
Position 2534: 1.1810611629608899e-05
Position 10490: 1.0991477675123318e-05
Position 6457: 1.0427532646790678e-05
Position 1931: 1.0001770166402613e-05
Position 1639: 9.172101515981356e-06
Position 534: 8.851467497153728e-06
Position 2625: 8.747348890677206e-06
Position 12303: 8.142355404772374e-06
Position 1729: 7.9923701120211e-06
Position 6649: 7.809409812542036e-06
Position 4511: 7.731127219806553e-06
Position 1105: 6.749484888124975e-06
Position 12523: 6.35310925082197e-06
Position 538: 5.260674252483246e-06
Position 687: 4.988393459698625e-06
Position 555: 4.615024042402759e-06
Position 3364: 4.518793736045713e-06
Position 1691: 4.449660406910886e-06
Position 2031: 4.200288230204638e-06
Position 225: 4.166405291514366e-06
Position 9011: 3.97572899745405e-06
Position 5989: 3.6840689441775496e-06
Position 815: 3.530689311690265e-06
Position 5880: 3.1361683978473126e-06
Position 198: 2.696638217882226e-06
Position 937: 2.530248690104369e-06
Position 5184: 2.1188629241398027e-06
Position 5277: 2.055785476439614e-06
Position 1012: 2.0173197711946037e-06
Position 877: 1.74734341471587e-06
Position 129: 1.5442216278020737e-06
Position 2846: 1.3694632795864573e-06
Position 2946: 1.073824796314597e-06
Position 681: 1.068230188409868e-06
Position 4842: 1.0664769297134998e-06
Position 1029: 1.0421670771720987e-06
Position 350: 6.286221047668664e-07
Position 3723: 6.270537269560373e-07
Position 645: 5.912769801558712e-07
Position 3012: 4.697724194676734e-07
Position 667: 4.188700366427707e-07
Position 3669: 3.917676935506653e-07
Position 1081: 3.910706859116594e-07
Position 674: 3.8753975909185e-07
Position 3575: 2.6868269323266515e-07
Position 3482: 2.6496853251323314e-07
Position 207: 2.2000937045281986e-07
Position 1244: 1.9705469293815493e-07
Position 791: 1.858733608396655e-07
Position 1158: 8.478053341128752e-08
Position 1172: 8.05338296922103e-08
Position 1945: 7.318557237513501e-08
Position 1384: 4.368735028857926e-08
Position 1198: 3.3014596750615854e-08
Position 9526: 3.178716437866757e-08
Position 1215: 1.6900313841467126e-08
Position 1492: 1.3794730738456215e-08
Position 1402: 5.945141079323317e-09
Position 2128: 5.203165654231061e-09
Position 1776: 4.756086054159293e-09
Position 1761: 4.542157417196652e-09
Position 1351: 2.2084173891994148e-09
Position 1336: 2.1136344857955388e-09
Position 1192: 1.7830281911223581e-09
Position 1338: 1.352930376959394e-09
Position 671: 1.3049571041167436e-09
Position 517: 1.2427193641389248e-09
Position 691: 1.2233369581558707e-09
Position 490: 7.463408351002837e-10
Position 291: 6.507416389215342e-10
Position 848: 3.8646493711852943e-10
Position 2332: 3.446002055156741e-10
Position 1591: 2.5483799640564816e-10
Position 324: 2.1738014929791125e-10
Position 494: 1.2338512064671956e-10
Position 1952: 1.2167080780906222e-10
Position 89: 5.753746984320479e-12
Position 653: 3.4399586258215538e-12
Position 1494: 2.4301622541854397e-12
Position 82: 5.80662495709383e-14
Position 355: 2.5221090513282485e-14
Position 500: 2.3652702375174864e-14
Position 883: 1.6614061418998898e-16
