Gene = CMSS1
Position 1045: 1.9940844134815425e-05
Position 618: 1.918415203936592e-05
Position 2199: 1.2838720290456745e-05
Position 691: 1.2685831569286364e-05
Position 519: 1.1956623235740153e-05
Position 1164: 1.1386552534815054e-05
Position 504: 9.207794408620881e-06
Position 1780: 8.594597229475609e-06
Position 51: 7.808170510925568e-06
Position 169: 7.275916459010923e-06
Position 1526: 7.215709895872385e-06
Position 117: 6.676116020031526e-06
Position 376: 5.656245159838482e-06
Position 101: 5.103807330550219e-06
Position 221: 1.91632397824532e-06
Position 999: 1.8160972892394713e-06
Position 1033: 1.6027682290618397e-06
Position 700: 1.4055746303495364e-06
Position 112: 1.1605025045021448e-06
Position 898: 9.97870294950628e-07
Position 1250: 6.236765846530207e-07
Position 739: 3.8516985488677536e-07
Position 672: 2.990008869408278e-07
Position 1580: 1.6242040203298267e-07
Position 1548: 9.609928310660912e-08
Position 297: 7.691326875114604e-08
Position 1507: 6.418701202560112e-08
Position 314: 1.8240837171253616e-08
Position 565: 1.3908099988331349e-08
Position 410: 1.1823756401731152e-08
Position 391: 9.810314621632718e-09
Position 760: 6.6345499630255345e-09
Position 486: 5.468614736770695e-09
Position 680: 5.444917314489533e-09
Position 772: 2.7485056647143415e-09
Position 723: 2.494588974518458e-09
Position 29: 1.3341668644325933e-09
Position 480: 8.97042588082885e-10
Position 741: 7.483692277657855e-10
Position 31: 6.461075482138892e-10
Position 663: 4.3570470624125815e-10
Position 754: 1.5147114048544902e-10
Position 49: 3.833682933363027e-11
Position 3: 1.3140209814712652e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9382: 0.45328558368193983
Position 8721: 0.3216496376861312
Position 1554: 0.2136375928992093
Position 10997: 0.17788959556682735
Position 1191: 0.11579187021648922
Position 9085: 0.09450706576158888
Position 3347: 0.09338262392147169
Position 9148: 0.08721191126954846
Position 5151: 0.0821548868232261
Position 2626: 0.07525908176016187
Position 3291: 0.06004772293710974
Position 7967: 0.059119480015263896
Position 4476: 0.052179538059024214
Position 7988: 0.04896663465171918
Position 18746: 0.044602628898737826
Position 14417: 0.04138072653212159
Position 1446: 0.04055282878375258
Position 2382: 0.03988406565291345
Position 8749: 0.03615976786005146
Position 5173: 0.03418064723261915
Position 10235: 0.03375906907815971
Position 2640: 0.032987299722250264
Position 12166: 0.028749322121975632
Position 16322: 0.02335151949959957
Position 11599: 0.022418112732480004
Position 2407: 0.02112928536625673
Position 1125: 0.02097722483898592
Position 1305: 0.020197660924488433
Position 1398: 0.0168887621668208
Position 15506: 0.01638583074086307
Position 1712: 0.01502880784389423
Position 5001: 0.013964689915965523
Position 13641: 0.01168859394204157
Position 2544: 0.0110866330638399
Position 2547: 0.01089286120693814
Position 6736: 0.010032020062771931
Position 3552: 0.00996392504771098
Position 1147: 0.00875952847619256
Position 4536: 0.008507860649807584
Position 10164: 0.006848794229073002
Position 1580: 0.006720780955037726
Position 3252: 0.00601268065906773
Position 3851: 0.005955080817621884
Position 2573: 0.005889103593154553
Position 858: 0.005865369878906985
Position 9743: 0.005434895779228674
Position 11291: 0.0048873911105313085
Position 7692: 0.004445254395357721
Position 13598: 0.004441807154205343
Position 6649: 0.004342164018200228
Position 545: 0.0033644689530537603
Position 9815: 0.0032973779569331458
Position 1250: 0.0031956198177494673
Position 9452: 0.0030779534021078735
Position 3013: 0.002944306340741218
Position 3490: 0.0026563236188268456
Position 7884: 0.00259818945775323
Position 13270: 0.002476069909642192
Position 2525: 0.0024537067218419993
Position 1481: 0.002201336984350558
Position 3721: 0.002146506788248671
Position 3532: 0.001743894119607363
Position 2806: 0.0016846722456941698
Position 12547: 0.0015743992511858206
Position 2351: 0.0015550431191232417
Position 2979: 0.001373282584161838
Position 1598: 0.0013276909581129038
Position 2731: 0.0013151887935031461
Position 11633: 0.0013009156571785125
Position 1564: 0.0012740290302829494
Position 5354: 0.0012291843483157989
Position 3826: 0.0011701075995402942
Position 11506: 0.0011432194430567794
Position 5177: 0.0010586164593620671
Position 1152: 0.001047416422520464
Position 9378: 0.0010233750072750928
Position 5224: 0.0009647694993557932
Position 2599: 0.0009580426637687117
Position 1070: 0.0008626491060048642
Position 9542: 0.0008373870398201911
Position 3562: 0.0007846265566500908
Position 309: 0.0007599994629263961
Position 10518: 0.0007431872090508669
Position 1602: 0.0007259630119133232
Position 466: 0.0006958262527710973
Position 5329: 0.0006516530148948137
Position 7963: 0.0006269147981697159
Position 10643: 0.0005567729302327966
Position 517: 0.000536141541231229
Position 7784: 0.0005061393452896585
Position 6797: 0.0005032821418604005
Position 5814: 0.0004419455085097595
Position 3019: 0.0003980441864254071
Position 1208: 0.00039505722631184425
Position 9790: 0.00039005640001588517
Position 1049: 0.00035650468651022286
Position 6109: 0.0003539047064965724
Position 5020: 0.00034822591887774323
Position 2823: 0.00033383046524410916
Position 418: 0.00032243325967159646
Position 5869: 0.0003193889545788936
Position 6655: 0.000300975344642499
Position 3153: 0.00028335740762120375
Position 2549: 0.0002649108861565869
Position 8572: 0.00026134328008913226
Position 2226: 0.00025194451173496786
Position 3415: 0.0002444229259163385
Position 5490: 0.0002378734351386502
Position 384: 0.000235168490613478
Position 8919: 0.00022802721940919473
Position 2702: 0.00019266961727189245
Position 999: 0.00018726554722314935
Position 1149: 0.0001843930020346233
Position 4445: 0.00016899185867778448
Position 405: 0.00016556699780682108
Position 1531: 0.00015900398405782525
Position 1894: 0.0001453198224656864
Position 306: 0.00014368257413182922
Position 6592: 0.00013352155390126673
Position 2877: 0.00013223262926177773
Position 1687: 0.00013043606068764032
Position 6595: 0.00012300918784714503
Position 7009: 0.00011906747749983399
Position 2481: 0.00011372735161291042
Position 6025: 0.00011113824181613495
Position 1965: 0.00011112721408655981
Position 1346: 0.0001051607217542629
Position 5888: 9.85155597408224e-05
Position 2665: 9.185054630309926e-05
Position 6270: 8.388158627960161e-05
Position 577: 8.102162772050605e-05
Position 1523: 8.021107067239549e-05
Position 5954: 7.800433161795081e-05
Position 2266: 6.904701267741977e-05
Position 805: 6.639059778116903e-05
Position 5501: 6.392893078082274e-05
Position 1748: 6.363540612886717e-05
Position 623: 5.7576584141809636e-05
Position 677: 5.2007735440103306e-05
Position 5668: 5.148459208666509e-05
Position 5612: 4.966736322744379e-05
Position 3452: 4.6595167851259175e-05
Position 1021: 4.406144394799684e-05
Position 1311: 4.365087081258309e-05
Position 4547: 4.2445654491109425e-05
Position 422: 3.945184153159671e-05
Position 2102: 3.9163364508743336e-05
Position 2832: 3.800177614151373e-05
Position 1507: 3.680065398904128e-05
Position 441: 3.433966991384986e-05
Position 2105: 3.370524274949676e-05
Position 1457: 3.211922931672588e-05
Position 2925: 3.159159230333865e-05
Position 4479: 3.1458181867261345e-05
Position 754: 2.97358340367399e-05
Position 4138: 2.9147589886609188e-05
Position 2464: 2.8872228047866707e-05
Position 921: 2.6758926384106534e-05
Position 3963: 2.372725604994212e-05
Position 605: 2.3194299702132234e-05
Position 2843: 2.2665762508874906e-05
Position 1808: 2.221250265462028e-05
Position 802: 2.0982591220692144e-05
Position 3041: 1.606320904429882e-05
Position 1018: 1.2465247607681315e-05
Position 1489: 1.2251014362372542e-05
Position 1947: 1.2229082926879279e-05
Position 958: 1.209567445208374e-05
Position 2948: 8.314830770344816e-06
Position 3509: 7.994915190763497e-06
Position 1156: 7.786021989991687e-06
Position 3980: 7.011681683270709e-06
Position 718: 6.6831417473133475e-06
Position 3906: 6.396647168986012e-06
Position 1350: 5.140366324530793e-06
Position 1054: 4.637631025965917e-06
Position 1318: 2.3604910451204728e-06
Position 495: 2.217336813114602e-06
Position 551: 1.9073657208267413e-06
Position 2083: 1.3778824972204254e-06
Position 723: 1.1108408936284178e-06
Position 388: 1.0777102091360618e-06
Position 491: 1.0486260433187037e-06
Position 827: 8.432098273738884e-07
Position 480: 7.341110037568698e-07
Position 1501: 6.85359192422872e-07
Position 476: 6.827676778341559e-07
Position 2305: 5.526299605402523e-07
Position 2388: 5.134363200084834e-07
Position 338: 3.875063773291632e-07
Position 270: 3.015218375550793e-07
Position 2433: 2.8128280678025753e-07
Position 426: 2.5666969640476315e-07
Position 1333: 1.1772576033609937e-07
Position 933: 8.88388293870271e-08
Position 878: 7.264358604894929e-08
Position 562: 3.271326370113624e-08
Position 361: 2.662000160854461e-08
Position 559: 2.4183904138380655e-08
Position 330: 1.926691859667321e-08
Position 685: 1.790582812033286e-08
Position 898: 1.4395524904578967e-08
Position 940: 1.3352158354279107e-08
Position 493: 6.13194928731759e-09
Position 1621: 5.398527863435427e-09
Position 907: 1.6067079737936244e-09
Position 556: 7.644956452839868e-10
Position 814: 7.574342221005125e-10
Position 97: 5.838599812106058e-10
Position 133: 4.956139484554474e-10
Position 691: 4.673293964472517e-10
Position 152: 2.0754641425232776e-10
Position 696: 2.0631807843187537e-10
Position 197: 1.5612536236541648e-10
Position 705: 1.384160264945962e-10
Position 700: 1.3337530101831456e-10
Position 252: 7.864069957963493e-11
Position 363: 7.607082184429842e-11
Position 184: 4.46199931333274e-11
Position 164: 4.2792061143986705e-11
Position 169: 4.8189933240813535e-12
Position 863: 3.49835965938831e-12
