Gene = AZIN2
Position 12299: 0.000538108640273031
Position 2584: 0.0004482579390664114
Position 971: 0.0004084761247761291
Position 3106: 0.0004003595620259132
Position 20027: 0.0003928550421538623
Position 2034: 0.0003869058662291576
Position 1454: 0.0003864912673670836
Position 2356: 0.00037881498665524134
Position 2576: 0.00035138207385918983
Position 12572: 0.0003120273004935279
Position 5879: 0.0003024631382020752
Position 2973: 0.0002723884903103431
Position 17452: 0.0002633411801138971
Position 17782: 0.0002587979478734146
Position 4201: 0.00025773356061128716
Position 13312: 0.0002510347885525936
Position 332: 0.00023005600817598075
Position 12898: 0.0002171646987385996
Position 324: 0.0002023442673646037
Position 18258: 0.00018152936417073395
Position 18252: 0.00016837909616602926
Position 412: 0.00016809122637538406
Position 17082: 0.00014645655457722387
Position 1704: 0.00014216739086766428
Position 19454: 0.0001419614715175922
Position 625: 0.0001340827528574788
Position 1189: 0.00013325408086633543
Position 896: 0.00011798026239044808
Position 3628: 0.00011726802647361879
Position 1751: 0.00011593148936141703
Position 1173: 0.00010412387148692819
Position 747: 9.974200680800247e-05
Position 20269: 9.748696108480944e-05
Position 943: 9.642537685055498e-05
Position 439: 8.782445530512019e-05
Position 2349: 8.583231004267375e-05
Position 19193: 8.449922261104016e-05
Position 709: 7.717024542523472e-05
Position 5858: 7.462524842376245e-05
Position 678: 6.760240827294756e-05
Position 19500: 6.228849935415785e-05
Position 17197: 5.684223996712607e-05
Position 958: 4.9451994068404616e-05
Position 391: 4.696398783072031e-05
Position 18829: 4.4550888442192196e-05
Position 17752: 4.28692684710715e-05
Position 270: 2.8629917027663305e-05
Position 18331: 2.576424970148657e-05
Position 8: 2.154343117882239e-05
Position 974: 1.9049174564061865e-05
Position 706: 1.7729188207237988e-05
Position 17486: 1.0495819838721432e-05
Position 902: 9.939901539471495e-06
Position 18080: 9.842177435058422e-06
Position 556: 9.644762452288205e-06
Position 1153: 9.55091485947592e-06
Position 1009: 8.680640876781707e-06
Position 17290: 8.143883975768854e-06
Position 1808: 5.7475250839880394e-06
Position 871: 5.581256862190051e-06
Position 42: 4.949181198662657e-06
Position 17006: 3.501210037972638e-06
Position 1167: 1.7916512677982736e-06
Position 2495: 1.6409600834022225e-06
Position 313: 1.6152009898677013e-06
Position 2084: 1.5897165417432142e-06
Position 17102: 1.2055530087184668e-06
Position 17097: 1.1615197626912612e-06
Position 1117: 9.936097601816072e-07
Position 17104: 9.280437550039279e-07
Position 1526: 3.7923436640856835e-07
Position 2140: 3.250411399518076e-07
Position 1280: 2.9690820737393046e-07
Position 18802: 2.691666190362777e-07
Position 19460: 2.5441334667717174e-07
Position 19458: 2.449526366638798e-07
Position 18772: 2.2308836486577762e-07
Position 52: 2.159075638341583e-07
Position 1584: 1.3555278273611737e-07
Position 1064: 1.1562157153610448e-07
Position 164: 8.761850458681464e-08
Position 1273: 3.8408349768939326e-08
Position 174: 5.529437373377756e-09
Position 445: 3.1080170197875467e-09
Position 1266: 1.099978655725064e-09
Position 1308: 1.034717501096227e-09
Position 315: 7.181938716441652e-10
Position 517: 6.089846031779885e-10
Position 763: 4.236625762737664e-10
Position 512: 2.1533126442524156e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16953: 0.99202264308131
Position 1064: 0.9263359212833389
Position 10709: 0.9123100716956123
Position 10936: 0.8648141570400693
Position 15593: 0.6938225160030114
Position 13434: 0.5400028713788118
Position 12168: 0.4046485329303436
Position 2840: 0.359887083666677
Position 13468: 0.29999455960543514
Position 16025: 0.2574322697180196
Position 12145: 0.2043866530040161
Position 20493: 0.15183807210320602
Position 13761: 0.1417745937146259
Position 16550: 0.13445330622775647
Position 20719: 0.13287544056472322
Position 487: 0.11888812102764344
Position 15636: 0.11484028414252605
Position 277: 0.1144750461388093
Position 274: 0.10465600922539756
Position 18069: 0.10403621328375262
Position 16352: 0.09857175873380061
Position 5244: 0.08301064173881724
Position 1904: 0.08174230680752893
Position 28878: 0.07701451305130658
Position 11005: 0.07444681540239989
Position 11839: 0.06999778538676617
Position 18643: 0.06656323686267021
Position 18184: 0.06265712369986216
Position 7292: 0.059201033574570905
Position 1949: 0.05692724510698893
Position 1084: 0.05281671434236244
Position 1864: 0.049576063287402695
Position 9186: 0.049469935997747634
Position 12939: 0.0486831391214982
Position 17671: 0.04754308530889519
Position 22532: 0.04631704266494088
Position 16469: 0.04503455772151128
Position 2909: 0.04041625359895267
Position 11748: 0.03897735736065639
Position 20669: 0.038911581598776404
Position 19340: 0.03806428884479979
Position 12252: 0.03609503730514068
Position 15948: 0.0345504067854744
Position 21281: 0.031556357322044135
Position 22281: 0.030255204461031908
Position 2695: 0.028637732494191458
Position 1925: 0.02647132888010686
Position 22529: 0.024561861721503195
Position 24917: 0.02429707836927838
Position 21399: 0.023909049107289044
Position 18482: 0.022716162442437685
Position 24846: 0.02217233625978096
Position 9202: 0.021785546839934295
Position 18421: 0.021650257929098027
Position 22122: 0.021295508346103536
Position 23326: 0.020926011252921053
Position 7052: 0.020532470163628715
Position 10977: 0.01976666550281118
Position 21201: 0.018781798155611908
Position 21308: 0.01774401435949276
Position 19773: 0.016606160224318187
Position 20591: 0.015701625742420806
Position 22209: 0.015121304008903156
Position 21396: 0.014994382388554647
Position 21140: 0.01448443101228868
Position 15969: 0.01376774956244084
Position 13449: 0.012772469489657257
Position 27254: 0.012189954535236993
Position 22790: 0.012028820059002772
Position 2945: 0.011995131841522469
Position 9146: 0.011978635120245346
Position 15615: 0.011910720733932465
Position 18887: 0.011608466555493802
Position 21046: 0.011578395592774411
Position 16204: 0.011470432937974064
Position 7148: 0.010386989075138093
Position 20408: 0.010259233464724358
Position 1997: 0.00918542857184524
Position 17178: 0.009152279420857695
Position 21010: 0.009142637242769537
Position 20110: 0.009060409112852212
Position 22721: 0.009015839787021272
Position 22512: 0.00854886581619986
Position 524: 0.008513316053486023
Position 1751: 0.008469555026122776
Position 17152: 0.00781601621306938
Position 22044: 0.007725376786281549
Position 12131: 0.007662814147974127
Position 5398: 0.006943747879415927
Position 1697: 0.006567913733087802
Position 13097: 0.006429171880028182
Position 15889: 0.006326257402638652
Position 18551: 0.006255134802117249
Position 1510: 0.0060213661109216506
Position 15130: 0.005970548254450571
Position 25634: 0.005684379435573942
Position 1606: 0.005548862630076283
Position 21576: 0.005211104879819617
Position 21915: 0.004924247495753122
Position 20753: 0.004848881267123264
Position 21867: 0.004807551035349731
Position 11876: 0.004679201857961727
Position 1134: 0.004556577030372868
Position 1584: 0.004291347556857652
Position 14540: 0.004230131044590849
Position 12210: 0.0042262949432122065
Position 10847: 0.004077382993523327
Position 16356: 0.004051739568333164
Position 1844: 0.003961857194169982
Position 661: 0.003885189872901588
Position 17507: 0.003846761662399655
Position 13710: 0.0037672420856016396
Position 1444: 0.0037412758361346863
Position 845: 0.0037209137895656817
Position 7335: 0.0037012240479026687
Position 20136: 0.0036834191054970385
Position 18311: 0.003607358243199359
Position 797: 0.003393639452869817
Position 2792: 0.0033152685647950563
Position 5037: 0.0032186531598129235
Position 20829: 0.003159138528728518
Position 352: 0.002891227632686217
Position 16893: 0.0025987737195158154
Position 15437: 0.0023942853306006175
Position 23612: 0.0023726775345386023
Position 7245: 0.00229104669611214
Position 15253: 0.002231893155157646
Position 18825: 0.002159501715621811
Position 16827: 0.001932916249407906
Position 21007: 0.0018959479723188674
Position 17915: 0.0018807332738818043
Position 11622: 0.0018687002499234052
Position 14207: 0.0017965307498120405
Position 15447: 0.0017840077261310468
Position 19769: 0.001767243860601401
Position 17387: 0.0017555468000550552
Position 13018: 0.00174390442876497
Position 1100: 0.001650031823777903
Position 18152: 0.0015702159117816183
Position 16955: 0.0015501396886403395
Position 19481: 0.0015428705174058495
Position 11809: 0.001532733830108965
Position 1953: 0.0015222256458081317
Position 17539: 0.001512859683414626
Position 19366: 0.0014782109190570336
Position 18663: 0.0014582471372588785
Position 13304: 0.0014074691212396283
Position 19843: 0.0014048000038526334
Position 279: 0.001401165268992831
Position 22175: 0.0013646261557089478
Position 1113: 0.0013501726845468087
Position 22360: 0.001347941617170547
Position 10811: 0.00132158258000585
Position 16438: 0.0013107127597150046
Position 16976: 0.0012204527953500203
Position 12883: 0.0011900987296551582
Position 16123: 0.0011589270527482501
Position 18828: 0.0011523435140579966
Position 19632: 0.0010927300128565735
Position 14077: 0.0010926024114056045
Position 13490: 0.0010729959460559007
Position 18334: 0.0010530032415677674
Position 943: 0.0010495242240739333
Position 324: 0.0010354255561764365
Position 1034: 0.000995926330149525
Position 1727: 0.000962681851404741
Position 18080: 0.0009513978380671678
Position 17862: 0.0009440722015867511
Position 1645: 0.0009062733288229213
Position 2984: 0.000892209799098673
Position 2883: 0.0008726381242690566
Position 4907: 0.0007553308401086599
Position 1285: 0.0007450960691851699
Position 16176: 0.0007361847672061667
Position 13381: 0.0006806465782096864
Position 5088: 0.0006573928968365118
Position 12897: 0.0006549874826019798
Position 20779: 0.0006350161633639903
Position 1097: 0.0006119686309979992
Position 17978: 0.0005617291858055654
Position 1453: 0.0005563566160835938
Position 1232: 0.00046245327986336467
Position 14609: 0.000432719993937938
Position 2060: 0.00042594130801263124
Position 355: 0.0004232833030845297
Position 14510: 0.0004228466307419353
Position 17322: 0.0004093936536416652
Position 1878: 0.0004072821092520266
Position 11806: 0.000374059185011998
Position 1121: 0.00037388234542507697
Position 14097: 0.0003678362149042862
Position 5442: 0.0003663277265658004
Position 17437: 0.00034829516331161264
Position 2398: 0.0003443810837835801
Position 16704: 0.0003323350156752675
Position 17444: 0.00031738561510865075
Position 15186: 0.0002987782484522861
Position 2233: 0.0002986398855239259
Position 2111: 0.0002956193471348899
Position 2557: 0.0002944060689046225
Position 5781: 0.00028897046411876696
Position 12459: 0.00025784271451675326
Position 490: 0.0002093216389795429
Position 442: 0.0002054289209960584
Position 4643: 0.00019950666609346406
Position 699: 0.00019277495290797813
Position 13810: 0.00019187598913642635
Position 4010: 0.00016351273833536387
Position 17832: 0.00016101427690983926
Position 15408: 0.0001516648881111173
Position 17567: 0.00014585582644305098
Position 12642: 0.00013824006179937834
Position 2379: 0.00013167290631719796
Position 2535: 0.00013103144300957533
Position 1549: 0.00013006053429514603
Position 4764: 0.0001254330419163674
Position 11678: 0.00011872175756809956
Position 17417: 0.00011591042120308517
Position 4686: 0.00010702870193860213
Position 2518: 0.00010472729643902089
Position 1589: 0.00010047443536052145
Position 18019: 0.00010001570286619692
Position 5647: 8.811792250707082e-05
Position 12804: 7.892463693922123e-05
Position 747: 7.747212315727911e-05
Position 3944: 7.37668647270844e-05
Position 1458: 6.579817169385692e-05
Position 17929: 6.37695246615903e-05
Position 2760: 6.349591123129333e-05
Position 1315: 6.196529948172565e-05
Position 1739: 6.157773720471456e-05
Position 2256: 5.49756978787643e-05
Position 12463: 5.367614648178184e-05
Position 805: 5.3458900579689424e-05
Position 3481: 5.233483451299646e-05
Position 2529: 5.2199620445965315e-05
Position 16756: 5.166955360109828e-05
Position 2494: 5.1277267163307635e-05
Position 598: 4.564206293691377e-05
Position 19930: 4.490289406853539e-05
Position 534: 4.393586762716028e-05
Position 331: 4.360849088036223e-05
Position 3504: 3.650553311829019e-05
Position 2846: 3.529320010877134e-05
Position 2972: 3.163093876140025e-05
Position 1556: 2.9398206273696233e-05
Position 181: 2.8533940441894857e-05
Position 3528: 2.8427658842332044e-05
Position 3001: 2.814165457289108e-05
Position 755: 2.4132021053554677e-05
Position 13410: 2.216598176026197e-05
Position 1369: 2.209783233696824e-05
Position 4055: 2.0453957548838766e-05
Position 5163: 1.8833804612580543e-05
Position 16780: 1.8551683225393042e-05
Position 17995: 1.7789168059635725e-05
Position 4726: 1.771301929837918e-05
Position 550: 1.6203152358317525e-05
Position 13200: 1.584086073104343e-05
Position 381: 1.5477146883956662e-05
Position 542: 1.5030200098778972e-05
Position 1020: 1.386017582607412e-05
Position 16741: 1.3698347974902267e-05
Position 2953: 1.2229608051159083e-05
Position 648: 1.0862848557950032e-05
Position 17695: 1.0534934479237565e-05
Position 604: 8.278417752307975e-06
Position 17835: 6.6887246333344754e-06
Position 556: 6.534040601831765e-06
Position 18975: 5.951268218755872e-06
Position 384: 5.779530021852004e-06
Position 1773: 5.408816735870898e-06
Position 625: 5.334753341186928e-06
Position 17677: 5.016247368455901e-06
Position 1306: 4.5570126680930664e-06
Position 1181: 4.540999826146704e-06
Position 847: 4.278707228873595e-06
Position 2284: 3.4152985958243907e-06
Position 622: 3.402047510150668e-06
Position 1208: 2.3016345520089566e-06
Position 871: 2.1466238508700234e-06
Position 1302: 1.8959742914020225e-06
Position 628: 1.431683808756555e-06
Position 667: 1.4289123132337399e-06
Position 1373: 1.2505251188856896e-06
Position 1178: 1.0818760899188096e-06
Position 14029: 7.987047935719759e-07
Position 1521: 7.311747719155087e-07
Position 14141: 7.221739683892759e-07
Position 14055: 6.69267566389411e-07
Position 1290: 6.502599267386927e-07
Position 561: 6.140254892242969e-07
Position 1153: 5.914920324435903e-07
Position 457: 5.80580454963883e-07
Position 606: 5.61626513780918e-07
Position 12491: 5.084394949930658e-07
Position 445: 4.955985031561946e-07
Position 616: 2.8333813657177695e-07
Position 851: 2.738681959185318e-07
Position 1009: 2.701965836739528e-07
Position 13813: 2.6652176279981024e-07
Position 13842: 2.5229762464591303e-07
Position 1189: 2.029105808289688e-07
Position 146: 1.9019184950387652e-07
Position 5355: 1.8815062685273845e-07
Position 161: 1.614638000985039e-07
Position 391: 1.3789092198511708e-07
Position 427: 1.270955277307666e-07
Position 1017: 8.701599160083869e-08
Position 815: 8.27459103142356e-08
Position 19933: 7.36810471653033e-08
Position 77: 5.697856419012687e-08
Position 11931: 5.514820499707985e-08
Position 195: 4.9916225344439864e-08
Position 1004: 1.6938874477083267e-08
Position 1371: 7.3102315271225045e-09
Position 186: 1.5071163801357011e-09
Position 1246: 1.2026814536809418e-09
Position 92: 8.58907378116178e-10
Position 865: 3.565001851891885e-10
Position 217: 1.6232690006034085e-10
Position 106: 1.3879777855222678e-10
Position 102: 1.0860021686741986e-10
Position 115: 6.997738443464916e-11
Position 123: 5.265089316205249e-11
Position 207: 4.436015961371466e-11
Position 632: 2.7489970898349716e-11
Position 108: 2.093596734888697e-11
Position 630: 1.8658178728906068e-11
Position 110: 1.448611242369282e-11
Position 867: 4.1502044904336804e-12
Position 400: 1.960919126866174e-13
