Gene = RNASEL
Position 13429: 0.00012240335443105527
Position 5788: 0.00011904108457838229
Position 342: 9.178945139428339e-05
Position 2694: 8.885336201089598e-05
Position 388: 8.45103231775484e-05
Position 998: 8.008898392633567e-05
Position 2013: 7.422000351090739e-05
Position 4261: 7.303109702523049e-05
Position 13425: 7.25093162484744e-05
Position 1991: 5.770302381385624e-05
Position 195: 5.631646512167759e-05
Position 362: 5.437264008238039e-05
Position 1576: 5.361879979372716e-05
Position 609: 4.2948931902919825e-05
Position 1289: 4.258264383304329e-05
Position 514: 3.5660824524866325e-05
Position 5230: 3.510511608353351e-05
Position 800: 3.2165496930531413e-05
Position 5408: 2.9344343039168274e-05
Position 131: 2.8952813275512686e-05
Position 262: 2.8782435684514446e-05
Position 5661: 2.7342698641221725e-05
Position 1231: 2.414442889855057e-05
Position 10283: 2.3856550599760653e-05
Position 1096: 2.2885899851583934e-05
Position 1704: 2.2012788759538897e-05
Position 744: 1.7084394716485423e-05
Position 1919: 1.576335990896139e-05
Position 768: 1.2651984061703289e-05
Position 496: 1.1780794535209554e-05
Position 1328: 1.049105368780989e-05
Position 1203: 9.372106422393217e-06
Position 1622: 8.56367752334059e-06
Position 1346: 8.44001042336438e-06
Position 13005: 8.011698723513025e-06
Position 1337: 7.24210974485914e-06
Position 1897: 6.935101593863347e-06
Position 1607: 6.5041505192790636e-06
Position 75: 6.383608824179302e-06
Position 2286: 5.933752689610514e-06
Position 5136: 5.8609749287816886e-06
Position 637: 4.648063824842453e-06
Position 296: 4.5237012145337315e-06
Position 13298: 3.9270716649320155e-06
Position 409: 3.918996812892098e-06
Position 666: 3.571791087251069e-06
Position 13858: 3.3091087287240185e-06
Position 366: 2.672228062120521e-06
Position 257: 2.3227780807701805e-06
Position 268: 2.1918327655420885e-06
Position 645: 1.5328643602630553e-06
Position 547: 1.5324233875509883e-06
Position 5638: 1.1368669240368482e-06
Position 615: 9.076199363084911e-07
Position 244: 6.858611762413065e-07
Position 289: 2.873395275245802e-07
Position 455: 2.8394042296055387e-07
Position 2293: 2.2851716937859997e-07
Position 699: 1.1899263871332428e-07
Position 6145: 1.1174284078710374e-07
Position 1694: 2.7234877857916436e-08
Position 541: 3.3466754121164445e-09
Position 1275: 2.7173124339390137e-09
Position 549: 1.748782427541026e-09
Position 35: 6.785194199231153e-10
Position 276: 6.42349837485383e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5089: 0.9757258365597405
Position 12866: 0.9741042972264848
Position 950: 0.7772444254538486
Position 7907: 0.525657280308531
Position 13677: 0.446687988100547
Position 6997: 0.43800147540750267
Position 2747: 0.43358589031495937
Position 1451: 0.40483940030549387
Position 5928: 0.29664988570683226
Position 3766: 0.27317570107561645
Position 13717: 0.2514397152862032
Position 8245: 0.19890135552504337
Position 3795: 0.1840386450694368
Position 3859: 0.18328189347606025
Position 7845: 0.16257920203825812
Position 9882: 0.16090513147203128
Position 15266: 0.159150318271854
Position 6080: 0.15012696027274716
Position 2285: 0.13986275042072832
Position 5897: 0.12243677626605785
Position 7879: 0.11297314780710703
Position 7097: 0.1036264376538828
Position 8184: 0.0910130736180255
Position 4732: 0.07173504714751536
Position 4129: 0.05663815969652483
Position 2792: 0.05475451626850222
Position 6943: 0.05449312742960856
Position 5931: 0.05107858296661134
Position 465: 0.04611838123708133
Position 13142: 0.03830236255298703
Position 13800: 0.03429089923141397
Position 4671: 0.0329773365781871
Position 9248: 0.029867537184933915
Position 2411: 0.028468396121417053
Position 12080: 0.02810142770404737
Position 327: 0.024676901893421272
Position 14795: 0.023134028013250037
Position 4005: 0.02258596236814808
Position 9214: 0.020432714326678824
Position 8264: 0.020247747192300238
Position 14477: 0.020139653493407076
Position 4077: 0.019634630841417623
Position 14955: 0.019403326980032706
Position 13428: 0.018660874096617795
Position 5614: 0.018564125610199895
Position 2716: 0.01722616146539794
Position 4118: 0.01692813944369802
Position 657: 0.016679007242705955
Position 2648: 0.015670303646440755
Position 4702: 0.015081538527446908
Position 12815: 0.015036625644202755
Position 13720: 0.01461404253249231
Position 8217: 0.014453700313435151
Position 8326: 0.014322431750924292
Position 8122: 0.01392639841243965
Position 14354: 0.01316023799041592
Position 7898: 0.01245725338380797
Position 296: 0.01218849178227213
Position 613: 0.010801624624744998
Position 15531: 0.009326744958901474
Position 15199: 0.008245695574846881
Position 5116: 0.007263575684228426
Position 9774: 0.007242724246392762
Position 660: 0.00719887408388011
Position 13952: 0.007183735797725819
Position 14197: 0.007016466189020731
Position 2479: 0.0061652608379628975
Position 2499: 0.00612825499106979
Position 13580: 0.005972787465287599
Position 2460: 0.005939406030776453
Position 2611: 0.0058520597350085225
Position 1645: 0.005391083647813398
Position 6754: 0.005090604996111367
Position 5675: 0.004990805087303891
Position 4986: 0.004690990021700824
Position 417: 0.004486785694985705
Position 6757: 0.004450211665603922
Position 7030: 0.00444757589979627
Position 14658: 0.00413220705154274
Position 521: 0.004038117374268667
Position 14509: 0.003815566391668392
Position 2719: 0.0037836758268997954
Position 383: 0.0037702049585421576
Position 9670: 0.003603680614046052
Position 682: 0.0035114124762888684
Position 14417: 0.0034980403895336332
Position 4189: 0.0033526166586299007
Position 2712: 0.003299941315170698
Position 1459: 0.0032601952175024375
Position 6133: 0.0031929062140275567
Position 2237: 0.00297488700547461
Position 3986: 0.002933983896899081
Position 574: 0.0028867308878077523
Position 6924: 0.002768447248767155
Position 13187: 0.0026161736343420414
Position 2831: 0.00256853151353615
Position 3504: 0.002462308838708831
Position 14980: 0.002203955037508985
Position 7223: 0.002196804388826021
Position 2543: 0.002019602817169961
Position 14835: 0.0018923292339739052
Position 4428: 0.0018493839416916264
Position 3642: 0.0016649268164352317
Position 6193: 0.0015823984865302389
Position 14902: 0.0015633462097498789
Position 3763: 0.0015218371135643088
Position 9932: 0.0015094733188601936
Position 9827: 0.0015073063721666767
Position 8911: 0.0014890362847980881
Position 14218: 0.0014623033347901339
Position 3681: 0.0014211558792914763
Position 731: 0.0013706083880199076
Position 5287: 0.0013585305182926013
Position 15503: 0.0013294503414471072
Position 5839: 0.0013272550734317184
Position 244: 0.0013206539065511386
Position 2344: 0.0012611403484123261
Position 13111: 0.0012467569448765597
Position 255: 0.0012369378716099483
Position 6679: 0.001208450540635192
Position 13550: 0.0011916913642019658
Position 9094: 0.0010922406294287539
Position 2798: 0.0010598425642704599
Position 5300: 0.0009898236505945187
Position 3403: 0.0009553376448182132
Position 4082: 0.0009129479691652104
Position 2417: 0.0009000808393725228
Position 2661: 0.0008647462439342957
Position 14365: 0.0008408703208143089
Position 3188: 0.0008221805187830136
Position 1484: 0.0008086957632544761
Position 5719: 0.0007949478281031996
Position 8276: 0.0007328040645356755
Position 14588: 0.0007199805926318529
Position 4615: 0.000688364584495549
Position 13243: 0.0006555517960065636
Position 231: 0.0006335752098593333
Position 13184: 0.0006260532707401164
Position 635: 0.0006211042624318201
Position 7429: 0.0005976209591832295
Position 3607: 0.0005876726670241176
Position 15466: 0.0005846729829246106
Position 6297: 0.0005747100328681433
Position 597: 0.000554733881809992
Position 3959: 0.000495814091131655
Position 304: 0.00048826675407621245
Position 1346: 0.00046298070774638145
Position 1524: 0.0004525720698497025
Position 14867: 0.0004480074150996226
Position 3678: 0.0004238806061833316
Position 13068: 0.0004217322871484298
Position 2795: 0.0004192102376399691
Position 3217: 0.0004173764175187832
Position 1137: 0.00041060489477311933
Position 2482: 0.00040362950789613684
Position 14754: 0.00038960627604076405
Position 14283: 0.0003892338992087112
Position 3371: 0.00037589327688384064
Position 8962: 0.0003626723356954489
Position 2887: 0.0003616663254409661
Position 14617: 0.00035895641385576103
Position 4137: 0.0003584662925027055
Position 5291: 0.00034779640625122097
Position 3307: 0.0003471626484065827
Position 3452: 0.0003318686496661051
Position 6370: 0.0003287019981918153
Position 13730: 0.00031622655507816645
Position 13762: 0.00031569579678676407
Position 8776: 0.0002993598854088328
Position 3575: 0.000290589986977283
Position 7383: 0.00028903402878117885
Position 7510: 0.00026772061880440186
Position 2558: 0.00026712465593646756
Position 1210: 0.0002661541536097455
Position 1758: 0.00024854383487662416
Position 6878: 0.00024795276915944063
Position 5530: 0.0002196050181649924
Position 2505: 0.00020940344977822087
Position 2266: 0.00020907496372372987
Position 4551: 0.0002064916575792605
Position 11061: 0.00019677152875412733
Position 576: 0.00018849724409425016
Position 5331: 0.00018561985803583578
Position 3057: 0.00018514041446718096
Position 11576: 0.00018409433803758983
Position 2381: 0.00018041520971451698
Position 1323: 0.0001792849451507961
Position 5411: 0.00016686197611503334
Position 6046: 0.0001654132371501118
Position 2575: 0.00016516908535809283
Position 957: 0.00015600709686902018
Position 3901: 0.00015495820372052983
Position 357: 0.00015387090877557748
Position 8847: 0.00014260684058573774
Position 1273: 0.00014098151284108965
Position 1574: 0.0001379867409626557
Position 1180: 0.00013141987993130672
Position 1897: 0.00013054750317567542
Position 1740: 0.00011454966727504535
Position 15593: 0.00011362047093746982
Position 6238: 0.00011031097445511026
Position 2860: 0.00010990844140536436
Position 2508: 0.0001094613013129272
Position 689: 0.00010860833030501869
Position 13469: 0.00010552924189128337
Position 4893: 0.00010200807723662289
Position 3578: 9.818236397469158e-05
Position 13329: 9.371364597276747e-05
Position 11623: 9.256045497100879e-05
Position 13363: 8.934455648181895e-05
Position 336: 8.678658912381511e-05
Position 13172: 8.586649914011846e-05
Position 5788: 8.48059875464465e-05
Position 3929: 8.315458325875072e-05
Position 981: 8.001048443072728e-05
Position 3992: 6.655864870657123e-05
Position 1939: 6.289228820410004e-05
Position 857: 5.496960034585356e-05
Position 8220: 5.400615005804103e-05
Position 5448: 5.372296209178801e-05
Position 988: 5.067520031877304e-05
Position 2615: 4.9184758181142375e-05
Position 1703: 3.8063957331610576e-05
Position 2434: 3.688751685544952e-05
Position 5366: 3.66849058137503e-05
Position 3275: 3.4240177390605484e-05
Position 5497: 3.055078928062138e-05
Position 1838: 3.0480848095931847e-05
Position 1471: 2.9292665621034907e-05
Position 744: 2.8153561516330072e-05
Position 1073: 2.744901969763095e-05
Position 1390: 2.5605498505369274e-05
Position 1783: 2.5097006925188664e-05
Position 10187: 2.3856550599760606e-05
Position 3257: 2.020343373266488e-05
Position 1499: 1.9332640327630577e-05
Position 13091: 1.6824032922107643e-05
Position 1224: 1.5942168654567387e-05
Position 2387: 1.5367169467824495e-05
Position 161: 1.4829110243600474e-05
Position 266: 1.3978955770122152e-05
Position 5408: 1.3534882297928863e-05
Position 1473: 1.3413410429994134e-05
Position 615: 1.058266767844327e-05
Position 5762: 1.0147091115387084e-05
Position 9293: 1.0077080681729877e-05
Position 213: 8.00485873119975e-06
Position 1013: 7.92295600700877e-06
Position 805: 7.644508344575552e-06
Position 5343: 7.521653001087422e-06
Position 372: 5.36770275502667e-06
Position 666: 5.218211253038871e-06
Position 6083: 5.162773586398693e-06
Position 1231: 4.818460874985283e-06
Position 1960: 4.714252093062897e-06
Position 1106: 4.589271277775201e-06
Position 1903: 4.586182438846955e-06
Position 1042: 3.023425229828048e-06
Position 1977: 2.6715076941203802e-06
Position 622: 2.3729920480211304e-06
Position 1190: 2.3298422468043788e-06
Position 1534: 2.252826987874629e-06
Position 184: 2.0935145299157375e-06
Position 206: 1.950789543432247e-06
Position 195: 1.900552005348851e-06
Position 354: 1.8857301415884492e-06
Position 257: 1.6847396528918929e-06
Position 5354: 1.6822030126262662e-06
Position 1425: 1.4470414231709917e-06
Position 874: 1.3425837307021e-06
Position 1249: 1.3280755711577322e-06
Position 1486: 1.2330286237622308e-06
Position 1411: 1.2222284831778407e-06
Position 1031: 1.1214427191365439e-06
Position 342: 8.51658031938523e-07
Position 761: 7.680876324349089e-07
Position 784: 6.433092999035777e-07
Position 787: 6.268494216775701e-07
Position 1490: 5.698417958055852e-07
Position 1429: 4.240129015743078e-07
Position 338: 3.3546501994913965e-07
Position 2617: 2.3864434401448713e-07
Position 9665: 2.3599341415258206e-07
Position 201: 1.8819892636929694e-07
Position 175: 1.6413078519520085e-07
Position 268: 1.5453136134790617e-07
Position 2367: 1.5446418229636566e-07
Position 8673: 1.329901772197195e-07
Position 168: 1.0503096881012996e-07
Position 2984: 7.982679860689073e-08
Position 170: 5.8427232036425e-08
Position 3096: 5.6164739326613026e-08
Position 2960: 3.332265751024194e-08
Position 3029: 2.9500908669506995e-08
Position 814: 1.703806403461363e-10
Position 768: 8.242970702906675e-11
Position 143: 1.9454193570071803e-11
Position 966: 3.7604503070369184e-13
Position 131: 1.317985661848311e-15
Position 108: 2.6309379716583444e-17
Position 117: 1.2675801092269228e-17
Position 105: 6.675277622904834e-18
Position 113: 2.6442357556534638e-18
Position 98: 2.459968166159828e-18
Position 102: 5.619149588585496e-19
