Gene = HHLA3
Position 41: 1.4527323192099525e-06
Position 2658: 1.425809676403438e-06
Position 358: 1.2884294414803744e-06
Position 1618: 1.1351928373653873e-06
Position 39: 1.0225660430503662e-06
Position 140: 9.392066307325046e-07
Position 1454: 3.6442533328567187e-07
Position 1603: 3.508561887852606e-07
Position 620: 2.78006629153189e-07
Position 470: 2.089035734640988e-07
Position 268: 1.9624024069777443e-07
Position 447: 6.188719309932422e-08
Position 450: 5.8537906838466997e-08
Position 408: 4.968771650883423e-08
Position 243: 4.3968561392431334e-08
Position 2862: 2.3200077947052243e-08
Position 298: 1.6132245007549264e-08
Position 2922: 1.241933414517923e-08
Position 459: 8.510357672313386e-09
Position 2544: 7.498661015268097e-09
Position 2443: 6.939873170513331e-09
Position 936: 6.572846847549997e-09
Position 2108: 5.069135630758081e-09
Position 2231: 4.259365457218787e-09
Position 2987: 3.887586728107995e-09
Position 637: 3.3681773323283395e-14
Position 798: 1.9751982724468364e-14
Position 440: 7.91911328010435e-15
Position 643: 4.332863356820549e-15
Position 502: 3.4956164381669987e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11638: 0.7692755211332288
Position 11340: 0.601312027758122
Position 6987: 0.3847209398552773
Position 12811: 0.14178668278048273
Position 11588: 0.09335468821982126
Position 12127: 0.0914645008676702
Position 12886: 0.09085710510962752
Position 2522: 0.07387541837572092
Position 8878: 0.06711317548236113
Position 11922: 0.058968654940128686
Position 11607: 0.05695288328396826
Position 8078: 0.03986061241317778
Position 10927: 0.03805692622074264
Position 234: 0.03620126100215767
Position 5494: 0.03418108186410903
Position 8788: 0.03312960875730808
Position 10945: 0.03271751982083372
Position 12018: 0.02253241389087107
Position 9048: 0.02225505190799592
Position 2543: 0.0214640851860946
Position 5458: 0.020589059146569052
Position 5664: 0.01711088989792464
Position 13076: 0.01692196850770679
Position 12610: 0.014956994433477236
Position 12539: 0.013996784838887898
Position 2498: 0.013858554991765902
Position 8823: 0.013293567066024163
Position 10990: 0.011555215100751122
Position 4525: 0.009043056663824201
Position 12168: 0.008849336232361569
Position 8926: 0.008435822004169117
Position 665: 0.008088645452955914
Position 12268: 0.007831494145441827
Position 5431: 0.007688855990612274
Position 7257: 0.007611712458201705
Position 9591: 0.007324470906294335
Position 13028: 0.007039577125789476
Position 2815: 0.006924352216500696
Position 4575: 0.0058002053187890925
Position 3705: 0.005498996147018976
Position 12531: 0.004937594495604289
Position 3260: 0.004561064683540388
Position 2607: 0.004503180171353851
Position 643: 0.0042123546720398645
Position 5553: 0.004210401459636085
Position 9648: 0.004123893703603694
Position 12757: 0.004020254327322252
Position 9192: 0.003260465368259669
Position 8031: 0.002714408469355657
Position 12070: 0.0025442935026825297
Position 5612: 0.0019839045505423347
Position 545: 0.0018563042117526378
Position 6725: 0.001785380891431689
Position 4498: 0.0014700739900367704
Position 3899: 0.0013986181155106747
Position 3848: 0.0013819751444931931
Position 12664: 0.0013075812571890556
Position 5545: 0.0012847095533679445
Position 5498: 0.001229802035681674
Position 2339: 0.0011409172508549173
Position 12816: 0.0011284519747063984
Position 11875: 0.0011033412768962306
Position 12829: 0.0010451827901689693
Position 10590: 0.0010380903674809296
Position 3731: 0.0010141466512237612
Position 1677: 0.0009841023777881113
Position 5596: 0.0009009041589317151
Position 1495: 0.0008881052999107978
Position 2667: 0.0008524675012407773
Position 7431: 0.0008380609674665831
Position 5586: 0.0007910998850198886
Position 7078: 0.0007636296154026696
Position 2709: 0.0007600636693440438
Position 9719: 0.0007523519197428648
Position 869: 0.0007521657946993574
Position 6944: 0.0007106111354884904
Position 7556: 0.0006944054110636375
Position 8002: 0.0006738808019944143
Position 11068: 0.0006382235852403172
Position 6704: 0.0006330706248113593
Position 3075: 0.0006259871096146173
Position 603: 0.0005948431573160915
Position 5052: 0.0005808003800814558
Position 8609: 0.0005746708602430596
Position 2610: 0.0005438661376569008
Position 2628: 0.0005306552994619052
Position 204: 0.0004810461801378146
Position 1991: 0.0004795453169229361
Position 564: 0.00047654118843702816
Position 5532: 0.0004501514856068435
Position 2955: 0.00044269686969946464
Position 5471: 0.00040247175043861886
Position 3874: 0.0003961319236701447
Position 2592: 0.0003815525002248914
Position 6533: 0.000365222450468049
Position 4137: 0.00032908897096096425
Position 8676: 0.00032607498398535325
Position 1810: 0.0003216479895799082
Position 4616: 0.0003104581324811227
Position 2550: 0.000306308267861962
Position 2558: 0.0002940478140637271
Position 257: 0.000267092926655743
Position 10132: 0.0002631325951066479
Position 4840: 0.0002357743030641732
Position 6680: 0.0002213064583362107
Position 5823: 0.00021949142787566574
Position 2360: 0.00019414987799465608
Position 2324: 0.00018008465721133712
Position 1634: 0.00016576111748040003
Position 5186: 0.00015303565924266105
Position 1517: 0.0001513132541154031
Position 8056: 0.00015019383572800524
Position 8642: 0.00013750063152588734
Position 2041: 0.00013708669278527063
Position 4685: 0.00013573237669352341
Position 7336: 0.0001335505360363115
Position 680: 0.00012897741515621605
Position 2575: 0.00012817276162783905
Position 1422: 0.00011876446774986043
Position 2788: 0.00011794087016937964
Position 3981: 0.00011508133411829323
Position 2344: 0.00010848413432437187
Position 3473: 0.00010415686252390108
Position 2698: 0.00010250781012633761
Position 5196: 0.00010150946324687275
Position 1225: 8.336461073610619e-05
Position 7215: 8.089910083232177e-05
Position 3256: 8.043253734120001e-05
Position 1259: 6.99317127346849e-05
Position 11669: 6.663416095733763e-05
Position 5741: 5.842142914718098e-05
Position 314: 5.683681277058216e-05
Position 1348: 5.352935648090688e-05
Position 5583: 5.223794591695288e-05
Position 4332: 5.093634510435481e-05
Position 4747: 4.8039489414336184e-05
Position 2911: 4.5968960254370944e-05
Position 6184: 4.4114237356927554e-05
Position 3707: 4.292554732116959e-05
Position 3917: 4.0605989214866916e-05
Position 7302: 3.724116947560561e-05
Position 1159: 3.525449026149821e-05
Position 935: 3.202918593160774e-05
Position 1307: 3.1387409310892156e-05
Position 3421: 3.080007959356559e-05
Position 4199: 2.947630357865313e-05
Position 613: 2.5717393139200154e-05
Position 4981: 2.5578880720155278e-05
Position 3049: 2.3784405565086324e-05
Position 2640: 2.3595035946670784e-05
Position 7343: 2.3233026020659032e-05
Position 4781: 2.2521041939129615e-05
Position 1962: 2.239078481811334e-05
Position 6860: 2.1232683340283897e-05
Position 507: 2.0056452281115502e-05
Position 454: 1.8093265340147086e-05
Position 1371: 1.788152589599901e-05
Position 440: 1.6726661025906276e-05
Position 206: 1.5112923977830442e-05
Position 4940: 1.4712409918115938e-05
Position 6108: 1.3760652016277312e-05
Position 2169: 1.300713666950157e-05
Position 2260: 1.2192586939332995e-05
Position 1268: 1.0504823599291615e-05
Position 2224: 6.753234894039168e-06
Position 798: 6.636560417526471e-06
Position 1022: 4.638497740080858e-06
Position 3307: 4.172674474696865e-06
Position 1550: 3.25977933489583e-06
Position 2315: 3.1317689612464753e-06
Position 1025: 2.4918680861620983e-06
Position 1446: 1.619975428029413e-06
Position 1076: 1.5383386924409636e-06
Position 1969: 1.3946922982254827e-06
Position 2052: 1.3482407551046952e-06
Position 716: 1.263521628514931e-06
Position 3081: 1.2228212759196346e-06
Position 214: 1.071176021987744e-06
Position 606: 9.069328032938096e-07
Position 1933: 8.92660574975369e-07
Position 251: 7.850797768855783e-07
Position 349: 5.075780021130456e-07
Position 3798: 5.049894288833384e-07
Position 1895: 4.170218612814926e-07
Position 2373: 4.016962711428992e-07
Position 2774: 3.970471275560073e-07
Position 3634: 3.7620287625518005e-07
Position 259: 3.366655972558135e-07
Position 287: 3.2040643617083806e-07
Position 3559: 3.1876797089106017e-07
Position 423: 3.140447923082474e-07
Position 390: 3.0888279420498056e-07
Position 318: 2.7250803407284543e-07
Position 571: 2.6587125879492607e-07
Position 725: 2.2488310095951718e-07
Position 2873: 2.232355425234371e-07
Position 331: 1.892500813256129e-07
Position 587: 1.1344712021992977e-07
Position 3652: 9.418307429964089e-08
Position 2790: 6.248526824845657e-08
Position 194: 2.5936817102535298e-08
Position 447: 8.222963514361584e-09
Position 518: 5.566958638651346e-09
Position 459: 3.048597446038573e-09
Position 374: 2.9467896477126667e-09
Position 475: 2.459070784479002e-09
Position 337: 2.380082173545176e-09
Position 468: 2.310561795474417e-09
Position 1501: 2.162547961762083e-09
Position 366: 1.8344284425066736e-09
Position 395: 1.7521768734114274e-09
Position 134: 1.358028484760175e-09
Position 1374: 1.3401603161996023e-09
Position 1450: 9.758901222829785e-10
Position 525: 9.251977920838988e-10
Position 268: 9.150218796618655e-10
Position 465: 8.497911073610126e-10
Position 1367: 8.440634775742051e-10
Position 737: 4.4203179445403873e-10
Position 427: 3.098248356612153e-10
Position 361: 2.9596992504959293e-10
Position 520: 1.8276368206454595e-10
Position 403: 1.0435942584546822e-10
Position 353: 8.340277867072412e-11
Position 573: 8.025340515551262e-11
Position 470: 6.922855899632073e-11
Position 364: 2.6019680849298728e-11
